stimulus_blind_id,candidate_id,condition,prompt_category,template_id,payload_class,model_id,presentation_scope,text_sha256,word_count,sentence_count,character_count,flesch_reading_ease_heuristic,flesch_kincaid_grade_heuristic,coleman_liau_index,unique_word_fraction,repeated_bigram_fraction,repeated_trigram_fraction,maximum_identical_word_run,duplicate_sentence_count,unmatched_bracket_count,unmatched_double_quote_count,repeated_punctuation_count,whitespace_surface_flag_count,lowercase_sentence_start_count,long_sentence_count_gt40,missing_terminal_punctuation,artifact_like_fragment_count,surface_flag_total,tfidf_prompt_similarity,human_rating_substitute,readability_scope,readability_language,spanish_unicode_word_count,spanish_sentence_count,spanish_words_per_sentence,spanish_mean_letters_per_word,spanish_unique_word_fraction,spanish_repeated_bigram_fraction,spanish_repeated_trigram_fraction,chinese_han_character_count,chinese_sentence_count,chinese_han_characters_per_sentence,chinese_unique_han_character_fraction,chinese_repeated_han_bigram_fraction,chinese_repeated_han_trigram_fraction,language_specific_diagnostic_scope
B0055,Cf5a475db5f1e982d1ac9d65c,ordinary_llm_control,procedural_instructions,procedural_instructions_template_2,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,ea911cb2ce54bd738db902e3ee18376ca6688fd9a483fca00249416f5b752c5e,18,2,133,33.20000000000002,10.864444444444448,15.211111111111109,0.8333333333333334,0.0,0.0,1,0,1,0,0,0,0,0,1,0,2,0.045636065417263436,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0056,Cb3617a01c694b4a0afa99e59,direct_subword_calgacus,procedural_instructions,procedural_instructions_template_1,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,326d5e6db83bdb6fbfaacf3fe4d0425b2ed41fd0a57bea21329e97ff52c3b441,14,2,101,30.53000000000003,10.740000000000002,11.05142857142857,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.029308191398813778,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0058,C8a5092613810a80d7c599581,rankcloak_ascii_b8,professional_communication,professional_communication_template_2,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,8bc85eec42dfcfa59e93bf5546d6d24664c2e8ebbd459b2a9bfdf305a8d60b73,125,5,825,30.533600000000007,15.211200000000002,14.485759999999999,0.824,0.0,0.0,1,0,0,0,0,2,0,0,1,0,3,0.04557992825018779,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0059,Ce2b61d6b915a257a168ac558,direct_subword_calgacus,casual_conversation,casual_conversation_template_2,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,79fc60121461e769e430d39a3162906db6cf9edd20f32fafa395f517ba9046f4,40,3,250,55.82666666666668,8.785,9.91,0.9,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.01910210517055629,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0060,C8576898a6de8becaf4ae34fc,rankcloak_segmented_full_message,personal_narrative_blog,personal_narrative_blog_template_3,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,09ed13435dbe515ee442ab004ce1dab239fc5a6df9656eefbf99be1d009712af,40,4,257,48.63500000000002,8.960000000000004,11.521999999999998,0.875,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0.019479933808282567,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0061,C04d7de951c5e0b855053e71a,rankcloak_hex_nibble,personal_narrative_blog,personal_narrative_blog_template_1,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,b7c36aad661857e277963ee0dc5f8e782d2e830624f5d37653354d5a0cf2d89e,21,1,112,68.69142857142859,8.895238095238096,7.710476190476189,0.9523809523809523,0.0,0.0,1,0,1,0,0,0,0,0,1,0,2,0.0131648313632896,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0063,C90d91c0e016f5d648c72e9f6,ordinary_llm_control,factual_explanatory_prose,factual_explanatory_prose_template_1,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,56742d914d002d815a5c38b987ad137cf847971327fa2fa306c4e86e7b8e6b71,178,13,1044,67.93843128781334,7.1848314606741575,8.828539325842694,0.5168539325842697,0.1694915254237288,0.05681818181818177,1,0,0,0,0,0,0,0,1,0,1,0.04396783781980549,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0064,Ce17e0b6f9cc54831052e253e,ordinary_llm_control,forum_question_answer,forum_question_answer_template_3,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,8ed39aaae1e47707fda02b80417c4319487637c5eab7a56241b4c66484174ce6,24,1,108,83.77500000000002,7.536666666666665,3.5466666666666633,0.75,0.04347826086956519,0.0,1,0,0,0,0,0,0,0,1,0,1,0.05232209990133431,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0065,Cd7d540d1733b433fb9c7a3e0,rankcloak_segmented_full_message,factual_explanatory_prose,factual_explanatory_prose_template_3,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,5f35d699cf2e06e370f6030a705ddf4d6b4a43bc89a0b2a3de2234cdb30f5a10,155,9,908,62.18154121863802,8.864731182795698,9.301677419354839,0.7096774193548387,0.03246753246753242,0.0,1,0,0,0,0,0,0,0,0,0,0,0.13312157530690144,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0066,Ce6aaa965dd93fb804716c4df,rankcloak_hex_nibble,professional_communication,professional_communication_template_1,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,c0e61756557e6ac36eac006a0a47c9214184d7a820ede1482cc3d3154d0959ae,44,4,321,51.46545454545458,8.813636363636366,13.849090909090904,0.8181818181818182,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.05592711098629671,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0067,C5592dff3b36120681cea98ee,rankcloak_hex_nibble,factual_explanatory_prose,factual_explanatory_prose_template_3,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,2006c123376cdcc4ae0b78895496b8431965dd22222639a51daaa1f250207a6c,47,3,337,10.933333333333366,15.626382978723406,18.216170212765956,0.8297872340425532,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.05954127298808645,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0068,Cbb2f256b1f872b19871d8048,ordinary_llm_control,casual_conversation,casual_conversation_template_1,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,e05fa4047be0c2168a3c28bf0e3507a0772686e095c557c992ae57677d27e988,107,8,558,85.7304030373832,4.624380841121496,5.232149532710277,0.7850467289719626,0.018867924528301883,0.00952380952380949,1,0,0,0,0,0,0,0,1,0,1,0.129130039275757,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0069,Cc453a32be797b06d0ef45b71,rankcloak_segmented_full_message,forum_question_answer,forum_question_answer_template_3,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,753dfcff5d7199d0ae65742164fbd5c4fa79b116e01adc0b025221ebb4c553b0,287,27,1703,72.83059491547297,5.741618273325592,7.6806968641115,0.5121951219512195,0.12587412587412583,0.0736842105263158,1,1,0,1,0,3,0,0,0,0,4,0.09398398773375344,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0070,C5a2c1cca00b592c5abdbacc3,rankcloak_segmented_full_message,personal_narrative_blog,personal_narrative_blog_template_2,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,13c534f13f3da9abcf2a2af40b2caac542472e63543b71f18dfac7fb548c9916,162,10,987,54.09200000000001,9.73911111111111,10.611358024691356,0.7345679012345679,0.012422360248447228,0.0,1,0,0,1,0,0,0,0,0,0,1,0.10030360908783087,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0071,C12fd87315654e8ce6a2f79db,ordinary_llm_control,procedural_instructions,procedural_instructions_template_3,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,757a187aa68a55a3eadd0b91e5399482c780b016b1fc9fa0405ac9d90f19cabf,50,5,319,73.16900000000001,5.538,10.522400000000001,0.68,0.12244897959183676,0.02083333333333337,1,0,0,0,0,0,0,0,1,0,1,0.04548558881556172,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0072,Ccabe21db5131e71aeafa8cbb,rankcloak_hex_nibble,personal_narrative_blog,personal_narrative_blog_template_2,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,be45dcce3bdf1d8e98987653d7924c6616f7df8e899ea22f525eb00dbf3d2a3a,53,6,330,60.59369496855348,7.002169811320758,9.47245283018868,0.8301886792452831,0.0,0.0,2,0,0,0,1,0,0,0,1,0,2,0.04856941536609384,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0073,C013e202ce5129a8bdd78bc4b,rankcloak_segmented_forced_span,personal_narrative_blog,personal_narrative_blog_template_2,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,forced_span,5e62ed349be752ae91c1c6627d302565febabadbed591d6cba34b9b187b0d36e,41,3,262,67.09504065040652,7.296097560975614,6.414634146341463,0.8292682926829268,0.025000000000000022,0.0,1,0,1,0,1,0,0,0,1,0,3,0.02925271120879734,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0074,C2724abde5ce96d7df43dd243,ordinary_llm_control,professional_communication,professional_communication_template_3,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,1c20f0cc88b24cc870654b151b11c12477f2691197e5471d18ea1ecae36e0693,49,3,305,53.860748299319766,9.804489795918371,11.06775510204082,0.7755102040816326,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.08498349518780954,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0075,Cadbac6112e2806b5275735cf,rankcloak_ascii_b8,forum_question_answer,forum_question_answer_template_1,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,37023b41f6be5e1809be691018438a912d74e5fe20f91ba2023c6aba94760215,73,4,475,41.1304280821918,12.056267123287672,14.475068493150687,0.8767123287671232,0.0,0.0,1,0,0,1,0,0,0,1,1,0,3,0.08741280463263057,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0076,Cf6f1234f28319183e0cf51a7,rankcloak_segmented_full_message,professional_communication,professional_communication_template_3,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,1645fdd51725629d499c9939fa2affea908883ee21c0bb24cd337c270ad57752,341,16,2172,41.06029050586514,12.826860337243403,13.021583577712605,0.4222873900293255,0.25,0.16519174041297935,1,0,1,0,0,0,0,1,0,0,2,0.10655270920401044,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0077,Ca4036ee2283a75ff02dacac0,rankcloak_segmented_forced_span,personal_narrative_blog,personal_narrative_blog_template_3,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,forced_span,a3a4cebed4f7e71a3651d2650c4d19f2bdd1338215d8b7e49acc3b2a96b99846,49,1,295,41.42244897959188,19.654693877551022,9.155918367346938,0.8571428571428571,0.0,0.0,1,0,0,0,0,1,0,1,1,0,3,0.008641262154536937,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0078,Cad3dbcddbdda9cd463557f92,ordinary_llm_control,forum_question_answer,forum_question_answer_template_1,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,cc4701ebc73561b3a8f12f734bfc1d2cf0ddbb7e5d5fbdbeacab26045b0b3ab1,18,2,117,61.400000000000034,6.9311111111111146,10.964444444444442,0.8333333333333334,0.11764705882352944,0.0625,1,0,0,0,0,0,0,0,1,0,1,0.02602999565724326,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0080,C3545ddae53286b4d14d28ad6,rankcloak_segmented_full_message,forum_question_answer,forum_question_answer_template_3,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,3a3050241011cedafb13a39d9f5ce4360cd53771bc581f402c30975412de8d60,56,4,318,77.81071428571428,5.884285714285717,7.285714285714285,0.8392857142857143,0.036363636363636376,0.0,1,0,1,0,0,1,0,0,0,0,2,0.007788087418099488,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0081,Ca27bbd412472eb0fb19087a8,rankcloak_segmented_full_message,casual_conversation,casual_conversation_template_3,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,e9d9f4b1f457853977e22815c75db675ba2a59aee151b6a782b8b687418b98e9,423,31,2414,74.1851612903226,6.301825669183252,7.9277541371158335,0.5460992907801419,0.07109004739336489,0.016627078384798155,1,2,0,1,0,0,0,0,1,0,2,0.1175606043605536,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0082,Cfdc117dfa05772c5c1ae183b,rankcloak_hex_nibble,factual_explanatory_prose,factual_explanatory_prose_template_2,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,c1d64ee60fadcc56f368a98ff930e0e7e73aabb476c263c9faafeb12cef93dd2,27,4,166,71.51708333333335,4.961018518518522,8.561481481481483,0.8888888888888888,0.0,0.0,1,0,0,0,1,0,0,0,1,0,2,0.022793442041382624,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0083,C6d144ced96a4ceaf7668f9bd,rankcloak_hex_nibble,casual_conversation,casual_conversation_template_3,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,811304a9fe9437afd8e614de49fc419b0fcf1754c33f00021da27a5509531266,49,4,274,76.99716836734696,5.563010204081632,6.743673469387755,0.9183673469387755,0.0,0.0,1,0,0,0,2,1,0,0,1,0,4,0.024959690519360443,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0085,Cb1692134267c71a52774e005,ordinary_llm_control,casual_conversation,casual_conversation_template_2,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,b93e734a5406b9a7508d16cfe4c53d5ee50f5acd188fa06e556ba17720e8f3d8,38,2,214,78.4605263157895,7.035789473684211,7.864210526315791,0.9210526315789473,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.08234041297273507,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0086,Cd96d0793a32076c572fd7cbe,rankcloak_segmented_full_message,procedural_instructions,procedural_instructions_template_3,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,f9c7d18da0e1c78a1d6bb158ce3c5f48f1c5169f6dad7ff7f5a13313eeb1a7e5,64,5,409,56.36800000000002,8.577000000000002,12.665624999999999,0.71875,0.09523809523809523,0.06451612903225812,1,0,0,0,0,0,0,0,0,0,0,0.056574139239358556,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0087,C348d99fdf31bf7fba93eb596,ordinary_llm_control,factual_explanatory_prose,factual_explanatory_prose_template_2,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,11c004f18593b6c4433bd0724c7d692372f633f52ed88720c1c96eb9764a1d5b,54,4,351,39.59916666666669,11.089814814814819,13.14962962962963,0.7222222222222222,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.05219198354157992,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0088,Cceed68b0b16d914a1b18ae51,rankcloak_segmented_forced_span,factual_explanatory_prose,factual_explanatory_prose_template_3,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,forced_span,63c461515fda2412f2bc2aee0ccd42b4b99eb5e533c8b1e282b1b38e12c8dcfb,50,1,342,2.1129999999999995,25.386,15.2424,0.86,0.020408163265306145,0.0,1,0,0,0,0,0,0,1,1,0,2,0.03127383883461498,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0089,C81bbca45b8780641a6f7648e,rankcloak_hex_nibble,factual_explanatory_prose,factual_explanatory_prose_template_3,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,49efc99304eb41b8d95864d96f25b6bd53c9d90dfca1feacbeff50a54a47b000,12,5,91,35.19900000000001,8.946000000000002,6.166666666666661,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,2,0.03596074914759649,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0090,C18a5e1da57ffd39c60866547,direct_subword_calgacus,procedural_instructions,procedural_instructions_template_1,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,9b2ed88b9a107afebd19d4d28e73d751a836bed6af537d995041506e01107c37,29,1,193,22.786206896551732,17.285517241379313,13.795862068965516,0.9655172413793104,0.0,0.0,1,0,0,0,0,0,1,0,1,0,2,0.05188851467744267,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0091,C1bdb7cef154fd2fb48ec637b,rankcloak_segmented_forced_span,personal_narrative_blog,personal_narrative_blog_template_1,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,forced_span,f7d5ec201608630b238b741966458a8824682b6e97fbd5df24ee6329b480b822,21,1,115,68.69142857142859,8.895238095238096,6.310476190476191,1.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,3,0.02811491229986083,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0092,Cc77ad8bdeebd9e2b219faeff,rankcloak_ascii_b8,professional_communication,professional_communication_template_3,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,f07cea64a667af7958fafaaaaf4129065cbb06f6c26c12cb32aeeeeb3003fea4,114,6,791,39.87105263157895,12.41824561403509,14.51789473684211,0.6842105263157895,0.03539823008849563,0.0,2,0,0,0,0,0,0,1,1,0,2,0.0731356656567857,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0093,C6837caed7f8e388ee26ef6e5,direct_subword_calgacus,casual_conversation,casual_conversation_template_3,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,ca8ae33eb8ac22357ae2d84d4dfb5644cf2d999fdb228ac367754ba6ccc0d8ac,23,1,144,47.39434782608697,12.362608695652174,11.290434782608695,0.9565217391304348,0.0,0.0,1,0,2,0,0,0,0,0,1,0,3,0.0374936376209617,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0094,Ce00584dd7d7b32955327044b,rankcloak_segmented_forced_span,procedural_instructions,procedural_instructions_template_3,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,forced_span,2e6a36acd07a01451f4b38371ff7ab90a143e53c5a9e84f0ce06a99289924df0,46,3,315,62.53253623188408,8.346521739130438,11.28608695652174,0.8478260869565217,0.0,0.0,1,0,0,1,1,1,1,0,1,0,5,0.08341490462227526,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0095,Ca07c00ff4fcdb415d868ebf2,rankcloak_segmented_full_message,procedural_instructions,procedural_instructions_template_3,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,71a02ce328b821396ace7d7aaeec5fbe031c6400e78660dec9972699f10fd75a,150,12,895,71.7595,6.355666666666668,9.232800000000001,0.76,0.006711409395973145,0.0,2,0,0,0,0,0,0,0,0,0,0,0.07723117744476797,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0096,Ccec42839deae79a131c74e9b,rankcloak_ascii_b16,personal_narrative_blog,personal_narrative_blog_template_3,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,a8b8ee56e1e754da1090af598137e62669ede27703606f838b681c08c4db2ff8,38,4,229,59.16092105263158,7.367631578947371,8.627368421052633,0.868421052631579,0.027027027027026973,0.0,1,0,0,0,3,1,0,0,1,0,5,0.04166048743884058,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0097,Cf014fe60b639c10867b9974c,rankcloak_segmented_forced_span,forum_question_answer,forum_question_answer_template_1,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,forced_span,e5c02d673dd894c873fef9b447a5bfe7a6bb7b820865e96e526b0dd49d0c22ec,45,2,299,37.357500000000016,13.638333333333339,13.068444444444445,0.8666666666666667,0.0,0.0,1,0,1,1,0,0,0,0,1,0,3,0.008357565054479602,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0098,C8a4c22e8e041b5c8855e7455,rankcloak_ascii_b8,forum_question_answer,forum_question_answer_template_2,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,e852291f038b6a98c8687845992e00320e29e518af978a6e52be90f4762a53dd,38,1,220,41.36500000000002,16.930000000000003,8.952631578947365,0.868421052631579,0.0,0.0,1,0,0,0,0,1,0,0,1,0,2,0.0,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0099,C26dc28d9bb1e004084f1f482,direct_subword_calgacus,factual_explanatory_prose,factual_explanatory_prose_template_3,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,336485721fe13b8b1ded4c7f1db6e586a7ba975fb6ef9b44b05bd50a01c1cfef,23,1,160,36.35956521739132,13.901739130434787,16.91478260869565,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.012851384638656309,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0100,C4d51883bf78038a882b313bb,rankcloak_hex_nibble,professional_communication,professional_communication_template_1,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,777a08cbcce607e8acf1ec2d7e5421e9d40c433ca871ebd72f11e67b6e365bd7,49,3,356,33.14238095238099,12.694285714285716,17.067755102040817,0.8571428571428571,0.0,0.0,1,0,0,0,1,0,0,0,1,0,2,0.04302804390159177,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0101,C3d0ceddba69d260673455386,rankcloak_ascii_b16,forum_question_answer,forum_question_answer_template_3,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,caa3738f856271214dcb2cfed2298bb22d835d04a11bde1cbf318df72fa95d43,56,4,346,55.150000000000006,9.045000000000002,11.800714285714285,0.8571428571428571,0.018181818181818188,0.0,1,0,0,0,0,0,0,0,1,0,1,0.016208630618669964,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
B0102,C02d40ab132eb711129c76f87,ordinary_llm_control,casual_conversation,casual_conversation_template_1,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,e2296cc46ef58c1fe54f8dc213b4970ef9a059e40ad77c64891ff4022229b412,42,4,205,93.4489285714286,2.833571428571428,3.2209523809523795,0.8333333333333334,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.05417080549936655,False,english_surface_heuristic,en,,,,,,,,,,,,,,not_applicable_english_unspecified_or_unsupported
