stimulus_blind_id,candidate_id,condition,prompt_category,template_id,prompt_id,payload_id,payload_class,model_id,presentation_scope,protocol_variant,topic_schedule,source_work_id,source_trial_id,source_file,source_row,source_record_sha256,text_sha256,language,license_status,safety_screen_status
B0040,C472a8154e8ac40cb67959284,direct_subword_calgacus,personal_narrative_blog,personal_narrative_blog_template_2,narrative_local_walk,revision_v1_sha256_hex_032,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__45a7c13ba72edfc5acf0,revision_v1_primary_v2_payload_fidelity_v2__45a7c13ba72edfc5acf0,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,449,9b189624afadae1eefdfdaff89c7d2eb70b74c0cb8b1df31c9f8d206264dc89a,f236f3784901bf2dc5ca47d3c3675db12002e7efcccf53e62cb0b58912630f3a,en,experiment_generated_internal,not_manually_reviewed
B0041,C54330b9b5b97278555e50af4,direct_subword_calgacus,forum_question_answer,forum_question_answer_template_1,forum_practical_answer,revision_v1_nonce_96_bit_hex_023,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__7afddd73342c8231ec1e,revision_v1_primary_v2_payload_fidelity_v2__7afddd73342c8231ec1e,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2003,6e6b5fd684964d595f4ef140bf421e521b2a542ecfce1eb7e4c6f4c71a2eb2de,31847015e0a70d126ef827cd5c99357ac517accfe96398631dcb6672effdb76b,en,experiment_generated_internal,not_manually_reviewed
B0042,Cd84964c4d84520e49fc965da,rankcloak_ascii_b16,personal_narrative_blog,personal_narrative_blog_template_1,narrative_small_discovery,revision_v1_sha256_hex_033,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__e7e4dc33c7ad19f5b705,revision_v1_primary_v2_payload_fidelity_v2__e7e4dc33c7ad19f5b705,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,467,fcb5342cedee6d725a9fe5469b001e853a4a3fc61a76448fd1ddca5f12ca8ae8,1864be7a2e0ad0551ec14f1c55022da4e296f0ac0816712462280bf6725b89ca,en,experiment_generated_internal,not_manually_reviewed
B0043,C38bfab622915f4a7d0239cbc,rankcloak_segmented_forced_span,personal_narrative_blog,personal_narrative_blog_template_1,narrative_small_discovery,revision_v1_hmac_sha256_hex_019,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,forced_span,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__9b760eb72967c63ace3d,revision_v1_primary_v2_payload_fidelity_v2__9b760eb72967c63ace3d,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1115,fddfb9f4a10dae0406e062ac4d976d4a66e81f9eb8a830aed06f7b904ff6b621,c99309824935fffd608a7a15b1345a1b4c8df54b5c79bfe3eeccd81896c88717,en,experiment_generated_internal,not_manually_reviewed
B0044,C5f795c03c3ec684ad2906720,rankcloak_ascii_b16,casual_conversation,casual_conversation_template_1,casual_weekend_chat,revision_v1_hmac_sha256_hex_010,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__f722b00997e76682ad6c,revision_v1_primary_v2_payload_fidelity_v2__f722b00997e76682ad6c,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,985,6d57241a9126a9203fa47e61f67cca7a243f7a1efd91a89308511af27123d8ef,c4d7c6ec9626fd51e24eb3be76c5b3a83c6b59ea75163626704bb0ed33518fab,en,experiment_generated_internal,not_manually_reviewed
B0045,C0750c2238ef759acacd907d8,ordinary_llm_control,casual_conversation,casual_conversation_template_2,casual_hobby_chat,revision_v1_token_128_bit_hex_038,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__8e75e6f3130aa40e5c88,revision_v1_primary_v2_payload_fidelity_v2__9dc157b445058684221b,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,3054,01af8287fabeb0e4302db6bf93602b074a119ce6bd4f636bb0d52bbdc124f568,eace5c60dbccc505a6d43151bd13fb2a4bf0093e5c3151898dd181f0c7a11607,en,experiment_generated_internal,not_manually_reviewed
B0046,Cef9c21e5f2586591b4dc3cc8,rankcloak_ascii_b8,personal_narrative_blog,personal_narrative_blog_template_1,narrative_small_discovery,revision_v1_sha256_hex_051,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__2fb3a818b28bae6acaa5,revision_v1_primary_v2_payload_fidelity_v2__2fb3a818b28bae6acaa5,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,717,71b67960070d9a94b538a07c2ab33d7dbbeba16a136db106d8b29d38f07116da,eed97a659cc71364e502daf69974073ac0a335e222aabf6daa4ad87750600314,en,experiment_generated_internal,not_manually_reviewed
B0047,C263d1bac891b60ca34a4b121,rankcloak_ascii_b16,casual_conversation,casual_conversation_template_1,casual_weekend_chat,revision_v1_token_128_bit_hex_039,token_128_bit_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__f237b8fd13b992a147bb,revision_v1_primary_v2_payload_fidelity_v2__f237b8fd13b992a147bb,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,3071,3b9f5ff6827a65e1a1db32b6870e3d4cc4f2c159106f6bbdb6fae70a712dc7e6,eaab5b029a65475cc629872994e403b7930141143d2e969cd2bf6ae1a12fe936,en,experiment_generated_internal,not_manually_reviewed
B0048,Ca38a2af8e0a1d0226643a761,rankcloak_segmented_forced_span,factual_explanatory_prose,factual_explanatory_prose_template_2,explain_everyday_system,revision_v1_hmac_sha256_hex_033,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,forced_span,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__7ad28a61e959384ae737,revision_v1_primary_v2_payload_fidelity_v2__7ad28a61e959384ae737,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,1311,06b764bc91c0e0c541a13fc54b64f53b71f798b6ee623182baf3c1eaac5bf584,dccc4e622d61218de3f0e34eeeb2dd5c61b2f9b4405b7d65ea81eaece696f375,en,experiment_generated_internal,not_manually_reviewed
B0049,Cefa1eb403666bf716a3b3606,rankcloak_ascii_b16,casual_conversation,casual_conversation_template_3,casual_neighborhood_chat,revision_v1_token_128_bit_hex_001,token_128_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_ascii_b16,None,revision_v1_primary_v2_payload_fidelity_v2__aaacaaa9dcbb758c6330,revision_v1_primary_v2_payload_fidelity_v2__aaacaaa9dcbb758c6330,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2539,2c6fc63e25f9dfbbf1d65005ca715adf3a0cb21273dd29c237a352c959103aca,808cb69064fc3b7265c07222cb9e438848085ea6ebaf0ff7434b09fc0d0ff827,en,experiment_generated_internal,not_manually_reviewed
B0050,C663a603b255d5b5b728930dc,rankcloak_segmented_full_message,professional_communication,professional_communication_template_3,professional_process_email,revision_v1_hmac_sha256_hex_005,hmac_sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__dd9522ef99d2c56aaf0b,revision_v1_primary_v2_payload_fidelity_v2__dd9522ef99d2c56aaf0b,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,922,be0300fe96152678347f51509b8e374d5a862f0f138286c596440d098c866519,aabac8c556e17049ec0cb6d3c5c2f01ced8d64c824354013f8ec89bb67ad63df,en,experiment_generated_internal,not_manually_reviewed
B0052,C5f83e224e42bf43673db89cf,direct_subword_calgacus,casual_conversation,casual_conversation_template_3,casual_neighborhood_chat,revision_v1_nonce_96_bit_hex_033,nonce_96_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__d56bd0b54d31b1929320,revision_v1_primary_v2_payload_fidelity_v2__d56bd0b54d31b1929320,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2143,d47203d6fd70997997ddf9f9f9fdca53acbd6d2c72f6a83071a848f5cade4273,6d39dcce6ab95c28521ba45414dccd933c1afd4884f22a68d8dc47e164df622d,en,experiment_generated_internal,not_manually_reviewed
B0053,C2e2afdfb4d724ea5a2187fae,direct_subword_calgacus,casual_conversation,casual_conversation_template_3,casual_neighborhood_chat,revision_v1_sha256_hex_058,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__cd5d03ad24eead8e508c,revision_v1_primary_v2_payload_fidelity_v2__cd5d03ad24eead8e508c,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,813,016668c3d0361ed109ce7915a52ec33c4a94da43a0110ac0572a5fc453475398,f7a40c3cddeb25fe8480c9099e6de037622b3d9ca77371b236960b321446ff38,en,experiment_generated_internal,not_manually_reviewed
B0054,Cb9f12689d3a819cdeeab61f1,direct_subword_calgacus,casual_conversation,casual_conversation_template_2,casual_hobby_chat,revision_v1_hmac_sha256_hex_027,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__8aea18845d05e315f56d,revision_v1_primary_v2_payload_fidelity_v2__8aea18845d05e315f56d,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1219,7859dd387e397dfc2e4b36e1835917b3096f8c6ac6de4a6d698d0dae23a9cf33,bc26ee7b5f7d7525a4293770366999599f47074b1a703167e5469833e98493b4,en,experiment_generated_internal,not_manually_reviewed
B0055,Cf5a475db5f1e982d1ac9d65c,ordinary_llm_control,procedural_instructions,procedural_instructions_template_2,procedure_home_task,revision_v1_token_128_bit_hex_005,token_128_bit_hex,qwen2_5_7b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__6fd1229241fb1b91fd76,revision_v1_primary_v2_payload_fidelity_v2__0c58b0cfdc1f459c49dd,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,2592,584a28e81bb7fa3fd82353bc87ae281fd3941792e8101e41c576246048bf0cfe,ea911cb2ce54bd738db902e3ee18376ca6688fd9a483fca00249416f5b752c5e,en,experiment_generated_internal,not_manually_reviewed
B0056,Cb3617a01c694b4a0afa99e59,direct_subword_calgacus,procedural_instructions,procedural_instructions_template_1,procedure_simple_meal,revision_v1_nonce_96_bit_hex_053,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__b98fb09a2e1d5f41d297,revision_v1_primary_v2_payload_fidelity_v2__b98fb09a2e1d5f41d297,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2423,55a8502177dae11445344f9db4db715d1afc9a8d89f97204314db1b9eb2c9977,326d5e6db83bdb6fbfaacf3fe4d0425b2ed41fd0a57bea21329e97ff52c3b441,en,experiment_generated_internal,not_manually_reviewed
B0058,C8a5092613810a80d7c599581,rankcloak_ascii_b8,professional_communication,professional_communication_template_2,professional_schedule_note,revision_v1_sha256_hex_053,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,nonseg_ascii_b8,None,revision_v1_primary_v2_payload_fidelity_v2__89c29b1c9fa6ce5824b2,revision_v1_primary_v2_payload_fidelity_v2__89c29b1c9fa6ce5824b2,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,745,b79efd56d2b98132bbc50bbd90a98266ba041eaa3a98a37e11296be994ea30a9,8bc85eec42dfcfa59e93bf5546d6d24664c2e8ebbd459b2a9bfdf305a8d60b73,en,experiment_generated_internal,not_manually_reviewed
B0059,Ce2b61d6b915a257a168ac558,direct_subword_calgacus,casual_conversation,casual_conversation_template_2,casual_hobby_chat,revision_v1_sha256_hex_059,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,direct_subword_calgacus,None,revision_v1_primary_v2_payload_fidelity_v2__e0978b62e4c18f29ae95,revision_v1_primary_v2_payload_fidelity_v2__e0978b62e4c18f29ae95,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,827,ac1dcf0e641bdc4bae3dc4f05ff7f9a8af74e803c61695d835616d48ba15e0f7,79fc60121461e769e430d39a3162906db6cf9edd20f32fafa395f517ba9046f4,en,experiment_generated_internal,not_manually_reviewed
B0060,C8576898a6de8becaf4ae34fc,rankcloak_segmented_full_message,personal_narrative_blog,personal_narrative_blog_template_3,narrative_learning_moment,revision_v1_nonce_96_bit_hex_024,nonce_96_bit_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__e5d6512428b20c5c3676,revision_v1_primary_v2_payload_fidelity_v2__e5d6512428b20c5c3676,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,2028,7c8adad25f7d3d9e9a14bb6b4634d925348419ad8fefcd5dac2d737763f4cdc0,09ed13435dbe515ee442ab004ce1dab239fc5a6df9656eefbf99be1d009712af,en,experiment_generated_internal,not_manually_reviewed
B0061,C04d7de951c5e0b855053e71a,rankcloak_hex_nibble,personal_narrative_blog,personal_narrative_blog_template_1,narrative_small_discovery,revision_v1_nonce_96_bit_hex_008,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__a05746caac24208ea0a9,revision_v1_primary_v2_payload_fidelity_v2__a05746caac24208ea0a9,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,1799,593f1ca2db16babbaed6efbc4f02a3aa9d06038283d171d4bc1bd5b4c36d9c5d,b7c36aad661857e277963ee0dc5f8e782d2e830624f5d37653354d5a0cf2d89e,en,experiment_generated_internal,not_manually_reviewed
B0063,C90d91c0e016f5d648c72e9f6,ordinary_llm_control,factual_explanatory_prose,factual_explanatory_prose_template_1,explain_weather_pattern,revision_v1_hmac_sha256_hex_016,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__968a2b12d735cbc3aeb8,revision_v1_primary_v2_payload_fidelity_v2__1083321ce89455b02bd4,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,1074,3d2823dc5853008be7b757f876bc218c4257392bd4b94d6da3113609514c9678,56742d914d002d815a5c38b987ad137cf847971327fa2fa306c4e86e7b8e6b71,en,experiment_generated_internal,not_manually_reviewed
B0064,Ce17e0b6f9cc54831052e253e,ordinary_llm_control,forum_question_answer,forum_question_answer_template_3,forum_learning_answer,revision_v1_nonce_96_bit_hex_036,nonce_96_bit_hex,llama3_8b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__8ce0866f2d177caed4ec,revision_v1_primary_v2_payload_fidelity_v2__4bcca984a70091d1f750,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2195,da99368547691040d7a18102f19f8cbe88c0de0b13aa4f737b6da91fc7590e7c,8ed39aaae1e47707fda02b80417c4319487637c5eab7a56241b4c66484174ce6,en,experiment_generated_internal,not_manually_reviewed
B0065,Cd7d540d1733b433fb9c7a3e0,rankcloak_segmented_full_message,factual_explanatory_prose,factual_explanatory_prose_template_3,explain_biological_process,revision_v1_hmac_sha256_hex_014,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__6b2d5b182fe9b697950d,revision_v1_primary_v2_payload_fidelity_v2__6b2d5b182fe9b697950d,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1048,1b502b37fb516923fa6f326fea6c6f1d9d5b1e357b85fbf864e81788b0a1a33a,5f35d699cf2e06e370f6030a705ddf4d6b4a43bc89a0b2a3de2234cdb30f5a10,en,experiment_generated_internal,not_manually_reviewed
B0066,Ce6aaa965dd93fb804716c4df,rankcloak_hex_nibble,professional_communication,professional_communication_template_1,professional_project_update,revision_v1_sha256_hex_030,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__3cb995485553fbf160bd,revision_v1_primary_v2_payload_fidelity_v2__3cb995485553fbf160bd,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,427,f2e8e86fdb1b215f19893c47680632ec20c17c8b572d6fe6d14489df025dd51e,c0e61756557e6ac36eac006a0a47c9214184d7a820ede1482cc3d3154d0959ae,en,experiment_generated_internal,not_manually_reviewed
B0067,C5592dff3b36120681cea98ee,rankcloak_hex_nibble,factual_explanatory_prose,factual_explanatory_prose_template_3,explain_biological_process,revision_v1_sha256_hex_010,sha256_hex,qwen2_5_7b_instruct_q4_k_m,full_message,nonseg_hex_nibble_b16,None,revision_v1_primary_v2_payload_fidelity_v2__cf7fff77ef4ed49c9e49,revision_v1_primary_v2_payload_fidelity_v2__cf7fff77ef4ed49c9e49,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,147,230424013cc8fda54a245cc8bafd30fe33c21f5eedbc3272d94fb834d9650804,2006c123376cdcc4ae0b78895496b8431965dd22222639a51daaa1f250207a6c,en,experiment_generated_internal,not_manually_reviewed
B0068,Cbb2f256b1f872b19871d8048,ordinary_llm_control,casual_conversation,casual_conversation_template_1,casual_weekend_chat,revision_v1_sha256_hex_036,sha256_hex,llama3_8b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__832bc6a2014ae8e548b2,revision_v1_primary_v2_payload_fidelity_v2__41d612dbf332ccab295a,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,510,2637facd7506eb3b560ca7c74f50fa68cd897647a4c208ee9c6fd02466ed42cd,e05fa4047be0c2168a3c28bf0e3507a0772686e095c557c992ae57677d27e988,en,experiment_generated_internal,not_manually_reviewed
B0069,Cc453a32be797b06d0ef45b71,rankcloak_segmented_full_message,forum_question_answer,forum_question_answer_template_3,forum_learning_answer,revision_v1_hmac_sha256_hex_017,hmac_sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,segmented_hex_single_topic,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__9c257e37fb57d0be90ac,revision_v1_primary_v2_payload_fidelity_v2__9c257e37fb57d0be90ac,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,1087,a9cced4e1cddac7584a011a41125c4a2ee3c2780271669ad6830d07ebb4585b6,753dfcff5d7199d0ae65742164fbd5c4fa79b116e01adc0b025221ebb4c553b0,en,experiment_generated_internal,not_manually_reviewed
B0070,C5a2c1cca00b592c5abdbacc3,rankcloak_segmented_full_message,personal_narrative_blog,personal_narrative_blog_template_2,narrative_local_walk,revision_v1_sha256_hex_014,sha256_hex,mistral_7b_instruct_v0_3_q4_k_m,full_message,segmented_hex_multi_topic,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__78ec8d4b69e9d3963bf5,revision_v1_primary_v2_payload_fidelity_v2__78ec8d4b69e9d3963bf5,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/mistral_7b_instruct_v0_3_q4_k_m/records.jsonl,208,3f31124da577b29485d19295b0b7061108a7083c631627df515a3ebc1e6b674f,13c534f13f3da9abcf2a2af40b2caac542472e63543b71f18dfac7fb548c9916,en,experiment_generated_internal,not_manually_reviewed
B0071,C12fd87315654e8ce6a2f79db,ordinary_llm_control,procedural_instructions,procedural_instructions_template_3,procedure_garden_task,revision_v1_hmac_sha256_hex_008,hmac_sha256_hex,llama3_8b_instruct_q4_k_m,full_message,ordinary_llm_control,,revision_v1_primary_v2_payload_fidelity_v2__c409342d0beef67e067c,revision_v1_primary_v2_payload_fidelity_v2__1d9640d0a1229487ca0f,/home/meow/Documents/repos/llm-rankcloak/results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,963,5acd580a202d506c6fea82febb5d465bc3c4581caa56da47620b01e687100832,757a187aa68a55a3eadd0b91e5399482c780b016b1fc9fa0405ac9d90f19cabf,en,experiment_generated_internal,not_manually_reviewed
