study_phase,model_id,protocol_variant,prompt_category,payload_class,replay_mode,transformation_id,mitigation_id,outcome,analysis_unit,mean,standard_deviation,median,n_payloads,bootstrap_resamples_requested,ci_low,ci_high,bootstrap_resamples_valid,confidence_level,view,hardware_id
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,greedy_leadin_regeneration,unmodified,none,mean_log_probability,payload,-5.101800560175247,,-5.101800560175247,1,100,-5.101800560175247,-5.101800560175247,0,0.95,,
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,saved_token_ids,unmodified,none,mean_log_probability,payload,-5.101800560175247,,-5.101800560175247,1,100,-5.101800560175247,-5.101800560175247,0,0.95,,
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,sha256_hex,detokenized_text_retokenized,unmodified,none,mean_log_probability,payload,-5.558602199860999,,-5.558602199860999,1,100,-5.558602199860999,-5.558602199860999,0,0.95,,
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,sha256_hex,greedy_leadin_regeneration,unmodified,none,mean_log_probability,payload,-5.558602199860999,,-5.558602199860999,1,100,-5.558602199860999,-5.558602199860999,0,0.95,,
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,sha256_hex,saved_token_ids,unmodified,none,mean_log_probability,payload,-5.558602199860999,,-5.558602199860999,1,100,-5.558602199860999,-5.558602199860999,0,0.95,,
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,sha256_hex,detokenized_text_retokenized,unmodified,none,mean_log_probability,payload,-5.157253319316308,,-5.157253319316308,1,100,-5.157253319316308,-5.157253319316308,0,0.95,,
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,sha256_hex,greedy_leadin_regeneration,unmodified,none,mean_log_probability,payload,-5.157253319316308,,-5.157253319316308,1,100,-5.157253319316308,-5.157253319316308,0,0.95,,
smoke_v2_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,sha256_hex,saved_token_ids,unmodified,none,mean_log_probability,payload,-5.157253319316308,,-5.157253319316308,1,100,-5.157253319316308,-5.157253319316308,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,8.39344262295082,,8.39344262295082,1,100,8.39344262295082,8.39344262295082,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,8.39344262295082,,8.39344262295082,1,100,8.39344262295082,8.39344262295082,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,saved_token_ids,unmodified,none,effective_payload_rate,payload,8.39344262295082,,8.39344262295082,1,100,8.39344262295082,8.39344262295082,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,3.0,,3.0,1,100,3.0,3.0,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,3.0,,3.0,1,100,3.0,3.0,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,saved_token_ids,unmodified,none,effective_payload_rate,payload,3.0,,3.0,1,100,3.0,3.0,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,1.3333333333333333,,1.3333333333333333,1,100,1.3333333333333333,1.3333333333333333,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,1.3333333333333333,,1.3333333333333333,1,100,1.3333333333333333,1.3333333333333333,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,saved_token_ids,unmodified,none,effective_payload_rate,payload,1.3333333333333333,,1.3333333333333333,1,100,1.3333333333333333,1.3333333333333333,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,sha256_hex,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,4.0,,4.0,1,100,4.0,4.0,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,sha256_hex,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,4.0,,4.0,1,100,4.0,4.0,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,sha256_hex,saved_token_ids,unmodified,none,effective_payload_rate,payload,4.0,,4.0,1,100,4.0,4.0,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,sha256_hex,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,0.6666666666666666,,0.6666666666666666,1,100,0.6666666666666666,0.6666666666666666,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,sha256_hex,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,0.6666666666666666,,0.6666666666666666,1,100,0.6666666666666666,0.6666666666666666,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,sha256_hex,saved_token_ids,unmodified,none,effective_payload_rate,payload,0.6666666666666666,,0.6666666666666666,1,100,0.6666666666666666,0.6666666666666666,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,1.2151898734177216,,1.2151898734177216,1,100,1.2151898734177216,1.2151898734177216,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,1.2151898734177216,,1.2151898734177216,1,100,1.2151898734177216,1.2151898734177216,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,saved_token_ids,unmodified,none,effective_payload_rate,payload,1.2151898734177216,,1.2151898734177216,1,100,1.2151898734177216,1.2151898734177216,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,0.9411764705882352,,0.9411764705882352,1,100,0.9411764705882352,0.9411764705882352,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,0.9411764705882352,,0.9411764705882352,1,100,0.9411764705882352,0.9411764705882352,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,saved_token_ids,unmodified,none,effective_payload_rate,payload,0.9411764705882352,,0.9411764705882352,1,100,0.9411764705882352,0.9411764705882352,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,nonce_96_bit_hex,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,0.2735042735042735,,0.2735042735042735,1,100,0.2735042735042735,0.2735042735042735,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,nonce_96_bit_hex,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,0.2735042735042735,,0.2735042735042735,1,100,0.2735042735042735,0.2735042735042735,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,nonce_96_bit_hex,saved_token_ids,unmodified,none,effective_payload_rate,payload,0.2735042735042735,,0.2735042735042735,1,100,0.2735042735042735,0.2735042735042735,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,sha256_hex,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,0.7252124645892352,,0.7252124645892352,1,100,0.7252124645892352,0.7252124645892352,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,sha256_hex,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,0.7252124645892352,,0.7252124645892352,1,100,0.7252124645892352,0.7252124645892352,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,sha256_hex,saved_token_ids,unmodified,none,effective_payload_rate,payload,0.7252124645892352,,0.7252124645892352,1,100,0.7252124645892352,0.7252124645892352,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,0.4383561643835616,,0.4383561643835616,1,100,0.4383561643835616,0.4383561643835616,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,0.4383561643835616,,0.4383561643835616,1,100,0.4383561643835616,0.4383561643835616,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,saved_token_ids,unmodified,none,effective_payload_rate,payload,0.4383561643835616,,0.4383561643835616,1,100,0.4383561643835616,0.4383561643835616,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,4.0,,4.0,1,100,4.0,4.0,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,4.0,,4.0,1,100,4.0,4.0,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,saved_token_ids,unmodified,none,effective_payload_rate,payload,4.0,,4.0,1,100,4.0,4.0,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,hmac_sha256_hex,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,1.2132701421800949,,1.2132701421800949,1,100,1.2132701421800949,1.2132701421800949,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,hmac_sha256_hex,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,1.2132701421800949,,1.2132701421800949,1,100,1.2132701421800949,1.2132701421800949,0,0.95,,
smoke_v2_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,hmac_sha256_hex,saved_token_ids,unmodified,none,effective_payload_rate,payload,1.2132701421800949,,1.2132701421800949,1,100,1.2132701421800949,1.2132701421800949,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,6.918918918918919,,6.918918918918919,1,100,6.918918918918919,6.918918918918919,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,6.918918918918919,,6.918918918918919,1,100,6.918918918918919,6.918918918918919,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,saved_token_ids,unmodified,none,effective_payload_rate,payload,6.918918918918919,,6.918918918918919,1,100,6.918918918918919,6.918918918918919,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,3.0,,3.0,1,100,3.0,3.0,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,3.0,,3.0,1,100,3.0,3.0,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,saved_token_ids,unmodified,none,effective_payload_rate,payload,3.0,,3.0,1,100,3.0,3.0,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,1.3333333333333333,,1.3333333333333333,1,100,1.3333333333333333,1.3333333333333333,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,1.3333333333333333,,1.3333333333333333,1,100,1.3333333333333333,1.3333333333333333,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,saved_token_ids,unmodified,none,effective_payload_rate,payload,1.3333333333333333,,1.3333333333333333,1,100,1.3333333333333333,1.3333333333333333,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,nonce_96_bit_hex,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,4.0,,4.0,1,100,4.0,4.0,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,nonce_96_bit_hex,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,4.0,,4.0,1,100,4.0,4.0,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,nonce_96_bit_hex,saved_token_ids,unmodified,none,effective_payload_rate,payload,4.0,,4.0,1,100,4.0,4.0,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,0.6666666666666666,,0.6666666666666666,1,100,0.6666666666666666,0.6666666666666666,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,0.6666666666666666,,0.6666666666666666,1,100,0.6666666666666666,0.6666666666666666,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,saved_token_ids,unmodified,none,effective_payload_rate,payload,0.6666666666666666,,0.6666666666666666,1,100,0.6666666666666666,0.6666666666666666,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,sha256_hex,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,0.9552238805970148,,0.9552238805970148,1,100,0.9552238805970148,0.9552238805970148,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,sha256_hex,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,0.9552238805970148,,0.9552238805970148,1,100,0.9552238805970148,0.9552238805970148,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,sha256_hex,saved_token_ids,unmodified,none,effective_payload_rate,payload,0.9552238805970148,,0.9552238805970148,1,100,0.9552238805970148,0.9552238805970148,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,0.8707482993197279,,0.8707482993197279,1,100,0.8707482993197279,0.8707482993197279,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,0.8707482993197279,,0.8707482993197279,1,100,0.8707482993197279,0.8707482993197279,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,saved_token_ids,unmodified,none,effective_payload_rate,payload,0.8707482993197279,,0.8707482993197279,1,100,0.8707482993197279,0.8707482993197279,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,forum_question_answer,sha256_hex,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,0.3478260869565217,,0.3478260869565217,1,100,0.3478260869565217,0.3478260869565217,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,forum_question_answer,sha256_hex,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,0.3478260869565217,,0.3478260869565217,1,100,0.3478260869565217,0.3478260869565217,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,forum_question_answer,sha256_hex,saved_token_ids,unmodified,none,effective_payload_rate,payload,0.3478260869565217,,0.3478260869565217,1,100,0.3478260869565217,0.3478260869565217,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,detokenized_text_retokenized,unmodified,none,effective_payload_rate,payload,0.6857142857142857,,0.6857142857142857,1,100,0.6857142857142857,0.6857142857142857,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,greedy_leadin_regeneration,unmodified,none,effective_payload_rate,payload,0.6857142857142857,,0.6857142857142857,1,100,0.6857142857142857,0.6857142857142857,0,0.95,,
smoke_v2_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,saved_token_ids,unmodified,none,effective_payload_rate,payload,0.6857142857142857,,0.6857142857142857,1,100,0.6857142857142857,0.6857142857142857,0,0.95,,
