trial_id,model_id,protocol_variant,payload_name,representation_name,H_bits,alphabet_size_B,theoretical_n_B,observed_n_forced,observed_n_tail,R_B_bits_per_forced_token,observed_rate_bits_per_forced_token,R_effective_bits_per_forced_plus_tail_token,rate_upper_bound_bits_per_forced_token,code_space_slack_bits,literal_padding_bits
revision_v1_primary_v2_payload_fidelity_v2__c73380c98f44f44a4530,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_021,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__d46b1a67fba05af2bff0,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_021,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__be77570caadcfa6cbd16,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_021,hex_nibble,256.0,16,64,64,354,4.0,4.0,0.6124401913875598,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__70defd4da5b06b91fa9c,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_021,hex_nibble,256.0,16,64,64,739,4.0,4.0,0.31880448318804483,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__8f46438d0ff54c656480,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_022,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__24e27c9c104cad443411,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_022,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__622767b0ddcaed3121ad,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_022,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__134aa4f457dc3cd97565,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_022,hex_nibble,256.0,16,64,64,132,4.0,4.0,1.3061224489795917,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__8cf8ca29d43a2bf6283c,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_022,hex_nibble,256.0,16,64,64,256,4.0,4.0,0.8,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__a7520962ef6a71ff5974,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_023,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__916b54c58a96fc2d7b8a,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_023,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__32d13185a4b2a65d458b,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_023,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__62473bd273ff1dbeccb0,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_023,hex_nibble,256.0,16,64,64,350,4.0,4.0,0.6183574879227053,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__8d5123a7bf0da6997891,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_023,hex_nibble,256.0,16,64,64,367,4.0,4.0,0.5939675174013921,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__27d7db71d0e0c8a6c7ff,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_024,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__3b0f33dd8d741189ed1d,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_024,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__89938bf60dfc950ee2eb,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_024,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__d31d34106d0ae5069711,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_024,hex_nibble,256.0,16,64,64,398,4.0,4.0,0.5541125541125541,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__a3e956c5cdffa68b65d4,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_024,hex_nibble,256.0,16,64,64,485,4.0,4.0,0.4663023679417122,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__a7ab3a9395230e46ebdb,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_025,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__d3943f25ec9d578776fc,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_025,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__529444633079cce9cb5d,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_025,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__cb659db728d7734f54de,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_025,hex_nibble,256.0,16,64,64,728,4.0,4.0,0.32323232323232326,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__9a71aaebacf757cf0db9,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_025,hex_nibble,256.0,16,64,64,377,4.0,4.0,0.5804988662131519,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__b1e93896212c70e9bf15,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_026,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__72762eb5fe2d78f49883,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_026,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__b8518762dcef2b7b2543,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_026,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__fb857c620a58ec6bf7ac,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_026,hex_nibble,256.0,16,64,64,381,4.0,4.0,0.5752808988764045,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__eca06c89e4cdf04f4c3a,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_026,hex_nibble,256.0,16,64,64,168,4.0,4.0,1.103448275862069,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__d6497c8781a6a1a10424,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_027,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__afc7bfa669da33093e38,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_027,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__df2bf15d20a403c63a90,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_027,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__e33a8fdc8b61d14005f6,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_027,hex_nibble,256.0,16,64,64,363,4.0,4.0,0.5995316159250585,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__a4467d8bae845e15db14,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_027,hex_nibble,256.0,16,64,64,380,4.0,4.0,0.5765765765765766,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__7832382942a7fd368e0a,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_028,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__cf8d8e8410db5fcdba8f,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_028,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__00e50eaf7d082ff7f8ed,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_028,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__85cb6d46fce794608e47,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_028,hex_nibble,256.0,16,64,64,364,4.0,4.0,0.5981308411214953,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__2b3b40c9dcaf5f142b9d,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_028,hex_nibble,256.0,16,64,64,389,4.0,4.0,0.565121412803532,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__d41eb62ff5d0d197977a,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_029,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__47136eaf6e717ae3f5ee,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_029,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__8a95a6ec9ab6f19fce7d,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_029,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__2aa41ae2d2cd2c9152b7,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_029,hex_nibble,256.0,16,64,64,172,4.0,4.0,1.0847457627118644,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__49e868ab2071e87d7ea4,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_029,hex_nibble,256.0,16,64,64,628,4.0,4.0,0.3699421965317919,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__fbe879c1e73b805e6044,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_030,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__b2b92822ddc049004bc4,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_030,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__e7336e32131e7c32259d,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_030,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__2ea65d710bd956fc672b,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_030,hex_nibble,256.0,16,64,64,365,4.0,4.0,0.5967365967365967,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__489412930f9fa8e9e477,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_030,hex_nibble,256.0,16,64,64,392,4.0,4.0,0.5614035087719298,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__904c5f013fbaec239e65,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_031,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__169d8b60f5d4318e0473,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_031,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__dacbecc0a2190a2f6ef5,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_031,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__30442b50a383001bcdb2,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_031,hex_nibble,256.0,16,64,64,401,4.0,4.0,0.5505376344086022,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__c356fbea9aaa9cc3d9c3,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_031,hex_nibble,256.0,16,64,64,422,4.0,4.0,0.5267489711934157,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__607fc76de1b5d81feae7,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_032,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__47c9db68eebb49cb6dbc,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_032,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__1051fde4127f11399c44,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_032,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__7af0ab4a3123fa7e4ef2,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_032,hex_nibble,256.0,16,64,64,660,4.0,4.0,0.35359116022099446,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__22aeaa448dadaca49a74,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_032,hex_nibble,256.0,16,64,64,459,4.0,4.0,0.4894837476099426,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__96960ef45ec3c79df70e,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_033,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__be5d1553fc56ad2d03d7,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_033,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__bc26568a58d012c94d5a,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_033,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__15b84502fa99e15b2e09,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_033,hex_nibble,256.0,16,64,64,200,4.0,4.0,0.9696969696969697,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__69d1ae217ee41c90ae12,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_033,hex_nibble,256.0,16,64,64,623,4.0,4.0,0.3726346433770015,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__0bd33e234c8f65cf1a40,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_034,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__5ca4994869c4cdf53c06,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_034,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__92f756a41e25e4b7b6f0,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_034,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__99bf88a2693e2d51bda6,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_034,hex_nibble,256.0,16,64,64,169,4.0,4.0,1.0987124463519313,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__d1ad064fb01b6ee6cf4c,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_034,hex_nibble,256.0,16,64,64,429,4.0,4.0,0.5192697768762677,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__9a248ca584bb71a5c418,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_035,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__dc3be95d0e80e61793da,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_035,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__1c55b8a5292df76e8ac7,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_035,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__88483eac6b5c5499e581,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_035,hex_nibble,256.0,16,64,64,403,4.0,4.0,0.5481798715203426,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__558bc74760223bbe89ac,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_035,hex_nibble,256.0,16,64,64,405,4.0,4.0,0.5458422174840085,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__78af64369d59e639c267,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_036,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__41d612dbf332ccab295a,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_036,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__be48aebf15007092819a,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_036,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__e0eeb345e7ead9f7f3b4,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_036,hex_nibble,256.0,16,64,64,188,4.0,4.0,1.0158730158730158,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__b4499913be8ba0f026cf,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_036,hex_nibble,256.0,16,64,64,664,4.0,4.0,0.3516483516483517,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__fd4a7f20ec6ea7301ec7,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_037,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__7e9a29edc69a617328bb,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_037,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__684dea1f0f700f9a88a0,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_037,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__3e63edcc194f0ea22319,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_037,hex_nibble,256.0,16,64,64,431,4.0,4.0,0.5171717171717172,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__997febc7d2126d2d23c2,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_037,hex_nibble,256.0,16,64,64,327,4.0,4.0,0.6547314578005116,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__7f2b8443d758291dbd54,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_038,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__a6424015d954cc5eb348,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_038,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__e2b442cb3df8a145abdc,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_038,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__1ae2b32f40950dec1849,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_038,hex_nibble,256.0,16,64,64,508,4.0,4.0,0.44755244755244755,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__255674ef3c8d4e22333d,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_038,hex_nibble,256.0,16,64,64,225,4.0,4.0,0.8858131487889274,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__ec8d4488e437aaaa374b,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_039,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__bd56e94f42a8ebe9f732,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_039,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__050486f18ff5a7ab0685,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_039,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__b623938668027861ee3c,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_039,hex_nibble,256.0,16,64,64,651,4.0,4.0,0.35804195804195804,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__ad51b0bf6e6af975fedd,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_039,hex_nibble,256.0,16,64,64,139,4.0,4.0,1.2610837438423645,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__d9e5abd3601342050d68,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_040,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__7aaf747cf34ec7fa12d3,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_040,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__909a205f6101d515195a,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_040,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__ec3aac619cac075cd818,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_040,hex_nibble,256.0,16,64,64,381,4.0,4.0,0.5752808988764045,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__06ca61126c06d5d60033,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_040,hex_nibble,256.0,16,64,64,690,4.0,4.0,0.3395225464190981,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__f0f562fed6e2abad6ce2,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_041,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__04760e024c72c20de788,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_041,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__ace98c8b358fcf0f4119,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_041,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__a9cbad131f15d23967e7,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,revision_v1_sha256_hex_041,hex_nibble,256.0,16,64,64,187,4.0,4.0,1.0199203187250996,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__4414e4e67293391cdc17,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,revision_v1_sha256_hex_041,hex_nibble,256.0,16,64,64,173,4.0,4.0,1.080168776371308,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__4e97ef7caf78530e6379,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,revision_v1_sha256_hex_042,ascii_b8,512.0,8,171,171,0,2.9941520467836256,2.9941520467836256,2.9941520467836256,3.0,1.0,1
revision_v1_primary_v2_payload_fidelity_v2__82da8d2ded36e111c54f,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,revision_v1_sha256_hex_042,ascii_b16,512.0,16,128,128,0,4.0,4.0,4.0,4.0,0.0,0
revision_v1_primary_v2_payload_fidelity_v2__51076ce1ddf852b3e759,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,revision_v1_sha256_hex_042,hex_nibble,256.0,16,64,64,0,4.0,4.0,4.0,4.0,0.0,0
