evidence_domain,source_stage,study_phase,language,model_id,protocol_variant,representation_name,alphabet_size_B,segmented,tail_policy,token_filter,leadin_tokens,topic_schedule,outcome,group_record_count,n,missing_n,payload_units,mean,standard_deviation,median,minimum,maximum,ci_low,ci_high,confidence_level,interval_method,bootstrap_resamples,bootstrap_seed
capacity_residual,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,forced_position_residual_tokens,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_tail_overhead,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,tail_overhead_tokens,48,48,0,48,200.70833333333334,142.0614129011147,135.5,32.0,494.0,162.2557291666667,241.67499999999995,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_total_overhead,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,cover_length_residual_tokens,48,48,0,48,200.70833333333334,142.0614129011147,135.5,32.0,494.0,163.4359375,241.04375,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_rate,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,observed_rate_bits_per_forced_token,48,48,0,48,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_effective_rate,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,R_effective_bits_per_forced_plus_tail_token,48,48,0,48,0.9319297995114616,0.3639372951814755,1.0364542355100972,0.29721362229102166,1.7142857142857142,0.826951109637901,1.0306074467985937,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,code_space_utilization,48,48,0,48,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,unused_codeword_fraction,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,Q_B_nats_per_forced_token,48,48,0,48,6.79625580981492,0.4746652467852124,6.815269996763552,5.625393233075943,8.02480527087233,6.663420252239719,6.925957241043638,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_greedy_endpoint,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,Q_greedy_nats_per_forced_token,48,48,0,48,0.47697690164581763,0.07810298220065534,0.467881261342094,0.3252293996431559,0.7053104782210801,0.45496698785197415,0.49910743560373155,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_rank_B_endpoint,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,Q_rank_B_nats_per_forced_token,48,48,0,48,9.156680993778366,0.48680343535122306,9.173044963489195,7.998224590630035,10.243411496451769,9.016199021685596,9.29454035796754,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,Delta_B_nats_per_forced_token,48,48,0,48,6.319278908169104,0.5148023954472153,6.328038163483143,5.10935166478157,7.699575871229172,6.180106347814823,6.458852040452054,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,minimum_lower_margin_nats,48,48,0,48,0.060677170753479004,0.20947764350284462,0.0,0.0,1.1012344360351562,0.012264697750409448,0.1275895039240519,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,32,deterministic_six_category_rotation,minimum_upper_margin_nats,48,48,0,48,0.009730835755666098,0.039260977939267035,0.0,0.0,0.21553421020507812,0.0007679437597592679,0.0215268313884735,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_residual,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,4,deterministic_six_category_rotation,forced_position_residual_tokens,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_tail_overhead,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,4,deterministic_six_category_rotation,tail_overhead_tokens,48,48,0,48,262.0416666666667,222.72996323984498,180.0,51.0,1111.0,204.8484375,327.2822916666666,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_total_overhead,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,4,deterministic_six_category_rotation,cover_length_residual_tokens,48,48,0,48,262.0416666666667,222.72996323984498,180.0,51.0,1111.0,205.26927083333337,326.6989583333333,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_rate,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,4,deterministic_six_category_rotation,observed_rate_bits_per_forced_token,48,48,0,48,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_effective_rate,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,4,deterministic_six_category_rotation,R_effective_bits_per_forced_plus_tail_token,48,48,0,48,0.80316821590822,0.3410216732240022,0.8669275929549902,0.17486338797814208,1.292929292929293,0.7030853183417376,0.8955285794194805,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,4,deterministic_six_category_rotation,code_space_utilization,48,48,0,48,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,4,deterministic_six_category_rotation,unused_codeword_fraction,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,4,deterministic_six_category_rotation,Q_B_nats_per_forced_token,48,48,0,48,5.452816921878386,0.487846689522101,5.397850586214473,4.701701192234127,6.805726018625503,5.3236960122603625,5.593590821664151,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_greedy_endpoint,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,4,deterministic_six_category_rotation,Q_greedy_nats_per_forced_token,48,48,0,48,0.7291317396612914,0.1064092868603973,0.712851637709226,0.4857658546793141,0.9840864421822673,0.6993819329896787,0.7587887357347965,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_rank_B_endpoint,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,4,deterministic_six_category_rotation,Q_rank_B_nats_per_forced_token,48,48,0,48,7.4254503022177625,0.4917359916883373,7.420376879791105,6.620016373604069,8.537481036859752,7.28855266540742,7.567128869956378,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,4,deterministic_six_category_rotation,Delta_B_nats_per_forced_token,48,48,0,48,4.723685182217094,0.529846303087357,4.670456752181053,3.9143701046705246,6.182222247123718,4.582080063327318,4.885988169191922,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,4,deterministic_six_category_rotation,minimum_lower_margin_nats,48,48,0,48,0.05080711841583252,0.16082324141132062,0.0,0.0,0.7745227813720703,0.01321423053741455,0.10071063240369157,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,4,deterministic_six_category_rotation,minimum_upper_margin_nats,48,48,0,48,0.00659334659576416,0.02123618376061166,0.0,0.0,0.11583137512207031,0.0012955273191134135,0.013322391609350835,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_residual,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,8,deterministic_six_category_rotation,forced_position_residual_tokens,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_tail_overhead,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,8,deterministic_six_category_rotation,tail_overhead_tokens,48,48,0,48,241.10416666666666,182.82362615412114,188.5,32.0,841.0,190.03854166666667,299.1067708333333,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_total_overhead,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,8,deterministic_six_category_rotation,cover_length_residual_tokens,48,48,0,48,241.10416666666666,182.82362615412114,188.5,32.0,841.0,193.22395833333334,291.4604166666666,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_rate,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,8,deterministic_six_category_rotation,observed_rate_bits_per_forced_token,48,48,0,48,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_effective_rate,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,8,deterministic_six_category_rotation,R_effective_bits_per_forced_plus_tail_token,48,48,0,48,0.8480014642707324,0.39284088049520655,0.9178575100236455,0.17582417582417584,1.7142857142857142,0.7395468738172505,0.9588080353497057,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,8,deterministic_six_category_rotation,code_space_utilization,48,48,0,48,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,8,deterministic_six_category_rotation,unused_codeword_fraction,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,8,deterministic_six_category_rotation,Q_B_nats_per_forced_token,48,48,0,48,5.9300617736884975,0.4675201171358164,5.861291729735252,5.018279479155889,7.058444441319787,5.798185093804044,6.057184424114345,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_greedy_endpoint,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,8,deterministic_six_category_rotation,Q_greedy_nats_per_forced_token,48,48,0,48,0.6304376819498693,0.12637562841416097,0.6094750624627392,0.3868613848698976,0.9593151786051856,0.5954079451482969,0.665965227147363,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_rank_B_endpoint,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,8,deterministic_six_category_rotation,Q_rank_B_nats_per_forced_token,48,48,0,48,7.990012364960447,0.5426370077379709,7.920300597685788,6.639405842602166,9.414267171044747,7.837948631033695,8.134085188706878,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_penalty,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,8,deterministic_six_category_rotation,Delta_B_nats_per_forced_token,48,48,0,48,5.299624091738628,0.515442373603095,5.236259552339712,4.223221103350322,6.67158305644989,5.149218160527137,5.435331013519317,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,8,deterministic_six_category_rotation,minimum_lower_margin_nats,48,48,0,48,0.044915616512298584,0.12579970393986406,0.0,0.0,0.5491886138916016,0.013530027866363545,0.08301328122615813,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_bound_margin,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,8,deterministic_six_category_rotation,minimum_upper_margin_nats,48,48,0,48,0.004113455613454183,0.011492903251102884,0.0,0.0,0.04776954650878906,0.0013568406303723663,0.007579836249351501,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_residual,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,forced_position_residual_tokens,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_tail_overhead,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,tail_overhead_tokens,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_total_overhead,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,cover_length_residual_tokens,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_rate,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,observed_rate_bits_per_forced_token,48,48,0,48,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_effective_rate,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,R_effective_bits_per_forced_plus_tail_token,48,48,0,48,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,code_space_utilization,48,48,0,48,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
capacity_code_space,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,unused_codeword_fraction,48,48,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_surprisal,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,Q_B_nats_per_forced_token,48,48,0,48,4.786449334482833,0.3557065819510095,4.842518804949049,3.9027938959853166,5.640378901386583,4.685791656756586,4.890029031763886,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
quality_greedy_endpoint,ablation_v2,ablation_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,none,safe_text_filter_v1,0,deterministic_six_category_rotation,Q_greedy_nats_per_forced_token,48,48,0,48,1.072562036830999,0.10480763807363178,1.0625468838507584,0.8668841066142012,1.3049426450833712,1.043810388407762,1.1034139914395793,0.95,payload_cluster_percentile_bootstrap,2000,2026080801
