source_stage,study_phase,language,model_id,protocol_variant,representation_name,alphabet_size_B,segmented,tail_policy,token_filter,leadin_tokens,topic_schedule,trial_id,payload_name,payload_class,H_bits,theoretical_n_B,observed_n_forced,observed_n_tail,forced_position_residual_tokens,cover_length_residual_tokens,observed_rate_bits_per_forced_token,R_effective_bits_per_forced_plus_tail_token,Q_B_nats_per_forced_token,Delta_B_nats_per_forced_token
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__db1f95dae1aef4f8346d,revision_v1_sha256_hex_013,sha256_hex,256.0,64.0,64.0,261.0,0.0,261.0,4.0,0.7876923076923077,4.567114321906785,3.4329517036676407
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__eff631aa737b53a9ae3b,revision_v1_sha256_hex_013,sha256_hex,256.0,64.0,64.0,574.0,0.0,574.0,4.0,0.4012539184952978,4.442945098836529,3.3500397950410843
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__542b11905bdf31b4b0c3,revision_v1_sha256_hex_014,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.199523479047145,2.2894552241989046
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__ebed6deb36ab196c9ee5,revision_v1_sha256_hex_014,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.811528440196832,2.6509558334946632
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__4546ad9a138956a469be,revision_v1_sha256_hex_014,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.4333262068617545,3.288945972919464
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__648ff2075dd97da6472d,revision_v1_sha256_hex_014,sha256_hex,256.0,64.0,64.0,189.0,0.0,189.0,4.0,1.0118577075098814,4.871933740482991,3.8502371311187744
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__45874ae782fdc31a6526,revision_v1_sha256_hex_014,sha256_hex,256.0,64.0,64.0,680.0,0.0,680.0,4.0,0.34408602150537637,4.766923278726316,3.645116165280342
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__aa8012cef2d8ad688bae,revision_v1_sha256_hex_015,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.2241615042769474,2.2523205573098704
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__413b3ab614ae42efdf0e,revision_v1_sha256_hex_015,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.637560528242866,2.3924496471881866
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__4bc27f26a52f9326e345,revision_v1_sha256_hex_015,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.215627774013902,2.914026588201523
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__45763cf49a92163123c3,revision_v1_sha256_hex_015,sha256_hex,256.0,64.0,64.0,168.0,0.0,168.0,4.0,1.103448275862069,4.677645533983586,3.643990769982338
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__b9405736c47cb9d86c31,revision_v1_sha256_hex_015,sha256_hex,256.0,64.0,64.0,132.0,0.0,132.0,4.0,1.3061224489795917,4.708587869534009,3.7417061775922775
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__35811c87cfc62184b86b,revision_v1_sha256_hex_016,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.3414045664039547,2.3083128455089548
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__701d61288bb703ec12ce,revision_v1_sha256_hex_016,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.5145707368572716,2.060472682118416
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__db0663d427e33181bad6,revision_v1_sha256_hex_016,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.2396225693873335,2.6759171783924103
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__1e783bcbf01daee3f203,revision_v1_sha256_hex_016,sha256_hex,256.0,64.0,64.0,359.0,0.0,359.0,4.0,0.6052009456264775,4.444461183540073,3.2743133157491684
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__955e971080754bbe5f5e,revision_v1_sha256_hex_016,sha256_hex,256.0,64.0,64.0,375.0,0.0,375.0,4.0,0.5831435079726651,4.4338144222556926,3.375450059771538
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__fb1e4899dd0918163f73,revision_v1_sha256_hex_017,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.339337108556568,2.2028169353105866
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__2b6f7f95d518afccb711,revision_v1_sha256_hex_017,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.9887976937076624,3.0711244121193886
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__b49ac9f0342d8282cb0f,revision_v1_sha256_hex_017,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.385733295617427,3.144726052880287
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__361d8f6efdee166acce1,revision_v1_sha256_hex_017,sha256_hex,256.0,64.0,64.0,192.0,0.0,192.0,4.0,1.0,4.737532868285826,3.601506531238556
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__efc0f9f17020175d5fcc,revision_v1_sha256_hex_017,sha256_hex,256.0,64.0,64.0,241.0,0.0,241.0,4.0,0.839344262295082,4.601036839447733,3.608899787068367
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__39c8d6efd714a7dcb99d,revision_v1_sha256_hex_018,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.297748557306578,2.4011174809862994
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__03d136f69363d016d306,revision_v1_sha256_hex_018,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.7062710591194956,2.7181234657764435
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__87b39f104ef3ede291cd,revision_v1_sha256_hex_018,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.875127595837685,3.885949030518532
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__a7da69871e7efaf3512a,revision_v1_sha256_hex_018,sha256_hex,256.0,64.0,64.0,842.0,0.0,842.0,4.0,0.282560706401766,5.234731040240402,4.226835608482361
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__c25d7bd4230e84948aab,revision_v1_sha256_hex_018,sha256_hex,256.0,64.0,64.0,1106.0,0.0,1106.0,4.0,0.2188034188034188,5.035834096899717,3.9545429050922394
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__2230a9ad551e7f874283,revision_v1_sha256_hex_019,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.436370926131139,2.4135082032945423
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__c95a8af1e6c13abece5c,revision_v1_sha256_hex_019,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.713272023911844,2.796909086406231
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__15eb40c7c4920fdc3266,revision_v1_sha256_hex_019,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.5059191256251925,3.519602507352829
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__1f1fdb5c343914636e08,revision_v1_sha256_hex_019,sha256_hex,256.0,64.0,64.0,942.0,0.0,942.0,4.0,0.2544731610337972,4.141554483792433,3.060003697872162
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__293be42c8e8633ab1759,revision_v1_sha256_hex_019,sha256_hex,256.0,64.0,64.0,1083.0,0.0,1083.0,4.0,0.22319093286835223,4.195751304308054,3.0931594222784042
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__43dbc565daebb908645b,revision_v1_sha256_hex_020,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.668940619535743,2.9508650930304277
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__e29a06fad5e074269704,revision_v1_sha256_hex_020,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.6779258770280747,2.658328764140606
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__a3d261f06577fdd42e92,revision_v1_sha256_hex_020,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.255642567139637,2.9458467215299606
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__4332f68bc94f83bfa10b,revision_v1_sha256_hex_020,sha256_hex,256.0,64.0,64.0,640.0,0.0,640.0,4.0,0.36363636363636365,4.737550367990332,3.652181848883629
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__b44c2c018607e03e1261,revision_v1_sha256_hex_020,sha256_hex,256.0,64.0,64.0,862.0,0.0,862.0,4.0,0.27645788336933047,4.876986967122998,3.810530439019203
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__a333963846bd5e2e9434,revision_v1_sha256_hex_021,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.426414459911923,2.4306689479894805
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__c73380c98f44f44a4530,revision_v1_sha256_hex_021,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.7744359295088734,2.766485646367073
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__d46b1a67fba05af2bff0,revision_v1_sha256_hex_021,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.748326535712618,3.892621949315071
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__be77570caadcfa6cbd16,revision_v1_sha256_hex_021,sha256_hex,256.0,64.0,64.0,354.0,0.0,354.0,4.0,0.6124401913875598,4.409884317820916,3.3704466968774796
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__70defd4da5b06b91fa9c,revision_v1_sha256_hex_021,sha256_hex,256.0,64.0,64.0,739.0,0.0,739.0,4.0,0.31880448318804483,4.503263593135272,3.3507554829120636
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__8f46438d0ff54c656480,revision_v1_sha256_hex_022,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.3550533160484863,2.2235586601391173
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__24e27c9c104cad443411,revision_v1_sha256_hex_022,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.6494365297697455,2.1858836263418198
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__622767b0ddcaed3121ad,revision_v1_sha256_hex_022,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.523763345540341,3.150118425488472
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__134aa4f457dc3cd97565,revision_v1_sha256_hex_022,sha256_hex,256.0,64.0,64.0,132.0,0.0,132.0,4.0,1.3061224489795917,4.922258965450581,3.8786439448595047
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__8cf8ca29d43a2bf6283c,revision_v1_sha256_hex_022,sha256_hex,256.0,64.0,64.0,256.0,0.0,256.0,4.0,0.8,4.750084051415894,3.553323209285736
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__a7520962ef6a71ff5974,revision_v1_sha256_hex_023,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.0596842239366144,1.8971082453142132
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__916b54c58a96fc2d7b8a,revision_v1_sha256_hex_023,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.6702938426423506,2.387473613023758
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__32d13185a4b2a65d458b,revision_v1_sha256_hex_023,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.2793130195135465,2.989970773458481
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__62473bd273ff1dbeccb0,revision_v1_sha256_hex_023,sha256_hex,256.0,64.0,64.0,350.0,0.0,350.0,4.0,0.6183574879227053,4.6576631808277265,3.5764406621456146
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__8d5123a7bf0da6997891,revision_v1_sha256_hex_023,sha256_hex,256.0,64.0,64.0,367.0,0.0,367.0,4.0,0.5939675174013921,4.991806496702097,3.9419021755456924
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__27d7db71d0e0c8a6c7ff,revision_v1_sha256_hex_024,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.4879490999308103,2.6411142293472736
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__3b0f33dd8d741189ed1d,revision_v1_sha256_hex_024,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,3.723093603123006,2.640468865633011
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__89938bf60dfc950ee2eb,revision_v1_sha256_hex_024,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.632142409237936,3.774725317955017
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__d31d34106d0ae5069711,revision_v1_sha256_hex_024,sha256_hex,256.0,64.0,64.0,398.0,0.0,398.0,4.0,0.5541125541125541,4.8354716781017455,4.040246814489365
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__a3e956c5cdffa68b65d4,revision_v1_sha256_hex_024,sha256_hex,256.0,64.0,64.0,485.0,0.0,485.0,4.0,0.4663023679417122,5.3002484474170535,4.389209434390068
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__a7ab3a9395230e46ebdb,revision_v1_sha256_hex_025,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.134804310706409,2.135629603737279
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ascii_b16,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__d3943f25ec9d578776fc,revision_v1_sha256_hex_025,sha256_hex,512.0,128.0,128.0,0.0,0.0,0.0,4.0,4.0,4.148570515353362,3.205759733915329
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,hex_nibble,16.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__529444633079cce9cb5d,revision_v1_sha256_hex_025,sha256_hex,256.0,64.0,64.0,0.0,0.0,0.0,4.0,4.0,4.447702361822279,3.0962256342172623
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,single_assigned_prompt,revision_v1_primary_v2_payload_fidelity_v2__cb659db728d7734f54de,revision_v1_sha256_hex_025,sha256_hex,256.0,64.0,64.0,728.0,0.0,728.0,4.0,0.32323232323232326,5.063824691281111,3.876687780022621
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hex_nibble,16.0,True,dynamic_completion_v1,safe_text_filter_v1,0,deterministic_six_category_rotation,revision_v1_primary_v2_payload_fidelity_v2__9a71aaebacf757cf0db9,revision_v1_sha256_hex_025,sha256_hex,256.0,64.0,64.0,377.0,0.0,377.0,4.0,0.5804988662131519,4.858853616374413,3.696141764521599
primary_v2,primary_v2_confirmatory,en,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ascii_b8,8.0,False,none,none,0,not_applicable,revision_v1_primary_v2_payload_fidelity_v2__b1e93896212c70e9bf15,revision_v1_sha256_hex_026,sha256_hex,512.0,171.0,171.0,0.0,0.0,0.0,2.9941520467836256,2.9941520467836256,3.4418625870883592,2.5792377817700483
