source_stage,runtime_scope,model_id,protocol_variant,hardware_id,outcome,analysis_unit,mean,standard_deviation,median,n_payloads,bootstrap_resamples_requested,ci_low,ci_high,bootstrap_resamples_valid,confidence_level
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,14.447121260251315,0.7417748580380388,14.5494876023607,480,2000,14.381207205424523,14.512861649939497,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,14.68120977768034,0.7152969426391597,14.858759789972932,480,2000,14.615587742512655,14.745348895877257,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,13.146445553738277,1.0305809881950994,13.052696330844565,240,2000,13.018867050340793,13.271967972552774,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,18.625465456157677,3.0475994493149563,17.431639898781523,240,2000,18.249426986671896,18.993250755539325,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,18.476529612574264,3.0719105248708147,17.470198136799883,240,2000,18.09632799561977,18.870041493654828,2000,0.95
robustness_v2,robustness_transform_generation,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,19.837991086946573,1.4212155429404563,19.833282601954778,48,2000,19.43047786475957,20.203002180532202,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,20.802886733473475,1.1144137269878076,20.986294443777822,48,2000,20.496194757105133,21.104700690279717,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,28.918255530347903,1.4282962122529443,28.780756405805175,48,2000,28.534049972718666,29.300288399615777,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,18.612197279836323,0.9221103143492477,18.611645489221075,48,2000,18.349677840500796,18.887191978752952,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,11.432598911101413,1.424828972632045,11.959006725181776,48,2000,11.008798223340762,11.824382158849346,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,15.939394503078377,0.8560384025106351,16.037164491914602,48,2000,15.680309930501252,16.168432690512013,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,15.886358255831789,1.8661592956360757,16.76765005665313,48,2000,15.345053521572297,16.39234633676017,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,28.40519084475382,2.8466365728712253,29.71250099013454,48,2000,27.5648074867599,29.189666246165558,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,12.02170221923838,0.8264555436063125,12.372628023038901,48,2000,11.768845322424687,12.250514454801548,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,14.500004275747592,0.675836542564611,14.484281053228337,48,2000,14.314312025014928,14.683537767723598,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,11.885807512659119,1.357310287620344,11.989382150263484,480,2000,11.763861932566353,12.006570647031031,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,15.871608345852655,1.003072434333708,15.83606737964417,480,2000,15.782094777459086,15.962254233008569,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,16.18455798677677,0.926821954038704,16.23628255468735,480,2000,16.10032700204683,16.268448679477057,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,13.922845260786188,1.0848449146104124,14.39635755129709,240,2000,13.787075189418815,14.056436250413745,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,20.9441862417206,3.3798835186370844,21.64600002848525,240,2000,20.531611167840925,21.376263298394694,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,21.06820847202791,3.4513446870648847,21.412469197222222,240,2000,20.63774802218279,21.491807105834287,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,17.43818593454943,1.5241818014348167,17.892846672337445,480,2000,17.298546748656985,17.575160020427358,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,30.28556427357502,2.247069811444371,30.646322251473748,480,2000,30.07344762878073,30.48122045107352,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,31.50213692422004,1.894115127586951,31.714093485087062,480,2000,31.327380348977716,31.672292556917505,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,25.212943091359623,3.422011917115539,26.37042404190838,240,2000,24.792071763345472,25.638693603759215,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,29.763249924961766,5.4391877449087485,30.792903136004526,240,2000,29.06867969487055,30.436043382890215,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,29.70103815438384,5.655372554512845,30.411011565414256,240,2000,29.001617360978113,30.38832038128388,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,12.1147051663207,0.8528995907039165,12.3773680777207,480,2000,12.038366694336194,12.18958097094484,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,14.446841171158692,0.7417709057667379,14.549231233175625,480,2000,14.380939923018392,14.512587518168944,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,14.680960161331564,0.7152754821725879,14.858362032477874,480,2000,14.61533509414535,14.745096389027088,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,13.146195610156985,1.0306099187070556,13.05252963467366,240,2000,13.018613052405021,13.271717575887381,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,18.62500607491628,3.047707331854864,17.431039993745927,240,2000,18.24898815897914,18.99280879007122,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_tokens_per_second,payload,18.470041565898864,3.065754656194832,17.469821971812465,240,2000,18.09173466328453,18.861835034551447,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,12.268773343021232,0.3742019833720681,12.3148752165827,48,2000,12.164183048312735,12.374547810760152,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,12.41490274620775,0.3315006588552784,12.485139162076155,48,2000,12.322400025704734,12.502250604313616,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,12.838466516885575,0.3959752275143635,12.992335679570477,48,2000,12.726034585208058,12.94819921314042,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,13.434122163027533,1.896960079561701,14.116955096475815,48,2000,12.871231104211162,13.960634523944938,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,35.1328467691897,3.49947049975111,36.82336869157527,48,2000,34.08080855296545,36.085833245230575,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,16.665077202944033,2.024129365519872,17.540044551058514,48,2000,16.067429553363592,17.22615888546013,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,35.79338170842039,4.398136560543907,37.952939854827164,48,2000,34.522404920611415,37.02845197262741,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,14.747590056079895,1.157976711890631,15.289886102751204,48,2000,14.393486596958786,15.073955882360957,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,37.41588954103988,3.307213383040214,38.7841279812906,48,2000,36.42840522045725,38.32996308532437,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,14.064440045971912,1.7772702534858449,14.41870504449421,480,2000,13.907452377071097,14.221324904544268,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,36.799747416624996,3.185765151106183,38.10037316747119,480,2000,36.50927254258854,37.08362742360989,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,38.49929608800539,2.7010252843518363,39.443099302340784,480,2000,38.25589169298965,38.73580755678298,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,29.291870084511412,4.348572204519095,30.907675087892834,240,2000,28.76364870409441,29.822366590808816,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,12.135786404833786,0.31565201003632504,12.165459461957182,240,2000,12.097280790031611,12.17484923901101,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,12.18651941632888,0.831167356234489,12.138772466287787,240,2000,12.088388489475838,12.298843368317575,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,18.350245146544708,1.6440353879620824,18.849152945817096,480,2000,18.20054260097894,18.495724610672585,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,39.37868652661669,3.5142061952367527,40.77820341961777,480,2000,39.04200426926129,39.69165313102519,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,41.44123782176312,2.928400326838552,42.61175604445585,480,2000,41.168169440556206,41.70010713923245,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,31.16890667596714,5.013806949274539,32.690052984162534,240,2000,30.547380075836724,31.789545576141577,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,12.341424322868988,0.29209602515689903,12.328573455719901,240,2000,12.30525802609556,12.377178231403516,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,12.32737361583632,0.8513128364836292,12.305100910072134,240,2000,12.22181038192101,12.444300274607969,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,14.95217057621053,1.1690600058841285,15.335450581356564,480,2000,14.845781756802133,15.055606517055546,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,37.953091720285585,3.1350334507312305,39.34144707338845,480,2000,37.66924234437948,38.23203847168218,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,39.810199737015864,2.6872494963099878,41.055668382964996,480,2000,39.57147055383853,40.042099470485425,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,30.618798036892226,4.603461905821141,31.850301069558906,240,2000,30.039982914459152,31.17252105889209,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,12.800917455626545,0.31902714384989583,12.84690802926505,240,2000,12.760703493274402,12.842446720699524,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_tokens_per_second,payload,12.844930574603529,0.8738423143778459,12.866671947675243,240,2000,12.742409503536555,12.96354436774966,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,17.594469353532137,1.9245365060260042,17.678132398851545,48,2000,17.048108800588814,18.113335132926704,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,24.98498597897274,2.801216224792981,25.058101944649035,48,2000,24.23052330930734,25.78712398872268,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,18.770032980615923,1.7781578236976945,18.962932946258608,48,2000,18.236914443212186,19.271866297454647,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,63.7575780123135,3.4241536100425414,64.14865796765841,48,2000,62.72123972200501,64.67373076204805,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,113.62076337901529,11.3865462914849,118.85000396053816,48,2000,110.2592299470396,116.75866498466223,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,58.00001710299037,2.7033461702584445,57.937124212913346,48,2000,57.2572481000597,58.73415107089439,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,63.48643338341062,4.012289737334832,63.34426951857668,480,2000,63.128379109836345,63.849016932034274,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,48.450955920608294,2.7823854785905318,48.499249050891635,480,2000,48.19714646562299,48.7048999167157,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,55.69138104314475,4.33937965844165,57.58543020518836,240,2000,55.14830075767525,56.22574500165498,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,13.827670885031377,5.457222073313843,12.378860443447412,240,2000,13.155162967911506,14.496872674759059,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,13.631854603193732,5.463806567857498,12.582844002732227,240,2000,12.954793865003406,14.325096243570773,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,121.14225709430009,8.988279245777484,122.58528900589499,480,2000,120.29379051512292,121.92488180429409,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,94.30573343852888,5.67299646212058,94.95284714397177,480,2000,93.77977037673786,94.8171488871534,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,100.85177236543849,13.688047668462158,105.48169616763352,240,2000,99.16828705338189,102.55477441503686,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,20.368845537999622,7.328474942992484,18.93425074343157,240,2000,19.484536468308388,21.27082420892809,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,20.01438597379012,7.505043259846368,19.21821061808783,240,2000,19.09592784205054,20.96966342963435,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,57.787364684634774,2.9670836230669515,58.1969249327025,480,2000,57.52375969207357,58.05035007267576,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,43.94963170382155,2.1471745895883263,44.34172130909741,480,2000,43.75455474483231,44.14105720186202,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,52.58478244062794,4.1224396748282235,52.210118538694644,240,2000,52.074452209620084,53.086870303549524,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,17.040206335462496,5.068848939847857,19.050696723939325,240,2000,16.420205931207253,17.65538503815264,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,representation_bits_per_second,payload,17.18254015982033,4.977282011004741,19.020490985867372,240,2000,16.534411819413137,17.783251035539116,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,17.594469353532137,1.9245365060260042,17.678132398851545,48,2000,17.048108800588814,18.113335132926704,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,24.98498597897274,2.801216224792981,25.058101944649035,48,2000,24.23052330930734,25.78712398872268,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,18.770032980615923,1.7781578236976945,18.962932946258608,48,2000,18.236914443212186,19.271866297454647,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,83.59108891542387,18.930186992242383,84.95061912862276,48,2000,77.93138717392456,88.84397225685338,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,37.44035801792703,9.225351953278745,33.002773980676494,48,2000,34.73724606191796,40.087942415758114,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,86.4697971252056,29.96751979391663,76.43297261831329,48,2000,77.66462342647847,94.98877480220185,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,67.17212484656267,19.11986743037206,60.464991563858845,48,2000,61.53086008061615,72.53425927017098,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,69.54496140579046,23.661607275215786,56.754087306474254,48,2000,62.639021250145404,76.32189037580223,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,34.0174201312405,8.144792713604609,30.106221643284947,48,2000,31.681653028723993,36.35987909969614,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,87.65898044509525,19.431797635434968,84.1877673812193,480,2000,85.89280494850786,89.43326163506734,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,37.40998742918687,9.807192517701177,31.172513711594608,480,2000,36.542507254808186,38.32212904270114,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,28.52232577250884,7.332289352479484,23.64507025617249,480,2000,27.86727770468641,29.213687753312076,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,55.69138104314475,4.33937965844165,57.58543020518836,240,2000,55.14830075767525,56.22574500165498,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,13.827670885031377,5.457222073313843,12.378860443447412,240,2000,13.155162967911506,14.496872674759059,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,13.631854603193732,5.463806567857498,12.582844002732227,240,2000,12.954793865003406,14.325096243570773,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,95.4542866037601,31.086575926241906,82.61213630488277,480,2000,92.68993099690158,98.31881979998525,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,71.26444312398706,18.22409517905089,63.909336206248035,480,2000,69.65572860422162,72.89282764150796,2000,0.95
