local_status	preservation_class	path	entry_type	size_bytes	sha256	notes
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/ctest_configure.rst	regular_file	3031	e072c101aa32e97f7169afd35210f50b06643bc8f7b7f956e65173bd878424fc	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/ctest_coverage.rst	regular_file	1680	62e155509c4336dd6688044c7f59231a169b88ae8305f59f6c6ce8f60ea6a2ba	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/ctest_empty_binary_directory.rst	regular_file	324	ce3d5feb856a3152fe45f78366d28b92d4ee386917ecbf3f6834dfebf0730f82	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/ctest_memcheck.rst	regular_file	1600	878b863d9741265a6caa17c4eca9f59c3d46b1b2bdf998c70742f4698f640202	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/ctest_read_custom_files.rst	regular_file	340	1b3846f4311910da431c24c510375fb945dcf99f016a857efd68ba30aac41da3	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/ctest_run_script.rst	regular_file	496	c40ae146d41ccc378be9b7ba594004806620915eb22a160fe956a862de43b078	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/ctest_sleep.rst	regular_file	284	f60e68678595aa17fb6af62330a6402b3219c4d3bd8b9c050759df5b361f800a	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/ctest_start.rst	regular_file	3174	0bc470d029741736dcbe0a8cca54ade480c696e1ba41ce5abb6275bb2e84d816	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/ctest_submit.rst	regular_file	4362	d226bde479a1dd0b753fd2ac72d7351768b669df01683b7242d8883389f48e30	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/ctest_test.rst	regular_file	12332	7cca079af1135d5babe0881f22c49f523a584c395db246f7825f94787812e648	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/ctest_update.rst	regular_file	2114	adee7212dd401f189c2f90f4e3c64a06e0a87ef6fcfabbaadae2a3246402cd60	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/ctest_upload.rst	regular_file	697	693b6a6f351d20e7a4a9cfe0c2eb40031aefecadc9260daf54c009ccdd993b03	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/define_property.rst	regular_file	4441	fe644923cdfda02fca4871b4ef97c5e2aadd5ed40f1bf02a59625f73f9c9e4b8	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/discover_tests.rst	regular_file	4281	17be11366339e4b7a1ee9a17051789d571034264b569f151c308c73f45ee5971	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/else.rst	regular_file	235	08b6e9b36dc3cfb5348be557aaf1eb677fb401ae5c98e566d55c1deff2880813	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/elseif.rst	regular_file	194	397334101a3b715dacbeef31a55b9e7cdc21ab3eada50e79b7afc529a28e7378	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/enable_language.rst	regular_file	1126	dc0d92d53de0f0a90b70839db2f29291598a5a6f55c26fbe194909a98cd33a53	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/enable_testing.rst	regular_file	1266	5a8a8893555e9cb81424fac47957baa405f2eac7916ba96a22e6a11fc4135bb5	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/endblock.rst	regular_file	190	05bf41345600b098f3b98ce01e8e6c295c162bb444dccf54174721ff41f53f72	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/endforeach.rst	regular_file	342	3950aaffaebe955cdf20cdf8e1f98d690c67abf9cdb0ea06f2e533440deadef5	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/endfunction.rst	regular_file	337	dc433f37144e6fbea29c244e11a0379e6989e7c4a414d00749d8175fd9055c8b	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/endif.rst	regular_file	300	c6bc453f4f4b15c5eb86852ed669756f06249edcd349a8540f2de1c7fd0b6612	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/endmacro.rst	regular_file	319	bc4a9a414a4a81a7cf30eab4087aedc24ea33c01c3df85a1089804c3b4e77ee3	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/endwhile.rst	regular_file	317	e8d78fa57b80870915b6d5fb3caf02678a4dd1fd6abcf7508637f37aa649f629	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/exec_program.rst	regular_file	1772	8233c97b59e8ed6b7b4988c8c0fd8d1af92d6dff257b512b02f81fc71c1602ca	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/execute_process.rst	regular_file	9100	fd3546e4d5fdb387d429a25af6969bfbece68b235bafaa7f6eb1006593ba6b8b	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/export.rst	regular_file	10987	5dc79d7668124cfb5dc7719d326f073d0ea955a53071a4b6274fab91ea20d5e4	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/export_library_dependencies.rst	regular_file	1152	39df2dfb4e9bbc6007633115a33da0e9ce85536fd4ae0a557dd7986c05ffadd1	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/file.rst	regular_file	57017	c1e2c5e2fada618c5f44dfca65baaa89e3a5cf7ef42dd2d792463bee4fc905fa	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/find_file.rst	regular_file	1976	2bc2f2cd9371b01f24ac336c3bbdac41fa22559c235069883ffd8756d7001d96	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/find_library.rst	regular_file	4543	99badd60abea51e1747ae2b27bce623aa3489f16e2f3f2a0b4b9e787ab0ce106	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/find_package.rst	regular_file	47555	ffdf32d1b5a5b2f721232bb457f4b52167ae56769f8640a867f248485cc90a36	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/find_path.rst	regular_file	2269	f6c6dbfd9ef6dbd720417f0eed4645b3c48f0c62abfa1ae157fedcc2ee6ba3a8	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/find_program.rst	regular_file	2159	b3c82fff0f5ce6194576cab4ea5f8527454475d649c3881a1de49877b9d4360c	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/fltk_wrap_ui.rst	regular_file	379	24c1b677bab07104f1e76a215093aca24703b1d8e476b5f84b4a4b1e2ca00230	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/foreach.rst	regular_file	3991	f3762218492278517e5d062f5b1eaba8ddfb29ccf71000d3039237e2879bcd59	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/function.rst	regular_file	2373	e3ecbf2960126183cdaf9424fc419a623fbe4180e46c101e578313d9740ed2f1	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/get_cmake_property.rst	regular_file	782	7cd4f86339375b350c7047b6ca45740bcf4eb2d7687f40f358a111e3da16236b	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/get_directory_property.rst	regular_file	1315	4f316b236a5adc954f5380266442080242dc42635afe6afca063670e253de82a	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/get_filename_component.rst	regular_file	2641	5aa3bb4fbd289ff7cf3a8a8bd2035a6f265eea00b02239f7d1e83f9acafe22c5	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/get_property.rst	regular_file	4601	e97e0f397d96a8d5dcd2fd8837d6f3279d71eb3a76816f06bd4d3118e207aa6d	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/get_source_file_property.rst	regular_file	1904	98ca5f2e0951c506fd6d77c47f549123884381ddc2235993b5b2af91a1614993	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/get_target_property.rst	regular_file	1059	6b289e8d373b130bd467494743d031c0cd367ce10b0ffdf4e23b6ffedb13f917	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/get_test_property.rst	regular_file	1267	9d2ad21745eb592083a842edfcfa8b85a97ac8c115a907a771ba62096753f2bf	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/if.rst	regular_file	18192	7322685b3bf28c91ed584ae4c7aef75e8c57247f0a4f398265bb58dd555a804f	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/include.rst	regular_file	1222	dadda5428725dc85694449fcfd4780fc925f46307624001fb428b87c6dd79e5e	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/include/DEPRECATED_POLICY_VERSIONS.rst	regular_file	1373	4b007c4f89aa76698620dcb77cd4a32d185bf8c04db3ab6559d61c755347169e	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/include/DEVICE_LINK_OPTIONS.rst	regular_file	651	93c04f8d4e07e6c52fe400e7e20b54e972b2a1f43363b79f820dfa504e27103b	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/include/FIND_XXX.rst	regular_file	10616	bdd33047d260efc66e818e1ec890a4b4fc7690e645c01d4bc49dd06b2f27eeae	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/include/FIND_XXX_ORDER.rst	regular_file	448	cec41e1ae8b2d9e8f1ac9a98a7606f50a68129206169e3c6de3395be291041c5	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/include/FIND_XXX_REGISTRY_VIEW.rst	regular_file	1344	29f48fa54097340d1e1c8d9ce9b4c43eb4dc1d24f863473678eb416b1456750d	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/include/FIND_XXX_ROOT.rst	regular_file	1448	386293dc36a34ab606085271eea46dd4125e814355a1ec408b644f0708488637	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/include/GENEX_NOTE.rst	regular_file	310	c15d5862930e67d8565fd60e137baab5c27fe262594ea114276f5cda04b9ce9f	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/include/LINK_LIBRARIES_LINKER.rst	regular_file	1035	c1cf3f1903a1653d974a9595b95ffe7e0ec8c3861f465f30b453c48df317adfc	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/include/LINK_OPTIONS_LINKER.rst	regular_file	1096	e4c853af46d97f9d5bec1b527c50f242944af4d07f14d7c80fba6aef61dbbdcd	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/include/OPTIONS_SHELL.rst	regular_file	772	18c98f0d067ee0230a69849e9ef1a62312f91e9a1a52ea124392d019a5af25c4	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/include/POLICY_VERSION.rst	regular_file	1007	f7d4858ea351d0a33580b59bf8d9a479063457ad1f9377a306af8b82cf4f539a	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/include/SUPPORTED_LANGUAGES.rst	regular_file	771	9a3a26b94d30c7ffeeb5128e4285c440d987de46ef536123038c49a333322e72	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/include/UNSET_NOTE.rst	regular_file	514	782fe2621765b56c3938f51c936dbf8604fd7314a8c7a1f0afc9c1a4087842a9	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/include_directories.rst	regular_file	1618	1df84ce4e7a585eb127d08655b757c20edbdb93d23ffe0412146d83acfa6f3c2	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/include_external_msproject.rst	regular_file	1161	f587474fd2738fd2f3db0014b052fae760297e070d807049f90ef4971ab2e148	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/include_guard.rst	regular_file	1844	acbcbba8e4fa219181a2bcbcebaf8960e52c7511db7135c9e9821560c43d27d4	Preserved in place; no deletion, move, or quarantine performed.
preserved_extra_file	failed_or_temporary_diagnostic_preserve	/tmp/rankcloak_cmake_4_4_2/cmake/data/share/cmake-4.4/Help/command/include_regular_expression.rst	regular_file	593	1e0c6f6d51f13f72ab78843affacb16f115ff6bc35b643bf29befb6427779a66	Preserved in place; no deletion, move, or quarantine performed.
