row_id,text_sha256,label,payload_group_id,prompt_template_id,model_id,codec_id
detector_pair__36a0970406ee8a35fca1861a__ordinary_control,339f0fe9de4f408b44da05550ad1b155b141927e35edae537c30f59f824ef329,0,revision_v1_sha256_hex_006,casual_hobby_chat,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__80a5b746e52239514d26bbd8__rankcloak,c184deac63eaf9a9d4ffe28b802f30b3b4c2829629b16233662f4a0cf8482b6d,1,revision_v1_sha256_hex_006,casual_hobby_chat,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__80a5b746e52239514d26bbd8__ordinary_control,9dc8c8cfb2db3b231f30f35589a4038021d2996170dd3989725c91f755ddb544,0,revision_v1_sha256_hex_006,casual_hobby_chat,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__d3a5764ad4c2ff4bd8f4f755__rankcloak,96ad1610aaf08eec86677dae97c4cb707ae2cd7e2dc76fa378d2437ce398a70e,1,revision_v1_sha256_hex_006,casual_hobby_chat,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__d3a5764ad4c2ff4bd8f4f755__ordinary_control,8e007efd3032c5d90bc23208e8ba7f762f31b71dc90cf27a28286eeb013e0caf,0,revision_v1_sha256_hex_006,casual_hobby_chat,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__9fb3ee2a6aac5d3c9a7fbead__rankcloak,89dbcf4f50c922889100e42ee75c55aaa9a3948930eaa49f6c7071a81678f92f,1,revision_v1_sha256_hex_007,professional_schedule_note,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__9fb3ee2a6aac5d3c9a7fbead__ordinary_control,ac395c1d8726e4057802f6a542890863a2152c495329f7514640b0a8752d2e88,0,revision_v1_sha256_hex_007,professional_schedule_note,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__b7080be66b99adf1a9f3abac__rankcloak,cc51d3066fecbec15aabb7c9246668991282ce8de2a8f6d5b17bea5eb7bbc434,1,revision_v1_sha256_hex_007,professional_schedule_note,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__b7080be66b99adf1a9f3abac__ordinary_control,cb642ad7143a912ad51d8c818636eb1a68a7ae1786b7136f9afb96a3e1396853,0,revision_v1_sha256_hex_007,professional_schedule_note,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__02569351c168bbaecd182924__rankcloak,b7ea1a27e67ef05942e5fcf1a9ac089b2b7b2022a2a0aa5a50e8d4a9bf2daa57,1,revision_v1_sha256_hex_007,professional_schedule_note,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__02569351c168bbaecd182924__ordinary_control,b535f1ddaae2d93999daa2147fc8182c9a23f6103ea94bd1dd44a38cc520f79f,0,revision_v1_sha256_hex_007,professional_schedule_note,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__98e18d34c85f008090ae9146__rankcloak,b9694f5921a84554e945c1282d8734264980c45c9ce1e9864dd0c3659fe19783,1,revision_v1_sha256_hex_007,professional_schedule_note,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__98e18d34c85f008090ae9146__ordinary_control,70d1239324cd35124be920cf16671b7112b67a5510ab27c4f908c735ae870858,0,revision_v1_sha256_hex_007,professional_schedule_note,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__5793476279e2a1c4376a0248__rankcloak,e4f43acf3ad3b334c69700b313947a8c0d481cfe7a5d7b645691ee8035e72d90,1,revision_v1_sha256_hex_007,professional_schedule_note,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__5793476279e2a1c4376a0248__ordinary_control,a084ae3dc7ec9719800b5cabbcc901827633156950245707938b273574fbab24,0,revision_v1_sha256_hex_007,professional_schedule_note,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__be9ed6ad796a858ca1f6808b__rankcloak,c07a4e209fb4b4be74188c0eed36a3c11a63f97962bf58607abc38f87bde9707,1,revision_v1_sha256_hex_007,professional_schedule_note,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__be9ed6ad796a858ca1f6808b__ordinary_control,c87f83dc32ce0e34adb5c3feed34f3b1d76cd966211c185467bc40320a5a3ef6,0,revision_v1_sha256_hex_007,professional_schedule_note,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__e2b56ff9477805253581c9d5__rankcloak,f92c52d5f5e53615f79bfee60fadd7318ca14bdf3137f54ee2e457edecf48676,1,revision_v1_sha256_hex_007,professional_schedule_note,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__e2b56ff9477805253581c9d5__ordinary_control,437a6fff9125c3f3238ab82d5ccb1b938d31454846b048bdcc1550fab64624e2,0,revision_v1_sha256_hex_007,professional_schedule_note,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__205f68cdb487709d740e9737__rankcloak,f61c50fcb5da01b01d7135e53171a2e20861789791f833c1b095a79de03ac203,1,revision_v1_sha256_hex_007,professional_schedule_note,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__205f68cdb487709d740e9737__ordinary_control,ca51a65dcf116847fcc2cefe674590e91c5023a855a693b1efdd8a0fe906be2a,0,revision_v1_sha256_hex_007,professional_schedule_note,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__ec243b046d5af29dcf08ae27__rankcloak,191b3104a05afb75f888757a1e03b0b5f519281f75092c9da762b849c67ddacf,1,revision_v1_sha256_hex_008,forum_purchase_advice,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__ec243b046d5af29dcf08ae27__ordinary_control,476a7df6bd9a2a61771534186609e571a502ebb2040e0d2470540ba98329b1d9,0,revision_v1_sha256_hex_008,forum_purchase_advice,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__507868206d26c9e9da8c965e__rankcloak,48c0e7df298ebac6cbdbe3435049db4bb17258d3fc71dee03dd088a361748d55,1,revision_v1_sha256_hex_008,forum_purchase_advice,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__507868206d26c9e9da8c965e__ordinary_control,a1926c13fcc7339ea34acd4598e27674b26101b24cec99445de536cd8fa51577,0,revision_v1_sha256_hex_008,forum_purchase_advice,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__4255a28491136d5435938b5d__rankcloak,68bd5a388820ed378dc2d7a3ce24747a4823d765bbf317aa1f202faa97a0fb72,1,revision_v1_sha256_hex_008,forum_purchase_advice,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__4255a28491136d5435938b5d__ordinary_control,1b4bc99aa83cd3407a552a1715bcd6d215222021ec63a69635996bbab278471e,0,revision_v1_sha256_hex_008,forum_purchase_advice,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__96ab6adae987be255994527b__rankcloak,65d887d02acc61c0155809348e8580bfa5534dbad620b3ac820d49998a7701f6,1,revision_v1_sha256_hex_008,forum_purchase_advice,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__96ab6adae987be255994527b__ordinary_control,02316edcb685c3d748c6578a37511834c3fe00abcac61257b60158cacd4788f4,0,revision_v1_sha256_hex_008,forum_purchase_advice,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__37d5905ba5e05288586e603b__rankcloak,1e511228b551aaba4c728acfbdf77c036b41426fdd3b12124fdfe747aecf7d5d,1,revision_v1_sha256_hex_008,forum_purchase_advice,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__37d5905ba5e05288586e603b__ordinary_control,9096fa2439136f1dc4637e98807c503c32e00d69c467b2843273818835d02097,0,revision_v1_sha256_hex_008,forum_purchase_advice,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__ca974970531decf0c4ab9371__rankcloak,b5c50c72ebd3039e29940e13a834a77f4e305caf68a2449a9f26ee93e508fd23,1,revision_v1_sha256_hex_008,forum_purchase_advice,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__ca974970531decf0c4ab9371__ordinary_control,5d0e64d908d9c825139f4dfa0a4770ad13fa72b4bedce909dbe288690542828c,0,revision_v1_sha256_hex_008,forum_purchase_advice,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__fc4ec51a034963db619bbb32__rankcloak,68f47808a38fb4c6b178e38f6efb2610e29cdbb018af378a3205e5b91b21e73a,1,revision_v1_sha256_hex_008,forum_purchase_advice,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__fc4ec51a034963db619bbb32__ordinary_control,93fd22b36de0e935eab44168d55f2367f1a8784a4a977d64d8d3f4b1cb0ba374,0,revision_v1_sha256_hex_008,forum_purchase_advice,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__618cdba2fb209a7cbcf882b6__rankcloak,450cd2ea5f1b8664fca246ff0a345f04a4b163ebb1c68910fe864d1123546310,1,revision_v1_sha256_hex_008,forum_purchase_advice,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__618cdba2fb209a7cbcf882b6__ordinary_control,fc671c271e8ac57119ddfffc3c776062c49130512d9e5f4463ace52de1a8f622,0,revision_v1_sha256_hex_008,forum_purchase_advice,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__0b5def77475a837928b85628__rankcloak,1fea3062f04ce8778d9ee98e3892fe0c4431a86547fe00beb53cabdc89a9252f,1,revision_v1_sha256_hex_009,procedure_home_task,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__0b5def77475a837928b85628__ordinary_control,e59c2f40534b6fba049687e7ee411e29b8c8f3b7609a80b417f72d428a7cd229,0,revision_v1_sha256_hex_009,procedure_home_task,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__e54ac4cbbc3f3cf568bc8edd__rankcloak,8de6c8884dbcbbe1e994a930220d7dac3ed2fee509ef50aeff50a13b0c9159f6,1,revision_v1_sha256_hex_009,procedure_home_task,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__e54ac4cbbc3f3cf568bc8edd__ordinary_control,e5a79cb737a9139076555718e7858c8f8212c5614472a02cfb763bd8e06f25e2,0,revision_v1_sha256_hex_009,procedure_home_task,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__b3b6f86975affdd975ed3496__rankcloak,858231dddb5e96cdbd6fcf669733f1f2368a454f3b03204fb1a3ddb41a65f4d6,1,revision_v1_sha256_hex_009,procedure_home_task,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__b3b6f86975affdd975ed3496__ordinary_control,8727a38b31e0d79724b8c49caa5c0397328478a1ed33d36f00ea8acb8a7d89f7,0,revision_v1_sha256_hex_009,procedure_home_task,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__3437bdd26dcda1f21c924373__rankcloak,ab79e680cd3dab736864ba676a8dade3dcc4faa5701f3a930338e6665515bd8f,1,revision_v1_sha256_hex_009,procedure_home_task,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__3437bdd26dcda1f21c924373__ordinary_control,5ec170e62c750e00a6a280e26cc52547d5021d5c576e055402f727c0de88504a,0,revision_v1_sha256_hex_009,procedure_home_task,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__cb013cf077f1121657228618__rankcloak,de8b85c97c74a3bb5299496a5f562d94b284f8b3b0a14467f6c2c04cd83e5a10,1,revision_v1_sha256_hex_009,procedure_home_task,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__cb013cf077f1121657228618__ordinary_control,58c7c5122eaa983f98ee3fcd68f53702a92fa9a1dbab7b3c377fcaea62dfd14c,0,revision_v1_sha256_hex_009,procedure_home_task,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__08c8e7a3c28a88a1543bf5c4__rankcloak,2e42dfe1ac6357d0b1c7229353746fb467a15e5527a8a04116f7ad4b0a787728,1,revision_v1_sha256_hex_009,procedure_home_task,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__08c8e7a3c28a88a1543bf5c4__ordinary_control,3afcdc4b47bd02839f4a4db2933a4294d3e3aee4676ba128465e341afc38a7a7,0,revision_v1_sha256_hex_009,procedure_home_task,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__3875ff653460878dc3ed1a67__rankcloak,d0ebf3a66f840e68e3fdff81e15eab6cb8039015a924c878212cbcf2e961bc41,1,revision_v1_sha256_hex_009,procedure_home_task,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__3875ff653460878dc3ed1a67__ordinary_control,9af6b5721e1369ff7f5ee7e0435f0bcd8477e59423b3c0a677e314286d5b0da4,0,revision_v1_sha256_hex_009,procedure_home_task,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__ca226747a3a8c16debb7dfe1__rankcloak,f5cf310e3e2d537b370665d54ca7f60345afbf4b19c9043c0a2ec8b886ceb3b1,1,revision_v1_sha256_hex_009,procedure_home_task,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__ca226747a3a8c16debb7dfe1__ordinary_control,4cc23b02d81f70adbd438ec4eb8c69e57645f9dd12c7d66378455fc2153931dc,0,revision_v1_sha256_hex_009,procedure_home_task,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__3400a29f7417a39b62198392__rankcloak,5fa13cc03193534bf1aa4461ac1a92cfbbe4ca3f8aa0e2be011c9900edc2e181,1,revision_v1_sha256_hex_010,narrative_local_walk,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__3400a29f7417a39b62198392__ordinary_control,b673d450d0f4825e62328d6e9026df1b925e0197685ff4e389e80aaef7cf91e0,0,revision_v1_sha256_hex_010,narrative_local_walk,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__977bfb67f964485d8f660f03__rankcloak,d550f4baa6f4d17ee8e7c50b90ab1ee58fed0cd63ecafcf0d47401d6bd0c5649,1,revision_v1_sha256_hex_010,narrative_local_walk,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__977bfb67f964485d8f660f03__ordinary_control,6653c4b3651e86c82c96e14cf60153cb7b143d0e542634159e3b6c2a84856c2c,0,revision_v1_sha256_hex_010,narrative_local_walk,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__be2b44d6659c4a9546617b75__rankcloak,5c4e440b05a250f72f6978c3ec5c03d6d276aebf29d1a3bb2a2b69aef92b2a70,1,revision_v1_sha256_hex_010,narrative_local_walk,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__be2b44d6659c4a9546617b75__ordinary_control,378144159ef74b5551d0dfc54e6b585c07befca30f51e7dd9f47dc7f6ced0b58,0,revision_v1_sha256_hex_010,narrative_local_walk,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__3963416b33b253cae52c8405__rankcloak,c0a707dbbcce3aa280e42c2e98d2955f23a80cd82821b67b7612fddea3ced10a,1,revision_v1_sha256_hex_010,narrative_local_walk,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__3963416b33b253cae52c8405__ordinary_control,b71e410f008860f6c138e6d3c3575941cacddabdc5f2c92d817bc76673afd1f1,0,revision_v1_sha256_hex_010,narrative_local_walk,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__f50590a4d08f3f09a40671c8__rankcloak,11bfad56f865dd144126c8e272bdcb5006a94b39c7d01ebf1966ceeadbe510d2,1,revision_v1_sha256_hex_010,narrative_local_walk,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__f50590a4d08f3f09a40671c8__ordinary_control,e2edff2823e6426303174c322884d0b526bafc0332a2f5701d4efda8e766c58e,0,revision_v1_sha256_hex_010,narrative_local_walk,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__5781475883f2d653c2514497__rankcloak,692fd9d64d562758716f0b547fc6923bcf7cee031a15abbe5204590471c674aa,1,revision_v1_sha256_hex_010,narrative_local_walk,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__5781475883f2d653c2514497__ordinary_control,7185d4e5ebe80f99a23b396ab95c0ce4140a2270af3e3ae262c4af44cfbe8ded,0,revision_v1_sha256_hex_010,narrative_local_walk,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__5a51e712c74a08dfe9442af5__rankcloak,0cb29758b8d68d3f433cebd7ada0847a70982ca96b311887841dfa67b640f2e6,1,revision_v1_sha256_hex_010,narrative_local_walk,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__5a51e712c74a08dfe9442af5__ordinary_control,6f43970d3f4f93e11c68a463787e481bc8312dcd76d0b5e8393453e7e9d5cbf1,0,revision_v1_sha256_hex_010,narrative_local_walk,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__1359fc17797edf832a24f4b3__rankcloak,3de7b9f3c37e580cb89e7d22a57f44555b5bc7ad4e0ec744b942931792ddbf90,1,revision_v1_sha256_hex_010,narrative_local_walk,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__1359fc17797edf832a24f4b3__ordinary_control,1c73faba7124eb3694bf89f8a8de4c2cd6c604064f276525e1bcdd5e6d7931cc,0,revision_v1_sha256_hex_010,narrative_local_walk,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__bc19c9dce5a4e05f3414066d__rankcloak,f3edd5bad8a390f130d19bb194ba3758f7bec49914864e07533c7acaeb81e308,1,revision_v1_sha256_hex_011,explain_everyday_system,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__bc19c9dce5a4e05f3414066d__ordinary_control,07059445f216933f51b1530ec1f218e6a9b36fd22c62e3953c7ae2d1e3e874f1,0,revision_v1_sha256_hex_011,explain_everyday_system,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__f1100b3c6a2eebe8b2e13920__rankcloak,600d91ed9a17d4af715382870cac25d4f5ff9a342a01009cff3c3888e80897a3,1,revision_v1_sha256_hex_011,explain_everyday_system,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__f1100b3c6a2eebe8b2e13920__ordinary_control,db1d06740e95bd8962a2e9c46f5dd3462b977fb35dbadea07a25a39ade19dfda,0,revision_v1_sha256_hex_011,explain_everyday_system,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__005f4e81d20dd145a9d00814__rankcloak,38d91e31ddce7142616bfbe078831ad8cf831732c56d0d701031b70af6d6aaae,1,revision_v1_sha256_hex_011,explain_everyday_system,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__005f4e81d20dd145a9d00814__ordinary_control,587c42fff509dfa03cb163cfd6c067de66038a9cf421fcf3507f4a33ba7c1fea,0,revision_v1_sha256_hex_011,explain_everyday_system,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__acddc09059cd548d358c87ee__rankcloak,cd539f83612025572ed01d143c2a6ccb58490e0c70617c957f25da48e5492a53,1,revision_v1_sha256_hex_011,explain_everyday_system,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__acddc09059cd548d358c87ee__ordinary_control,357728ab6e69c820563acde5564d3b3fca3d2a4bdbe76f8c10419a5a41bb40d4,0,revision_v1_sha256_hex_011,explain_everyday_system,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__6231c1a1883141ccf6905f78__rankcloak,34d55dc8068779ae6b5f799b53e1f1f4463774d7e0c1fcfc31c570934dc2c319,1,revision_v1_sha256_hex_011,explain_everyday_system,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__6231c1a1883141ccf6905f78__ordinary_control,487fc0dfc145c0a01ada51f7bb74424d5f0144e07c23c6a94208180d7be6b2a2,0,revision_v1_sha256_hex_011,explain_everyday_system,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__7d4844ff73125be91d195877__rankcloak,8115edce8f55e3a5f0a1eb84aa19c5229653779af47a6a85de3bee6ab81f62cd,1,revision_v1_sha256_hex_011,explain_everyday_system,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__7d4844ff73125be91d195877__ordinary_control,a02fac226631118ab78851db59d9103d4897f69680dcaf958bb8d8151b288dd8,0,revision_v1_sha256_hex_011,explain_everyday_system,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__fbe5bd2edb610027968ab1d8__rankcloak,da042489902390b9a2870bc37f5b16ca5c7c188b0647db7962ddef80904f2f0a,1,revision_v1_sha256_hex_011,explain_everyday_system,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__fbe5bd2edb610027968ab1d8__ordinary_control,5022068c838d86fea683d71f90fe11b6ee06fb208df743d19fc18899c3d49d1e,0,revision_v1_sha256_hex_011,explain_everyday_system,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__d9026efccc1c5d28332d5789__rankcloak,2cda51dca30cbf120c1e88d24f1eae2373a9f51bac8a9ef43d44e702dfe61f68,1,revision_v1_sha256_hex_011,explain_everyday_system,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__d9026efccc1c5d28332d5789__ordinary_control,0e85fbbba2005eb24af46c9e574d5c4c714c5b920e25a89f4ade43423ee23f3c,0,revision_v1_sha256_hex_011,explain_everyday_system,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic
detector_pair__6a3d02b034eabc80851100d5__rankcloak,70f63f95c2830074d5f23c3c65ce3b862685253e3552f0dd513e361fc296ed0e,1,revision_v1_sha256_hex_012,casual_neighborhood_chat,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__6a3d02b034eabc80851100d5__ordinary_control,1c003377685c6b3be6b3c1ee2daf3815624facd2c9d274eaf17efe70fdfce910,0,revision_v1_sha256_hex_012,casual_neighborhood_chat,llama3_8b_instruct_q4_k_m,direct_subword_calgacus
detector_pair__59c2df955bc06667d2c32b0b__rankcloak,e7f9b688c3d2a5b118212560585b4270adf5196c3b67f8b2d2b26acb469bdea0,1,revision_v1_sha256_hex_012,casual_neighborhood_chat,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__59c2df955bc06667d2c32b0b__ordinary_control,7dc0103b81471417717bf662c2b28748b206fb648716509cf285ece4f87f36c0,0,revision_v1_sha256_hex_012,casual_neighborhood_chat,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8
detector_pair__912c17da996a3d3f19c4d5f1__rankcloak,1ba0789936ad1062206ba4b4d3bf46fa9b79aa8b4044c0e0afdf409891ad8e18,1,revision_v1_sha256_hex_012,casual_neighborhood_chat,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__912c17da996a3d3f19c4d5f1__ordinary_control,b11a64a9290258c7c40ef31acf0470ad57d8101b16ca987e958b5380537b7ec1,0,revision_v1_sha256_hex_012,casual_neighborhood_chat,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16
detector_pair__8e357dd84a1c6d4fe2940775__rankcloak,510e727749af3b0c547540c2a7d30139e15d45583a57d17052b4af38dd9ee3bf,1,revision_v1_sha256_hex_012,casual_neighborhood_chat,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__8e357dd84a1c6d4fe2940775__ordinary_control,07a01a3bc83315bf7357941906ab4b5a209d2d4a69732b969a9919c31ce20860,0,revision_v1_sha256_hex_012,casual_neighborhood_chat,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16
detector_pair__9e24a6b43237150a3abd195c__rankcloak,21ccedc91651e6fa81374257428b87768c7691309a2a185de23611b61aae3f6a,1,revision_v1_sha256_hex_012,casual_neighborhood_chat,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__9e24a6b43237150a3abd195c__ordinary_control,d5166a4a79c8869a3bb427c1bbf6a13e45049c67cdeb710b7f9e60a94c86874b,0,revision_v1_sha256_hex_012,casual_neighborhood_chat,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__005aba6bf1c23bd504dd23af__rankcloak,49afb56acea132f73c511aa92e8356a7cb908ee13ea89304dad853c56e3a7a3e,1,revision_v1_sha256_hex_012,casual_neighborhood_chat,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
detector_pair__005aba6bf1c23bd504dd23af__ordinary_control,08f3388ed6f29468d966ebca73a15509cfd8c1f21de69d9a0ae23bd978a7d10c,0,revision_v1_sha256_hex_012,casual_neighborhood_chat,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic
