plan_id,pairing_unit_id,model_id,base_model,model_revision,quantization,population,label,payload_name,payload_class,payload_split,representation_name,codec_id,reference_q4_pair_id,reference_q4_row_id,prompt_template_id,target_token_count,generated_token_count,sampling_seed,saved_id_exact_payload_recovery,visible_text_exact_payload_recovery,mean_entropy_bits,mean_observed_rank,mean_token_surprisal_nats,mean_rank_pressure_log_probability_gap_nats,tail_rank_frequency_gt_100,text_sha256,execution_seconds,gpu_memory_peak_mib,new_generation_performed,word_count,sentence_count,character_count,flesch_reading_ease_heuristic,flesch_kincaid_grade_heuristic,coleman_liau_index,unique_word_fraction,repeated_bigram_fraction,repeated_trigram_fraction,maximum_identical_word_run,artifact_like_fragment_count,surface_flag_total,tfidf_prompt_similarity
quantization_trial__b7e6923df018d9780e70c6b1,quantization_pair__028b4e1c2e2a168687df347e,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_token_128_bit_hex_047,token_128_bit_hex,validation,ascii_b8,nonseg_ascii_b8,detector_pair__f4b05442c56a473b07f8acb4,detector_pair__f4b05442c56a473b07f8acb4__ordinary_control,procedure_garden_task,86,86,13518585045469777907,,,0.8974369122661447,1.255813953488372,0.46137481786886375,0.17508310495420945,0.0,0ab5c7f12c5938c64b8d9a7e1de5e023e2c127d3a94b9787a5b24db781eee3e1,3.603518107003765,4757,False,66,7,358,87.0286363636364,3.462900432900433,4.580606060606058,0.8181818181818182,0.03076923076923077,0.0,1,0,1,0.03727574111380528
quantization_trial__b1412ef76c20084f9ca955ea,quantization_pair__028b4e1c2e2a168687df347e,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_token_128_bit_hex_047,token_128_bit_hex,validation,ascii_b8,nonseg_ascii_b8,detector_pair__f4b05442c56a473b07f8acb4,detector_pair__f4b05442c56a473b07f8acb4__ordinary_control,procedure_garden_task,86,86,13518585045469777907,,,1.2287165313027075,1.4767441860465116,0.6086027437626631,0.20551328880842343,0.0,4988a42a675dce5cbe7bb1b2d0df0901d18c6a6b4cd9ae6492d328077a36c915,9.748464666001382,7753,True,71,5,401,69.69242253521126,7.066309859154931,8.120000000000001,0.8028169014084507,0.0,0.0,1,0,1,0.034829811514427156
quantization_trial__6024651327e73dc452848b36,quantization_pair__028b5edc7f7c2ec4d88dd89e,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_nonce_96_bit_hex_011,nonce_96_bit_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__af933a1d7bb48cea2cbd7c54,detector_pair__af933a1d7bb48cea2cbd7c54__rankcloak,forum_purchase_advice,64,64,11511408361555487597,True,,2.5326197872882874,3.875,3.887184159696061,3.196904271841049,0.0,b1d207be627365c3a140acfd87736fa887d4ba9892bbeff7d978af354eacb54d,2.7483620929997414,4757,False,54,4,337,36.465833333333364,11.526851851851855,11.842962962962964,0.9259259259259259,0.0,0.0,1,0,1,0.01715878329669213
quantization_trial__c00bb36488dc4ab59e578213,quantization_pair__028b5edc7f7c2ec4d88dd89e,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_nonce_96_bit_hex_011,nonce_96_bit_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__af933a1d7bb48cea2cbd7c54,detector_pair__af933a1d7bb48cea2cbd7c54__rankcloak,forum_purchase_advice,64,64,11511408361555487597,True,True,2.8645911974654727,3.875,3.5124191048407107,2.6997583359479904,0.0,e0fb0d5b1a53d2a1af5937e5b961ca9ffb2cecb383f4f461babed006f9add54d,13.371218524989672,7753,True,57,3,324,62.87631578947371,9.209473684210526,9.772631578947365,0.8596491228070176,0.0,0.0,1,0,1,0.008085434787969107
quantization_trial__adacf0b7172a54af7a5d59ee,quantization_pair__028c9d253f628c3e947ab9e5,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_token_128_bit_hex_008,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__b44d442b692d8e70fdc95c78,detector_pair__b44d442b692d8e70fdc95c78__rankcloak,casual_neighborhood_chat,64,64,16138655593836790569,True,,3.630319958123588,5.125,3.873198823582169,2.9110187888145447,0.0,9e6116973871dc839b319d8b3027251e8a308ec660cb554a1290dc2f5863465b,2.8192724120017374,4757,False,46,7,293,80.62152173913046,3.646770186335406,8.073043478260871,0.9347826086956522,0.0,0.0,1,0,3,0.04185290614833238
quantization_trial__b6b326cbb077e47b20ac340d,quantization_pair__028c9d253f628c3e947ab9e5,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_token_128_bit_hex_008,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__b44d442b692d8e70fdc95c78,detector_pair__b44d442b692d8e70fdc95c78__rankcloak,casual_neighborhood_chat,64,64,16138655593836790569,True,False,2.0380617605868934,5.125,4.754149890494985,4.157819747924805,0.0,070d5cec08e49e170adf5697f3036f3c41e49b80a3bd97531fe13f6f98704080,13.669114264004747,7753,True,54,2,377,19.630000000000024,17.228888888888893,17.294814814814817,0.9629629629629629,0.0,0.0,1,0,3,0.06550801906990632
quantization_trial__bd1af4aafd6730374415c25e,quantization_pair__02c2b367b9a800662f050988,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_sha256_hex_033,sha256_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__ad3c2e25e28ebac70cfba026,detector_pair__ad3c2e25e28ebac70cfba026__ordinary_control,narrative_small_discovery,128,128,2483880985106576459,,,2.301478551576724,2.6015625,1.045658375463748,0.3636929988861084,0.0,dc742c1c4f2d2e0166956b0d745c8d7588547e639bc78e8d4e49d5cc5c78fc42,5.183010551991174,4757,False,104,5,569,62.890307692307715,9.654692307692311,7.936538461538461,0.6634615384615384,0.04854368932038833,0.0,1,0,1,0.0492475973332017
quantization_trial__e30bcc30e5ddd6be17a66d0e,quantization_pair__02c2b367b9a800662f050988,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_sha256_hex_033,sha256_hex,train,ascii_b16,nonseg_ascii_b16,detector_pair__ad3c2e25e28ebac70cfba026,detector_pair__ad3c2e25e28ebac70cfba026__ordinary_control,narrative_small_discovery,128,128,2483880985106576459,,,2.0577705125028083,2.2578125,0.905815545801438,0.30919743329286575,0.0,675d31dd0b459938de7715c564d2c5326ba04dfb4e15f05d254099eb52e0d61f,13.899312377005117,7753,True,112,6,575,67.78654761904764,8.441785714285718,6.1342857142857135,0.6607142857142857,0.027027027027026973,0.009090909090909038,1,0,1,0.06514986756916752
quantization_trial__4e89d014b25864d0f6b475a1,quantization_pair__02dbd914251476e6b35ae113,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_nonce_96_bit_hex_029,nonce_96_bit_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__999b4cd549b754684d9598e7,detector_pair__999b4cd549b754684d9598e7__rankcloak,forum_purchase_advice,64,64,5447895109870917854,True,,2.2524658889947164,4.015625,3.38877537414253,2.776756078004837,0.0,7f7d235a2d20fa1b3553dcda924b142bbbf6742ce54cdf7bcb4e620dc46ed894,2.7690735590003897,4757,False,47,3,295,55.93333333333334,9.349787234042555,10.83489361702128,0.8723404255319149,0.0,0.0,1,0,2,0.02802075629211325
quantization_trial__e40043d9d973a0689a0b51f8,quantization_pair__02dbd914251476e6b35ae113,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_nonce_96_bit_hex_029,nonce_96_bit_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__999b4cd549b754684d9598e7,detector_pair__999b4cd549b754684d9598e7__rankcloak,forum_purchase_advice,64,64,5447895109870917854,True,True,3.1532702901911023,4.015625,3.5326825237073622,2.6239988803863525,0.0,cbe931f2a1827cac6f4574ebaef83f236d5c115ef74603982f46605928ae3671,13.400451490000705,7753,True,50,4,318,50.327500000000015,9.345000000000002,11.7024,0.9,0.0,0.0,1,0,1,0.017887481358665306
quantization_trial__f31032ccd97911dbb006d206,quantization_pair__02fc21e145d98c5d07e23bb0,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_chacha20_poly1305_base64_008,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__4cc87db4617bab4ea2f722ff,detector_pair__4cc87db4617bab4ea2f722ff__ordinary_control,procedure_garden_task,171,171,13333942369246832321,,,1.4976197458753677,1.719298245614035,0.8070074900951946,0.34331170578449094,0.0,17c7593c440ec4dc0f91fce13871e2315029acf320f818f51d80e9ad7b9a722b,6.7554606180056,4757,False,138,14,809,77.89956521739133,4.842691511387166,8.33884057971014,0.6376811594202898,0.06569343065693434,0.0,1,0,1,0.08655173584666458
quantization_trial__3d48626cc821292808b49d47,quantization_pair__02fc21e145d98c5d07e23bb0,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_chacha20_poly1305_base64_008,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__4cc87db4617bab4ea2f722ff,detector_pair__4cc87db4617bab4ea2f722ff__ordinary_control,procedure_garden_task,171,171,13333942369246832321,,,0.9947368746257077,1.3508771929824561,0.5164397425203624,0.18597022831788537,0.0,8bd91585147f80c5df006563192c4d49580f9d487dba580e50b86940a756a2f7,18.219484788991394,7753,True,132,11,751,79.29136363636366,5.18090909090909,7.3024242424242445,0.6363636363636364,0.06870229007633588,0.01538461538461533,2,0,1,0.07117608938078158
quantization_trial__08bea129b6add4af0105bea3,quantization_pair__02fedf475989976cf9bd67c6,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_ed25519_signature_base64_013,ed25519_signature_base64,train,ascii_b16,nonseg_ascii_b16,detector_pair__414ab63352a5a8c9d1932b5f,detector_pair__414ab63352a5a8c9d1932b5f__rankcloak,procedure_home_task,176,176,10034901215809895031,True,,3.1076980631387245,6.9772727272727275,4.506531714205399,3.6694152544845235,0.0,7a6ea39c3ad9ad879557d68804813b866f1b5f3cc39e270beddec25a4ae4b5f0,6.963162515006843,4757,False,92,6,750,53.33688405797105,9.62913043478261,14.865217391304341,0.8260869565217391,0.01098901098901095,0.0,1,0,20,0.04600212014371784
quantization_trial__238d8a7dcf04b93e4d0079aa,quantization_pair__02fedf475989976cf9bd67c6,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_ed25519_signature_base64_013,ed25519_signature_base64,train,ascii_b16,nonseg_ascii_b16,detector_pair__414ab63352a5a8c9d1932b5f,detector_pair__414ab63352a5a8c9d1932b5f__rankcloak,procedure_home_task,176,176,10034901215809895031,True,True,3.8669437765696055,6.9772727272727275,4.1860885743772265,3.0703355967998505,0.0,69265a68dc3fc2c2879df8ac9de7d306caaf6d112987036e387471aa43545a93,33.99113388400292,7753,True,142,3,874,22.359272300469513,21.899577464788738,12.47774647887324,0.7253521126760564,0.007092198581560294,0.0,1,0,3,0.09241487153568252
quantization_trial__eb289e8994495b6f8e763f53,quantization_pair__03101d477b4c0de7cc2681b0,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_token_128_bit_hex_022,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__9fefc795cb12b3828bb3e09e,detector_pair__9fefc795cb12b3828bb3e09e__rankcloak,forum_purchase_advice,86,86,13685457807728954967,True,,2.6080815970665174,3.9186046511627906,3.3085308736745502,2.5731095269668933,0.0,10238e5838576da2d99b2616a0e015696a6c0c98c62c5eeb8a606f279013c0ee,3.572217154011014,4757,False,74,3,424,54.898333333333355,11.730000000000004,9.777837837837836,0.8513513513513513,0.0,0.0,1,0,0,0.02159735571224539
quantization_trial__0be46d268ead780d1f3ca91b,quantization_pair__03101d477b4c0de7cc2681b0,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_token_128_bit_hex_022,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,detector_pair__9fefc795cb12b3828bb3e09e,detector_pair__9fefc795cb12b3828bb3e09e__rankcloak,forum_purchase_advice,86,86,13685457807728954967,True,True,2.9576452932628348,3.9186046511627906,3.354292109700422,2.475262475568195,0.0,dce69db8af14c0da8c026d11db1714fae4354d70552a939d39046f0ac333b01b,17.391345615993487,7753,True,71,5,467,53.010732394366215,9.393070422535214,13.668732394366199,0.8873239436619719,0.0,0.0,1,0,1,0.007190026109912949
quantization_trial__6419c1667451fce5302c7443,quantization_pair__03402b524bd0c2a4886e5fb8,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_hmac_sha256_hex_051,hmac_sha256_hex,test,ascii_b8,nonseg_ascii_b8,detector_pair__bb7a1e398dcfa1d9bf16722e,detector_pair__bb7a1e398dcfa1d9bf16722e__rankcloak,explain_everyday_system,171,171,8210797745524427669,True,,2.9385879085477504,3.8830409356725144,3.422290723359003,2.5395553488480416,0.0,db7e32a98b51475be17d0ae557e4aafb192ed7b02482015a1738d28e4d0b25eb,6.805118685006164,4757,False,127,6,885,20.8138254593176,15.6146062992126,16.04440944881889,0.7244094488188977,0.023809523809523836,0.0,2,0,2,0.03996940928151159
quantization_trial__25e8559149103bcae09afc3b,quantization_pair__03402b524bd0c2a4886e5fb8,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_hmac_sha256_hex_051,hmac_sha256_hex,test,ascii_b8,nonseg_ascii_b8,detector_pair__bb7a1e398dcfa1d9bf16722e,detector_pair__bb7a1e398dcfa1d9bf16722e__rankcloak,explain_everyday_system,171,171,8210797745524427669,True,True,2.71536739600311,3.8830409356725144,3.2846089102617433,2.472316719635188,0.0,dc9cbf8a8efe514c6237a928f0ccf491ed3dd4841408aba4ddd7845586be7644,32.85801799999899,7753,True,146,7,978,21.100616438356184,15.497710371819966,15.241643835616436,0.6917808219178082,0.03448275862068961,0.0,1,0,3,0.0819260526687608
quantization_trial__248379ac156cb6855e9d54a6,quantization_pair__034583e7b82d833d3a7e0ed8,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_ed25519_signature_base64_018,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__1fa52140f858071f69abb76b,detector_pair__1fa52140f858071f69abb76b__rankcloak,forum_learning_answer,235,235,9563678256494827955,True,,2.8979792043322794,4.034042553191489,3.562687631589023,2.741863546980188,0.0,9e5a5dc2fd11e0496da61b3d3f561fe778f4c9f02db6178ef6997bfe5d2f3ce6,9.348713569997926,4757,False,195,6,1257,23.30288461538467,18.082948717948714,14.046153846153846,0.7333333333333333,0.005154639175257714,0.0,1,0,4,0.06385997374023321
quantization_trial__099d47aca458c2059e75919e,quantization_pair__034583e7b82d833d3a7e0ed8,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_ed25519_signature_base64_018,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__1fa52140f858071f69abb76b,detector_pair__1fa52140f858071f69abb76b__rankcloak,forum_learning_answer,235,235,9563678256494827955,True,True,3.321610551377608,4.034042553191489,3.170315897278838,2.213863437733752,0.0,6eaf7f641e34873c43395bdd6f56a1f374cb8d1297a86ca38b514fa90617b199,44.03637651698955,7753,True,195,9,1192,43.40948717948717,12.587179487179487,11.78153846153846,0.6974358974358974,0.020618556701030966,0.0,1,0,2,0.05392390200288297
quantization_trial__9d07de33f2ab78917e5a8432,quantization_pair__0351e7e2522cc428f8a93438,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_ed25519_signature_base64_010,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__a385a56003312de412620a32,detector_pair__a385a56003312de412620a32__ordinary_control,casual_weekend_chat,235,235,6693765406266955073,,,1.7520643878816258,1.7319148936170212,0.8613102113156184,0.31418051212391956,0.0,a68306bc6b36a06b160056fad257da6387f36061c32efa3f2ecb190d73b2d867,9.092627389007248,4757,False,196,17,1112,76.0020348139256,5.522797118847539,7.852653061224487,0.6173469387755102,0.05641025641025643,0.015463917525773141,1,0,1,0.1346477127386868
quantization_trial__f805456fd2989516be37c7e6,quantization_pair__0351e7e2522cc428f8a93438,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_ed25519_signature_base64_010,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__a385a56003312de412620a32,detector_pair__a385a56003312de412620a32__ordinary_control,casual_weekend_chat,235,235,6693765406266955073,,,1.9901706285933702,1.8468085106382979,0.9178910153196673,0.3089863066977643,0.0,4699f6d14bf673545057f5d64f0ef74dad794a64e8eb6041b8102d2e93bdf377,24.592325527002686,7753,True,199,16,1021,89.63003297738695,3.8475596733668347,4.896884422110553,0.6180904522613065,0.0757575757575758,0.030456852791878153,1,0,1,0.08893974615647388
quantization_trial__834d4cdec40d1193b0947ea8,quantization_pair__0389a765254d0c56904eba5b,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_ed25519_signature_base64_059,ed25519_signature_base64,test,ascii_b16,nonseg_ascii_b16,detector_pair__af750ea7f348e35a16b822dd,detector_pair__af750ea7f348e35a16b822dd__ordinary_control,professional_process_email,176,176,7669901113149461166,,,1.415108948081183,1.5511363636363635,0.722485199303794,0.2768497141924771,0.0,c4ad1b0bfd29eb4603099db712002176b12710b9d4be658bc8e08346b29d6cfa,6.895943199997419,4757,False,146,13,918,52.89056375131719,8.672191780821919,11.165753424657535,0.6506849315068494,0.06206896551724139,0.03472222222222221,1,0,1,0.08226225221391754
quantization_trial__22512e9029382ec3fb1201fb,quantization_pair__0389a765254d0c56904eba5b,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_ed25519_signature_base64_059,ed25519_signature_base64,test,ascii_b16,nonseg_ascii_b16,detector_pair__af750ea7f348e35a16b822dd,detector_pair__af750ea7f348e35a16b822dd__ordinary_control,professional_process_email,176,176,7669901113149461166,,,1.4137919780769472,1.4659090909090908,0.6922269067469777,0.23800830407576126,0.0,aa00661d455e15dd97be55afb1c4697a9eafc232b9a90463308e810afb44743b,18.725985885001137,7753,True,159,9,944,47.903333333333336,10.966666666666669,10.852075471698114,0.6352201257861635,0.05696202531645567,0.01273885350318471,1,0,1,0.06873810019349132
quantization_trial__53311a83e416ec01faa7b4b1,quantization_pair__0396fd0171b397e861f4afcb,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,ordinary_control,0,revision_v1_hmac_sha256_hex_049,hmac_sha256_hex,test,ascii_b16,nonseg_ascii_b16,detector_pair__a8ed4ac73a94ee56055f2150,detector_pair__a8ed4ac73a94ee56055f2150__ordinary_control,procedure_home_task,128,128,17738282388543469864,,,1.6055824444213775,1.8671875,0.8013788254788128,0.314608633518219,0.0,fa8e1f333100f1984f71708158066214a828a266e78a7d334737658a49bf4f42,5.254129033986828,4757,False,101,7,584,64.87118811881189,7.795558698727017,8.87049504950495,0.6336633663366337,0.08999999999999997,0.030303030303030276,1,0,1,0.11133349432713524
quantization_trial__4da336b3e8a098473da4f551,quantization_pair__0396fd0171b397e861f4afcb,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,ordinary_control,0,revision_v1_hmac_sha256_hex_049,hmac_sha256_hex,test,ascii_b16,nonseg_ascii_b16,detector_pair__a8ed4ac73a94ee56055f2150,detector_pair__a8ed4ac73a94ee56055f2150__ordinary_control,procedure_home_task,128,128,17738282388543469864,,,1.2485823154906077,1.75,0.6277281061765535,0.2437083125114441,0.0,572a93c6d88539b2d32c3111d9310821fd13ba2eb4b8943980453a5d2f76c068,14.055842753994511,7753,True,81,9,550,55.655555555555594,7.732345679012347,10.383703703703706,0.7160493827160493,0.050000000000000044,0.025316455696202556,1,0,1,0.07950414296996526
quantization_trial__6261e4ee0239793cacd5c51f,quantization_pair__03a30c3aa29f076bae3ca719,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_chacha20_poly1305_base64_004,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__9e1fdf6448853ef76814ebf4,detector_pair__9e1fdf6448853ef76814ebf4__rankcloak,explain_everyday_system,171,171,9775308574873502560,True,,3.2873148407515003,4.181286549707602,3.36560520448237,2.3932404044078806,0.0,9dbefc840822f2d46d4c2e32b1308b4a078e64d7dace11bd6fe21d867eafa102,6.7682003200025065,4757,False,142,5,854,42.17238028169015,14.43247887323944,11.605352112676059,0.6619718309859155,0.014184397163120588,0.0,1,0,2,0.05325031265435057
quantization_trial__5ed1a9354b110b5edc85d658,quantization_pair__03a30c3aa29f076bae3ca719,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q8_0,rankcloak,1,revision_v1_chacha20_poly1305_base64_004,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,detector_pair__9e1fdf6448853ef76814ebf4,detector_pair__9e1fdf6448853ef76814ebf4__rankcloak,explain_everyday_system,171,171,9775308574873502560,True,False,2.8067717326953296,4.181286549707602,3.5708316511607605,2.7687111402812756,0.0,8679f33d05c872c77cae1caad19f3393c6fa2e5de9fb6ca31e6a6d7f65f2a5d2,32.81857476699224,7753,True,150,5,1028,9.441000000000031,19.395333333333337,16.88613333333333,0.7333333333333333,0.01342281879194629,0.0,1,0,3,0.0520634654125411
quantization_trial__6aa2696b69f3e404acd5a831,quantization_pair__03c3ab95a55f767003147bdb,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,Q4_K_M,rankcloak,1,revision_v1_uuid_v4_031,uuid_v4,train,ascii_b16,nonseg_ascii_b16,detector_pair__17199ee16f3cdfd6e6d10dff,detector_pair__17199ee16f3cdfd6e6d10dff__rankcloak,casual_hobby_chat,72,72,12848450648956670452,True,,2.951322559725347,5.833333333333333,4.556260626500227,3.7005475097232394,0.0,146583a79c37192ea5178a0d10a3d1f706b49098da984512fb426ce1059e303a,3.1689760020090034,4757,False,63,2,368,47.291071428571456,14.488650793650795,10.886984126984128,0.8571428571428571,0.0,0.0,1,0,2,0.03620643926193626
