pairing_unit_id,payload_name,payload_class,payload_split,representation_name,codec_id,prompt_template_id,target_token_count,q4_saved_id_exact_payload_recovery,q8_saved_id_exact_payload_recovery,q4_visible_text_exact_payload_recovery,q8_visible_text_exact_payload_recovery,visible_recovery_q8_minus_q4,both_visible_recover,q4_only_visible_recover,q8_only_visible_recover,neither_visible_recovers,q4_visible_full_token_ids_match,q8_visible_full_token_ids_match,q4_model_rank_replay_performed,q4_retokenized_token_count,q8_retokenized_token_count
quantization_pair__1b8d926df796751b73712c5b,revision_v1_sha256_hex_054,sha256_hex,test,ascii_b16,nonseg_ascii_b16,professional_schedule_note,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__1baa1ce9e323ba4cf9c26a94,revision_v1_ed25519_signature_base64_002,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,narrative_learning_moment,235,True,True,True,True,0,True,False,False,False,True,True,False,235,235
quantization_pair__1bf13f2a39572f138b76b617,revision_v1_hmac_sha256_hex_040,hmac_sha256_hex,validation,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,128,True,True,False,True,1,False,False,True,False,False,True,True,128,128
quantization_pair__1c0481f25d93caf5c8491c45,revision_v1_token_128_bit_hex_038,token_128_bit_hex,validation,ascii_b16,nonseg_ascii_b16,casual_hobby_chat,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__1c9e46fb34d453943d9b4a58,revision_v1_chacha20_poly1305_base64_045,chacha20_poly1305_base64,validation,ascii_b16,nonseg_ascii_b16,narrative_learning_moment,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__1ce13d790451550c7051b21f,revision_v1_nonce_96_bit_hex_041,nonce_96_bit_hex,validation,ascii_b16,nonseg_ascii_b16,forum_practical_answer,48,True,True,True,True,0,True,False,False,False,True,True,False,48,48
quantization_pair__1d769eea015250b9a24a7153,revision_v1_chacha20_poly1305_base64_027,chacha20_poly1305_base64,train,ascii_b16,nonseg_ascii_b16,narrative_learning_moment,128,True,True,True,False,-1,False,True,False,False,True,False,False,128,129
quantization_pair__1de2e47948f67407c7304a26,revision_v1_nonce_96_bit_hex_004,nonce_96_bit_hex,train,ascii_b8,nonseg_ascii_b8,professional_project_update,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__1e2b95eae0634cdb160c5ad0,revision_v1_hmac_sha256_hex_019,hmac_sha256_hex,train,ascii_b16,nonseg_ascii_b16,procedure_garden_task,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__1ea418e316c06bc3c802b94d,revision_v1_nonce_96_bit_hex_008,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,explain_everyday_system,48,True,True,True,True,0,True,False,False,False,True,True,False,48,48
quantization_pair__1ea5ade75bb2cc326f807887,revision_v1_aes256_gcm_base64_048,aes256_gcm_base64,test,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__1ebcf3f8d0433b17b6f1dd21,revision_v1_ed25519_signature_base64_038,ed25519_signature_base64,validation,ascii_b8,nonseg_ascii_b8,narrative_learning_moment,235,True,True,True,True,0,True,False,False,False,True,True,False,235,235
quantization_pair__1ec2a95f5c0c819d48476340,revision_v1_aes256_gcm_base64_034,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,narrative_learning_moment,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__1f51243406766f5c16d3ed6d,revision_v1_sha256_hex_057,sha256_hex,test,ascii_b16,nonseg_ascii_b16,narrative_local_walk,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__1f63545f87bd0f60efc2a518,revision_v1_sha256_hex_020,sha256_hex,train,ascii_b8,nonseg_ascii_b8,procedure_home_task,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__20dc8c3b545486585c3b6ae8,revision_v1_aes256_gcm_base64_024,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,casual_hobby_chat,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__213491fd50ef7bb3adf69451,revision_v1_chacha20_poly1305_base64_014,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,procedure_simple_meal,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__215952470b594e6aa8d59750,revision_v1_ed25519_signature_base64_025,ed25519_signature_base64,train,ascii_b16,nonseg_ascii_b16,procedure_simple_meal,176,True,True,True,False,-1,False,True,False,False,True,False,False,176,174
quantization_pair__21a25109871203503a5857d5,revision_v1_hmac_sha256_hex_016,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,casual_hobby_chat,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__21dd4abeec1017332010c330,revision_v1_uuid_v4_050,uuid_v4,test,ascii_b8,nonseg_ascii_b8,professional_schedule_note,96,True,True,True,True,0,True,False,False,False,True,True,False,96,96
quantization_pair__223762f403df2ab9333355c6,revision_v1_aes256_gcm_base64_058,aes256_gcm_base64,test,ascii_b16,nonseg_ascii_b16,narrative_small_discovery,128,True,True,False,True,1,False,False,True,False,False,True,True,127,128
quantization_pair__2256002a592acc79e45007f5,revision_v1_token_128_bit_hex_039,token_128_bit_hex,validation,ascii_b8,nonseg_ascii_b8,professional_schedule_note,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__2265825f662f65e7ffe00bb0,revision_v1_aes256_gcm_base64_055,aes256_gcm_base64,test,ascii_b16,nonseg_ascii_b16,professional_project_update,128,True,True,False,True,1,False,False,True,False,False,True,True,127,128
quantization_pair__2300485f72a6f2b9e4554b63,revision_v1_uuid_v4_003,uuid_v4,train,ascii_b16,nonseg_ascii_b16,forum_learning_answer,72,True,True,True,True,0,True,False,False,False,True,True,False,72,72
quantization_pair__23892580f2e4609d3a28c90a,revision_v1_sha256_hex_003,sha256_hex,train,ascii_b16,nonseg_ascii_b16,narrative_local_walk,128,True,True,False,False,0,False,False,False,True,False,False,True,128,128
quantization_pair__23f2e7eec317813f1bdd718d,revision_v1_nonce_96_bit_hex_018,nonce_96_bit_hex,train,ascii_b8,nonseg_ascii_b8,procedure_simple_meal,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__2446d10dc72f47a28fc29b83,revision_v1_sha256_hex_039,sha256_hex,validation,ascii_b16,nonseg_ascii_b16,narrative_local_walk,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__245658235adf1c7e3915905f,revision_v1_aes256_gcm_base64_021,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,procedure_simple_meal,128,True,True,False,False,0,False,False,False,True,False,False,True,128,127
quantization_pair__245aaf12102ebf8e4600b2d7,revision_v1_nonce_96_bit_hex_024,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,procedure_home_task,48,True,True,True,False,-1,False,True,False,False,True,False,False,48,47
quantization_pair__248b6be4c4c99ed945363593,revision_v1_chacha20_poly1305_base64_008,chacha20_poly1305_base64,train,ascii_b16,nonseg_ascii_b16,procedure_garden_task,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__24fb28feb141fcfa3cc36d6b,revision_v1_sha256_hex_023,sha256_hex,train,ascii_b8,nonseg_ascii_b8,casual_hobby_chat,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__256d4453efe6ce830faebffe,revision_v1_chacha20_poly1305_base64_006,chacha20_poly1305_base64,train,ascii_b16,nonseg_ascii_b16,professional_process_email,128,True,True,False,True,1,False,False,True,False,False,True,True,126,128
quantization_pair__257f736df7a0360e9ab3babc,revision_v1_token_128_bit_hex_058,token_128_bit_hex,test,ascii_b8,nonseg_ascii_b8,forum_purchase_advice,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__25a09f4348f1e5f879d0cd43,revision_v1_uuid_v4_015,uuid_v4,train,ascii_b8,nonseg_ascii_b8,forum_purchase_advice,96,True,True,True,True,0,True,False,False,False,True,True,False,96,96
quantization_pair__25bc41309889cfbde526ac6a,revision_v1_token_128_bit_hex_013,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,explain_weather_pattern,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__25e1c339a96a5f73efa970a1,revision_v1_aes256_gcm_base64_052,aes256_gcm_base64,test,ascii_b8,nonseg_ascii_b8,narrative_learning_moment,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__25f3587376ce8d5182c4f56d,revision_v1_token_128_bit_hex_006,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,narrative_learning_moment,64,True,True,False,True,1,False,False,True,False,False,True,True,63,64
quantization_pair__260a3bc9776e75250d91d292,revision_v1_ed25519_signature_base64_053,ed25519_signature_base64,test,ascii_b16,nonseg_ascii_b16,professional_schedule_note,176,True,True,True,False,-1,False,True,False,False,True,False,False,176,175
quantization_pair__263ecd47c457cf4827361dd7,revision_v1_token_128_bit_hex_025,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,explain_biological_process,64,True,True,False,True,1,False,False,True,False,False,True,True,63,64
quantization_pair__26444dfe692ae17ede985d41,revision_v1_ed25519_signature_base64_025,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,procedure_simple_meal,235,True,True,True,False,-1,False,True,False,False,True,False,False,235,234
quantization_pair__26484a99f2afb620f60eaf25,revision_v1_token_128_bit_hex_042,token_128_bit_hex,validation,ascii_b16,nonseg_ascii_b16,narrative_learning_moment,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__26a34452d19c20293de6056f,revision_v1_uuid_v4_035,uuid_v4,train,ascii_b16,nonseg_ascii_b16,narrative_local_walk,72,True,True,True,True,0,True,False,False,False,True,True,False,72,72
quantization_pair__26c819acb530e15f899e48c2,revision_v1_sha256_hex_044,sha256_hex,validation,ascii_b8,nonseg_ascii_b8,procedure_garden_task,171,True,True,False,False,0,False,False,False,True,False,False,True,170,169
quantization_pair__27a63ac591daafcbb88c354f,revision_v1_sha256_hex_004,sha256_hex,train,ascii_b8,nonseg_ascii_b8,explain_everyday_system,171,True,True,False,True,1,False,False,True,False,False,True,True,170,171
quantization_pair__27b713923a7454dc56ec245b,revision_v1_token_128_bit_hex_024,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,narrative_learning_moment,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__283895a0f52fb03a7f66e21e,revision_v1_ed25519_signature_base64_046,ed25519_signature_base64,validation,ascii_b8,nonseg_ascii_b8,casual_weekend_chat,235,True,True,True,True,0,True,False,False,False,True,True,False,235,235
quantization_pair__28adb34a640ee0c41504b49e,revision_v1_ed25519_signature_base64_047,ed25519_signature_base64,validation,ascii_b16,nonseg_ascii_b16,professional_project_update,176,True,True,True,True,0,True,False,False,False,True,True,False,176,176
quantization_pair__28db03a3d1a96764a29b4751,revision_v1_chacha20_poly1305_base64_046,chacha20_poly1305_base64,validation,ascii_b16,nonseg_ascii_b16,explain_biological_process,128,True,True,False,True,1,False,False,True,False,False,True,True,127,128
quantization_pair__291364f132c58e4b0a5e59af,revision_v1_nonce_96_bit_hex_048,nonce_96_bit_hex,test,ascii_b8,nonseg_ascii_b8,procedure_garden_task,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__292cfbb31b5ce1910a7ee3fe,revision_v1_nonce_96_bit_hex_045,nonce_96_bit_hex,validation,ascii_b16,nonseg_ascii_b16,casual_hobby_chat,48,True,True,True,True,0,True,False,False,False,True,True,False,48,48
quantization_pair__296aa8a58bf37f0b71a838d6,revision_v1_uuid_v4_010,uuid_v4,train,ascii_b16,nonseg_ascii_b16,procedure_simple_meal,72,True,True,True,True,0,True,False,False,False,True,True,False,72,72
quantization_pair__29865a8b1d343a8fb42fbada,revision_v1_uuid_v4_046,uuid_v4,validation,ascii_b16,nonseg_ascii_b16,procedure_simple_meal,72,True,True,True,True,0,True,False,False,False,True,True,False,72,72
quantization_pair__29d6b6b0ec7c0eb59b77ab51,revision_v1_uuid_v4_007,uuid_v4,train,ascii_b8,nonseg_ascii_b8,casual_weekend_chat,96,True,True,True,True,0,True,False,False,False,True,True,False,96,96
quantization_pair__2a122658df07d0254c32ecc6,revision_v1_uuid_v4_019,uuid_v4,train,ascii_b8,nonseg_ascii_b8,casual_neighborhood_chat,96,True,True,True,True,0,True,False,False,False,True,True,False,96,96
quantization_pair__2a2712443ab6737159b4640f,revision_v1_hmac_sha256_hex_008,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,narrative_small_discovery,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__2a6dff6cf85bd9825887bd34,revision_v1_token_128_bit_hex_022,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,forum_purchase_advice,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__2a9e827f1582a7e2f535009d,revision_v1_chacha20_poly1305_base64_041,chacha20_poly1305_base64,validation,ascii_b8,nonseg_ascii_b8,casual_hobby_chat,171,True,True,True,False,-1,False,True,False,False,True,False,False,171,170
quantization_pair__2ac8b29423cc187f2f35c3df,revision_v1_chacha20_poly1305_base64_054,chacha20_poly1305_base64,test,ascii_b16,nonseg_ascii_b16,professional_schedule_note,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__2b7158ee5049304ef0dc431a,revision_v1_token_128_bit_hex_049,token_128_bit_hex,test,ascii_b16,nonseg_ascii_b16,explain_weather_pattern,64,True,True,True,True,0,True,False,False,False,True,True,False,64,64
quantization_pair__2b7202a12d03dc13b603a5f9,revision_v1_uuid_v4_043,uuid_v4,validation,ascii_b16,nonseg_ascii_b16,casual_weekend_chat,72,True,True,True,True,0,True,False,False,False,True,True,False,72,72
quantization_pair__2b7a12c794dc06c491034fa7,revision_v1_chacha20_poly1305_base64_039,chacha20_poly1305_base64,validation,ascii_b8,nonseg_ascii_b8,narrative_local_walk,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__2c5c98edbe4cd95132fed643,revision_v1_chacha20_poly1305_base64_000,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,professional_schedule_note,171,True,True,True,True,0,True,False,False,False,True,True,False,171,171
quantization_pair__2d0601738e4cae6bfe1bd10c,revision_v1_hmac_sha256_hex_002,hmac_sha256_hex,train,ascii_b16,nonseg_ascii_b16,narrative_learning_moment,128,True,True,True,False,-1,False,True,False,False,True,False,False,128,130
quantization_pair__2d2172e27b9083a7b11f18f8,revision_v1_ed25519_signature_base64_056,ed25519_signature_base64,test,ascii_b16,nonseg_ascii_b16,narrative_learning_moment,176,True,True,True,True,0,True,False,False,False,True,True,False,176,176
quantization_pair__2d79982c742f138ae0ef514e,revision_v1_token_128_bit_hex_026,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,casual_neighborhood_chat,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__2d8447122da8ee895841dc1a,revision_v1_token_128_bit_hex_025,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,explain_biological_process,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__2ddcafc75c56a4a634a464fb,revision_v1_token_128_bit_hex_038,token_128_bit_hex,validation,ascii_b8,nonseg_ascii_b8,casual_hobby_chat,86,True,True,True,True,0,True,False,False,False,True,True,False,86,86
quantization_pair__2f1e39edce03917bcc5e680e,revision_v1_chacha20_poly1305_base64_031,chacha20_poly1305_base64,train,ascii_b16,nonseg_ascii_b16,forum_practical_answer,128,True,True,False,True,1,False,False,True,False,False,True,True,127,128
quantization_pair__2f65b8f0e1c7e8993a5cc430,revision_v1_aes256_gcm_base64_020,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,forum_practical_answer,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__2f7e3b6ba94682b15a82d95e,revision_v1_ed25519_signature_base64_033,ed25519_signature_base64,train,ascii_b8,nonseg_ascii_b8,explain_everyday_system,235,True,True,False,True,1,False,False,True,False,False,True,True,235,235
quantization_pair__2f9f71a95029f732c39c6ca7,revision_v1_aes256_gcm_base64_051,aes256_gcm_base64,test,ascii_b8,nonseg_ascii_b8,procedure_garden_task,171,True,True,True,False,-1,False,True,False,False,True,False,False,171,170
quantization_pair__2fb55f7e334e198a0abef2e4,revision_v1_ed25519_signature_base64_031,ed25519_signature_base64,train,ascii_b16,nonseg_ascii_b16,procedure_home_task,176,True,True,True,False,-1,False,True,False,False,True,False,False,176,175
quantization_pair__2ff805b0a2afc91d39d4c1e8,revision_v1_ed25519_signature_base64_024,ed25519_signature_base64,train,ascii_b16,nonseg_ascii_b16,forum_practical_answer,176,True,True,False,False,0,False,False,False,True,False,False,True,175,177
quantization_pair__3001316206244d297078d987,revision_v1_uuid_v4_036,uuid_v4,validation,ascii_b8,nonseg_ascii_b8,explain_biological_process,96,True,True,True,True,0,True,False,False,False,True,True,False,96,96
quantization_pair__30014295fda819c689d23306,revision_v1_hmac_sha256_hex_048,hmac_sha256_hex,test,ascii_b8,nonseg_ascii_b8,forum_purchase_advice,171,True,True,False,False,0,False,False,False,True,False,False,True,170,170
quantization_pair__3097cbf566593ba7f13148df,revision_v1_aes256_gcm_base64_052,aes256_gcm_base64,test,ascii_b16,nonseg_ascii_b16,narrative_learning_moment,128,True,True,False,True,1,False,False,True,False,False,True,True,127,128
quantization_pair__30b5f6410d549ee05b7c3d51,revision_v1_aes256_gcm_base64_038,aes256_gcm_base64,validation,ascii_b16,nonseg_ascii_b16,forum_practical_answer,128,True,True,True,False,-1,False,True,False,False,True,False,False,128,127
quantization_pair__3148eeeba7439d71ae8503f4,revision_v1_sha256_hex_030,sha256_hex,train,ascii_b16,nonseg_ascii_b16,professional_project_update,128,True,True,True,True,0,True,False,False,False,True,True,False,128,128
quantization_pair__3156f10fcf17ebb0c2dbd87d,revision_v1_uuid_v4_028,uuid_v4,train,ascii_b8,nonseg_ascii_b8,procedure_simple_meal,96,True,True,True,False,-1,False,True,False,False,True,False,False,96,95
quantization_pair__31a4ba260c8a2a5601bae7e9,revision_v1_chacha20_poly1305_base64_020,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,procedure_home_task,171,True,True,True,False,-1,False,True,False,False,True,False,False,171,171
