pairing_unit_id,payload_name,payload_class,payload_split,representation_name,prompt_template_id,population,label,target_token_count,sampling_seed,same_path_position_count,mean_entropy_q8_minus_q4_bits,median_entropy_q8_minus_q4_bits,observed_token_rank_changed_count,observed_token_rank_changed_fraction,greedy_token_changed_count,greedy_token_changed_fraction,mean_absolute_observed_rank_change,exact_generated_token_sequence_match,positionwise_generated_token_match_fraction,first_generated_token_divergence
quantization_pair__0c73bc37a9ac50379ceca43f,revision_v1_token_128_bit_hex_000,token_128_bit_hex,train,ascii_b16,narrative_local_walk,rankcloak,1,64,3431535670563194242,64,-0.014001961069089262,-0.04373685280914463,28,0.4375,13,0.203125,0.65625,False,0.015625,1
quantization_pair__0c787ae0913da869ae218f1c,revision_v1_token_128_bit_hex_052,token_128_bit_hex,test,ascii_b16,forum_practical_answer,rankcloak,1,64,16252677548025499736,64,-0.05612349071138287,-0.019638307370661606,29,0.453125,2,0.03125,0.65625,False,0.0,0
quantization_pair__0c8bb7119f16694b343dae43,revision_v1_uuid_v4_047,uuid_v4,validation,ascii_b16,narrative_small_discovery,ordinary_control,0,72,8493728721452209664,72,-0.047549298975072506,-0.009808272538557872,10,0.1388888888888889,6,0.08333333333333333,0.18055555555555555,False,0.013888888888888888,0
quantization_pair__0ccafdb00cc3b37973c1e385,revision_v1_ed25519_signature_base64_022,ed25519_signature_base64,train,ascii_b8,casual_neighborhood_chat,rankcloak,1,235,17944912777700325363,235,-0.020351525097613888,-0.017184731969771917,82,0.34893617021276596,15,0.06382978723404255,0.4595744680851064,False,0.01276595744680851,1
quantization_pair__0cd6d047d84bce80ba3ddc7c,revision_v1_token_128_bit_hex_045,token_128_bit_hex,validation,ascii_b8,professional_process_email,ordinary_control,0,86,7291676808775284352,86,0.022723975125672743,0.014234293026657185,7,0.08139534883720931,2,0.023255813953488372,0.1511627906976744,False,0.09302325581395349,6
quantization_pair__0cedfa481b9edc6f9e30af57,revision_v1_hmac_sha256_hex_058,hmac_sha256_hex,test,ascii_b8,casual_neighborhood_chat,rankcloak,1,171,1237611475538102447,171,0.0010556934957191063,0.0022252654517376236,79,0.4619883040935672,21,0.12280701754385964,0.672514619883041,False,0.029239766081871343,3
quantization_pair__0cfd5c508da86bc17c29dae0,revision_v1_hmac_sha256_hex_023,hmac_sha256_hex,train,ascii_b16,professional_process_email,ordinary_control,0,128,17090221308144683186,128,-0.013982900573216312,0.00012212530138946672,13,0.1015625,7,0.0546875,0.1015625,False,0.046875,3
quantization_pair__0d0e7474d46774a39d757737,revision_v1_uuid_v4_018,uuid_v4,train,ascii_b16,explain_biological_process,ordinary_control,0,72,10672114163507536982,72,-0.01629399453780244,0.00018373716092511504,5,0.06944444444444445,3,0.041666666666666664,0.06944444444444445,False,0.05555555555555555,3
quantization_pair__0d1f048fe4a520579b0c431b,revision_v1_sha256_hex_047,sha256_hex,validation,ascii_b16,casual_neighborhood_chat,rankcloak,1,128,8964546677536205046,128,-0.03560195704870467,-0.005922780840732745,71,0.5546875,10,0.078125,1.015625,False,0.03125,3
quantization_pair__0d74d93f447d16065fa7b40f,revision_v1_token_128_bit_hex_008,token_128_bit_hex,train,ascii_b8,casual_neighborhood_chat,rankcloak,1,86,11335522114512513172,86,0.03353987896159767,0.02061208677010984,43,0.5,12,0.13953488372093023,0.9883720930232558,False,0.011627906976744186,1
quantization_pair__0da6dd9b2aacc011cab27f8e,revision_v1_token_128_bit_hex_009,token_128_bit_hex,train,ascii_b8,professional_process_email,rankcloak,1,86,6687895847918099278,86,-0.020602448134769087,-0.01981297373323576,36,0.4186046511627907,10,0.11627906976744186,0.7093023255813954,False,0.023255813953488372,1
quantization_pair__0db4ec394d3bd563e3c58497,revision_v1_nonce_96_bit_hex_032,nonce_96_bit_hex,train,ascii_b8,explain_biological_process,rankcloak,1,64,2830799862740179943,64,0.029893274087370553,0.027206497575188837,30,0.46875,3,0.046875,0.78125,False,0.0,0
quantization_pair__0dbb3d58f712b4861141c3fc,revision_v1_token_128_bit_hex_001,token_128_bit_hex,train,ascii_b16,explain_everyday_system,rankcloak,1,64,5605134838647366427,64,0.02135400451610548,0.013663883417112999,35,0.546875,8,0.125,0.703125,False,0.046875,0
quantization_pair__0dbc450e25280b1916358a82,revision_v1_hmac_sha256_hex_037,hmac_sha256_hex,validation,ascii_b16,procedure_garden_task,rankcloak,1,128,10264327913249624983,128,0.011924130641176785,0.007045832346818541,48,0.375,7,0.0546875,0.59375,False,0.0078125,0
quantization_pair__0ddacf237fb6f4c9409fb275,revision_v1_chacha20_poly1305_base64_021,chacha20_poly1305_base64,train,ascii_b16,narrative_local_walk,rankcloak,1,128,4875528727129162801,128,-0.05029773116093203,-0.04840527182141452,64,0.5,11,0.0859375,0.890625,False,0.0078125,1
quantization_pair__0de98d925740727602120c19,revision_v1_chacha20_poly1305_base64_025,chacha20_poly1305_base64,train,ascii_b8,forum_learning_answer,ordinary_control,0,171,9885286073390428635,171,0.034812076004597875,0.016567830771120118,19,0.1111111111111111,11,0.06432748538011696,0.1286549707602339,False,0.0935672514619883,15
quantization_pair__0e40fe2431cc30fbef761fb5,revision_v1_sha256_hex_031,sha256_hex,train,ascii_b16,forum_practical_answer,ordinary_control,0,128,5299608059488695880,128,0.013098532146178109,0.0011418929446626604,14,0.109375,9,0.0703125,0.1171875,False,0.0390625,5
quantization_pair__0e44cff0a34cb16d4713f1d3,revision_v1_uuid_v4_056,uuid_v4,test,ascii_b8,professional_process_email,ordinary_control,0,96,11307915710391438796,96,-0.013160275609341153,-8.241278840808673e-06,11,0.11458333333333333,7,0.07291666666666667,0.14583333333333334,False,0.07291666666666667,6
quantization_pair__0e499d5da0342150f42e65ca,revision_v1_sha256_hex_047,sha256_hex,validation,ascii_b8,casual_neighborhood_chat,rankcloak,1,171,9701951359265923622,171,-0.04965956581762361,-0.03583387623591161,79,0.4619883040935672,17,0.09941520467836257,0.6666666666666666,False,0.011695906432748537,1
quantization_pair__0e6865c2be34edda697b2658,revision_v1_chacha20_poly1305_base64_032,chacha20_poly1305_base64,train,ascii_b8,procedure_simple_meal,rankcloak,1,171,18297623162151156363,171,-0.020970981427651195,-0.015794597114248327,76,0.4444444444444444,21,0.12280701754385964,0.7309941520467836,False,0.05847953216374269,7
quantization_pair__0e709565157103687f300a20,revision_v1_hmac_sha256_hex_057,hmac_sha256_hex,test,ascii_b8,explain_biological_process,ordinary_control,0,171,6175996343636078288,171,-0.0014088955668858085,5.100899454462768e-05,7,0.04093567251461988,4,0.023391812865497075,0.04093567251461988,False,0.017543859649122806,0
quantization_pair__0e81643dd6814cf7dc1e62e4,revision_v1_nonce_96_bit_hex_028,nonce_96_bit_hex,train,ascii_b8,professional_schedule_note,rankcloak,1,64,5327175454638526595,64,-0.02992323949462087,-0.004723582164451257,27,0.421875,4,0.0625,0.703125,False,0.0625,3
quantization_pair__0eaf79c6d1bf24402845dc91,revision_v1_nonce_96_bit_hex_047,nonce_96_bit_hex,validation,ascii_b8,forum_purchase_advice,rankcloak,1,64,7945012384612193521,64,-0.02381525216460354,-0.001573126087985491,27,0.421875,6,0.09375,0.671875,False,0.0,0
quantization_pair__0ec3608bb2170ea6b3219f1a,revision_v1_uuid_v4_058,uuid_v4,test,ascii_b8,procedure_garden_task,rankcloak,1,96,10072110704713897262,96,0.024982829442266524,0.003981884478118368,33,0.34375,9,0.09375,0.4479166666666667,False,0.020833333333333332,0
quantization_pair__0efbfdf788d8391901e6f14d,revision_v1_token_128_bit_hex_018,token_128_bit_hex,train,ascii_b8,narrative_local_walk,rankcloak,1,86,5501241038950338930,86,0.009805300888352481,0.0012873358938074835,31,0.36046511627906974,4,0.046511627906976744,0.5930232558139535,False,0.011627906976744186,1
quantization_pair__0f32df1ad30e11bd651ec311,revision_v1_token_128_bit_hex_012,token_128_bit_hex,train,ascii_b16,narrative_small_discovery,ordinary_control,0,64,16192033657595609309,64,-0.007654368799164379,-0.021372894372693442,13,0.203125,6,0.09375,0.34375,False,0.09375,0
quantization_pair__0f504e80d01bb56031f4f611,revision_v1_uuid_v4_025,uuid_v4,train,ascii_b16,casual_weekend_chat,ordinary_control,0,72,17170102396230888501,72,0.050598986584231787,0.010471206477378148,11,0.1527777777777778,5,0.06944444444444445,0.16666666666666666,False,0.18055555555555555,12
quantization_pair__0f5717d40c49a1d4479bfebe,revision_v1_ed25519_signature_base64_015,ed25519_signature_base64,train,ascii_b8,explain_everyday_system,ordinary_control,0,235,11826061182895654599,235,0.01571686247088,6.584351907547282e-05,27,0.1148936170212766,14,0.059574468085106386,0.13191489361702127,False,0.06808510638297872,4
quantization_pair__0f7840c3e2c4f8abbcef9c4e,revision_v1_hmac_sha256_hex_026,hmac_sha256_hex,train,ascii_b8,narrative_small_discovery,rankcloak,1,171,1727202078037266125,171,-0.11538611681911105,-0.10341920396329396,64,0.3742690058479532,12,0.07017543859649122,0.5555555555555556,False,0.005847953216374269,0
quantization_pair__1027af7a663ba3f03d2b20f4,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,train,ascii_b16,explain_biological_process,ordinary_control,0,128,9076751984858421069,128,0.043389426867192576,0.004262583057870995,13,0.1015625,9,0.0703125,0.109375,False,0.0390625,0
quantization_pair__10390dc87a03a584d1c21194,revision_v1_aes256_gcm_base64_048,aes256_gcm_base64,test,ascii_b8,casual_neighborhood_chat,rankcloak,1,171,10525531983588839025,171,-0.0762633248287773,-0.03096105432443519,82,0.47953216374269003,15,0.08771929824561403,0.8187134502923976,False,0.005847953216374269,1
quantization_pair__1040c1ab2ba0c9de079dbd48,revision_v1_nonce_96_bit_hex_024,nonce_96_bit_hex,train,ascii_b16,procedure_home_task,ordinary_control,0,48,10192110313743714208,48,0.0004889419007122834,0.000530979231964086,3,0.0625,3,0.0625,0.1875,False,0.0,0
quantization_pair__10b32d2a499d3a01ad70a6dc,revision_v1_ed25519_signature_base64_028,ed25519_signature_base64,train,ascii_b16,casual_weekend_chat,rankcloak,1,176,17654395460388248225,176,0.03444236664949972,0.03214056370026551,104,0.5909090909090909,22,0.125,1.1704545454545454,False,0.0,0
quantization_pair__10b7bce884382c550ebb48a4,revision_v1_nonce_96_bit_hex_010,nonce_96_bit_hex,train,ascii_b8,professional_schedule_note,ordinary_control,0,64,14905815826042011758,64,0.020636184421671686,0.0032967740760869012,3,0.046875,2,0.03125,0.046875,False,0.046875,3
quantization_pair__10db08d65f2c707e34cd9726,revision_v1_nonce_96_bit_hex_025,nonce_96_bit_hex,train,ascii_b16,narrative_local_walk,ordinary_control,0,48,705455874873072587,48,0.02492933059121664,0.006350427550463056,1,0.020833333333333332,0,0.0,0.020833333333333332,False,0.08333333333333333,0
quantization_pair__10f5827a4d689b687b64a867,revision_v1_hmac_sha256_hex_046,hmac_sha256_hex,validation,ascii_b8,casual_weekend_chat,ordinary_control,0,171,1743609589771560316,171,0.04200459431589655,0.016111207727193134,37,0.21637426900584794,29,0.1695906432748538,0.3391812865497076,False,0.04678362573099415,6
quantization_pair__10f950dbe06be2d492ea2dd6,revision_v1_chacha20_poly1305_base64_033,chacha20_poly1305_base64,train,ascii_b16,narrative_small_discovery,ordinary_control,0,128,3859150150043996115,128,-0.00872041940151713,-0.008710618185743691,14,0.109375,4,0.03125,0.15625,False,0.03125,3
quantization_pair__1104b38d1bf216485191f70e,revision_v1_uuid_v4_012,uuid_v4,train,ascii_b16,explain_everyday_system,rankcloak,1,72,7507074034333110325,72,0.04811797702972073,0.0551548979963854,34,0.4722222222222222,7,0.09722222222222222,0.8055555555555556,False,0.013888888888888888,1
quantization_pair__110b9b8e6dc3c2a2484d9207,revision_v1_aes256_gcm_base64_004,aes256_gcm_base64,train,ascii_b8,narrative_small_discovery,rankcloak,1,171,5297427167718010224,171,-0.045360783354596805,-0.03627169097212901,75,0.43859649122807015,21,0.12280701754385964,0.8070175438596491,False,0.0,0
quantization_pair__112654153e028d9d644923fd,revision_v1_uuid_v4_037,uuid_v4,validation,ascii_b8,casual_neighborhood_chat,rankcloak,1,96,15673497157728317880,96,-0.05466132526075373,-0.023812369198889183,42,0.4375,11,0.11458333333333333,0.78125,False,0.03125,1
quantization_pair__11756821f0139932118fbf51,revision_v1_hmac_sha256_hex_001,hmac_sha256_hex,train,ascii_b16,procedure_garden_task,ordinary_control,0,128,14494379693382889612,128,-0.016594215521187144,-8.440786017339504e-05,17,0.1328125,12,0.09375,0.21875,False,0.0078125,0
quantization_pair__1184d0a2962fa37c80dc149d,revision_v1_aes256_gcm_base64_057,aes256_gcm_base64,test,ascii_b8,procedure_simple_meal,ordinary_control,0,171,4624020769406843703,171,-0.0029113077580909977,-3.941938359350959e-06,21,0.12280701754385964,13,0.07602339181286549,0.1871345029239766,False,0.029239766081871343,3
quantization_pair__118a23a147af313e74192e88,revision_v1_aes256_gcm_base64_009,aes256_gcm_base64,train,ascii_b16,procedure_home_task,rankcloak,1,128,12741344438507376908,128,0.007400636907233006,0.0014508734824267844,74,0.578125,17,0.1328125,1.59375,False,0.0,0
quantization_pair__119d86f15dd5f997435cb313,revision_v1_nonce_96_bit_hex_036,nonce_96_bit_hex,validation,ascii_b8,procedure_simple_meal,ordinary_control,0,64,10818173649363937170,64,-0.058803033184021594,-0.014158670976356924,14,0.21875,8,0.125,0.359375,False,0.046875,3
quantization_pair__11a7c77e7c29f7b44281b5ac,revision_v1_nonce_96_bit_hex_042,nonce_96_bit_hex,validation,ascii_b8,procedure_home_task,rankcloak,1,64,8753952929211533710,64,0.024397248975521375,0.00896095228246091,17,0.265625,4,0.0625,0.359375,False,0.109375,7
quantization_pair__11b82fca4fad0032de370c50,revision_v1_ed25519_signature_base64_049,ed25519_signature_base64,test,ascii_b8,procedure_home_task,ordinary_control,0,235,7917350462219451153,235,0.031958871468083364,0.00300769412572819,22,0.09361702127659574,14,0.059574468085106386,0.14468085106382977,False,0.029787234042553193,3
quantization_pair__11ddd48218372e529c74f688,revision_v1_ed25519_signature_base64_021,ed25519_signature_base64,train,ascii_b16,explain_biological_process,ordinary_control,0,176,7898304587246280522,176,-0.011666388584793337,7.167960160337815e-06,7,0.03977272727272727,6,0.03409090909090909,0.045454545454545456,False,0.022727272727272728,3
quantization_pair__121089c671d7907f382fc988,revision_v1_chacha20_poly1305_base64_018,chacha20_poly1305_base64,train,ascii_b16,professional_schedule_note,rankcloak,1,128,4916648337380352494,128,0.007721974135919438,0.00556661591301677,83,0.6484375,16,0.125,1.4453125,False,0.0078125,0
quantization_pair__1222c08a71d48232e220cc16,revision_v1_hmac_sha256_hex_042,hmac_sha256_hex,validation,ascii_b8,forum_practical_answer,ordinary_control,0,171,11997263081225682598,171,0.018675054407002338,0.0055925543339068184,15,0.08771929824561403,13,0.07602339181286549,0.09941520467836257,False,0.05847953216374269,2
quantization_pair__123671ea05b65b305894bf81,revision_v1_aes256_gcm_base64_021,aes256_gcm_base64,train,ascii_b16,procedure_simple_meal,ordinary_control,0,128,6935551608030524605,128,0.05458741437797486,0.007186168924551279,6,0.046875,5,0.0390625,0.0625,False,0.015625,1
quantization_pair__1251418f23046c308024cdba,revision_v1_hmac_sha256_hex_032,hmac_sha256_hex,train,ascii_b16,narrative_local_walk,ordinary_control,0,128,6462998389977064596,128,-0.040463088026884114,-0.02660182322558014,15,0.1171875,7,0.0546875,0.1953125,False,0.09375,5
quantization_pair__125b69f1ef4a2e8574b2dbce,revision_v1_ed25519_signature_base64_000,ed25519_signature_base64,train,ascii_b8,forum_learning_answer,rankcloak,1,235,3701379954528628090,235,-0.030601862895686796,-0.006419773804389184,102,0.4340425531914894,15,0.06382978723404255,0.6170212765957447,False,0.01702127659574468,3
quantization_pair__12704a1d7fe6b033c419f8dd,revision_v1_uuid_v4_040,uuid_v4,validation,ascii_b8,procedure_garden_task,rankcloak,1,96,7666914759701413164,96,-0.036487265811085384,-0.0166147702255581,27,0.28125,4,0.041666666666666664,0.3645833333333333,False,0.010416666666666666,0
quantization_pair__128f4ee0ecaa8e686ff0018d,revision_v1_token_128_bit_hex_043,token_128_bit_hex,validation,ascii_b16,explain_biological_process,rankcloak,1,64,17225440088961263802,64,-0.004250010554591607,0.0462958433322509,35,0.546875,9,0.140625,1.265625,False,0.015625,1
quantization_pair__12e0ad866feae6c7f78f795f,revision_v1_token_128_bit_hex_049,token_128_bit_hex,test,ascii_b8,explain_weather_pattern,ordinary_control,0,86,3941225300121739775,86,-0.02301869662740675,-1.7389657998776463e-05,6,0.06976744186046512,4,0.046511627906976744,0.08139534883720931,False,0.011627906976744186,0
quantization_pair__12eec05ca91cf21d821ce85e,revision_v1_uuid_v4_010,uuid_v4,train,ascii_b8,procedure_simple_meal,ordinary_control,0,96,5170065917899860164,96,-0.0036805217291771136,2.85954829245295e-06,8,0.08333333333333333,8,0.08333333333333333,0.08333333333333333,False,0.11458333333333333,3
quantization_pair__12ffc584801107f708e503e6,revision_v1_token_128_bit_hex_026,token_128_bit_hex,train,ascii_b16,casual_neighborhood_chat,ordinary_control,0,64,18141491885258712063,64,0.08260449150542719,0.06094075995506331,6,0.09375,3,0.046875,0.140625,False,0.03125,1
quantization_pair__132a8e4c2f661cbc87340cb5,revision_v1_token_128_bit_hex_003,token_128_bit_hex,train,ascii_b8,professional_schedule_note,rankcloak,1,86,6086158723271521483,86,-0.005127842638880812,-0.0070647146200472355,35,0.4069767441860465,2,0.023255813953488372,0.686046511627907,False,0.011627906976744186,1
quantization_pair__132cbea2f74f1d78e2f663cd,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,validation,ascii_b8,professional_process_email,ordinary_control,0,235,17521321961627452824,235,0.02233660949364266,0.005720738756188004,15,0.06382978723404255,9,0.03829787234042553,0.09787234042553192,False,0.029787234042553193,6
quantization_pair__13708c009ec239153b976d6b,revision_v1_token_128_bit_hex_018,token_128_bit_hex,train,ascii_b8,narrative_local_walk,ordinary_control,0,86,5501241038950338930,86,0.03406277421449673,0.010194480092885594,13,0.1511627906976744,4,0.046511627906976744,0.29069767441860467,False,0.03488372093023256,2
quantization_pair__1393c6e8647d2723c7169d2c,revision_v1_sha256_hex_034,sha256_hex,train,ascii_b8,explain_weather_pattern,ordinary_control,0,171,10278988047193865955,171,0.004706315594028972,6.07286857723419e-06,18,0.10526315789473684,11,0.06432748538011696,0.14035087719298245,False,0.011695906432748537,0
quantization_pair__139e695b8dcbb74e181ca9f5,revision_v1_nonce_96_bit_hex_018,nonce_96_bit_hex,train,ascii_b8,procedure_simple_meal,ordinary_control,0,64,580608006916653936,64,0.0407615225184027,0.008432585512070602,6,0.09375,4,0.0625,0.109375,False,0.0,0
