plan_id,experimental_cell_id,pairing_unit_id,model_id,quantization,payload_name,payload_class,payload_index,representation_name,codec_id,prompt_template_id,gate_level,population,label,threshold_bits,random_seed,generated_token_count,payload_rank_count,payload_completion,saved_id_exact_payload_recovery,visible_text_exact_payload_recovery,eligible_position_fraction,fixed_payload_bits_per_generated_token,fixed_token_budget_payload_fraction,mean_entropy_bits,mean_observed_rank,mean_token_log_probability,mean_token_surprisal_nats,mean_greedy_log_probability,mean_rank_pressure_log_probability_gap_nats,text_sha256,execution_seconds,gpu_memory_peak_mib,word_count,sentence_count,character_count,flesch_reading_ease_heuristic,flesch_kincaid_grade_heuristic,coleman_liau_index,unique_word_fraction,repeated_bigram_fraction,repeated_trigram_fraction,maximum_identical_word_run,artifact_like_fragment_count,surface_flag_total,tfidf_prompt_similarity,paired_ungated_token_count,added_tokens_vs_ungated,length_ratio_vs_ungated
entropy_trial__0cb05eeecef5522cdf934330,entropy_cell__13eb148607b601d0afde2eb0,entropy_pair__0c118f90599e018c894231da,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_aes256_gcm_base64_041,aes256_gcm_base64,41,direct_subword,direct_subword_calgacus,professional_project_update,moderate,rankcloak,1,0.8032592546779574,5803047298157778606,46,46.0,True,True,True,1.0,11.130434782608695,1.0,7.267548065999257,442.7391304347826,-7.140566227378235,7.140566227378235,-2.0177018358854744,5.122864391492761,a806353902cf67865fe9ee10187adab8a7580182dc25cd268302df6e3c6c9586,8.536829464006587,5279,38,1,280,1.291315789473714,22.519473684210528,17.772631578947372,0.9210526315789473,0.0,0.0,1,0,1,0.030336259246730644,46,0.0,1.0
entropy_trial__0ce636dc9b8edefc8ff4d2e4,entropy_cell__d63182be4c76bdb0ac8fcfc7,entropy_pair__097afe982d5a168f4cc1ac89,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,3,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,moderate,ordinary_control,0,,777015043975588052,26,,,,,,,,1.7480594244764587,2.076923076923077,-0.8236329342270806,0.8236329342270806,-0.5373133849599719,0.2863195492671086,1e91e146aed7202a8724183fb25e63e26e0201d80afa1b1c29adfe58cea8f251,1.6892175489920191,5279,23,2,160,40.67554347826092,10.442826086956522,14.860869565217392,0.8260869565217391,0.09090909090909094,0.04761904761904767,1,0,1,0.02323598482962021,24,,
entropy_trial__0d50b4dc0e53184861b4139c,entropy_cell__ed5fa8557dc6f5b7097f12a1,entropy_pair__cc9d0d2f52eac74341e462ae,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_sha256_hex_041,sha256_hex,41,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,strict,rankcloak,1,1.9175505039890282,7957132515599433371,139,64.0,True,True,False,0.460431654676259,3.683453237410072,0.3125,1.8598505049862055,4.086330935251799,-1.970794839030492,1.970794839030492,-0.5467011877735191,1.4240936512569728,30e5522d5904d96359bebc988362a6c817df5fcbd26220954a23e5bc5d6dc930,10.908519738994073,4973,110,5,701,34.532272727272726,13.90818181818182,13.644363636363636,0.7909090909090909,0.01834862385321101,0.0,1,0,1,0.08104592815432786,64,75.0,2.171875
entropy_trial__0d7afaa2f34791cd18c2bbed,entropy_cell__659181365bb3f0ea394ab8f4,entropy_pair__7979785cba76fff82bc4420b,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_token_128_bit_hex_003,token_128_bit_hex,3,ascii_b16,nonseg_ascii_b16,explain_everyday_system,ungated,ordinary_control,0,,2932170591440883112,64,,,,,,,,2.310318575610923,2.828125,-0.9365853238666293,0.9365853238666293,-0.6333477217519519,0.30323760211467743,8d316f1c395143d38e9a16856ed8173ebad556d9c8449737c6faef76c64d58d6,3.488416028994834,5279,49,6,272,79.4152210884354,4.211326530612244,5.415510204081627,0.7142857142857143,0.0625,0.04255319148936165,1,0,1,0.07365701760011563,64,,
entropy_trial__0dc68488c3afdcd71e59b547,entropy_cell__0fab5761cf96009ae2efab1c,entropy_pair__9a4fb6176aba71f96d5c3cf7,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,3,ascii_b16,nonseg_ascii_b16,explain_everyday_system,moderate,ordinary_control,0,,5067509827270532943,63,,,,,,,,1.3916297455397117,1.5238095238095237,-0.6117254787685148,0.6117254787685148,-0.415964161469989,0.19576131729852586,a1ec5c64715f64e703bd02acdb473cf8aa51d0cddcbeece2eca5522f413013f1,3.40081848599948,5279,52,4,305,55.351538461538496,8.76846153846154,8.722307692307691,0.7115384615384616,0.0980392156862745,0.040000000000000036,1,0,1,0.07070541196108719,48,,
entropy_trial__0df875889b06f01931627b9b,entropy_cell__659181365bb3f0ea394ab8f4,entropy_pair__7979785cba76fff82bc4420b,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_token_128_bit_hex_003,token_128_bit_hex,3,ascii_b16,nonseg_ascii_b16,explain_everyday_system,ungated,rankcloak,1,,2244308832392798054,64,64.0,True,True,True,1.0,4.0,1.0,3.6983611955297118,5.34375,-4.219938633550935,4.219938633550935,-0.9647444314854672,3.255194202065468,3705307979c3f679ad3a585f6b83e2193be0a2acdd5e79d2015f7ec610bb6df5,10.559704717001296,5279,46,4,327,22.2842391304348,13.008043478260873,15.116521739130434,0.6521739130434783,0.06666666666666665,0.022727272727272707,1,0,2,0.061554399437092504,64,0.0,1.0
entropy_trial__0e7d1feb6be5be566d98164c,entropy_cell__32960b1364bf00ce5ea816a5,entropy_pair__43a3287daa1f1bbe7fd6b142,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_uuid_v4_003,uuid_v4,3,ascii_b16,nonseg_ascii_b16,explain_everyday_system,moderate,rankcloak,1,0.966861238282291,3247032326655062273,106,72.0,True,True,False,0.6792452830188679,2.7169811320754715,0.6666666666666666,1.9642869219607815,4.264150943396227,-2.804043394223726,2.804043394223726,-0.5173562720227065,2.2866871222010197,bb915d22f0a4a7d6d6dcb403b4f289a01fe62921ca61b6bc25aaff1acd1051be,8.788846943993121,4973,72,3,583,-4.349999999999966,19.828333333333337,22.329999999999995,0.7916666666666666,0.028169014084507005,0.0,1,0,2,0.038914724287427906,72,34.0,1.4722222222222223
entropy_trial__0ec09a2a4c0dc99c22c8832d,entropy_cell__99041d99e013855e5f7255a8,entropy_pair__86c05eb4348474bbeb184e22,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,3,direct_subword,direct_subword_calgacus,explain_everyday_system,moderate,ordinary_control,0,,6132997245912574402,93,,,,,,,,1.0849387155442642,1.3870967741935485,-0.537617105700573,0.537617105700573,-0.37301275461585354,0.16460435108471944,6249c1ac81db3efb419c6ddd3be2764b077282356b0f8f1858f286e07970c39f,2.880213422002271,4973,75,4,466,35.52375000000001,12.962500000000002,12.25653333333333,0.72,0.013513513513513487,0.0,1,0,1,0.07701966263618291,58,,
entropy_trial__0edd9160e15c618400ea5bc8,entropy_cell__4d718420cc6204f877988b16,entropy_pair__83b2a146dcd0e296884c18e5,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_aes256_gcm_base64_041,aes256_gcm_base64,41,ascii_b16,nonseg_ascii_b16,professional_project_update,ungated,ordinary_control,0,,6234108763104117156,128,,,,,,,,1.2740455131686463,1.9921875,-0.5992746005372444,0.5992746005372444,-0.38488720232409623,0.21438739821314812,6b4f60f8ad772e9fb9e871e321049f8e446bf82837d15e30fe88b471bf6e6ca5,4.0256817860063165,4973,90,6,593,44.03000000000003,10.844444444444449,13.782666666666664,0.6444444444444445,0.0337078651685393,0.0,1,0,1,0.1364730852027359,128,,
entropy_trial__0faafc7917f71e157321df5e,entropy_cell__ddc36c99b4bca8bd25ba94e7,entropy_pair__5d8b2405985bd60a9c841289,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_nonce_96_bit_hex_041,nonce_96_bit_hex,41,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,strict,rankcloak,1,2.4325573188780316,5740585977450446399,130,24.0,True,True,True,0.18461538461538463,1.476923076923077,0.2916666666666667,1.397462870541761,2.7,-1.1615532690830632,1.1615532690830632,-0.4134958669858015,0.7480574020972619,5b18dd14de16e1d521e479bbddcefa8b2a837fbbc098056f142385637e101581,16.116138640005374,4757,107,7,685,52.16485981308415,9.780774365821099,12.21308411214953,0.7102803738317757,0.05660377358490565,0.00952380952380949,1,0,1,0.12530955517247483,24,106.0,5.416666666666667
entropy_trial__1019b5cade7e5b86277d14f8,entropy_cell__b4dd6955d2588a9777ba0da2,entropy_pair__944be5be5d5f4f8407e62d7b,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_sha256_hex_041,sha256_hex,41,ascii_b16,nonseg_ascii_b16,professional_project_update,moderate,rankcloak,1,1.3619193336989834,5529583695538345345,204,128.0,True,True,True,0.6274509803921569,2.5098039215686274,0.546875,2.183614029116732,3.4313725490196076,-2.2006877384044157,2.2006877384044157,-0.6381751162443458,1.56251262216007,41ea30a554d1b4ff7eafe368856cb4d0a741348ecc92911a14ae8a3cbe61d5ea,24.241847997996956,4757,168,6,1077,33.89000000000004,15.488333333333333,13.802857142857142,0.7083333333333334,0.005988023952095856,0.0,1,0,2,0.07505770538748863,128,76.0,1.59375
entropy_trial__102705ad28408e3dbc629b16,entropy_cell__659181365bb3f0ea394ab8f4,entropy_pair__000e5a387c895c8ac1b20516,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_token_128_bit_hex_003,token_128_bit_hex,3,ascii_b16,nonseg_ascii_b16,explain_everyday_system,strict,ordinary_control,0,,2932170591440883112,229,,,,,,,,1.1736110974732359,1.6593886462882097,-0.5152259217032397,0.5152259217032397,-0.3392904638156317,0.1759354578876079,32e50c13b88252043a8b7ca56c8c70770f50824b2e90e2a2f8ddeb530866e4ff,11.066540544998134,5279,185,14,1045,66.29385135135138,7.29546332046332,7.895567567567564,0.44324324324324327,0.21739130434782605,0.1311475409836066,1,0,10,0.06949681718430605,64,,
entropy_trial__104f1bcb43925427ff82dba3,entropy_cell__da12eceebf52b935e7668dec,entropy_pair__bedd8623fffac155d680f2fd,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,41,direct_subword,direct_subword_calgacus,professional_project_update,strict,ordinary_control,0,,6617087225501776306,244,,,,,,,,1.0806172851678477,1.3237704918032787,-0.46584279448872323,0.46584279448872323,-0.32532529390838894,0.14051750058033427,b3ed838ba6f88c797c2a086a31d169f683bf0ed41e8f09967084d3e3c66d2aa2,12.852905634994386,4757,184,16,1138,65.96358695652177,6.915652173913045,9.364347826086956,0.5978260869565217,0.032786885245901676,0.005494505494505475,1,0,10,0.12776786905457133,60,,
entropy_trial__107655e3e4327cc682bd8820,entropy_cell__7e257d9366081f97c2a8f3e7,entropy_pair__14555059e8ae819a55d53a0c,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_chacha20_poly1305_base64_041,chacha20_poly1305_base64,41,ascii_b16,nonseg_ascii_b16,professional_project_update,ungated,rankcloak,1,,5881565202567931889,128,128.0,True,True,False,1.0,4.0,1.0,3.0232298848042154,6.53125,-4.395708734771606,4.395708734771606,-0.7857586691588141,3.609950065612793,9d22eba31aa9161ae62a902679c2d9cc6a5b6c736f724896a5e22de3e84b11fc,13.238285944011295,4973,105,5,656,46.131428571428586,12.041904761904764,12.918476190476184,0.7333333333333333,0.019230769230769273,0.0,1,0,2,0.0676382744197088,128,0.0,1.0
entropy_trial__10837fd8cee053abf927cdc1,entropy_cell__12454c19b2402e288bb8a4fa,entropy_pair__d8f35ded6369c787df7a06bc,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_token_128_bit_hex_003,token_128_bit_hex,3,direct_subword,direct_subword_calgacus,explain_everyday_system,ungated,ordinary_control,0,,8723101082598721045,27,,,,,,,,1.2787180989960627,1.2222222222222223,-0.47074103168984816,0.47074103168984816,-0.36051471841673616,0.11022631327311198,cf2792899a85ef5b7b45193977c2c6e006e26c6cfe3634bb6058c8b55890717f,1.1979532440018374,4973,21,1,121,44.52000000000001,12.26666666666667,9.390476190476189,0.7619047619047619,0.050000000000000044,0.0,1,0,1,0.07662478205880963,27,,
entropy_trial__10ff051fca470ff7a4a6fad3,entropy_cell__51ac5a0ffb1371a412b61f0a,entropy_pair__56024f9337c391bb136ca45d,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_uuid_v4_003,uuid_v4,3,direct_subword,direct_subword_calgacus,explain_everyday_system,ungated,rankcloak,1,,953671297052740967,36,36.0,True,True,False,1.0,8.0,1.0,2.0123052588209305,9.75,-4.002242898750065,4.002242898750065,-0.5664744799081739,3.4357684188418918,1d5186ff1973fe3823cb55cbd2b7272ef8a063af73d924907c73d5adab7007c7,7.130801541003166,4973,31,3,174,73.54021505376345,5.569032258064517,7.321290322580641,0.967741935483871,0.0,0.0,1,0,1,0.012126584096430415,36,0.0,1.0
entropy_trial__1276e795ca8695b24a9cc9db,entropy_cell__1000123ba320c3d53f1f1026,entropy_pair__5f4dc426ad039b15d65488e9,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_uuid_v4_041,uuid_v4,41,direct_subword,direct_subword_calgacus,professional_project_update,strict,rankcloak,1,1.9175505039890282,6948228516632061057,101,30.0,True,True,False,0.297029702970297,2.8514851485148514,0.1,1.4662904943170676,7.851485148514851,-1.6082500043530923,1.6082500043530923,-0.439315073683893,1.1689349306691992,0b43e937abfeaa0000bda2d10ad84bd8b91e65c2f67d03a9441203a5a2d2ce17,9.381127686996479,4973,66,5,461,29.36427272727275,12.442848484848486,15.366666666666664,0.8333333333333334,0.03076923076923077,0.015625,1,0,2,0.08476957535640912,30,71.0,3.3666666666666667
entropy_trial__1371ea98e00457ed97d658e8,entropy_cell__7938f3ce429d9dd5fd2026b6,entropy_pair__4aa83d0335b024a786d4ab1c,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_nonce_96_bit_hex_041,nonce_96_bit_hex,41,ascii_b16,nonseg_ascii_b16,professional_project_update,moderate,ordinary_control,0,,2045833939996981819,78,,,,,,,,1.2163054302877445,2.076923076923077,-0.4638198727227099,0.4638198727227099,-0.3374686751620817,0.12635119756062826,c0e7faf5eb2de6dbfc5f11c3020e77bb59c20d433bb2cbdf631e0e4703a59e84,2.4721604799997294,4973,53,3,329,40.45427672955975,12.005660377358492,11.591698113207546,0.8113207547169812,0.07692307692307687,0.019607843137254943,1,0,1,0.0614942812676886,48,,
entropy_trial__13b5a978db25626bbf82fcb9,entropy_cell__1336ee0f01e5c8705f007dcc,entropy_pair__19b7bd15ecdce00199b94e12,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_sha256_hex_003,sha256_hex,3,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,moderate,ordinary_control,0,,1882215344001060171,103,,,,,,,,1.3162194207868831,1.6019417475728155,-0.6529882798552558,0.6529882798552558,-0.3979772768609777,0.2550110029942781,491284e5fd6d88a0963f0f310c7bec9ec9a1e5eca4286f87676c51df9e0681d0,5.6997968399955425,4757,83,6,553,30.729106425702838,12.409819277108436,13.8689156626506,0.6144578313253012,0.09756097560975607,0.03703703703703709,1,0,0,0.12127290121034145,64,,
entropy_trial__13f809d35c51c48fd9c339cc,entropy_cell__1cb996f5fe34595f76ab5330,entropy_pair__a89f07d4799d994cd0259e94,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_uuid_v4_041,uuid_v4,41,ascii_b16,nonseg_ascii_b16,professional_project_update,moderate,rankcloak,1,0.8032592546779574,3695265058723356648,78,72.0,True,True,True,0.9230769230769231,3.6923076923076925,0.9305555555555556,3.372523262307642,5.67948717948718,-3.493161780094846,3.493161780094846,-0.9723613974318029,2.520800382663042,0b9595339cd8320e4b24d9431907865440c5408d85404c5d04033df7f50bafc1,9.52153438499954,5279,63,3,443,28.40571428571431,14.514285714285716,16.57714285714285,0.8571428571428571,0.016129032258064502,0.0,1,0,0,0.0713922470309811,72,6.0,1.0833333333333333
entropy_trial__14056d54a7a392a520bfeec2,entropy_cell__cde6e4c5e72f76160d5bfec6,entropy_pair__e545666a161422f010efd160,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_ed25519_signature_base64_003,ed25519_signature_base64,3,direct_subword,direct_subword_calgacus,explain_everyday_system,ungated,rankcloak,1,,9030286711161793179,62,62.0,True,True,False,1.0,11.35483870967742,1.0,9.485785364162753,711.0,-7.028705174950038,7.028705174950038,-2.4566615407199457,4.5720436342300905,aeea6d0bf5b7175b93ff6baf0e3eea17ebc0c6e85fd987346ec6aa816668fb6f,13.415613072007545,5279,32,3,203,45.31458333333336,9.588750000000001,8.9875,0.90625,0.0,0.0,1,0,3,0.02241041209906877,62,0.0,1.0
entropy_trial__1420cdde5de7bca869f14165,entropy_cell__8181c6f9f2aa4ef9f423f490,entropy_pair__91b2a884036394d5a8a63215,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_nonce_96_bit_hex_041,nonce_96_bit_hex,41,ascii_b16,nonseg_ascii_b16,professional_project_update,strict,ordinary_control,0,,4815107066742151884,62,,,,,,,,1.5567176270366867,1.6935483870967742,-0.7895662746619243,0.7895662746619243,-0.4972874003569373,0.2922788743049868,2f7989d7813ad79e0d03044a9db84a6b412ae7aaa3f8e1503b89080483c9cfdf,3.3539535050076665,5279,46,3,319,29.42818840579713,12.963913043478264,13.970434782608695,0.8043478260869565,0.022222222222222254,0.0,1,0,1,0.08260485344167873,48,,
entropy_trial__1446c3a3f7cbf8840dbf4bd5,entropy_cell__9708f1b3c4706200a770c000,entropy_pair__4a746e749fbeec856fc70bfe,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,3,ascii_b16,nonseg_ascii_b16,explain_everyday_system,moderate,rankcloak,1,1.3619193336989834,3467297462066686197,101,48.0,True,True,True,0.4752475247524752,1.900990099009901,0.5208333333333334,1.3312056731841393,3.0,-1.8643992267179363,1.8643992267179363,-0.4205672824883572,1.4438319442295793,fae03b80e2abd33f01e38a48f3186968360904223fa0ac113659cd8df682c185,12.793271210000967,4757,84,5,572,28.640142857142905,13.438190476190478,15.268095238095228,0.7619047619047619,0.048192771084337394,0.0,1,0,1,0.1396692467270483,48,53.0,2.1041666666666665
entropy_trial__15964ea21dba10b29c379e75,entropy_cell__41ea9a1f25db34b530208735,entropy_pair__094d0a6a9e70240fd5f2a526,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_aes256_gcm_base64_041,aes256_gcm_base64,41,direct_subword,direct_subword_calgacus,professional_project_update,moderate,ordinary_control,0,,2054238858784435612,62,,,,,,,,0.873840598696563,1.0806451612903225,-0.2863629722637022,0.2863629722637022,-0.24652198176648227,0.039840990497219946,9813f491047f8848fd93370543d6ddb6e6aaef2ac3396822a802910892875673,2.153465868992498,4973,45,3,282,50.610000000000014,9.92666666666667,11.887999999999998,0.8444444444444444,0.022727272727272707,0.0,1,0,1,0.08686364247300873,55,,
entropy_trial__15b5fccf25c650f56792f4e5,entropy_cell__94cb6f5960ebeff2023a7ff0,entropy_pair__334594bd0505cee295cd32b6,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,3,direct_subword,direct_subword_calgacus,explain_everyday_system,ungated,rankcloak,1,,7411302345374933018,57,57.0,True,True,True,1.0,8.982456140350877,1.0,3.6499362434070597,969.5964912280701,-4.622061588451306,4.622061588451306,-1.0395423165337954,3.5825192719175103,a125d8c7643d97c50024c48ee5425269b06c4aa184fc4135cb2d57adb4f05d60,13.037694320999435,4757,0,1,114,,,,,0.0,0.0,0,0,1,0.0,57,0.0,1.0
entropy_trial__15c15a7f6f2d4fb78eab3140,entropy_cell__6650d7697d1884bb070743d2,entropy_pair__c31f3b23b82b26344c429b0c,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,3,ascii_b16,nonseg_ascii_b16,explain_everyday_system,ungated,rankcloak,1,,6823882812624465595,48,48.0,True,True,False,1.0,4.0,1.0,2.546617091605303,5.125,-4.104359878160753,4.104359878160753,-0.784136983810065,3.3202228943506875,06c499335961c0e4b25531da33d70396f6901dc34cadfc30f0b6a1845b55e2d9,6.287519355988479,4973,44,2,276,30.686818181818182,14.444545454545459,13.32363636363636,0.8636363636363636,0.023255813953488413,0.0,1,0,1,0.026505012932828115,48,0.0,1.0
entropy_trial__15d043da538b77ac40ef7051,entropy_cell__f070dd393511fbef8a691345,entropy_pair__be9f7f2569a085b7637cdd5a,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,revision_v1_token_128_bit_hex_003,token_128_bit_hex,3,direct_subword,direct_subword_calgacus,explain_everyday_system,strict,rankcloak,1,2.4325573188780316,2180788262510752708,85,26.0,True,True,True,0.3058823529411765,3.011764705882353,0.5769230769230769,1.973556432509667,8.588235294117647,-1.8280088507980954,1.8280088507980954,-0.6264527179766199,1.2015561328214757,588ff7c6fe2b7ddc2fc8b3f252dea1199753ffd90dd091437e4ef7013f607166,11.608339023005101,4757,71,6,480,26.815715962441345,12.458802816901407,13.997183098591552,0.7464788732394366,0.042857142857142816,0.01449275362318836,1,0,1,0.12394089683479251,26,59.0,3.269230769230769
entropy_trial__17351eb1e74e34e6a7f02699,entropy_cell__e083c3837fc097e551042398,entropy_pair__913f4e5254bcdb973486fec4,llama3_8b_instruct_q4_k_m,Q4_K_M,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,41,direct_subword,direct_subword_calgacus,professional_project_update,strict,rankcloak,1,1.7054545298422146,225685576096509111,61,61.0,True,True,False,1.0,11.540983606557377,1.0,7.857468008928157,396.59016393442624,-7.042101633875822,7.042101633875822,-2.20561772930304,4.836483904572784,d933bc5dd2ca490f4c612c58754dc9a5853cb96c74fff3d32ec223eb3e4b098c,10.70012169900292,5279,43,1,311,1.8597674418604697,23.68232558139535,17.0139534883721,0.9302325581395349,0.0,0.0,2,0,4,0.048023809171730054,61,0.0,1.0
entropy_trial__1768512e9b5021983e22b413,entropy_cell__a59b638ade35fa4fce1c5031,entropy_pair__05e3ee9e3056458e862cea3d,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_sha256_hex_003,sha256_hex,3,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,ungated,rankcloak,1,,1666895088410564424,64,64.0,True,True,False,1.0,8.0,1.0,3.2242144856951063,9.28125,-4.73152981550442,4.73152981550442,-0.8854133322929026,3.8461164832115173,b4d9c7e9d9f5e8d18c4ce5b29698f88ecdf92a47bebf8b7c1b878f636ef33261,7.731225886993343,4973,50,2,325,27.488,15.636000000000003,14.297599999999996,0.9,0.020408163265306145,0.0,1,0,3,0.03577312074173824,64,0.0,1.0
entropy_trial__183eecb9547a01157c93afb8,entropy_cell__53f2ca75cff8cc293f645929,entropy_pair__a1ee84f3843de925c4253269,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,revision_v1_sha256_hex_041,sha256_hex,41,ascii_b16,nonseg_ascii_b16,professional_project_update,strict,ordinary_control,0,,6074944419753928724,428,,,,,,,,1.0908903534434997,1.455607476635514,-0.5659514173934528,0.5659514173934528,-0.3395883511925547,0.22636306620089808,3bc367d8bf8ee3e493fb0427aa1b965963194b8d558cbfd0683fba364ef9c3c1,11.332091431002482,4973,318,20,2005,46.504047169811344,10.722949685534594,12.256100628930817,0.5188679245283019,0.17034700315457418,0.09177215189873422,1,0,1,0.11581764802331157,128,,
