source_trial_id,model_id,codec_id,payload_class,forced_token_count,mean_forced_rank,median_forced_rank,maximum_forced_rank,mean_rank_pressure_nats
revision_v1_primary_v2_payload_fidelity_v2__05ba4ca7bfd97a0df4c1,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,10.03125,10.5,16,4.049374312162399
revision_v1_primary_v2_payload_fidelity_v2__05cb2b898549d59b439d,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,64,4.140625,4.0,8,3.1782911270856857
revision_v1_primary_v2_payload_fidelity_v2__05d4abcfab2ffef96c50,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,32,9.3125,9.5,16,4.357092708349228
revision_v1_primary_v2_payload_fidelity_v2__05d68d716cc0b79ea122,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,235,4.412765957446808,4.0,8,1.9964650701969229
revision_v1_primary_v2_payload_fidelity_v2__05d7b40520a303881f79,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,171,4.321637426900585,4.0,8,2.5041422704507035
revision_v1_primary_v2_payload_fidelity_v2__05d8400e9cb48c42e1ea,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,hmac_sha256_hex,55,25.254545454545454,9.0,506,4.2661452640186655
revision_v1_primary_v2_payload_fidelity_v2__05da565463195f16a361,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,uuid_v4,34,26.529411764705884,7.0,432,4.137327222263112
revision_v1_primary_v2_payload_fidelity_v2__05f1c73dbe370a554709,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,32,8.84375,9.5,16,5.279590860009193
revision_v1_primary_v2_payload_fidelity_v2__05f1d38df9b3284b32c5,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,6.6484375,6.0,15,2.6743352189660072
revision_v1_primary_v2_payload_fidelity_v2__060acc8db892c0019399,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,sha256_hex,56,20.803571428571427,8.0,338,3.983865363257272
revision_v1_primary_v2_payload_fidelity_v2__061288085382d5075f21,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,72,266.75,33.5,8747,5.090675212856796
revision_v1_primary_v2_payload_fidelity_v2__06135a15dd2d210e30c6,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,24,7.666666666666667,7.5,16,4.484067797660828
revision_v1_primary_v2_payload_fidelity_v2__0617b89b20b5f735d7dd,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.583333333333333,5.0,14,2.600406765937805
revision_v1_primary_v2_payload_fidelity_v2__061a4ed51de4d243eaa6,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,171,4.023391812865497,4.0,8,2.1990122042204203
revision_v1_primary_v2_payload_fidelity_v2__062c2234ea12c106b376,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,235,4.272340425531915,4.0,8,2.6541935088786675
revision_v1_primary_v2_payload_fidelity_v2__0630eca48b70c714a527,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,48,5.354166666666667,4.0,10,3.4224700331687927
revision_v1_primary_v2_payload_fidelity_v2__0635dde4c2f4981383a4,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,sha256_hex,128,5.1796875,4.5,10,3.6721136942505836
revision_v1_primary_v2_payload_fidelity_v2__065ca3cc4bcccd20c794,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,51,195.80392156862746,29.0,1238,6.130665264877618
revision_v1_primary_v2_payload_fidelity_v2__0662a32addb1a840ebe1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,6.7578125,7.0,16,3.1902985349297523
revision_v1_primary_v2_payload_fidelity_v2__0665b59c06e3372a8c96,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,9.3125,9.5,16,5.171296566724777
revision_v1_primary_v2_payload_fidelity_v2__066dac80e5ec2d94e11a,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,64,3.765625,3.0,8,2.850788176059723
revision_v1_primary_v2_payload_fidelity_v2__06767205ad6079b73bc5,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,176,6.596590909090909,6.0,16,2.739719344811006
revision_v1_primary_v2_payload_fidelity_v2__0684d6808dc65c1fda95,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,nonce_96_bit_hex,24,6.958333333333333,6.5,16,4.425180474917094
revision_v1_primary_v2_payload_fidelity_v2__06ada87260e18e5331a5,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,64,8.140625,8.0,16,3.8861082196235657
revision_v1_primary_v2_payload_fidelity_v2__06b05b74e5ae31c37146,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,token_128_bit_hex,21,218.76190476190476,8.0,2485,4.25435715629941
revision_v1_primary_v2_payload_fidelity_v2__06bb7126c91ce7e2633a,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,128,6.6328125,7.0,16,3.909985914826393
revision_v1_primary_v2_payload_fidelity_v2__06bbdd2abc9463cb6b66,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,60,603.7666666666667,42.0,15339,4.889073638121287
revision_v1_primary_v2_payload_fidelity_v2__06c393c6572f1e9d8fb9,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,64,8.21875,8.5,16,4.12747822701931
revision_v1_primary_v2_payload_fidelity_v2__06c67479ea1113a752e8,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,nonce_96_bit_hex,24,6.5,5.5,14,3.3759358326594033
revision_v1_primary_v2_payload_fidelity_v2__06ca61126c06d5d60033,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,7.828125,9.0,16,3.5349721163511276
revision_v1_primary_v2_payload_fidelity_v2__06cc014075a8ff6c0aaf,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,sha256_hex,64,8.484375,8.5,16,3.8991002440452576
revision_v1_primary_v2_payload_fidelity_v2__06d5e28efd1af751e7a1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,token_128_bit_hex,28,27.178571428571427,7.0,386,4.729335495403835
revision_v1_primary_v2_payload_fidelity_v2__06d7617727eaadc42ecc,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,32,15.6875,6.0,177,3.3783921599388123
revision_v1_primary_v2_payload_fidelity_v2__06e2dfc1f7b01a1afc3f,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,235,4.293617021276596,4.0,8,2.3742854706784513
revision_v1_primary_v2_payload_fidelity_v2__06e8d2ec562cbda70846,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,7.921875,7.0,16,4.314660549163818
revision_v1_primary_v2_payload_fidelity_v2__06ef4422c0b4001ea142,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,86,4.104651162790698,4.0,8,2.878237934999688
revision_v1_primary_v2_payload_fidelity_v2__07056450acdf7cf9ceca,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,48,4.916666666666667,4.0,10,2.970518390337626
revision_v1_primary_v2_payload_fidelity_v2__0717390b6d5c2f60b186,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,64,7.6875,7.5,16,2.8727458268404007
revision_v1_primary_v2_payload_fidelity_v2__0723008122508711bb49,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,176,6.880681818181818,7.0,16,2.6990507515993984
revision_v1_primary_v2_payload_fidelity_v2__073b1c1f41ad2d86c33a,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,71,178.38028169014083,31.0,2808,5.830859582189103
revision_v1_primary_v2_payload_fidelity_v2__074faaee1e96d588d138,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,nonce_96_bit_hex,24,7.208333333333333,7.0,16,3.3961482445398965
revision_v1_primary_v2_payload_fidelity_v2__07528224d384a93caccd,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,86,3.988372093023256,4.0,8,2.5430351190788802
revision_v1_primary_v2_payload_fidelity_v2__075594e5b1814e853c29,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,171,4.286549707602339,4.0,8,2.513709943894057
revision_v1_primary_v2_payload_fidelity_v2__07588f081f48713af8d4,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,48,810.9583333333334,32.5,20856,5.17044311016798
revision_v1_primary_v2_payload_fidelity_v2__076b39c2c0a763498803,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,64,5.234375,4.5,9,3.2438279688358307
revision_v1_primary_v2_payload_fidelity_v2__076dbcadd8f4b82a0b7d,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,hmac_sha256_hex,35,238.31428571428572,35.0,982,5.359184088025774
revision_v1_primary_v2_payload_fidelity_v2__0770d7459220c9cd8491,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,aes256_gcm_base64,128,6.8046875,6.0,16,3.354425400495529
revision_v1_primary_v2_payload_fidelity_v2__0777b3d4cb525a95bec4,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,21,29.666666666666668,7.0,303,4.521363144829159
revision_v1_primary_v2_payload_fidelity_v2__077a0dc04598c9c91a30,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,32,8.78125,10.0,16,3.3999266624450684
revision_v1_primary_v2_payload_fidelity_v2__0782246d79c8217560cb,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,7.3125,6.0,15,4.291029214859009
revision_v1_primary_v2_payload_fidelity_v2__07a333f233aeac793b26,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,171,4.058479532163743,4.0,8,2.178950538412172
revision_v1_primary_v2_payload_fidelity_v2__07cc878cd33999e82928,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,171,4.035087719298246,4.0,8,2.253750923781367
revision_v1_primary_v2_payload_fidelity_v2__07cffb5ec60107759a7c,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,24,7.625,6.0,16,3.05908731619517
revision_v1_primary_v2_payload_fidelity_v2__07d494c0749163e34d38,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.5,5.0,14,3.3416371742884317
revision_v1_primary_v2_payload_fidelity_v2__07e9d881c691efd48b5b,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,64,7.21875,7.0,16,4.025346025824547
revision_v1_primary_v2_payload_fidelity_v2__07f0c0b7dfc83b61d00a,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,aes256_gcm_base64,171,4.485380116959064,5.0,8,2.859254257023683
revision_v1_primary_v2_payload_fidelity_v2__0807106df32b8245c7bc,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,32,9.5,10.0,16,4.6135130524635315
revision_v1_primary_v2_payload_fidelity_v2__080ce919e210e8f12045,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,52,262.0769230769231,26.5,3157,6.574897325955904
revision_v1_primary_v2_payload_fidelity_v2__081611fdb253159dc7ee,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,token_128_bit_hex,18,298.3888888888889,112.5,2485,6.118691669570075
revision_v1_primary_v2_payload_fidelity_v2__081b66335ca6f8c7996a,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,8.484375,8.5,16,4.409224554896355
revision_v1_primary_v2_payload_fidelity_v2__084f8c0642912f6ae394,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,token_128_bit_hex,29,181.6551724137931,8.0,4988,4.916385044311655
revision_v1_primary_v2_payload_fidelity_v2__0880be5a6124db493a0f,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,63,997.1269841269841,35.0,45824,6.572059917071509
revision_v1_primary_v2_payload_fidelity_v2__0899a8dc5b0554a84a75,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,64,9.140625,10.0,16,3.2778211385011673
revision_v1_primary_v2_payload_fidelity_v2__089e9b01c40a0965bced,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,sha256_hex,64,8.640625,8.5,16,4.683297976851463
revision_v1_primary_v2_payload_fidelity_v2__08a8ce89578dbe139f87,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,64,8.109375,8.0,16,3.537890702486038
revision_v1_primary_v2_payload_fidelity_v2__08ab6f4c0ca73b811792,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,64,8.109375,8.0,16,4.625607945024967
revision_v1_primary_v2_payload_fidelity_v2__08b07696107b4459a9cd,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,uuid_v4,96,4.0625,4.0,8,3.0058815081914267
revision_v1_primary_v2_payload_fidelity_v2__08b355d621216f8ffb68,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,5.6640625,5.0,10,2.8677792251110077
revision_v1_primary_v2_payload_fidelity_v2__08b63486a30a7fabb0d9,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,64,9.765625,10.0,16,4.87989816069603
revision_v1_primary_v2_payload_fidelity_v2__08be6306438bae0664fe,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,sha256_hex,58,30.396551724137932,7.0,1177,3.8993992764374306
revision_v1_primary_v2_payload_fidelity_v2__08befce892480ea0988e,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,chacha20_poly1305_base64,53,119.9245283018868,35.0,887,5.4415953069363
revision_v1_primary_v2_payload_fidelity_v2__08df43a795a02d46a8f4,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,19,25.789473684210527,11.0,164,3.5644821367765727
revision_v1_primary_v2_payload_fidelity_v2__08ed9e39d2980960e09e,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,25,26.48,7.0,464,4.012757644653321
revision_v1_primary_v2_payload_fidelity_v2__08ef2a6d1d0e1c06d753,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,22,4915.090909090909,7.0,107875,4.733755545182661
revision_v1_primary_v2_payload_fidelity_v2__08f260da00981f58c592,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.625,4.0,14,3.4035326507356434
revision_v1_primary_v2_payload_fidelity_v2__08f2ac57446a869e3376,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,24,7.916666666666667,7.5,16,4.171081781387329
revision_v1_primary_v2_payload_fidelity_v2__090013c6ef758686aa0d,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,64,9.171875,9.5,16,4.350996091961861
revision_v1_primary_v2_payload_fidelity_v2__0915a5f073ef56df8700,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,64,8.453125,8.0,16,4.00260216742754
revision_v1_primary_v2_payload_fidelity_v2__091ba4522a3846634bc8,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,25,668.44,7.0,14872,3.676507606506348
revision_v1_primary_v2_payload_fidelity_v2__0923a0d346d89c0402fd,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,235,4.378723404255319,4.0,8,2.2949815790703956
revision_v1_primary_v2_payload_fidelity_v2__0924a3c7277b0d8116c3,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,token_128_bit_hex,32,9.46875,10.5,16,4.636447757482529
revision_v1_primary_v2_payload_fidelity_v2__09325e3cd6bb31d8b68f,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.708333333333333,4.0,14,3.4926540851593018
revision_v1_primary_v2_payload_fidelity_v2__09392f0fdb2a21a3820b,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,64,9.328125,10.0,16,3.7989412397146225
revision_v1_primary_v2_payload_fidelity_v2__0941b3fb6e2fdce7479c,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,48,4.604166666666667,4.0,10,3.0434600710868835
revision_v1_primary_v2_payload_fidelity_v2__09652bfef1f1bc1f6ded,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,token_128_bit_hex,32,9.1875,9.0,16,3.947733700275421
revision_v1_primary_v2_payload_fidelity_v2__0966941b1e5ced57b373,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,sha256_hex,54,267.962962962963,9.0,13647,4.18217377309446
revision_v1_primary_v2_payload_fidelity_v2__0966d2cc44f760abc64f,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,24,7.833333333333333,7.5,16,3.701138218243917
revision_v1_primary_v2_payload_fidelity_v2__096cb61d464bc0f4efb0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,5.1875,4.0,10,3.149619970470667
revision_v1_primary_v2_payload_fidelity_v2__096cd9a21cd0d1afae95,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,nonce_96_bit_hex,24,8.708333333333334,8.5,16,4.055108567078908
revision_v1_primary_v2_payload_fidelity_v2__09a9e31fcbb18af5bfcf,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,64,8.3125,8.0,16,4.001417577266693
revision_v1_primary_v2_payload_fidelity_v2__09aaaaf28b9776b49cb3,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,sha256_hex,64,9.296875,10.0,16,5.347875505685806
revision_v1_primary_v2_payload_fidelity_v2__09b00e767678c3bc4631,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,5.0390625,4.0,10,3.4947456680238247
revision_v1_primary_v2_payload_fidelity_v2__09b16385c8447e706db1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,token_128_bit_hex,64,5.1875,4.0,10,3.560012385249138
revision_v1_primary_v2_payload_fidelity_v2__09b301e153ee60332851,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,64,8.125,7.0,16,3.8604938611388206
revision_v1_primary_v2_payload_fidelity_v2__09c2931e99cdd85418ba,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,64,720.296875,38.0,23520,5.267887428402901
revision_v1_primary_v2_payload_fidelity_v2__09d3eb388ac77f0c4891,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,sha256_hex,40,155.275,10.5,1182,5.2705405950546265
revision_v1_primary_v2_payload_fidelity_v2__09d43bb0dd72dda579e2,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,token_128_bit_hex,32,9.59375,10.0,16,5.259290397167206
revision_v1_primary_v2_payload_fidelity_v2__09d718a4f69c417736f5,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,6.859375,6.5,15,2.4899109080433846
revision_v1_primary_v2_payload_fidelity_v2__09ea8582363307608a2d,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.486111111111111,4.0,14,3.062423348426819
revision_v1_primary_v2_payload_fidelity_v2__09ed105cd8c6f1df86c5,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,5.34375,4.5,10,3.2492455281317234
revision_v1_primary_v2_payload_fidelity_v2__09fd7d19736c7ab84475,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,176,6.443181818181818,6.0,16,3.5174540308388798
revision_v1_primary_v2_payload_fidelity_v2__0a07baa3d479e58d853b,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,uuid_v4,72,5.597222222222222,4.5,14,3.1138855616251626
revision_v1_primary_v2_payload_fidelity_v2__0a123b1d87926f3eb972,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,86,3.941860465116279,4.0,7,2.4082318461218546
revision_v1_primary_v2_payload_fidelity_v2__0a163eed039db27ccc7c,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,7.171875,7.0,16,3.002413272857666
revision_v1_primary_v2_payload_fidelity_v2__0a1c62a6f99e69cc0380,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,6.6875,6.0,16,3.338932726532221
revision_v1_primary_v2_payload_fidelity_v2__0a25abf5262d8e7c131e,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,64,8.953125,9.5,16,3.8801961094141006
revision_v1_primary_v2_payload_fidelity_v2__0a278eccba4f690f9bff,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,171,3.9005847953216373,4.0,8,2.3935743577299062
revision_v1_primary_v2_payload_fidelity_v2__0a398ca44c238bf68060,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,nonce_96_bit_hex,24,8.833333333333334,10.5,15,4.503053228060405
revision_v1_primary_v2_payload_fidelity_v2__0a3ce471e5a205e843d1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,86,4.162790697674419,4.0,8,3.2045881138291468
revision_v1_primary_v2_payload_fidelity_v2__0a42f6ab0dc8a0f76c5a,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,86,3.9651162790697674,4.0,7,2.7544152126755823
revision_v1_primary_v2_payload_fidelity_v2__0a43d2a892d3ebe93b60,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,8.46875,8.0,16,4.4931913912296295
revision_v1_primary_v2_payload_fidelity_v2__0a4986191d6c16836c8f,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,hmac_sha256_hex,37,170.27027027027026,37.0,1179,5.353965295327677
revision_v1_primary_v2_payload_fidelity_v2__0a4a8686e8714894185a,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,64,8.421875,8.0,16,5.10834938287735
revision_v1_primary_v2_payload_fidelity_v2__0a50f4bd721e809d83f2,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,171,4.12280701754386,4.0,8,3.0256432259989063
revision_v1_primary_v2_payload_fidelity_v2__0a5212bfe313fb35a88d,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,49,1258.204081632653,36.0,51654,6.230903567100058
revision_v1_primary_v2_payload_fidelity_v2__0a52ac46414ee53d7485,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,nonce_96_bit_hex,15,379.8,15.0,4350,6.98762845993042
revision_v1_primary_v2_payload_fidelity_v2__0a5603e59ef0eda24f99,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,32,8.375,8.5,16,3.2995351552963257
revision_v1_primary_v2_payload_fidelity_v2__0a5766866b2869b75091,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,chacha20_poly1305_base64,128,7.09375,6.5,16,2.5371994078159332
revision_v1_primary_v2_payload_fidelity_v2__0a5873f3e2c6f5f4714d,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,128,5.2578125,5.0,10,3.4453727677464485
revision_v1_primary_v2_payload_fidelity_v2__0a631fbec4b1db13da61,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,token_128_bit_hex,20,85.15,12.5,578,4.877838587760925
revision_v1_primary_v2_payload_fidelity_v2__0a86e01834675d9ebcf3,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,nonce_96_bit_hex,24,8.958333333333334,9.5,16,4.5562944412231445
revision_v1_primary_v2_payload_fidelity_v2__0a8f5606c39eb6db302b,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,token_128_bit_hex,30,17.233333333333334,8.0,226,3.8472060521443683
revision_v1_primary_v2_payload_fidelity_v2__0a94e83fc48f87da0d7d,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,nonce_96_bit_hex,64,3.921875,4.0,7,2.7455950006842613
revision_v1_primary_v2_payload_fidelity_v2__0ab7afdcb14f0669c64c,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,token_128_bit_hex,32,8.46875,9.0,16,3.6392462849617004
revision_v1_primary_v2_payload_fidelity_v2__0abdc257a7bda55d1389,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,sha256_hex,128,5.1875,5.0,10,2.754549339413643
