outcome,factor,level_first,level_second,analysis_unit,comparison_design,n_payloads_first,n_payloads_second,n_payloads_overlap,n_payloads_paired,mean_first,mean_second,mean_difference,mean_difference_ci_low,mean_difference_ci_high,confidence_level,bootstrap_unit,bootstrap_design,bootstrap_resamples,bootstrap_resamples_valid,primary_inference,inference_role,inferential_p_value_supported,replay_mode_scope,transformation_id_scope,mitigation_id_scope,language_scope,representation_name_scope,codec_id_scope,alphabet_size_B_scope,segmented_scope,token_filter_scope,tail_policy_scope,leadin_tokens_scope,evidence_status_scope,study_phase_scope,protocol_contract_revision_scope,result_schema_revision_scope,protocol_contract_revision,result_schema_revision,recovery_outcome,recovery_outcome_semantics,exact_recovery_compatibility_alias,exact_rank_replay_diagnostic_only,effect_type,risk_difference,risk_ratio,odds_ratio_haldane_anscombe,p_value_raw,test,p_value_holm,p_value_bh,model_id_scope,prompt_category_scope,payload_class_scope,hedges_g,topic_schedule_scope,segment_size_ranks_scope,view_scope,protocol_variant_scope
exact_recovery,protocol_variant,nonseg_ascii_b16,nonseg_ascii_b8,payload,paired_payload,10,10,10,10,1.0,1.0,0.0,0.0,0.0,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,exact_mcnemar_binomial,1.0,1.0,llama3_8b_instruct_q4_k_m,casual_conversation,hmac_sha256_hex,,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
exact_recovery,protocol_variant,nonseg_ascii_b16,nonseg_hex_nibble_b16,payload,paired_payload,10,10,10,10,1.0,1.0,0.0,0.0,0.0,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,exact_mcnemar_binomial,1.0,1.0,llama3_8b_instruct_q4_k_m,casual_conversation,hmac_sha256_hex,,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
exact_recovery,protocol_variant,nonseg_ascii_b16,segmented_hex_multi_topic,payload,paired_payload,10,10,10,10,1.0,1.0,0.0,0.0,0.0,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,exact_mcnemar_binomial,1.0,1.0,llama3_8b_instruct_q4_k_m,casual_conversation,hmac_sha256_hex,,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
exact_recovery,protocol_variant,nonseg_ascii_b16,segmented_hex_single_topic,payload,paired_payload,10,10,10,10,1.0,1.0,0.0,0.0,0.0,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,exact_mcnemar_binomial,1.0,1.0,llama3_8b_instruct_q4_k_m,casual_conversation,hmac_sha256_hex,,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
exact_recovery,protocol_variant,nonseg_ascii_b8,nonseg_hex_nibble_b16,payload,paired_payload,10,10,10,10,1.0,1.0,0.0,0.0,0.0,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,exact_mcnemar_binomial,1.0,1.0,llama3_8b_instruct_q4_k_m,casual_conversation,hmac_sha256_hex,,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
exact_recovery,protocol_variant,nonseg_ascii_b8,segmented_hex_multi_topic,payload,paired_payload,10,10,10,10,1.0,1.0,0.0,0.0,0.0,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,exact_mcnemar_binomial,1.0,1.0,llama3_8b_instruct_q4_k_m,casual_conversation,hmac_sha256_hex,,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
exact_recovery,protocol_variant,nonseg_ascii_b8,segmented_hex_single_topic,payload,paired_payload,10,10,10,10,1.0,1.0,0.0,0.0,0.0,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,exact_mcnemar_binomial,1.0,1.0,llama3_8b_instruct_q4_k_m,casual_conversation,hmac_sha256_hex,,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
exact_recovery,protocol_variant,nonseg_hex_nibble_b16,segmented_hex_multi_topic,payload,paired_payload,10,10,10,10,1.0,1.0,0.0,0.0,0.0,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,exact_mcnemar_binomial,1.0,1.0,llama3_8b_instruct_q4_k_m,casual_conversation,hmac_sha256_hex,,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
exact_recovery,protocol_variant,nonseg_hex_nibble_b16,segmented_hex_single_topic,payload,paired_payload,10,10,10,10,1.0,1.0,0.0,0.0,0.0,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,exact_mcnemar_binomial,1.0,1.0,llama3_8b_instruct_q4_k_m,casual_conversation,hmac_sha256_hex,,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
exact_recovery,protocol_variant,segmented_hex_multi_topic,segmented_hex_single_topic,payload,paired_payload,10,10,10,10,1.0,1.0,0.0,0.0,0.0,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,payload_fidelity_v2,payload_aware_result_v2,exact_payload_recovery,original_serialized_payload_bytes_sha256_v1,True,True,risk_difference,0.0,1.0,1.0,1.0,exact_mcnemar_binomial,1.0,1.0,llama3_8b_instruct_q4_k_m,casual_conversation,hmac_sha256_hex,,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
mean_log_probability,protocol_variant,direct_subword_calgacus,nonseg_ascii_b16,payload,paired_payload,10,10,10,10,-6.651555138685843,-3.743258047993642,-2.9082970906922014,-3.1389414818778945,-2.668531027354925,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,2.9213699384795357e-09,paired_t,1.5343034916894522e-05,2.6058796102817455e-08,llama3_8b_instruct_q4_k_m,casual_conversation,hmac_sha256_hex,-6.573810082923486,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
mean_log_probability,protocol_variant,direct_subword_calgacus,nonseg_ascii_b8,payload,paired_payload,10,10,10,10,-6.651555138685843,-3.3134226196298564,-3.338132519055987,-3.6526419974230615,-3.0452641598254404,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,8.93679030765162e-09,paired_t,4.6113837987482353e-05,7.000288460854526e-08,llama3_8b_instruct_q4_k_m,casual_conversation,hmac_sha256_hex,-5.792847724770389,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
mean_log_probability,protocol_variant,direct_subword_calgacus,nonseg_hex_nibble_b16,payload,paired_payload,10,10,10,10,-6.651555138685843,-4.625516804322396,-2.026038334363447,-2.312183486448336,-1.7469789494216228,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,4.157381586643287e-07,paired_t,0.0020250605708539452,2.355053132510383e-06,llama3_8b_instruct_q4_k_m,casual_conversation,hmac_sha256_hex,-3.728809503501818,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
mean_log_probability,protocol_variant,direct_subword_calgacus,segmented_hex_multi_topic,payload,paired_payload,10,10,10,10,-6.651555138685843,-4.844399206241746,-1.8071559324440978,-2.0879599740528363,-1.529196435987565,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,9.571956292596565e-07,paired_t,0.004581138281636716,5.0140433582299454e-06,llama3_8b_instruct_q4_k_m,casual_conversation,hmac_sha256_hex,-3.381832734877819,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
mean_log_probability,protocol_variant,direct_subword_calgacus,segmented_hex_single_topic,payload,paired_payload,10,10,10,10,-6.651555138685843,-4.782089925470663,-1.8694652132151806,-2.1497852199745284,-1.610050684553046,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,5.324071973681356e-07,paired_t,0.0025821749072354578,2.9564846621926327e-06,llama3_8b_instruct_q4_k_m,casual_conversation,hmac_sha256_hex,-3.622699867545177,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
mean_log_probability,protocol_variant,nonseg_ascii_b16,nonseg_ascii_b8,payload,paired_payload,10,10,10,10,-3.743258047993642,-3.3134226196298564,-0.4298354283637855,-0.5430078019218031,-0.3229855741929562,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,5.4792067297736536e-05,paired_t,0.23270190981348707,0.0001942687565940131,llama3_8b_instruct_q4_k_m,casual_conversation,hmac_sha256_hex,-2.0616972414325136,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
mean_log_probability,protocol_variant,nonseg_ascii_b16,nonseg_hex_nibble_b16,payload,paired_payload,10,10,10,10,-3.743258047993642,-4.625516804322396,0.8822587563287545,0.7084087147998974,1.06205823365565,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,8.345108651288315e-06,paired_t,0.037511263387540975,3.475561448149232e-05,llama3_8b_instruct_q4_k_m,casual_conversation,hmac_sha256_hex,2.60938157202714,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
mean_log_probability,protocol_variant,nonseg_ascii_b16,segmented_hex_multi_topic,payload,paired_payload,10,10,10,10,-3.743258047993642,-4.844399206241746,1.1011411582481037,0.9271958559432543,1.2442684370607706,0.95,payload,paired_payload,2000,2000,False,descriptive_exploratory_pairwise,True,saved_token_ids,unmodified,none,en,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,payload_fidelity_v2,payload_aware_result_v2,,,,,,,mean_difference,,,,3.9788044401676197e-07,paired_t,0.001939269284137698,2.2603889970366285e-06,llama3_8b_instruct_q4_k_m,casual_conversation,hmac_sha256_hex,3.7479349225733576,deterministically_defined_by_protocol_variant,deterministically_defined_by_protocol_variant,,
