row_id,candidate_id,prompt_template_id,word_count,character_count,message_text_sha256,canonical_text_sha256,source_record_id,source_record_sha256,source_category,source_dataset_revision,source_file_sha256,license_identifier,dedup_cluster_id,partition
human-HC-ad2816645077001509aee7c3,HC-ad2816645077001509aee7c3,explain_biological_process,192,1320,ad2816645077001509aee7c3ca3943ee905379fef0c54016349a59d7d822fda8,f8c91422746b55a3356c2dd78658446201562c12266d36f1bb7f2220b605d6b0,jsonl-line-14803-9eeab3ffbb755d98,9eeab3ffbb755d98a763a15f71a396bfa01a2b9db2c8c996f5e8595ec36a3fbc,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-d924e95e92c3e6468d8df6c6,human_test_only
human-HC-ad9c13055b90b012c72e4d22,HC-ad9c13055b90b012c72e4d22,forum_learning_answer,58,355,ad9c13055b90b012c72e4d22fe14d667dfab522e3330486bb4cf5f3a00fb5bf6,bbc28eecaee9c6f5e590a02e466ba533d7217a32f7fff8ff52370f6808a74265,jsonl-line-00607-c68eacef103ddbb3,c68eacef103ddbb36042e36cb089167acd5a003acd114e869935f702fa0995e0,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-183a1f4d24f1eec4efd1e78d,human_test_only
human-HC-ad9f5825c73bf4ec7b3bd89e,HC-ad9f5825c73bf4ec7b3bd89e,explain_weather_pattern,92,504,ad9f5825c73bf4ec7b3bd89e4c6c3a44edf95ecf9e19ec5f78f42069eb41ba94,9415f8730839452ae145f014b6aa3201f965b774f2599711d59efd0b080c9c10,jsonl-line-04543-09932d3eb166b8f3,09932d3eb166b8f36cba1f6f9fc2e27a9fee9e79d364240ba625152d4e7c5cb5,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-58b6004cf5ad1b856a32f123,human_test_only
human-HC-ae36de5c6f9ec943393dc6b6,HC-ae36de5c6f9ec943393dc6b6,forum_purchase_advice,235,1435,ae36de5c6f9ec943393dc6b634f9eb662ae38c53bb4f9808483b75803f794db9,cf727ef93b84973fcdbb9711a268abc146e4d6c754a36043c0360b3d8e884de3,jsonl-line-01863-7f10183458836eb7,7f10183458836eb74d0014609a54981e961fef5df389a280126701f352fa4f8f,creative_writing,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-c7912aaa21fd800b13c739e5,human_test_only
human-HC-b07394c93fc41ae1cf015500,HC-b07394c93fc41ae1cf015500,forum_learning_answer,212,1208,b07394c93fc41ae1cf0155001ede356f1573d12ea707cd9ef408ad141e7ae9ef,ac4aa799b43590c6aa20ebdb45e2a94022e03666e8e932bcd25c968d9acc9f16,jsonl-line-02552-07ac72b16687ae4e,07ac72b16687ae4eecf7ff01b29ee7895884af3a3cf8213a4c3bd99e6287cc91,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-3775e3ed070fd03172f239bd,human_test_only
human-HC-b0b64da48710ce92352aa911,HC-b0b64da48710ce92352aa911,forum_learning_answer,244,1403,b0b64da48710ce92352aa911fda1c24acac7be14d84e710ce381d7e743058f17,230b43f9138f153c1ad473f616d136bf925e78b524a114ceb7d6c06ff33fd25d,jsonl-line-08169-541e6586078c116b,541e6586078c116ba88b80abe40154609b86a3cf38ef2504f925d3454e7ccc39,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-b44fc301be518e9ced4313c5,human_test_only
human-HC-b0b82a60eb9a251e5ee65e31,HC-b0b82a60eb9a251e5ee65e31,forum_practical_answer,168,1120,b0b82a60eb9a251e5ee65e31ba4f8e51386b9afab38c8fed527b94079d535dad,b907b1852cd71e2f88a4dcfae8ffd548dcdbdfa795bbb238e6bac793eee0434a,jsonl-line-04284-3dd90fc772f77bbc,3dd90fc772f77bbc65e1816c87bee2a2b00bcfa95704bd52e5fe38f65dba382e,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-a4ba763444e68b173d40a97c,human_test_only
human-HC-b0ba6e02c4b1c7698b300f09,HC-b0ba6e02c4b1c7698b300f09,explain_weather_pattern,108,602,b0ba6e02c4b1c7698b300f0917aa98620c4c3595bb78477e4461c89c6afa78b5,cb05d1a1d62f12d81aac1c1a5872e203dbab6c134cd4597189ec97b8cdb5e460,jsonl-line-12804-8d9906158af03baa,8d9906158af03baa0e00cdffca5c014f32599218bf8304c78485a0f6b9dd2e8a,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-305adce5a31cfb1724517613,human_test_only
human-HC-b1049ac6e25601fb53574ac7,HC-b1049ac6e25601fb53574ac7,forum_practical_answer,110,580,b1049ac6e25601fb53574ac71923a179e4e57890a2e1d7db81e6578accb80fa9,df3a794e172cc64941fb16db7132c46351d8f1d185b0a462356dd83783cda56d,jsonl-line-04414-36c620868faf964f,36c620868faf964f1fb91d1683ca1715c89fde167ab4bbe2586544d80bbce5d0,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-a763e13d9f973dec947c8bd6,human_test_only
human-HC-b1911643669c92aed58df2ee,HC-b1911643669c92aed58df2ee,forum_purchase_advice,98,599,b1911643669c92aed58df2eeeb700c793e65fcada58a9120f8153be9705f9bda,91ccc683837c52779109444f74800f83cb5c17119f70aef596e80dc519f8ac58,jsonl-line-04174-814fbfb3434758e3,814fbfb3434758e3aebd34f2f1bd48a5477967c3c517d1634c092a1d7045c9cd,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-9fbd45b0bd0828f98cde8c11,human_test_only
human-HC-b27074a8787c7f28c8b11419,HC-b27074a8787c7f28c8b11419,forum_purchase_advice,96,571,b27074a8787c7f28c8b1141907f861c3d08b1da0557efb17ccaa3fb21b3eab43,a5842cacae79b0a69d8ffd294961879c0bc6d7b19911f4998939b8045206e3e3,jsonl-line-01515-3e59c560d86083ee,3e59c560d86083eeb4eedc6442bbf4d7b026a5d517f352b480276a0f0121f621,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-4bc8d553d6de8c682e77226e,human_test_only
human-HC-b2f8aa36cff800fcd1801d9c,HC-b2f8aa36cff800fcd1801d9c,explain_weather_pattern,45,291,b2f8aa36cff800fcd1801d9c4f5b609a9f73096fa2fa56b62d24ce746b370006,6e399efb4e5e459db54024c03d98173df55ffb75d05fa3b5563b3ecbb7b509d7,jsonl-line-03224-f1a5ad081c85e501,f1a5ad081c85e5018ccbb6af7675c3f28904341f7270f72c03a96cead6f55e36,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-b0923a016681edf227d8a84c,human_test_only
human-HC-b5252f9273e6dc3606070f14,HC-b5252f9273e6dc3606070f14,forum_purchase_advice,228,1329,b5252f9273e6dc3606070f14adafe0b927d3cf7f5a227f3a0772a0783a760e22,627ab49a9148dbd1500f9bea39f72e4030056ea29627962e86ac983b31a2c082,jsonl-line-06636-a8bc4f358352f11a,a8bc4f358352f11afa0240b1e08061ad54a321bb9b37856e0e7caadb402a2c3d,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-1f07f634f8a569c4bf63b72c,human_test_only
human-HC-b5492cc7510b3ee9e4a9de4c,HC-b5492cc7510b3ee9e4a9de4c,forum_learning_answer,57,328,b5492cc7510b3ee9e4a9de4c970405584d44fc5c1c6e2c107d00e1769cf5506a,575fb61046f462f3a88bcda13571eda4e7fd7f32863a865c1f8afe3f3be2dcd2,jsonl-line-00976-f24e168daed8ab86,f24e168daed8ab865ed2f779753513dd9aa291b50f878e7bd0c56e1d093f0285,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-1de747115b2ffa6e241d12c9,human_test_only
human-HC-b598188727787081a1fe2d21,HC-b598188727787081a1fe2d21,forum_learning_answer,132,803,b598188727787081a1fe2d21406ff056336fabc6fe2190c4fdee1bc35de22305,cd6dab804d2788d7cdeb379d908f993e25e90c593015aea038aa13b9e030af55,jsonl-line-10602-80fb0a5cb495c151,80fb0a5cb495c1514bdc188dfcddc614497cfff34d7e39b1ff9424adb463111f,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-520dce88fa67c096a375fd9c,human_test_only
human-HC-b5de57e5d6f6a8824b274cad,HC-b5de57e5d6f6a8824b274cad,procedure_simple_meal,99,505,b5de57e5d6f6a8824b274cad0fb2f462560ec42c8539e7038c6704d33e0a900c,6af2c8a630037f150293ff1faf3dd2963b1dee617a160a8faae332e63fd3eb16,jsonl-line-00393-c37ae09bc06ff142,c37ae09bc06ff142776a655b210190529042932312843c7f676eff790e6d8986,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-b9231a3acf579f8385b7c994,human_test_only
human-HC-be1566c6b7799b672cb2a622,HC-be1566c6b7799b672cb2a622,forum_practical_answer,146,838,be1566c6b7799b672cb2a622de958108e7b137124cdbf93bae875ccbe7a5a4a8,0e9236cc4ca2f31136cdbaec239b06ab39ad87b0c4e873779d495e1b0df5a32b,jsonl-line-10030-1d16202255703b5e,1d16202255703b5e44d4c732b6d2843ff82e87fc6fb5cc1e6a08e76140b06d3e,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-ab72aca5967e5d0f1c3cb882,human_test_only
human-HC-be42b6cbe91ae9712e5e50a0,HC-be42b6cbe91ae9712e5e50a0,procedure_home_task,136,890,be42b6cbe91ae9712e5e50a060cab61b250a269fe887527e609547c3da14e135,3cf34694455079d8b3dc0fa55448efda24712e057b59a3e8403b83f32347ae10,jsonl-line-11926-61dab7fa7beb49b3,61dab7fa7beb49b37f1571d63745709f7534037ff12bfb6fa46f49069a796bad,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-337bdd8917332b546920cf8c,human_test_only
human-HC-be742a3110f92e40af4995ac,HC-be742a3110f92e40af4995ac,explain_biological_process,77,423,be742a3110f92e40af4995acdf89c9b13199c037d5c537a2f9d09a5b3f97eb07,c15eeed4e1c136c5d1a776bf3e4c9a726522163d70a65bad21f00a943e639989,jsonl-line-03087-095ddec2be11a5de,095ddec2be11a5de9c1be84a680844403fe3263ce12247d60de1ce276fe089a6,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-ac36ed51345aaf8e0a946a91,human_test_only
human-HC-bff5416c897c398420edd326,HC-bff5416c897c398420edd326,procedure_simple_meal,134,700,bff5416c897c398420edd326859b0c4f329dbdfae0f2464a5291007aaabdd556,57283114308847c83006c9cce39f183204eca8f92885d22178f574ad4b2dee19,jsonl-line-05900-293e34695d502597,293e34695d5025972ec462747d5e9afa652da5c6d86ca014ae9c5cc0f403be4b,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-d2a41a196d3500d7f8ce9fdb,human_test_only
human-HC-c130085f102d2ab7c5a5ff15,HC-c130085f102d2ab7c5a5ff15,explain_biological_process,61,366,c130085f102d2ab7c5a5ff158705ef80a0b8fe640d861981a26e6daa7d169414,f65f1aa46a38ed074470db98006736642f2725b79b9549c934505a2bc5b6e5a7,jsonl-line-04343-3dd1ebb2d1f791d5,3dd1ebb2d1f791d50b8036ab28ddc913290ce72c6a5eba93d7a64c6bea491c1e,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-4621b6b735c8a8c32c94243b,human_test_only
human-HC-c1a95f8c0b0b74ca17cc9db8,HC-c1a95f8c0b0b74ca17cc9db8,forum_learning_answer,81,461,c1a95f8c0b0b74ca17cc9db891c2e19101d073e7cad4de213a03097ea9707d3d,c00eb4be1edea2d9e2453add0847257decd786a616b3f7afa2446a444da8acdb,jsonl-line-00441-94027a7a845f92b7,94027a7a845f92b7c027a35983052410ea6fad19b0ad497e5284552953fe1f24,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-94b561f1278e308b74aa0122,human_test_only
human-HC-c3ba11bc5616706cdde933c8,HC-c3ba11bc5616706cdde933c8,explain_weather_pattern,111,628,c3ba11bc5616706cdde933c8c92ed522a110913163b515e1e97bda436a950022,f42f4fc38a803d4df656b54c1c3e5ab4648fb7cba7f0d9d1fb74f1c2eb7e18f3,jsonl-line-08949-399e8060678e39d8,399e8060678e39d8c56727776668225edbdccc66e3b4ca2346483c36de44a236,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-1817c719fe7dbca1226393a3,human_test_only
human-HC-c4ab8641fadcb9525eb0c510,HC-c4ab8641fadcb9525eb0c510,forum_learning_answer,98,540,c4ab8641fadcb9525eb0c510a69c27e73dc195368449069515f3b6796e2c8256,bdb33faac2a0d78ff95299451ee3f2737138652a0390bb730c77aba4b2ed7859,jsonl-line-12288-e72e357e3474629a,e72e357e3474629a5ab6f2b3be764cbb46320ea9ee43203363367c947ddfc5c7,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-d50b5a0f8a87af16d69c7d3f,human_test_only
human-HC-c518ebdc6b009b9f4863df1f,HC-c518ebdc6b009b9f4863df1f,explain_weather_pattern,164,948,c518ebdc6b009b9f4863df1f8cd9291c1cc1de63f41376913d3d8786ae588860,22a4fcdbbf795189aba8a65c3957ec65fc6c09fe1b39faa66612bd5469f8c0bf,jsonl-line-10274-28d4e3626bb3a2a2,28d4e3626bb3a2a213dd79eb593903af997d5610998570f85febfe8d4fb5e8eb,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-fa93f852ccf8898aa4bd5db5,human_test_only
human-HC-c8b8c913d37f1c6397fabc5d,HC-c8b8c913d37f1c6397fabc5d,forum_learning_answer,123,729,c8b8c913d37f1c6397fabc5dd11202be9feceff025d9f361750bd39da18c717b,7175db7dda7c9f4b88c8c8890ba88e7c00758ae8e6d511e32d387f489d4dce36,jsonl-line-03556-49e67b39e65dfa62,49e67b39e65dfa62a976074b2277294ffdb5844c15d622652495092502281c4e,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-a191e563b5084f36b985a4c8,human_test_only
human-HC-c920d2776df9caa27cbf03fb,HC-c920d2776df9caa27cbf03fb,explain_weather_pattern,103,601,c920d2776df9caa27cbf03fbe23f34f4de267a4621cd239cd0ceb5cb050a3c41,c68c4a736d1b4e4693233427a70db486bb92c6fb1348b58da05c715f778036de,jsonl-line-02644-e2cc063714f2fe1b,e2cc063714f2fe1b3558be321a81c19ecc8f8b86ffd50b737e22c233cc8a53fb,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-f4fae41e7a4129d97141c5e8,human_test_only
human-HC-c992c3d0ca0b03de95214a91,HC-c992c3d0ca0b03de95214a91,explain_weather_pattern,56,307,c992c3d0ca0b03de95214a91c74646fbc4b5ac085a06bcb80ceaec52811ea4bc,3feb6f82d1d54e2308e5e0961b72a28e67f0d2ecf5057556ded5ce06a80ba0b6,jsonl-line-10131-b2fb389d984d0bb2,b2fb389d984d0bb2d5dbd9ae2cbc5d7fb6b03786817d5d95c0ca20acbbb44f0e,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-e595951d85b0b6ec3fcde261,human_test_only
human-HC-ca10edd306e7d43530e78dab,HC-ca10edd306e7d43530e78dab,forum_learning_answer,101,579,ca10edd306e7d43530e78dab90d43fbb8f7a6ba4e9a922b3004516d42df4b091,3ec5d1bf58fe7f988fd7b143dabf99125bea871d14a842005790fc67b4d436f8,jsonl-line-02798-5fe1714a5bf2520b,5fe1714a5bf2520b084e80ae8ef69142223da97d2f68f3512ea54cbab287be72,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-c9a549648e46cbc95136f5be,human_test_only
human-HC-cac89d36789840d6ab33b01b,HC-cac89d36789840d6ab33b01b,procedure_garden_task,260,1421,cac89d36789840d6ab33b01b4105909219aa9f582b813290bda13ee4e739620c,d1b07d7d6ce9830455a3d84cbc7cf1f6dd6bdeb77579cc861f8bd61fa9fe8f93,jsonl-line-00479-22aec94ecafbb776,22aec94ecafbb776e9dbf87a5494d7fe71b8ed337c513bfc89276d880218604d,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-3231fd64ecafcc2430776dc4,human_test_only
human-HC-cc34e5d59c1a6086efd6ace7,HC-cc34e5d59c1a6086efd6ace7,explain_biological_process,37,237,cc34e5d59c1a6086efd6ace7e7802fd44be1e98d0c498ccf761d59e49298eb03,a18df16389f7a4a6d5a310f2017f91dd472551c33db3feeeba8ca8376692e38f,jsonl-line-14957-504a2e7bda99b929,504a2e7bda99b92982189248064fc267adf269e2b038d9c11b25ccfb26ddb12a,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-41f337566ed70815b773d740,human_test_only
human-HC-ce62fda77f9fc52c551afa13,HC-ce62fda77f9fc52c551afa13,forum_practical_answer,135,795,ce62fda77f9fc52c551afa1325e3a67ec9c6e61951ab3a2e3cef302715fa739e,2dc30bbe4f1db674585a9da1217790df98c19d3f23f9a68c2ba1f85e92e9a765,jsonl-line-02702-2dd2efd76bfb7e3a,2dd2efd76bfb7e3a7458c5c9d8bcb5132ff7f9f181ab7b86bb8492f3a9506cc9,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-c39fdd63134b5ed54c8e8f7c,human_test_only
human-HC-cebaefc8356baab43116866e,HC-cebaefc8356baab43116866e,forum_practical_answer,160,803,cebaefc8356baab43116866e436d985a6251753639414f539f7f5f77492547d9,933b7e7b884a398982f6c0e8a1d504b95e0b2549fcf2010d1feb6b306e674e9f,jsonl-line-01552-2405c99941b141b8,2405c99941b141b8f875080cf5b40b2e81ad1986b124be06e1adb36f878316e6,creative_writing,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-98545f4e2490aec24db2e468,human_test_only
human-HC-cf284a37b6046fe9605e0c07,HC-cf284a37b6046fe9605e0c07,explain_biological_process,79,480,cf284a37b6046fe9605e0c0783f48cae23cc8c0ea1f8017c252b61853fe07496,fe24c7ad0b4baab9b6e10c13efce2cee4f6993e5e44c92ea2f5e62aed6cc21aa,jsonl-line-13925-343a2501c67191c5,343a2501c67191c55ef6282469cf32a5215fb83c2ba7bf27c78bdb3fd03402b9,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-d34c933f8b6cd87766c96cd9,human_test_only
human-HC-cf28e0763d5194fa51b59216,HC-cf28e0763d5194fa51b59216,explain_weather_pattern,83,456,cf28e0763d5194fa51b5921606c8839551df0ec8992624507cb989cc58022e11,14c474918ed23ef453b63aa8804ffe89dbc70f54569b1d9379f4b9fd850cc514,jsonl-line-09035-b343aadd42482f3b,b343aadd42482f3bf8fea9cf4f90158dadc4fe938835c49679f9f551155d20eb,creative_writing,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-54c1e2214670ff47dbc49f39,human_test_only
human-HC-cfed85d64e40f50d4d004612,HC-cfed85d64e40f50d4d004612,explain_weather_pattern,44,263,cfed85d64e40f50d4d004612ed3ade4c331e03721ef08abfe70cfb0e6aacbbfb,f399f48ac14dc57b01da36047100ae3f7dda208d2b6b3279bd6c05749bdfe596,jsonl-line-02353-749dcbba62e0111a,749dcbba62e0111ae79bc031e6747d0f5c6153f22d4759d1a2411125e61ca9fc,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-5ca8808bee2a3bb1c52f6730,human_test_only
human-HC-d03a31f03af249e8fc406729,HC-d03a31f03af249e8fc406729,explain_weather_pattern,145,769,d03a31f03af249e8fc4067295bc79076d0da909ed0c502867c55b97f9553d1e1,07fa343a541d5bf8f100c4bc7bba20443fe5c2a0dae06069727457388b958221,jsonl-line-11915-0bb7d3f203a1e778,0bb7d3f203a1e77837eeb88cd58b8b9678ca94dff80d7758dfe136717295196b,creative_writing,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-1179c0c43230e3fbca26605e,human_test_only
human-HC-d0f8d2ec0ae0de4931ca51b1,HC-d0f8d2ec0ae0de4931ca51b1,explain_biological_process,167,1072,d0f8d2ec0ae0de4931ca51b14c4258a7a9bcd0110238267fd174def073724cc4,4dd5d93d7a2e7c39cb00f1fc30e9bb3fb28e0dca019312b58029dd68931f3257,jsonl-line-08187-261067efa66016b0,261067efa66016b040941e65792e9adbfc66df33d5284bd80d1dd1791c9bc95f,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-b820bd11943eb04195b115a1,human_test_only
human-HC-d14cfc7669c305837dee75a5,HC-d14cfc7669c305837dee75a5,forum_learning_answer,55,323,d14cfc7669c305837dee75a5fb3980dd98a858c709ddf48a9d16ff73f8b5d890,bffa2f54f5cb8348eeacbe705a4cd962e3f8adc1eea2720dc18928ae24d4b0df,jsonl-line-05120-f7f923ef0b136485,f7f923ef0b1364857a0d0d31f1624c88c867b7d7e0bf5b404c6286dfcfe85382,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-543629a06236c80b3b824570,human_test_only
human-HC-d300929b480e633605fd8a8d,HC-d300929b480e633605fd8a8d,forum_learning_answer,73,498,d300929b480e633605fd8a8d0944af6d3b65727e4c1906963c8df6db3e00545d,2fadc50d5c2b12ffdbed1d1cfd1b8eb840ef0650037f38da7f312a2fffef3190,jsonl-line-03928-7bdd20a34579ed35,7bdd20a34579ed35300e38d87dcae7f4e74e2ac607688591b7f27378a3811cc6,open_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-9e815f3e0276b57659047736,human_test_only
human-HC-d322c982048bf39479b10d94,HC-d322c982048bf39479b10d94,forum_learning_answer,60,372,d322c982048bf39479b10d940538952785469792c843daf85d402022dd958909,dd7c2df73129e650ef8733ad60cfa1cb2c8e5073a24242308f621cf7153a4401,jsonl-line-10092-6dc470da8e8aa3c0,6dc470da8e8aa3c08dc4aa8fb887484677c84a00acf2ee5094f486dbc469c827,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-e21581ecf702d228349c4314,human_test_only
human-HC-d467c6d38c99da64294605da,HC-d467c6d38c99da64294605da,forum_learning_answer,154,906,d467c6d38c99da64294605da7eb0f2084d4192591272ab722250008ff5043834,25fb22d929e9bd4794d1634e6c4257b8f0f2c4da4abe4abbc0625ce96e645a2a,jsonl-line-09593-0a15d4f25f8b461d,0a15d4f25f8b461dbf6a9f8dd4802f914911f947c723da466af93102ba4a9f6b,general_qa,bdd27f4d94b9c1f951818a7da7fd7aeea5dbff1a,2df9083338b4abd6bceb5635764dab5d833b393b55759dffb0959b6fcbf794ec,CC-BY-SA-3.0,human-dedup-cluster-1729587e68c81cbd4f82f18f,human_test_only
