plan_id,pairing_unit_id,experiment,model_id,base_model,model_revision,quantization_package_revision,quantization,embedded_tokenizer_fixed,payload_name,payload_class,payload_split,representation_name,codec_id,prompt_template_id,label,population,trial_status,generation_required,random_seed,reference_q4_row_id,reference_q4_pair_id,reference_q4_trial_id,source_row_id,source_trial_id
quantization_trial__02b61f60dc51ca11c53555cb,quantization_pair__a5104ab49082bb09f28b59d7,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_token_128_bit_hex_006,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,narrative_learning_moment,0,ordinary_control,reused_exact_v2_q4,False,6162277281254340966,detector_pair__f32f7cc64785a4b62e3dbd1b__ordinary_control,detector_pair__f32f7cc64785a4b62e3dbd1b,revision_v1_primary_v2_payload_fidelity_v2__db49ac386a4a3f8ebc5a,detector_pair__f32f7cc64785a4b62e3dbd1b__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__db49ac386a4a3f8ebc5a
quantization_trial__02c9be4f87a974769ca94a4f,quantization_pair__ad43d5b09ce4a180fb796532,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_ed25519_signature_base64_059,ed25519_signature_base64,test,ascii_b8,nonseg_ascii_b8,professional_process_email,0,ordinary_control,reused_exact_v2_q4,False,394401612037423460,detector_pair__04813f5c16a3ce609c8daf4b__ordinary_control,detector_pair__04813f5c16a3ce609c8daf4b,revision_v1_primary_v2_payload_fidelity_v2__28a204acc899ccd27929,detector_pair__04813f5c16a3ce609c8daf4b__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__28a204acc899ccd27929
quantization_trial__02d1f7f290d6aa9e217e956a,quantization_pair__0b23d8bd90d263c28aa9cf8b,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_uuid_v4_011,uuid_v4,train,ascii_b8,nonseg_ascii_b8,narrative_small_discovery,1,rankcloak,reused_exact_v2_q4,False,5563307632759291399,detector_pair__9648d9886f9d880ad21c66c6__rankcloak,detector_pair__9648d9886f9d880ad21c66c6,revision_v1_primary_v2_payload_fidelity_v2__3fba8f84432677d02526,detector_pair__9648d9886f9d880ad21c66c6__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__3fba8f84432677d02526
quantization_trial__02dd1a36e9493a76c3c11c1d,quantization_pair__2a6dff6cf85bd9825887bd34,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_token_128_bit_hex_022,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,forum_purchase_advice,1,rankcloak,planned_new_q8_generation,True,2662657730881700514,detector_pair__54dcbbc0994e954a8e99eae1__rankcloak,detector_pair__54dcbbc0994e954a8e99eae1,revision_v1_primary_v2_payload_fidelity_v2__6b84d68e501cf8ed7001,,
quantization_trial__02e2d79a8b5fe3b42355992e,quantization_pair__b7a5b520161ca6c20611da12,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_uuid_v4_019,uuid_v4,train,ascii_b8,nonseg_ascii_b8,casual_neighborhood_chat,0,ordinary_control,planned_new_q8_generation,True,9040094444716098007,detector_pair__d7c8bc2ccbb29f52c522d3eb__ordinary_control,detector_pair__d7c8bc2ccbb29f52c522d3eb,revision_v1_primary_v2_payload_fidelity_v2__88d8310afe58743eba87,,
quantization_trial__0300c1097e7a474c0567cbc5,quantization_pair__8c2fccbf5b584a8e152cab43,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_uuid_v4_013,uuid_v4,train,ascii_b8,nonseg_ascii_b8,casual_hobby_chat,0,ordinary_control,planned_new_q8_generation,True,7576517060669115476,detector_pair__fd2b76a22dba2a20fc8b339c__ordinary_control,detector_pair__fd2b76a22dba2a20fc8b339c,revision_v1_primary_v2_payload_fidelity_v2__e2c9b686119acc5b5a16,,
quantization_trial__031ac1e14d0089d0ba96e689,quantization_pair__fe3cdcd75868d3ea3365f86b,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_aes256_gcm_base64_008,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,forum_purchase_advice,0,ordinary_control,planned_new_q8_generation,True,6692579040068139727,detector_pair__7d7620c84f303c03399591d2__ordinary_control,detector_pair__7d7620c84f303c03399591d2,revision_v1_primary_v2_payload_fidelity_v2__796408ff372cca8610c2,,
quantization_trial__0329e580646f83ec5d0789dd,quantization_pair__24b9165f4cc0925c38078221,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_nonce_96_bit_hex_053,nonce_96_bit_hex,test,ascii_b8,nonseg_ascii_b8,forum_learning_answer,0,ordinary_control,planned_new_q8_generation,True,6886990301216432163,detector_pair__8fc17e215306690a2bff1ee5__ordinary_control,detector_pair__8fc17e215306690a2bff1ee5,revision_v1_primary_v2_payload_fidelity_v2__d7c459c60cfdc796325a,,
quantization_trial__0338a73ca3de3b0d6a98f6d2,quantization_pair__ffc330825cc05990b50cf82a,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_sha256_hex_015,sha256_hex,train,ascii_b8,nonseg_ascii_b8,narrative_small_discovery,1,rankcloak,reused_exact_v2_q4,False,4173563268729099848,detector_pair__7d247a7c70794b503999a459__rankcloak,detector_pair__7d247a7c70794b503999a459,revision_v1_primary_v2_payload_fidelity_v2__278b8e73a77043423113,detector_pair__7d247a7c70794b503999a459__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__278b8e73a77043423113
quantization_trial__034667fb5e218286cf5c4c07,quantization_pair__58acde4c4ab0efa8bbb9693c,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_sha256_hex_006,sha256_hex,train,ascii_b8,nonseg_ascii_b8,professional_process_email,1,rankcloak,planned_new_q8_generation,True,5546133476464007740,detector_pair__75857c7a70cdec55f5154ef3__rankcloak,detector_pair__75857c7a70cdec55f5154ef3,revision_v1_primary_v2_payload_fidelity_v2__8f544645bfd0aab516c9,,
quantization_trial__0352d16b3818a1edb76893c8,quantization_pair__49b4dd07e658e97315416062,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_hmac_sha256_hex_037,hmac_sha256_hex,validation,ascii_b8,nonseg_ascii_b8,procedure_garden_task,1,rankcloak,planned_new_q8_generation,True,8230283787048679286,detector_pair__2ba558e7e0f183c5fc2d5214__rankcloak,detector_pair__2ba558e7e0f183c5fc2d5214,revision_v1_primary_v2_payload_fidelity_v2__674b219fa6cecda963a3,,
quantization_trial__036dbdb9f59c8b45b8556978,quantization_pair__ddb36d1b766b4843c06c1b58,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_token_128_bit_hex_056,token_128_bit_hex,test,ascii_b16,nonseg_ascii_b16,casual_hobby_chat,1,rankcloak,reused_exact_v2_q4,False,9049059081153370841,detector_pair__fdaf58ddc5e03e479c33ca0e__rankcloak,detector_pair__fdaf58ddc5e03e479c33ca0e,revision_v1_primary_v2_payload_fidelity_v2__628abcf5799db55f4f16,detector_pair__fdaf58ddc5e03e479c33ca0e__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__628abcf5799db55f4f16
quantization_trial__037848bfd3f41e8aaf5eec20,quantization_pair__5e5ef97f27234ecc5ed358f0,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_uuid_v4_034,uuid_v4,train,ascii_b8,nonseg_ascii_b8,procedure_home_task,0,ordinary_control,planned_new_q8_generation,True,4791739068274699059,detector_pair__1dcde639f20f433938c3798b__ordinary_control,detector_pair__1dcde639f20f433938c3798b,revision_v1_primary_v2_payload_fidelity_v2__41756044f315b1c9966d,,
quantization_trial__037ab46a59ab4f4f41e947bd,quantization_pair__7047ccd52fd45d26e313c3d4,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_chacha20_poly1305_base64_003,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,narrative_local_walk,1,rankcloak,planned_new_q8_generation,True,6569728780851848717,detector_pair__930b4dc6f018f6d0785becc5__rankcloak,detector_pair__930b4dc6f018f6d0785becc5,revision_v1_primary_v2_payload_fidelity_v2__4b68b70a0429e4b7affa,,
quantization_trial__0381447c2f1aa25f00562eb3,quantization_pair__d5642c3c226acadf35c1d7a1,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_chacha20_poly1305_base64_035,chacha20_poly1305_base64,train,ascii_b8,nonseg_ascii_b8,casual_weekend_chat,1,rankcloak,planned_new_q8_generation,True,4985957738360041171,detector_pair__d63b9edefb65bbd7c20eea9a__rankcloak,detector_pair__d63b9edefb65bbd7c20eea9a,revision_v1_primary_v2_payload_fidelity_v2__1353045ae34cefa88a42,,
quantization_trial__03876491bd3a5ee84419820a,quantization_pair__21a25109871203503a5857d5,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_hmac_sha256_hex_016,hmac_sha256_hex,train,ascii_b8,nonseg_ascii_b8,casual_hobby_chat,1,rankcloak,reused_exact_v2_q4,False,2659281272059361772,detector_pair__750a2db66284ea75661eecc2__rankcloak,detector_pair__750a2db66284ea75661eecc2,revision_v1_primary_v2_payload_fidelity_v2__c4e4121044573ffbecc6,detector_pair__750a2db66284ea75661eecc2__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__c4e4121044573ffbecc6
quantization_trial__038c897fd819a4f273ec561a,quantization_pair__a0f5c82e96b1bb6012ed243f,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_chacha20_poly1305_base64_041,chacha20_poly1305_base64,validation,ascii_b16,nonseg_ascii_b16,casual_hobby_chat,1,rankcloak,reused_exact_v2_q4,False,147220323356823297,detector_pair__8fdcb111e75158018783c679__rankcloak,detector_pair__8fdcb111e75158018783c679,revision_v1_primary_v2_payload_fidelity_v2__6591163bfb0442458f12,detector_pair__8fdcb111e75158018783c679__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__6591163bfb0442458f12
quantization_trial__03901e3ead389bc2a742adeb,quantization_pair__83c8a4a187ae0b41a4058c31,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_sha256_hex_024,sha256_hex,train,ascii_b16,nonseg_ascii_b16,professional_process_email,1,rankcloak,planned_new_q8_generation,True,2986167717520526916,detector_pair__10a47cb9dcfeec86f5958608__rankcloak,detector_pair__10a47cb9dcfeec86f5958608,revision_v1_primary_v2_payload_fidelity_v2__1f2b530d03e5f8fefde7,,
quantization_trial__0395097a0120e95122e97f59,quantization_pair__52dcbb8b1d00319a917626d9,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_ed25519_signature_base64_022,ed25519_signature_base64,train,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,1,rankcloak,planned_new_q8_generation,True,1722094089249477967,detector_pair__46fc68ef02f1a8d0c298149c__rankcloak,detector_pair__46fc68ef02f1a8d0c298149c,revision_v1_primary_v2_payload_fidelity_v2__58958f9338ad87a1e5a9,,
quantization_trial__03ab33da658e31f27989bc8d,quantization_pair__17b15d1981b8b4b8881c6191,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_sha256_hex_021,sha256_hex,train,ascii_b8,nonseg_ascii_b8,narrative_local_walk,1,rankcloak,planned_new_q8_generation,True,5852001240876395735,detector_pair__9aa7c791aef9be5e4d7861b3__rankcloak,detector_pair__9aa7c791aef9be5e4d7861b3,revision_v1_primary_v2_payload_fidelity_v2__0ed7a78b31247098f0a8,,
quantization_trial__03b241a45a3a4260f81a7380,quantization_pair__12e0ad866feae6c7f78f795f,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_token_128_bit_hex_049,token_128_bit_hex,test,ascii_b8,nonseg_ascii_b8,explain_weather_pattern,0,ordinary_control,reused_exact_v2_q4,False,8762583572399200667,detector_pair__17ee7d235f9e73f3558860d1__ordinary_control,detector_pair__17ee7d235f9e73f3558860d1,revision_v1_primary_v2_payload_fidelity_v2__d7aea9eb48bc46d6d744,detector_pair__17ee7d235f9e73f3558860d1__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__d7aea9eb48bc46d6d744
quantization_trial__03cb88140dd18c6c8c25c317,quantization_pair__12ffc584801107f708e503e6,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_token_128_bit_hex_026,token_128_bit_hex,train,ascii_b16,nonseg_ascii_b16,casual_neighborhood_chat,0,ordinary_control,planned_new_q8_generation,True,640504091923440949,detector_pair__5f5458c2c62c38a22aed720e__ordinary_control,detector_pair__5f5458c2c62c38a22aed720e,revision_v1_primary_v2_payload_fidelity_v2__be2d2da78dde549a1d55,,
quantization_trial__03d22e452b8a4feb0d0046d1,quantization_pair__0cfd5c508da86bc17c29dae0,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_hmac_sha256_hex_023,hmac_sha256_hex,train,ascii_b16,nonseg_ascii_b16,professional_process_email,0,ordinary_control,reused_exact_v2_q4,False,6677756596865705832,detector_pair__97f8f831b0b40dbefc3b4457__ordinary_control,detector_pair__97f8f831b0b40dbefc3b4457,revision_v1_primary_v2_payload_fidelity_v2__16170ab2de2541a5c850,detector_pair__97f8f831b0b40dbefc3b4457__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__16170ab2de2541a5c850
quantization_trial__03e4a6a98940e8ee99e629f4,quantization_pair__d237b479bf455d4d283ed0e0,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_aes256_gcm_base64_032,aes256_gcm_base64,train,ascii_b16,nonseg_ascii_b16,forum_learning_answer,1,rankcloak,planned_new_q8_generation,True,481556253113570731,detector_pair__d316ef4f8f6694d68bd36264__rankcloak,detector_pair__d316ef4f8f6694d68bd36264,revision_v1_primary_v2_payload_fidelity_v2__203295ad2a315b27a936,,
quantization_trial__03f25d26affb041138cc0135,quantization_pair__66910bff5c9260777df90044,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_aes256_gcm_base64_028,aes256_gcm_base64,train,ascii_b8,nonseg_ascii_b8,narrative_local_walk,1,rankcloak,planned_new_q8_generation,True,2620465405549546673,detector_pair__b62a7d8fd300b97ff2979a28__rankcloak,detector_pair__b62a7d8fd300b97ff2979a28,revision_v1_primary_v2_payload_fidelity_v2__e27f3ce087f4b50b92a0,,
quantization_trial__040700f6178b08c3174d0f22,quantization_pair__877dd498ea742f457f348526,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_token_128_bit_hex_007,token_128_bit_hex,train,ascii_b8,nonseg_ascii_b8,explain_biological_process,1,rankcloak,reused_exact_v2_q4,False,6480569732328511396,detector_pair__98385d6843f742f2ffc7dcbc__rankcloak,detector_pair__98385d6843f742f2ffc7dcbc,revision_v1_primary_v2_payload_fidelity_v2__96397b0e9d4119325462,detector_pair__98385d6843f742f2ffc7dcbc__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__96397b0e9d4119325462
quantization_trial__041447cdd2729469d261349a,quantization_pair__fbbe6dd001485765ed71871a,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_nonce_96_bit_hex_032,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,explain_biological_process,1,rankcloak,reused_exact_v2_q4,False,7316269442745033271,detector_pair__2028149ee6df2a916db9c24b__rankcloak,detector_pair__2028149ee6df2a916db9c24b,revision_v1_primary_v2_payload_fidelity_v2__921289ea2d2eafee8f25,detector_pair__2028149ee6df2a916db9c24b__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__921289ea2d2eafee8f25
quantization_trial__0416100acc392d4bba8733ee,quantization_pair__6828c7f68f7bc808b66b3788,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_nonce_96_bit_hex_019,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,narrative_small_discovery,0,ordinary_control,reused_exact_v2_q4,False,3946004773668637163,detector_pair__494183d494bc017c9b2cc890__ordinary_control,detector_pair__494183d494bc017c9b2cc890,revision_v1_primary_v2_payload_fidelity_v2__edfc51e2783a45a31514,detector_pair__494183d494bc017c9b2cc890__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__edfc51e2783a45a31514
quantization_trial__042f0e16f6379fe6de7b9b3c,quantization_pair__cc7e0461bdf1336c025228c8,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_sha256_hex_027,sha256_hex,train,ascii_b16,nonseg_ascii_b16,narrative_learning_moment,0,ordinary_control,reused_exact_v2_q4,False,1015071314797356547,detector_pair__1448202b3610aa7d567bc635__ordinary_control,detector_pair__1448202b3610aa7d567bc635,revision_v1_primary_v2_payload_fidelity_v2__889115d30cc95d7bdba8,detector_pair__1448202b3610aa7d567bc635__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__889115d30cc95d7bdba8
quantization_trial__043ba5942e42784eb8af8203,quantization_pair__3fa32696ce088f812e2a8203,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,train,ascii_b16,nonseg_ascii_b16,casual_weekend_chat,1,rankcloak,planned_new_q8_generation,True,3974449130658040348,detector_pair__14dc5a01dce50172b7fb71d1__rankcloak,detector_pair__14dc5a01dce50172b7fb71d1,revision_v1_primary_v2_payload_fidelity_v2__2dbf4a392f8e2dc66156,,
quantization_trial__0457b0be0803c5abba41b63a,quantization_pair__8c2fccbf5b584a8e152cab43,matched_quantization_generalization,qwen2_5_7b_instruct_q4_k_m,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q4_K_M,True,revision_v1_uuid_v4_013,uuid_v4,train,ascii_b8,nonseg_ascii_b8,casual_hobby_chat,0,ordinary_control,reused_exact_v2_q4,False,3019484870742400908,detector_pair__fd2b76a22dba2a20fc8b339c__ordinary_control,detector_pair__fd2b76a22dba2a20fc8b339c,revision_v1_primary_v2_payload_fidelity_v2__e2c9b686119acc5b5a16,detector_pair__fd2b76a22dba2a20fc8b339c__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__e2c9b686119acc5b5a16
quantization_trial__0458aaf6b577797552868568,quantization_pair__4f1047eda990809c13d9da4e,matched_quantization_generalization,qwen2_5_7b_instruct_q8_0,Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,8911e8a47f92bac19d6f5c64a2e2095bd2f7d031,Q8_0,True,revision_v1_aes256_gcm_base64_059,aes256_gcm_base64,test,ascii_b8,nonseg_ascii_b8,explain_weather_pattern,0,ordinary_control,planned_new_q8_generation,True,518312714470080253,detector_pair__0a0991bb382412041601d771__ordinary_control,detector_pair__0a0991bb382412041601d771,revision_v1_primary_v2_payload_fidelity_v2__3d66da8182650134908e,,
