plan_id,pairing_unit_id,experiment,model_id,quantization,payload_class,representation_name,source_codec_id,prompt_template_id,payload_index,payload_name,gate_level,threshold_source,label,population,generation_method,trial_status,generation_required,random_seed,reference_same_payload_row_id,reference_same_payload_pair_id,reference_same_payload_trial_id,reference_prompt_template_id,exact_v2_baseline_compatible,unavailable_reuse_reason,source_row_id,source_trial_id,fixed_payload_maximum_length_rule,fixed_token_budget_rule,control_length_rule
entropy_trial__0ce636dc9b8edefc8ff4d2e4,entropy_pair__097afe982d5a168f4cc1ac89,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,nonce_96_bit_hex,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,3,revision_v1_nonce_96_bit_hex_003,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,32756434832997754,detector_pair__da4c03d69ff47ce906872a5d__ordinary_control,detector_pair__da4c03d69ff47ce906872a5d,revision_v1_primary_v2_payload_fidelity_v2__a9bc1536a261079f1165,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__0d50b4dc0e53184861b4139c,entropy_pair__cc9d0d2f52eac74341e462ae,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,sha256_hex,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,41,revision_v1_sha256_hex_041,strict,model_clean_development_entropy_quantile_0.75,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,2578694021926570670,detector_pair__4c95f7c40a66f8c492dfcedf__rankcloak,detector_pair__4c95f7c40a66f8c492dfcedf,revision_v1_primary_v2_payload_fidelity_v2__18d2699c3e3a180a4902,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__0d7afaa2f34791cd18c2bbed,entropy_pair__7979785cba76fff82bc4420b,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,token_128_bit_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_token_128_bit_hex_003,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,5356179764546750659,detector_pair__9f787eb733e5606f1533fd6c__ordinary_control,detector_pair__9f787eb733e5606f1533fd6c,revision_v1_primary_v2_payload_fidelity_v2__297578e6f1ca49482f03,casual_weekend_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__0dc68488c3afdcd71e59b547,entropy_pair__9a4fb6176aba71f96d5c3cf7,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,nonce_96_bit_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_nonce_96_bit_hex_003,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,5219093515253015299,detector_pair__04de63d99a2a132c59282ded__ordinary_control,detector_pair__04de63d99a2a132c59282ded,revision_v1_primary_v2_payload_fidelity_v2__97787d9bae7e5dfad357,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__0df875889b06f01931627b9b,entropy_pair__7979785cba76fff82bc4420b,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,token_128_bit_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_token_128_bit_hex_003,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,6166002801243730987,detector_pair__9f787eb733e5606f1533fd6c__rankcloak,detector_pair__9f787eb733e5606f1533fd6c,revision_v1_primary_v2_payload_fidelity_v2__297578e6f1ca49482f03,casual_weekend_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__0e7d1feb6be5be566d98164c,entropy_pair__43a3287daa1f1bbe7fd6b142,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,uuid_v4,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_uuid_v4_003,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,7070854645400689515,detector_pair__a27dc4e6593fd520e8884380__rankcloak,detector_pair__a27dc4e6593fd520e8884380,revision_v1_primary_v2_payload_fidelity_v2__d3d0f9bd8acf5a2c0d7f,procedure_simple_meal,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__0ec09a2a4c0dc99c22c8832d,entropy_pair__86c05eb4348474bbeb184e22,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,hmac_sha256_hex,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_hmac_sha256_hex_003,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,4483524307591364169,detector_pair__d300dcb9027c1f361f11d3cd__ordinary_control,detector_pair__d300dcb9027c1f361f11d3cd,revision_v1_primary_v2_payload_fidelity_v2__68b8fa615bae3996bae6,casual_weekend_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__0edd9160e15c618400ea5bc8,entropy_pair__83b2a146dcd0e296884c18e5,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,aes256_gcm_base64,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_aes256_gcm_base64_041,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,5477462975981696159,detector_pair__87d4b80d63ab29ab0287232a__ordinary_control,detector_pair__87d4b80d63ab29ab0287232a,revision_v1_primary_v2_payload_fidelity_v2__f15f22186828129ab92f,casual_hobby_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__0faafc7917f71e157321df5e,entropy_pair__5d8b2405985bd60a9c841289,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,nonce_96_bit_hex,hex_nibble,nonseg_hex_nibble_b16,professional_project_update,41,revision_v1_nonce_96_bit_hex_041,strict,model_clean_development_entropy_quantile_0.75,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,6574421712188973285,detector_pair__12613b3e061a28e7abae477a__rankcloak,detector_pair__12613b3e061a28e7abae477a,revision_v1_primary_v2_payload_fidelity_v2__e3dafad93902bedcc213,forum_practical_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__1019b5cade7e5b86277d14f8,entropy_pair__944be5be5d5f4f8407e62d7b,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,sha256_hex,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_sha256_hex_041,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,6977550793791419497,detector_pair__9896d92075987af72b85aaeb__rankcloak,detector_pair__9896d92075987af72b85aaeb,revision_v1_primary_v2_payload_fidelity_v2__2cacceb735343195fd96,casual_hobby_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__102705ad28408e3dbc629b16,entropy_pair__000e5a387c895c8ac1b20516,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,token_128_bit_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_token_128_bit_hex_003,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,4103409419624622479,detector_pair__9f787eb733e5606f1533fd6c__ordinary_control,detector_pair__9f787eb733e5606f1533fd6c,revision_v1_primary_v2_payload_fidelity_v2__297578e6f1ca49482f03,casual_weekend_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__104f1bcb43925427ff82dba3,entropy_pair__bedd8623fffac155d680f2fd,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,hmac_sha256_hex,direct_subword,direct_subword_calgacus,professional_project_update,41,revision_v1_hmac_sha256_hex_041,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,6616551754381118943,detector_pair__960f93546dc57a11ada372ac__ordinary_control,detector_pair__960f93546dc57a11ada372ac,revision_v1_primary_v2_payload_fidelity_v2__bfc8ed67db4e4753348e,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__107655e3e4327cc682bd8820,entropy_pair__14555059e8ae819a55d53a0c,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,chacha20_poly1305_base64,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_chacha20_poly1305_base64_041,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,4956255137576939192,detector_pair__6c39daf0a9f431301e20eb29__rankcloak,detector_pair__6c39daf0a9f431301e20eb29,revision_v1_primary_v2_payload_fidelity_v2__826c6fb9c58d4501c5ea,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__10837fd8cee053abf927cdc1,entropy_pair__d8f35ded6369c787df7a06bc,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,token_128_bit_hex,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_token_128_bit_hex_003,ungated,not_applicable,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,7703988742452055199,detector_pair__d16cf1cfa2a9e8912b88e0e8__ordinary_control,detector_pair__d16cf1cfa2a9e8912b88e0e8,revision_v1_primary_v2_payload_fidelity_v2__1d3c3b0f5875d780ce9f,forum_learning_answer,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__10ff051fca470ff7a4a6fad3,entropy_pair__56024f9337c391bb136ca45d,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,uuid_v4,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_uuid_v4_003,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,5004292673537481044,detector_pair__91c03ecbe2ea5c8d7eb4173a__rankcloak,detector_pair__91c03ecbe2ea5c8d7eb4173a,revision_v1_primary_v2_payload_fidelity_v2__c59286295772281b0a26,procedure_simple_meal,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__1276e795ca8695b24a9cc9db,entropy_pair__5f4dc426ad039b15d65488e9,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,uuid_v4,direct_subword,direct_subword_calgacus,professional_project_update,41,revision_v1_uuid_v4_041,strict,model_clean_development_entropy_quantile_0.75,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,383469510163099715,detector_pair__b5c1cd84c678a55bde41e06e__rankcloak,detector_pair__b5c1cd84c678a55bde41e06e,revision_v1_primary_v2_payload_fidelity_v2__af6f64b7114f399a4f01,explain_weather_pattern,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__1371ea98e00457ed97d658e8,entropy_pair__4aa83d0335b024a786d4ab1c,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,nonce_96_bit_hex,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_nonce_96_bit_hex_041,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,6239209011318157900,detector_pair__ecf6ef941a187ca3f704844f__ordinary_control,detector_pair__ecf6ef941a187ca3f704844f,revision_v1_primary_v2_payload_fidelity_v2__2bf8282bf5e3ace85120,procedure_home_task,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__13b5a978db25626bbf82fcb9,entropy_pair__19b7bd15ecdce00199b94e12,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,sha256_hex,hex_nibble,nonseg_hex_nibble_b16,explain_everyday_system,3,revision_v1_sha256_hex_003,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,8651562801709605127,detector_pair__00055c3d167dc6bc61868d7b__ordinary_control,detector_pair__00055c3d167dc6bc61868d7b,revision_v1_primary_v2_payload_fidelity_v2__18296444fe3d337e200d,narrative_local_walk,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__13f809d35c51c48fd9c339cc,entropy_pair__a89f07d4799d994cd0259e94,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,uuid_v4,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_uuid_v4_041,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,7617468659967237177,detector_pair__ec0778bbbb90ca804cb8012f__rankcloak,detector_pair__ec0778bbbb90ca804cb8012f,revision_v1_primary_v2_payload_fidelity_v2__993933dbd74afe7f9fee,procedure_home_task,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__14056d54a7a392a520bfeec2,entropy_pair__e545666a161422f010efd160,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,ed25519_signature_base64,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_ed25519_signature_base64_003,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,6424564700503511450,detector_pair__a85d0784a70ec30047f6a0e9__rankcloak,detector_pair__a85d0784a70ec30047f6a0e9,revision_v1_primary_v2_payload_fidelity_v2__195a5b44d1ae54113db3,narrative_local_walk,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__1420cdde5de7bca869f14165,entropy_pair__91b2a884036394d5a8a63215,entropy_gated_rankcloak,llama3_8b_instruct_q4_k_m,Q4_K_M,nonce_96_bit_hex,ascii_b16,nonseg_ascii_b16,professional_project_update,41,revision_v1_nonce_96_bit_hex_041,strict,model_clean_development_entropy_quantile_0.75,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,5276484182407520065,detector_pair__6c016a801d1fd2be592e1ffd__ordinary_control,detector_pair__6c016a801d1fd2be592e1ffd,revision_v1_primary_v2_payload_fidelity_v2__0d468d89a60bcb694238,professional_process_email,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__1446c3a3f7cbf8840dbf4bd5,entropy_pair__4a746e749fbeec856fc70bfe,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,nonce_96_bit_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_nonce_96_bit_hex_003,moderate,model_clean_development_entropy_quantile_0.50,1,rankcloak,entropy_gated_rankcloak,planned_new_generation,True,7561232074163703582,detector_pair__14dc5a01dce50172b7fb71d1__rankcloak,detector_pair__14dc5a01dce50172b7fb71d1,revision_v1_primary_v2_payload_fidelity_v2__2dbf4a392f8e2dc66156,casual_weekend_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__15964ea21dba10b29c379e75,entropy_pair__094d0a6a9e70240fd5f2a526,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,aes256_gcm_base64,direct_subword,direct_subword_calgacus,professional_project_update,41,revision_v1_aes256_gcm_base64_041,moderate,model_clean_development_entropy_quantile_0.50,0,ordinary_control,new_length_matched_ordinary_control,planned_new_generation,True,1845622073832508330,detector_pair__d4d472c07e1eda62430008ab__ordinary_control,detector_pair__d4d472c07e1eda62430008ab,revision_v1_primary_v2_payload_fidelity_v2__c8d1ae38e4a927a5416e,casual_hobby_chat,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,match_realized_rankcloak_full_token_count
entropy_trial__15b5fccf25c650f56792f4e5,entropy_pair__334594bd0505cee295cd32b6,entropy_gated_rankcloak,qwen2_5_7b_instruct_q4_k_m,Q4_K_M,hmac_sha256_hex,direct_subword,direct_subword_calgacus,explain_everyday_system,3,revision_v1_hmac_sha256_hex_003,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,1137630485412344269,detector_pair__3683445b82677cac9f488733__rankcloak,detector_pair__3683445b82677cac9f488733,revision_v1_primary_v2_payload_fidelity_v2__3173742cea236da8cc13,explain_biological_process,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
entropy_trial__15c15a7f6f2d4fb78eab3140,entropy_pair__c31f3b23b82b26344c429b0c,entropy_gated_rankcloak,mistral_7b_instruct_v0_3_q4_k_m,Q4_K_M,nonce_96_bit_hex,ascii_b16,nonseg_ascii_b16,explain_everyday_system,3,revision_v1_nonce_96_bit_hex_003,ungated,not_applicable,1,rankcloak,new_ordinary_rankcloak_gate_disabled,planned_new_generation,True,4629921473715891706,detector_pair__038b735c303102a7803550ce__rankcloak,detector_pair__038b735c303102a7803550ce,revision_v1_primary_v2_payload_fidelity_v2__62de0ad695d5f25c5a3b,professional_schedule_note,False,v2_prompt_template_differs_or_gate_is_enabled,,,min_context_allowance_or_6x_ungated_forced_length,paired_ungated_payload_span_token_count,not_applicable_rankcloak
