evidence_status,study_phase,model_id,protocol_variant,prompt_category,payload_class,replay_mode,transformation_id,mitigation_id,protocol_contract_revision,result_schema_revision,text_view,outcome,analysis_unit,mean,standard_deviation,median,n_payloads,bootstrap_resamples_requested,ci_low,ci_high,bootstrap_resamples_valid,confidence_level,view,hardware_id
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-1.401380050519273,,-1.401380050519273,1,100,-1.401380050519273,-1.401380050519273,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-6.779114143675262,,-6.779114143675262,1,100,-6.779114143675262,-6.779114143675262,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-3.100350658497175,,-3.100350658497175,1,100,-3.100350658497175,-3.100350658497175,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-7.607310488922164,,-7.607310488922164,1,100,-7.607310488922164,-7.607310488922164,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-5.470494151516934,,-5.470494151516934,1,100,-5.470494151516934,-5.470494151516934,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-4.64040340734507,,-4.64040340734507,1,100,-4.64040340734507,-4.64040340734507,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-5.141475426342052,,-5.141475426342052,1,100,-5.141475426342052,-5.141475426342052,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-2.231734799410922,,-2.231734799410922,1,100,-2.231734799410922,-2.231734799410922,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-2.671024068132087,,-2.671024068132087,1,100,-2.671024068132087,-2.671024068132087,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-2.61903258607872,,-2.61903258607872,1,100,-2.61903258607872,-2.61903258607872,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,forum_question_answer,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-1.7548046853026151,,-1.7548046853026151,1,100,-1.7548046853026151,-1.7548046853026151,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-1.73165465749606,,-1.73165465749606,1,100,-1.73165465749606,-1.73165465749606,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-5.59285891903146,,-5.59285891903146,1,100,-5.59285891903146,-5.59285891903146,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-2.539128196399696,,-2.539128196399696,1,100,-2.539128196399696,-2.539128196399696,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-7.042362869048316,,-7.042362869048316,1,100,-7.042362869048316,-7.042362869048316,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,chacha20_poly1305_base64,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-4.0285064235574914,,-4.0285064235574914,1,100,-4.0285064235574914,-4.0285064235574914,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-3.516666921814381,,-3.516666921814381,1,100,-3.516666921814381,-3.516666921814381,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-4.611677853589607,,-4.611677853589607,1,100,-4.611677853589607,-4.611677853589607,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-2.021476682683867,,-2.021476682683867,1,100,-2.021476682683867,-2.021476682683867,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,hmac_sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-1.436883094242075,,-1.436883094242075,1,100,-1.436883094242075,-1.436883094242075,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-1.176411073580036,,-1.176411073580036,1,100,-1.176411073580036,-1.176411073580036,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,token_128_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-2.209767876680222,,-2.209767876680222,1,100,-2.209767876680222,-2.209767876680222,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,personal_narrative_blog,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-2.260598258317923,,-2.260598258317923,1,100,-2.260598258317923,-2.260598258317923,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,professional_communication,nonce_96_bit_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-1.262705851112677,,-1.262705851112677,1,100,-1.262705851112677,-1.262705851112677,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,recipe_procedure,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-5.6392064767617,,-5.6392064767617,1,100,-5.6392064767617,-5.6392064767617,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,personal_narrative_blog,sha256_hex,,,,payload_fidelity_v2,payload_aware_result_v2,full_message,heldout_evaluator_log_probability,payload,-1.577506961344136,,-1.577506961344136,1,100,-1.577506961344136,-1.577506961344136,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-7.417742680973514,,-7.417742680973514,1,100,-7.417742680973514,-7.417742680973514,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-7.417742680973514,,-7.417742680973514,1,100,-7.417742680973514,-7.417742680973514,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_conversation,ed25519_signature_base64,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-7.417742680973514,,-7.417742680973514,1,100,-7.417742680973514,-7.417742680973514,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-3.9873135176982855,,-3.9873135176982855,1,100,-3.9873135176982855,-3.9873135176982855,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-3.9873135176982855,,-3.9873135176982855,1,100,-3.9873135176982855,-3.9873135176982855,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_question_answer,aes256_gcm_base64,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-3.9873135176982855,,-3.9873135176982855,1,100,-3.9873135176982855,-3.9873135176982855,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-3.4775246579349117,,-3.4775246579349117,1,100,-3.4775246579349117,-3.4775246579349117,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-3.4775246579349117,,-3.4775246579349117,1,100,-3.4775246579349117,-3.4775246579349117,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,professional_communication,uuid_v4,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-3.4775246579349117,,-3.4775246579349117,1,100,-3.4775246579349117,-3.4775246579349117,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,sha256_hex,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-4.408034335083492,,-4.408034335083492,1,100,-4.408034335083492,-4.408034335083492,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,sha256_hex,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-4.408034335083492,,-4.408034335083492,1,100,-4.408034335083492,-4.408034335083492,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,recipe_procedure,sha256_hex,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-4.408034335083492,,-4.408034335083492,1,100,-4.408034335083492,-4.408034335083492,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,sha256_hex,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-4.892450590743378,,-4.892450590743378,1,100,-4.892450590743378,-4.892450590743378,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,sha256_hex,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-4.892450590743378,,-4.892450590743378,1,100,-4.892450590743378,-4.892450590743378,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,casual_conversation,sha256_hex,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-4.892450590743378,,-4.892450590743378,1,100,-4.892450590743378,-4.892450590743378,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-5.272749145349974,,-5.272749145349974,1,100,-5.272749145349974,-5.272749145349974,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-5.272749145349974,,-5.272749145349974,1,100,-5.272749145349974,-5.272749145349974,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,nonce_96_bit_hex,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-5.272749145349974,,-5.272749145349974,1,100,-5.272749145349974,-5.272749145349974,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-6.656860724213452,,-6.656860724213452,1,100,-6.656860724213452,-6.656860724213452,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-6.656860724213452,,-6.656860724213452,1,100,-6.656860724213452,-6.656860724213452,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,factual_explanatory,token_128_bit_hex,saved_token_ids,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-6.656860724213452,,-6.656860724213452,1,100,-6.656860724213452,-6.656860724213452,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,nonce_96_bit_hex,detokenized_text_retokenized,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-6.637829738668866,,-6.637829738668866,1,100,-6.637829738668866,-6.637829738668866,0,0.95,,
exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,forum_question_answer,nonce_96_bit_hex,greedy_leadin_regeneration,unmodified,none,payload_fidelity_v2,payload_aware_result_v2,,mean_log_probability,payload,-6.637829738668866,,-6.637829738668866,1,100,-6.637829738668866,-6.637829738668866,0,0.95,,
