codec_id,control_id,evidence_status,label,language,model_id,pair_id,payload_class,payload_group_id,preprocess_schema_version,prompt_category,prompt_template_id,protocol_variant,representation_name,row_id,source_trial_id,view,normalized_text_sha256,dedup_cluster_id,partition,generation_study,evaluation_id,study_source,gate_level,quantization,plan_id,experimental_cell_id
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__a7f82e42949d1e5b78e1,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__0072af54269651962be5fd0b,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_054,2.0,forum_question_answer,forum_learning_answer,segmented_hex_single_topic,hex_nibble,detector_pair__0072af54269651962be5fd0b__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__1715f07a4e4917590283,full_message,30122bf2a0d9843f44352f955bfcb1bcaac9914222145fa490ba2a3eb0c9e718,locked-dedup-cluster-7c650d38321313478e14a048,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__1be02f34e42557ba06dd,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__0074b29d759c37458a9117ae,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_058,2.0,professional_communication,professional_project_update,segmented_hex_multi_topic,hex_nibble,detector_pair__0074b29d759c37458a9117ae__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__5a3b02fe099c2a268dd8,forced_span,7e01b707dc31b16ffd5fa20ae785484c428c75638a66160f7a06953a88c76948,locked-dedup-cluster-a1f09603de61d42b17c60f90,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__1be02f34e42557ba06dd,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__0074b29d759c37458a9117ae,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_058,2.0,professional_communication,professional_project_update,segmented_hex_multi_topic,hex_nibble,detector_pair__0074b29d759c37458a9117ae__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__5a3b02fe099c2a268dd8,forced_span,a5da500e270d05834a216dd4b5d2ba2b88f5c85b8b79605f31ad0256d4dae019,locked-dedup-cluster-a1f09603de61d42b17c60f90,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__3fff83d9d805ecb7d200,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__007a3c3286005866dd598710,hmac_sha256_hex,revision_v1_hmac_sha256_hex_039,2.0,factual_explanatory,explain_biological_process,direct_subword_calgacus,direct_subword,detector_pair__007a3c3286005866dd598710__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__05d8400e9cb48c42e1ea,full_message,3aa2da667084383af38506c2c6e8f9c0bc07bbe6a2944a0db672012bd61c9340,locked-dedup-cluster-db4aabf02590b0cf6f175c04,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__3fff83d9d805ecb7d200,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__007a3c3286005866dd598710,hmac_sha256_hex,revision_v1_hmac_sha256_hex_039,2.0,factual_explanatory,explain_biological_process,direct_subword_calgacus,direct_subword,detector_pair__007a3c3286005866dd598710__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__05d8400e9cb48c42e1ea,full_message,2405acf145659b8b821e512cd9c20503d7c526318f75d7f2622476fd5784121d,locked-dedup-cluster-db4aabf02590b0cf6f175c04,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__1c41ff5ace7e955f8251,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__00974646184418833003500e,token_128_bit_hex,revision_v1_token_128_bit_hex_050,2.0,professional_communication,professional_schedule_note,direct_subword_calgacus,direct_subword,detector_pair__00974646184418833003500e__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__bdd520c990ec6df379a4,full_message,1b24edc70f252aa8685aa1053a4aa4516a4209ca75e27e4fd4bc34fc46a9e5cc,locked-dedup-cluster-677b931ede46b422796a024f,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__1c41ff5ace7e955f8251,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__00974646184418833003500e,token_128_bit_hex,revision_v1_token_128_bit_hex_050,2.0,professional_communication,professional_schedule_note,direct_subword_calgacus,direct_subword,detector_pair__00974646184418833003500e__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__bdd520c990ec6df379a4,full_message,32348b4ff4da5a0aa2690fe8791512594a149f6bfe74e83430529b722e33b58f,locked-dedup-cluster-677b931ede46b422796a024f,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__f0bde53c43eecfd2766c,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__0099ce84ab0fb457f55e2ede,token_128_bit_hex,revision_v1_token_128_bit_hex_055,2.0,casual_conversation,casual_neighborhood_chat,nonseg_ascii_b16,ascii_b16,detector_pair__0099ce84ab0fb457f55e2ede__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__53fd90a5ba33d9c4e3f7,full_message,d088dcca1bb517be213e87dea7886800ea31726bebeafc2a0980c5d8c4d9c4e0,locked-dedup-cluster-0eb47bf23cdaa7b54a0335a2,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__f0bde53c43eecfd2766c,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__0099ce84ab0fb457f55e2ede,token_128_bit_hex,revision_v1_token_128_bit_hex_055,2.0,casual_conversation,casual_neighborhood_chat,nonseg_ascii_b16,ascii_b16,detector_pair__0099ce84ab0fb457f55e2ede__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__53fd90a5ba33d9c4e3f7,full_message,9aa93bb7cae21c313f087bdea54f50f8a5be7c0c17738e5ffdcd989c549e84ea,locked-dedup-cluster-0eb47bf23cdaa7b54a0335a2,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__fcde88adab1797934a40,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__00a525b9d6415a544b51e1b4,sha256_hex,revision_v1_sha256_hex_012,2.0,forum_question_answer,forum_purchase_advice,nonseg_ascii_b16,ascii_b16,detector_pair__00a525b9d6415a544b51e1b4__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__0b8f0dfea7ccf109a678,full_message,a2060e4eabb4dc18a879110c9cff462d6593cf3438df806cadede91288eb90d2,locked-dedup-cluster-edb6b099f1dff5a3bddeca8c,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__fcde88adab1797934a40,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__00a525b9d6415a544b51e1b4,sha256_hex,revision_v1_sha256_hex_012,2.0,forum_question_answer,forum_purchase_advice,nonseg_ascii_b16,ascii_b16,detector_pair__00a525b9d6415a544b51e1b4__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__0b8f0dfea7ccf109a678,full_message,00d62cc45903d3c41a1fbfe44bd3ebd426bb28231831ed138cf0eed9d769941b,locked-dedup-cluster-edb6b099f1dff5a3bddeca8c,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__d7a0f708fc5517101298,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__00b67345c2b56f744c2bf733,sha256_hex,revision_v1_sha256_hex_005,2.0,casual_conversation,casual_hobby_chat,nonseg_ascii_b16,ascii_b16,detector_pair__00b67345c2b56f744c2bf733__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__3969206ccb0d8e551905,full_message,0895ff06210749a2192874ff514c62544f1a72d804d74cca4dc508487d659d97,locked-dedup-cluster-9a0bd04c9a8c93220ac5f651,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__d7a0f708fc5517101298,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__00b67345c2b56f744c2bf733,sha256_hex,revision_v1_sha256_hex_005,2.0,casual_conversation,casual_hobby_chat,nonseg_ascii_b16,ascii_b16,detector_pair__00b67345c2b56f744c2bf733__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__3969206ccb0d8e551905,full_message,a368da35f234264123ecb8bd8865cb4f7d5395dc9ba4cbbe49a3339f54aeee9d,locked-dedup-cluster-9a0bd04c9a8c93220ac5f651,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__0b34ea90a8b49f6225e1,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__00c6a9d89a2c3379cfe43c7e,hmac_sha256_hex,revision_v1_hmac_sha256_hex_046,2.0,factual_explanatory,explain_biological_process,nonseg_ascii_b8,ascii_b8,detector_pair__00c6a9d89a2c3379cfe43c7e__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__7e46b3909b845551d105,full_message,5dc34fc2161623e82620bea9a76820355bb7a1673b2ed7af5bb64d6a0fddf7c3,locked-dedup-cluster-f4c37670622213f8f7284467,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__0b34ea90a8b49f6225e1,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__00c6a9d89a2c3379cfe43c7e,hmac_sha256_hex,revision_v1_hmac_sha256_hex_046,2.0,factual_explanatory,explain_biological_process,nonseg_ascii_b8,ascii_b8,detector_pair__00c6a9d89a2c3379cfe43c7e__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__7e46b3909b845551d105,full_message,0eb9108043401fc6f7bee4ea5e07954e1db23e96bbbe3319fb9a83b5747c0d49,locked-dedup-cluster-f4c37670622213f8f7284467,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__59cbf9a7699cf14d1ca5,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__00d38b4f24826e2e52977132,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_008,2.0,factual_explanatory,explain_everyday_system,segmented_hex_single_topic,hex_nibble,detector_pair__00d38b4f24826e2e52977132__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__dbbee04b6f72ad858d68,full_message,a3fe801c250e84ff7317a1ee06a178175ed51bf988a3371986183c0c0747d570,locked-dedup-cluster-264514c281dbf7eaf3db5a9b,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__59cbf9a7699cf14d1ca5,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__00d38b4f24826e2e52977132,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_008,2.0,factual_explanatory,explain_everyday_system,segmented_hex_single_topic,hex_nibble,detector_pair__00d38b4f24826e2e52977132__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__dbbee04b6f72ad858d68,full_message,f5faf2c55690672c7ddad7e9dd362378be72936d8ae01a4dea3bafea9d01d2c0,locked-dedup-cluster-264514c281dbf7eaf3db5a9b,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__de2469af3b5452aaa088,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__00d4e34130904a4ddf0e1630,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_054,2.0,personal_narrative_blog,narrative_local_walk,nonseg_ascii_b16,ascii_b16,detector_pair__00d4e34130904a4ddf0e1630__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__4336e0fa0cc808bdc886,full_message,db3c11dab72e1b630c80564b7707afa6c4615eb6c3e1431b09409b15d6365b7f,locked-dedup-cluster-7c650d38321313478e14a048,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__de2469af3b5452aaa088,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__00d4e34130904a4ddf0e1630,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_054,2.0,personal_narrative_blog,narrative_local_walk,nonseg_ascii_b16,ascii_b16,detector_pair__00d4e34130904a4ddf0e1630__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__4336e0fa0cc808bdc886,full_message,4ed910d92629483a4b2f083b2d76ab4eeeefd4daec8d5aa86b29841a7a98a2bc,locked-dedup-cluster-7c650d38321313478e14a048,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__bee93ed86f96ef04605a,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__00dad5a8940522ce0ff540d7,hmac_sha256_hex,revision_v1_hmac_sha256_hex_022,2.0,casual_conversation,casual_neighborhood_chat,segmented_hex_multi_topic,hex_nibble,detector_pair__00dad5a8940522ce0ff540d7__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__e7cd29a345f2209dc2bb,forced_span,fc270a3b7160e4aaa9f743e94cc63990dfbcb0f72e3e04d179b029031919a2ca,locked-dedup-cluster-37d4a9d7e9509ca2f58035f8,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__bee93ed86f96ef04605a,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__00dad5a8940522ce0ff540d7,hmac_sha256_hex,revision_v1_hmac_sha256_hex_022,2.0,casual_conversation,casual_neighborhood_chat,segmented_hex_multi_topic,hex_nibble,detector_pair__00dad5a8940522ce0ff540d7__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__e7cd29a345f2209dc2bb,forced_span,b1201c76bf57147c7604baedc6c0d220221e4ed288276afcf96162a980075980,locked-dedup-cluster-37d4a9d7e9509ca2f58035f8,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__b2d7c25705601001bb5f,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__00e5889621fc76489549efaf,chacha20_poly1305_base64,revision_v1_chacha20_poly1305_base64_049,2.0,forum_question_answer,forum_practical_answer,nonseg_ascii_b8,ascii_b8,detector_pair__00e5889621fc76489549efaf__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__8b51513682e4cbb46ace,full_message,7c34396ad7994af24310e8ee05d0d51673c280bf650c226a563e628c24e58d43,locked-dedup-cluster-0fa6270b95556a3e58f35a88,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__b2d7c25705601001bb5f,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__00e5889621fc76489549efaf,chacha20_poly1305_base64,revision_v1_chacha20_poly1305_base64_049,2.0,forum_question_answer,forum_practical_answer,nonseg_ascii_b8,ascii_b8,detector_pair__00e5889621fc76489549efaf__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__8b51513682e4cbb46ace,full_message,92ef0393ce025bb46dd86b9342f121b908a255050a77ff37b216b109e00b6f60,locked-dedup-cluster-0fa6270b95556a3e58f35a88,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__0e58453ef4742fd0811e,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__00ea7df4e7043a6d6f8b9e49,chacha20_poly1305_base64,revision_v1_chacha20_poly1305_base64_045,2.0,recipe_procedure,procedure_home_task,direct_subword_calgacus,direct_subword,detector_pair__00ea7df4e7043a6d6f8b9e49__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__88dd913510b982b289b7,full_message,6111421cac508bb244abba73b78eaba25962c538a570c904c0c02318b44bd28f,locked-dedup-cluster-e9d719501ea863777c5d999a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__0e58453ef4742fd0811e,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__00ea7df4e7043a6d6f8b9e49,chacha20_poly1305_base64,revision_v1_chacha20_poly1305_base64_045,2.0,recipe_procedure,procedure_home_task,direct_subword_calgacus,direct_subword,detector_pair__00ea7df4e7043a6d6f8b9e49__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__88dd913510b982b289b7,full_message,1a7b2b6c082eb510d5fb11cbb2a648fc2e3285c0a4d231de5efd85dc28626856,locked-dedup-cluster-e9d719501ea863777c5d999a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__6783ecc758aa186d1915,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__00efc7bfa5adbba28cbd9b95,token_128_bit_hex,revision_v1_token_128_bit_hex_021,2.0,forum_question_answer,forum_learning_answer,nonseg_ascii_b8,ascii_b8,detector_pair__00efc7bfa5adbba28cbd9b95__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__382dd140ef78d799354f,full_message,8430b62be339e9f6c98037806aaa6d5880c49c7794c6b1d1f1df7d5e7498f8b7,locked-dedup-cluster-17900f3eff20bb84e24fa1da,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__6783ecc758aa186d1915,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__00efc7bfa5adbba28cbd9b95,token_128_bit_hex,revision_v1_token_128_bit_hex_021,2.0,forum_question_answer,forum_learning_answer,nonseg_ascii_b8,ascii_b8,detector_pair__00efc7bfa5adbba28cbd9b95__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__382dd140ef78d799354f,full_message,8fbcd357f8132ce4419ba438bcb0207520b00692b4cc8badd5e62f3361516bf4,locked-dedup-cluster-17900f3eff20bb84e24fa1da,validation,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__32844ed05c8b71fe02f2,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__00f4bf91b5b42ee36e86c0f9,sha256_hex,revision_v1_sha256_hex_042,2.0,professional_communication,professional_process_email,segmented_hex_single_topic,hex_nibble,detector_pair__00f4bf91b5b42ee36e86c0f9__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__a95bc96f7004fcb2ff7e,full_message,12eeb81f9d834f6c9ee00a0d7f3c35dec433de1a730e71475b36507c820746e8,locked-dedup-cluster-5f0cd6b1a9d8235c820e11b5,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__32844ed05c8b71fe02f2,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__00f4bf91b5b42ee36e86c0f9,sha256_hex,revision_v1_sha256_hex_042,2.0,professional_communication,professional_process_email,segmented_hex_single_topic,hex_nibble,detector_pair__00f4bf91b5b42ee36e86c0f9__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__a95bc96f7004fcb2ff7e,full_message,ea7e79cf71db2af48b16f09ce379ceea39fad846eb94b84d1df7d1509cdb579c,locked-dedup-cluster-5f0cd6b1a9d8235c820e11b5,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,
