row_id,pair_id,payload_group_id,normalized_text_sha256,dedup_cluster_id,partition,label,model_id,codec_id,payload_class,prompt_template_id
detector_pair__00dad5a8940522ce0ff540d7__ordinary_control,detector_pair__00dad5a8940522ce0ff540d7,revision_v1_hmac_sha256_hex_022,fc270a3b7160e4aaa9f743e94cc63990dfbcb0f72e3e04d179b029031919a2ca,dedup-cluster-37d4a9d7e9509ca2f58035f8,validation,0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,casual_neighborhood_chat
detector_pair__00dad5a8940522ce0ff540d7__rankcloak,detector_pair__00dad5a8940522ce0ff540d7,revision_v1_hmac_sha256_hex_022,b1201c76bf57147c7604baedc6c0d220221e4ed288276afcf96162a980075980,dedup-cluster-37d4a9d7e9509ca2f58035f8,validation,1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,casual_neighborhood_chat
detector_pair__00e5889621fc76489549efaf__ordinary_control,detector_pair__00e5889621fc76489549efaf,revision_v1_chacha20_poly1305_base64_049,7c34396ad7994af24310e8ee05d0d51673c280bf650c226a563e628c24e58d43,dedup-cluster-0fa6270b95556a3e58f35a88,train,0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,forum_practical_answer
detector_pair__00e5889621fc76489549efaf__rankcloak,detector_pair__00e5889621fc76489549efaf,revision_v1_chacha20_poly1305_base64_049,92ef0393ce025bb46dd86b9342f121b908a255050a77ff37b216b109e00b6f60,dedup-cluster-0fa6270b95556a3e58f35a88,train,1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,chacha20_poly1305_base64,forum_practical_answer
detector_pair__00ea7df4e7043a6d6f8b9e49__ordinary_control,detector_pair__00ea7df4e7043a6d6f8b9e49,revision_v1_chacha20_poly1305_base64_045,6111421cac508bb244abba73b78eaba25962c538a570c904c0c02318b44bd28f,dedup-cluster-e9d719501ea863777c5d999a,train,0,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,chacha20_poly1305_base64,procedure_home_task
detector_pair__00ea7df4e7043a6d6f8b9e49__rankcloak,detector_pair__00ea7df4e7043a6d6f8b9e49,revision_v1_chacha20_poly1305_base64_045,1a7b2b6c082eb510d5fb11cbb2a648fc2e3285c0a4d231de5efd85dc28626856,dedup-cluster-e9d719501ea863777c5d999a,train,1,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,chacha20_poly1305_base64,procedure_home_task
detector_pair__00efc7bfa5adbba28cbd9b95__ordinary_control,detector_pair__00efc7bfa5adbba28cbd9b95,revision_v1_token_128_bit_hex_021,8430b62be339e9f6c98037806aaa6d5880c49c7794c6b1d1f1df7d5e7498f8b7,dedup-cluster-17900f3eff20bb84e24fa1da,validation,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,forum_learning_answer
detector_pair__00efc7bfa5adbba28cbd9b95__rankcloak,detector_pair__00efc7bfa5adbba28cbd9b95,revision_v1_token_128_bit_hex_021,8fbcd357f8132ce4419ba438bcb0207520b00692b4cc8badd5e62f3361516bf4,dedup-cluster-17900f3eff20bb84e24fa1da,validation,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,forum_learning_answer
detector_pair__00f4bf91b5b42ee36e86c0f9__ordinary_control,detector_pair__00f4bf91b5b42ee36e86c0f9,revision_v1_sha256_hex_042,12eeb81f9d834f6c9ee00a0d7f3c35dec433de1a730e71475b36507c820746e8,dedup-cluster-5f0cd6b1a9d8235c820e11b5,train,0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,sha256_hex,professional_process_email
detector_pair__00f4bf91b5b42ee36e86c0f9__rankcloak,detector_pair__00f4bf91b5b42ee36e86c0f9,revision_v1_sha256_hex_042,ea7e79cf71db2af48b16f09ce379ceea39fad846eb94b84d1df7d1509cdb579c,dedup-cluster-5f0cd6b1a9d8235c820e11b5,train,1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,sha256_hex,professional_process_email
detector_pair__00f9a4408c462d7a3e2eec18__ordinary_control,detector_pair__00f9a4408c462d7a3e2eec18,revision_v1_ed25519_signature_base64_013,dae63a1a9844c09a17b86e41b446e8674397aec674026cdb76bab7b0287e0e14,dedup-cluster-4e034b2df94f3bce3978af77,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,narrative_learning_moment
detector_pair__00f9a4408c462d7a3e2eec18__rankcloak,detector_pair__00f9a4408c462d7a3e2eec18,revision_v1_ed25519_signature_base64_013,cab6b72a5f130c0bb5782b3029684a64701f5b890ea39f44c5fc01b4a892bf03,dedup-cluster-4e034b2df94f3bce3978af77,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,narrative_learning_moment
detector_pair__00fc763f2d7c2c50e5dbdc39__ordinary_control,detector_pair__00fc763f2d7c2c50e5dbdc39,revision_v1_uuid_v4_011,272c55ff9bd0a6af8d143e56ff76f773c1ef0b7f5d414a144c99ffb2c56e2b32,dedup-cluster-9f10381b863e019fc6de8b74,test,0,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,narrative_small_discovery
detector_pair__00fc763f2d7c2c50e5dbdc39__rankcloak,detector_pair__00fc763f2d7c2c50e5dbdc39,revision_v1_uuid_v4_011,e7e138ee04f7e3f44defbf1934b5c23bb08845549fac72b793dfed0e44428cc4,dedup-cluster-9f10381b863e019fc6de8b74,test,1,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,uuid_v4,narrative_small_discovery
detector_pair__00fd02bf5153ce74af3137d8__ordinary_control,detector_pair__00fd02bf5153ce74af3137d8,revision_v1_token_128_bit_hex_036,96b750f00827a5d58113a4acd365a19628cf1016063f892c144a7f78aebeb772,dedup-cluster-bced2ec523557c720d4ecf66,validation,0,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,procedure_simple_meal
detector_pair__00fd02bf5153ce74af3137d8__rankcloak,detector_pair__00fd02bf5153ce74af3137d8,revision_v1_token_128_bit_hex_036,1e7a8f92282c2b2717f119d0e527f2aa7d2aa48169905708135859ea6f05012e,dedup-cluster-bced2ec523557c720d4ecf66,validation,1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,procedure_simple_meal
detector_pair__00ff63f6a4aa6eb41c315d01__ordinary_control,detector_pair__00ff63f6a4aa6eb41c315d01,revision_v1_sha256_hex_050,12dc6457fbe9b5b6f3fb0898aa839a99ed3c1e1d195e9558a85f8c61322e4ae4,dedup-cluster-96979a86e18205acbaf6670b,train,0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,procedure_simple_meal
detector_pair__00ff63f6a4aa6eb41c315d01__rankcloak,detector_pair__00ff63f6a4aa6eb41c315d01,revision_v1_sha256_hex_050,e027d27d0f38c4434d0e06f0f299a862580d2f57fdcc3248a03e12b34e951600,dedup-cluster-96979a86e18205acbaf6670b,train,1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,procedure_simple_meal
detector_pair__01051965f719e10841132984__ordinary_control,detector_pair__01051965f719e10841132984,revision_v1_ed25519_signature_base64_055,c262b5a474fe1a5415358627e9fd960d0fe18d174e5bc889723dc3f178718dbf,dedup-cluster-7ace65ec425e390c50b53396,train,0,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,forum_purchase_advice
detector_pair__01051965f719e10841132984__rankcloak,detector_pair__01051965f719e10841132984,revision_v1_ed25519_signature_base64_055,5e2beaf759d91b3c455215ec949ea2e32d26a6e20c63fd80ac4a856fa2ad6fb2,dedup-cluster-7ace65ec425e390c50b53396,train,1,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,ed25519_signature_base64,forum_purchase_advice
detector_pair__010cfe5a4756ec7e75637569__ordinary_control,detector_pair__010cfe5a4756ec7e75637569,revision_v1_aes256_gcm_base64_005,535cf55b474aaea567eb6f59fb870ae14c4cf80e3afe66330c4e93062cacc712,dedup-cluster-8372a615906d4a4146d45c75,validation,0,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,narrative_learning_moment
detector_pair__010cfe5a4756ec7e75637569__rankcloak,detector_pair__010cfe5a4756ec7e75637569,revision_v1_aes256_gcm_base64_005,d777a7ecbd7e3b7f070e9ccd3d0eb75e59d37073443e99eb02780a1e054600c3,dedup-cluster-8372a615906d4a4146d45c75,validation,1,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,narrative_learning_moment
detector_pair__01106b2492877e36917f38c1__ordinary_control,detector_pair__01106b2492877e36917f38c1,revision_v1_hmac_sha256_hex_017,1f7596d8457800332b6a795fa711c05a145d4905c16ace68f8a77d95472b5954,dedup-cluster-55a3420c3cf18c5d482392ab,train,0,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,casual_weekend_chat
detector_pair__01106b2492877e36917f38c1__rankcloak,detector_pair__01106b2492877e36917f38c1,revision_v1_hmac_sha256_hex_017,efd651a197a897c1f85989573394be2a6d761d53b22f5a9489ec11b2b6f0b46f,dedup-cluster-55a3420c3cf18c5d482392ab,train,1,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,casual_weekend_chat
detector_pair__0114d6beb83b2752008834e5__ordinary_control,detector_pair__0114d6beb83b2752008834e5,revision_v1_hmac_sha256_hex_026,982ec56c43718a4e02cc9d9d985885030852fa4dea4047949edc845b689c0090,dedup-cluster-7f7ec4fb795474b733abd459,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,explain_everyday_system
detector_pair__0114d6beb83b2752008834e5__rankcloak,detector_pair__0114d6beb83b2752008834e5,revision_v1_hmac_sha256_hex_026,b680bd151dda97350b30930a3c368e546912176bd5918af284630da3fd7be097,dedup-cluster-7f7ec4fb795474b733abd459,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,explain_everyday_system
detector_pair__01152bf574b6a895dd821d76__ordinary_control,detector_pair__01152bf574b6a895dd821d76,revision_v1_ed25519_signature_base64_025,8dbe7896a21154353aeb4c32b8931a4c7161ad3abe66d37e963d6ed0667a8ca5,dedup-cluster-357353b9c6b8da3922f5c452,validation,0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,procedure_simple_meal
detector_pair__01152bf574b6a895dd821d76__rankcloak,detector_pair__01152bf574b6a895dd821d76,revision_v1_ed25519_signature_base64_025,588306833e9c1041ff87f5a6b0dbde121cebf25e1b7a75d64a4d99f92965a370,dedup-cluster-357353b9c6b8da3922f5c452,validation,1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,procedure_simple_meal
detector_pair__012596a1e9551d84414eaad0__ordinary_control,detector_pair__012596a1e9551d84414eaad0,revision_v1_ed25519_signature_base64_052,8cc0c17cff6daf99909c557ce226adce0dbb36b3bc1fe57839bd3f70c3f8dc4e,dedup-cluster-3a9dc163b8daa77eacd7d383,train,0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,casual_hobby_chat
detector_pair__012596a1e9551d84414eaad0__rankcloak,detector_pair__012596a1e9551d84414eaad0,revision_v1_ed25519_signature_base64_052,41dad5781311b9f4f0133d7d813e66bc89241f9c4616b998a3fc83643ce0a843,dedup-cluster-3a9dc163b8daa77eacd7d383,train,1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,casual_hobby_chat
detector_pair__0126ee3dfb456eaa68066743__ordinary_control,detector_pair__0126ee3dfb456eaa68066743,revision_v1_sha256_hex_001,a73872717195dbeb0647802a9b234dc4179e56b95349aaa175871863f7296e3d,dedup-cluster-caf7b0399e0d894cf8f221e9,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,sha256_hex,procedure_garden_task
detector_pair__0126ee3dfb456eaa68066743__rankcloak,detector_pair__0126ee3dfb456eaa68066743,revision_v1_sha256_hex_001,11ee7dcc7756c828df5890682aff5fd69696cdcd5e13b26f80400f67c5dbe4ae,dedup-cluster-caf7b0399e0d894cf8f221e9,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,sha256_hex,procedure_garden_task
detector_pair__012cb35e3bd8c6db048f0c31__ordinary_control,detector_pair__012cb35e3bd8c6db048f0c31,revision_v1_hmac_sha256_hex_055,0410752b3b9ce707e4cbcf41559b5d0584484474aa5f4bfd17aaeb0738ff27c6,dedup-cluster-cb374f9ca23dfd168fe55742,validation,0,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,forum_purchase_advice
detector_pair__012cb35e3bd8c6db048f0c31__rankcloak,detector_pair__012cb35e3bd8c6db048f0c31,revision_v1_hmac_sha256_hex_055,79743da7b26e43cad81141307482e6828b142327e0c8d7815dd5853bdc8ad4a4,dedup-cluster-cb374f9ca23dfd168fe55742,validation,1,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,forum_purchase_advice
detector_pair__012efbc86af80d3aeb57c2b3__ordinary_control,detector_pair__012efbc86af80d3aeb57c2b3,revision_v1_hmac_sha256_hex_051,c2a493b1cd909c3da6491ad81bb111d07b91a68624cafb6068164a80af9020ee,dedup-cluster-df5a565df542d50b304df667,train,0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,explain_everyday_system
detector_pair__012efbc86af80d3aeb57c2b3__rankcloak,detector_pair__012efbc86af80d3aeb57c2b3,revision_v1_hmac_sha256_hex_051,55eb2d6992fad2df67b5ea57496abac49f2185d90b9e714edbe24360dfaca11a,dedup-cluster-df5a565df542d50b304df667,train,1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,hmac_sha256_hex,explain_everyday_system
detector_pair__0138ce5723eec224b20ee2b1__ordinary_control,detector_pair__0138ce5723eec224b20ee2b1,revision_v1_sha256_hex_017,44af41dae4ae56dbe9602863cd609c296b4cb14f6778c0cd70d6b4126fd1a201,dedup-cluster-c3dca9a9298a213ff99b5c53,test,0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,casual_weekend_chat
detector_pair__0138ce5723eec224b20ee2b1__rankcloak,detector_pair__0138ce5723eec224b20ee2b1,revision_v1_sha256_hex_017,49b0ade791d4bceee819c596bf9c664ca12233cbe403f6c3e95dbe26a2af379a,dedup-cluster-c3dca9a9298a213ff99b5c53,test,1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,casual_weekend_chat
detector_pair__0140bc7092e9a4c1ca13e0ff__ordinary_control,detector_pair__0140bc7092e9a4c1ca13e0ff,revision_v1_ed25519_signature_base64_016,5ba5826d7aaef8e851bbd18b748f4ff47f0ecb858af9ae7060cfd7d93c1ae11e,dedup-cluster-45b84fe75a137171236cd725,train,0,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,casual_hobby_chat
detector_pair__0140bc7092e9a4c1ca13e0ff__rankcloak,detector_pair__0140bc7092e9a4c1ca13e0ff,revision_v1_ed25519_signature_base64_016,330b255ef0511a7f96c336f36cd57e90db2ff34c0107efd8bb565cf3116d72e0,dedup-cluster-45b84fe75a137171236cd725,train,1,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,ed25519_signature_base64,casual_hobby_chat
detector_pair__01445237b51f149447faad91__ordinary_control,detector_pair__01445237b51f149447faad91,revision_v1_uuid_v4_048,ca14e1417907cef7319fa2ab29d64c27c15e18b1ff465763a53ebfee00bf54e0,dedup-cluster-ddc76c2f58e7b2d9577d19a2,train,0,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,uuid_v4,casual_neighborhood_chat
detector_pair__01445237b51f149447faad91__rankcloak,detector_pair__01445237b51f149447faad91,revision_v1_uuid_v4_048,50526b621fb879a91750ac48a8d9415b87ae1bf357d44f58dc2939c5e0081898,dedup-cluster-ddc76c2f58e7b2d9577d19a2,train,1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,uuid_v4,casual_neighborhood_chat
detector_pair__014aa8a3e126407ea8fcd067__ordinary_control,detector_pair__014aa8a3e126407ea8fcd067,revision_v1_token_128_bit_hex_023,216e6238f26bffb19cd1c8cf6d917511796834c5e239a447c044002b2195ecde,dedup-cluster-054651d73ab2fcb750307ee7,test,0,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,token_128_bit_hex,forum_practical_answer
detector_pair__014aa8a3e126407ea8fcd067__rankcloak,detector_pair__014aa8a3e126407ea8fcd067,revision_v1_token_128_bit_hex_023,85f546fac19ab16b0d145efee17da9fdb34a64cf94cd228436ce8d47f98f2dd1,dedup-cluster-054651d73ab2fcb750307ee7,test,1,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,token_128_bit_hex,forum_practical_answer
detector_pair__014b50db02ca5f1286e79a69__ordinary_control,detector_pair__014b50db02ca5f1286e79a69,revision_v1_nonce_96_bit_hex_016,420c679efdc8818fe3a4d5a7414fe87b806d21acf5b19d49d28c66645dda56a2,dedup-cluster-4c28e47b564bf96204233202,train,0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,professional_process_email
detector_pair__014b50db02ca5f1286e79a69__rankcloak,detector_pair__014b50db02ca5f1286e79a69,revision_v1_nonce_96_bit_hex_016,a652531c18893fea2cb10cdf60ba98c55788555ecc9e2abfc35f79b67adacb5d,dedup-cluster-4c28e47b564bf96204233202,train,1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,nonce_96_bit_hex,professional_process_email
detector_pair__015ed64f904d49ce928533fb__ordinary_control,detector_pair__015ed64f904d49ce928533fb,revision_v1_sha256_hex_037,aa9540334d19bd6dc87084d6866b91d859e3d619cca69486d6bb83424ce28716,dedup-cluster-6c21ad65fb4bd1a4c214a454,train,0,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,professional_project_update
detector_pair__015ed64f904d49ce928533fb__rankcloak,detector_pair__015ed64f904d49ce928533fb,revision_v1_sha256_hex_037,48094d8a36e0a9fcbf469bdf6b330a74cb6dcf577b65cfc75f332df1ab1df6f2,dedup-cluster-6c21ad65fb4bd1a4c214a454,train,1,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,sha256_hex,professional_project_update
detector_pair__0162859038113b89407b1b82__ordinary_control,detector_pair__0162859038113b89407b1b82,revision_v1_uuid_v4_004,0f01b338a041a8fd02c624c7ed36a773a260cd17d36e11a182d6478b47cee600,dedup-cluster-e714d7a2d3a2d9916406951e,train,0,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,uuid_v4,narrative_small_discovery
detector_pair__0162859038113b89407b1b82__rankcloak,detector_pair__0162859038113b89407b1b82,revision_v1_uuid_v4_004,cd47d924bcf443060f1c282acd8e3fc5de2c1a4dfa38145cbb01cdaaea8b64d1,dedup-cluster-e714d7a2d3a2d9916406951e,train,1,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,uuid_v4,narrative_small_discovery
detector_pair__0165d43a376e984e3373e515__ordinary_control,detector_pair__0165d43a376e984e3373e515,revision_v1_hmac_sha256_hex_041,3e5ba2bda5ad556c61a34985e3aa36de84e7fd859087313a09a89c184273694f,dedup-cluster-c8f97f89526ce497f8474833,train,0,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,professional_process_email
detector_pair__0165d43a376e984e3373e515__rankcloak,detector_pair__0165d43a376e984e3373e515,revision_v1_hmac_sha256_hex_041,ac054e7929a996cd5b49fb6d4b7ab816329a59c4619122e07a87d72fd84c6256,dedup-cluster-c8f97f89526ce497f8474833,train,1,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,hmac_sha256_hex,professional_process_email
detector_pair__016a354444e74aaae1aa1d79__ordinary_control,detector_pair__016a354444e74aaae1aa1d79,revision_v1_aes256_gcm_base64_018,63024ec87e20512c78d7ba19e387f838d1b189729ed39b6dc10ec31fde9e90fb,dedup-cluster-c3679987858e0d620538e437,train,0,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,explain_biological_process
detector_pair__016a354444e74aaae1aa1d79__rankcloak,detector_pair__016a354444e74aaae1aa1d79,revision_v1_aes256_gcm_base64_018,430c6000a47bb8d5d43728cd6622a985c73005b132e6240e877d9d6426881a8b,dedup-cluster-c3679987858e0d620538e437,train,1,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,aes256_gcm_base64,explain_biological_process
detector_pair__016e2eb7a540151edefc60a2__ordinary_control,detector_pair__016e2eb7a540151edefc60a2,revision_v1_sha256_hex_019,54df4351aa27b8ba86baa891c8810e1376a2bd0a0f53523ba4bab4cefd777fdb,dedup-cluster-806ae3004566363e09bd2ec0,train,0,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,sha256_hex,professional_project_update
detector_pair__016e2eb7a540151edefc60a2__rankcloak,detector_pair__016e2eb7a540151edefc60a2,revision_v1_sha256_hex_019,a8576c35d405f89c299eda123a10e1f22073f1b3877b9d42623ab3a557128981,dedup-cluster-806ae3004566363e09bd2ec0,train,1,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,sha256_hex,professional_project_update
detector_pair__016ee89db1fb6692f17b22c4__ordinary_control,detector_pair__016ee89db1fb6692f17b22c4,revision_v1_hmac_sha256_hex_037,29505a690c6f38b949e2fb6e81a897ed3f0c9f7a2d71d519027733481c755e35,dedup-cluster-edcd1c430a452932fe4672fd,train,0,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,procedure_garden_task
detector_pair__016ee89db1fb6692f17b22c4__rankcloak,detector_pair__016ee89db1fb6692f17b22c4,revision_v1_hmac_sha256_hex_037,3cd56ab54736f2e98296dc5db4d691744e0df0b415c0512dfa53b942d827fd16,dedup-cluster-edcd1c430a452932fe4672fd,train,1,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,hmac_sha256_hex,procedure_garden_task
detector_pair__017013d3f228e1dc756c5635__ordinary_control,detector_pair__017013d3f228e1dc756c5635,revision_v1_sha256_hex_040,353deb010778dbd27385dab09d8e6f54a57a71101e8105816f3b4e3fbd566470,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,0,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,narrative_small_discovery
detector_pair__017013d3f228e1dc756c5635__rankcloak,detector_pair__017013d3f228e1dc756c5635,revision_v1_sha256_hex_040,28b461bfd350469b74d25a0b9082438ea69b90e4fbb13283521cdd300dc60e7d,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,1,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,sha256_hex,narrative_small_discovery
detector_pair__017427b79452ef7c3c9b0ff5__ordinary_control,detector_pair__017427b79452ef7c3c9b0ff5,revision_v1_token_128_bit_hex_033,4352bac8319e117aa14a79324320a74a88cbb3bb2bd27fdc0d53556a5c48a982,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,0,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,forum_purchase_advice
detector_pair__017427b79452ef7c3c9b0ff5__rankcloak,detector_pair__017427b79452ef7c3c9b0ff5,revision_v1_token_128_bit_hex_033,0d8c9757ba47b0ae53b3a8ca4dc97baa68806f975b5c3239288050d5fce3463b,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,1,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,token_128_bit_hex,forum_purchase_advice
detector_pair__0179a6a5719a029cf59c41d2__ordinary_control,detector_pair__0179a6a5719a029cf59c41d2,revision_v1_nonce_96_bit_hex_001,a28e7e8273ebb0e6e9a6fa301d838cf9a8eb478e032e44900fbbb76e1a53bb7b,dedup-cluster-4c7d81d9bc771045be64324c,validation,0,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,procedure_garden_task
detector_pair__0179a6a5719a029cf59c41d2__rankcloak,detector_pair__0179a6a5719a029cf59c41d2,revision_v1_nonce_96_bit_hex_001,b68aeab8b91ccd97afbe2acf982a462f32c92656c174c18abc4004360324a72c,dedup-cluster-4c7d81d9bc771045be64324c,validation,1,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,procedure_garden_task
detector_pair__017bb88665357dc36d2ddc09__ordinary_control,detector_pair__017bb88665357dc36d2ddc09,revision_v1_token_128_bit_hex_057,9118015e9f76243ce66cd72d9d668208e792d938c330c5956550b9462872affa,dedup-cluster-e303bfe023e32c25389ebaf9,validation,0,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,token_128_bit_hex,forum_learning_answer
