row_id,pair_id,payload_group_id,label,partition,model_id,codec_id,payload_class,prompt_template_id,representation_name,generation_study,evaluation_id,study_source,gate_level,quantization,plan_id,pairing_unit_id,normalized_text_sha256,dedup_cluster_id
quantization_generated__quantization_trial__0621e8e513f74474fe049af3,detector_pair__7fd22c7ac020acf83fa809f5,revision_v1_token_128_bit_hex_029,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,procedure_garden_task,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__0621e8e513f74474fe049af3,quantization_pair__ab28ca7ad9e9795b5acaa6df,7f0e891840ebed6bf9ff0d870b705fc95f70a9a313a4058b33f947c1e5416c44,locked-dedup-cluster-285942776c1fc81e3d79c586
quantization_generated__quantization_trial__0623bfe986963c5a86b7739a,detector_pair__16c8f9fb508e4a11aed0388a,revision_v1_token_128_bit_hex_020,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,token_128_bit_hex,casual_hobby_chat,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__0623bfe986963c5a86b7739a,quantization_pair__544e48ebb466126bf59f2151,38a5da83fc5ac3e1c7040f24ea47ac775ca02b7badf469100731b09a9b7f4a54,locked-dedup-cluster-87be1653d2065bc655a96c84
quantization_generated__quantization_trial__069bbeedfe298307fdf666ac,detector_pair__f6c8308514fb0ce7c1b38478,revision_v1_sha256_hex_012,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,sha256_hex,professional_project_update,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__069bbeedfe298307fdf666ac,quantization_pair__2725dd1c08a3336f147a599b,ef2d3f03e4c8aba32863918c5b3eef8d0089a2292c951a39d9f17e14b800c583,locked-dedup-cluster-edb6b099f1dff5a3bddeca8c
quantization_generated__quantization_trial__069c89c96fcd0e59af10d8e5,detector_pair__ec65581ad403ee2f68988fb1,revision_v1_chacha20_poly1305_base64_001,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,chacha20_poly1305_base64,forum_purchase_advice,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__069c89c96fcd0e59af10d8e5,quantization_pair__a18c3a063ae7a49b30942d8b,d6bbdb35ee563afe7e5570e1553ac7e405831108b317d91bceb7a6240872d27a,locked-dedup-cluster-6dbfba33e0331e21b15f7a0b
quantization_generated__quantization_trial__06d6b9eaf71fdb5d898550a5,detector_pair__3bd90acfeb2dcfaecf9d895c,revision_v1_nonce_96_bit_hex_050,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,nonce_96_bit_hex,explain_biological_process,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__06d6b9eaf71fdb5d898550a5,quantization_pair__35bec48110db53f6e61a81cd,0a20643251776b4a05918aa1eb569d8345876950c9cc44d40cc0341506c04df9,locked-dedup-cluster-649f177e20db0a267e158906
quantization_generated__quantization_trial__06d902904380714b5b254c7d,detector_pair__3aca036958926eb67f4134ba,revision_v1_hmac_sha256_hex_043,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,hmac_sha256_hex,procedure_simple_meal,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__06d902904380714b5b254c7d,quantization_pair__924c96cbf993ba811d4d633c,19dba61e8c1b4a5f599244e29c261d55c6adc58a102667c0eed22ad4cf2e5eb5,locked-dedup-cluster-4f6ab2ce0956867e1b0b1bad
quantization_generated__quantization_trial__0713048fc134c422f09bfc18,detector_pair__44789e18de1541955c9ac1ae,revision_v1_uuid_v4_030,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,explain_everyday_system,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__0713048fc134c422f09bfc18,quantization_pair__f50c0e021fbc1a5f739f338c,08cf2beacde04f872422b70fa9c18909bac3873ea5510d58f69b00a87ee0ce4e,locked-dedup-cluster-97be7d710b952352309b8ed9
quantization_generated__quantization_trial__072c6bcd957d65ae744bac05,detector_pair__a385a56003312de412620a32,revision_v1_ed25519_signature_base64_010,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,ed25519_signature_base64,casual_weekend_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__072c6bcd957d65ae744bac05,quantization_pair__69050cc3ff27642e54381549,d006fbe90e3d416ef113c2ef22ac8aa4c7149eee90bdcff8f694db2440608f76,locked-dedup-cluster-3c30c7aa7f5971e6cc065e81
quantization_generated__quantization_trial__076dd2d183d936b1ee3be61e,detector_pair__b8d9a46b046b4c9d68c8bf45,revision_v1_sha256_hex_049,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,forum_practical_answer,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__076dd2d183d936b1ee3be61e,quantization_pair__b0e2d9427f5133ce35b0c37d,e4cd359a708f4c1759e1efa94d22119b7f8260acbd2f7bc9acbb137ed5100174,locked-dedup-cluster-bcfdb6b7b3e10eeeb0fe9939
quantization_generated__quantization_trial__078e530774f2103b0e85e43a,detector_pair__b1afb6f1acc22a150308c350,revision_v1_sha256_hex_017,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,sha256_hex,casual_weekend_chat,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__078e530774f2103b0e85e43a,quantization_pair__921d2ce7a48dd76511e99f2f,7e6fcc8f099bdbdae7bfa7a7daa4f198fad166e8813a2a6f1274a4ea2cd23820,locked-dedup-cluster-c3dca9a9298a213ff99b5c53
quantization_generated__quantization_trial__07ac9f118c2e0af1cc7e187c,detector_pair__5decf8019edf5bff0b2cd001,revision_v1_hmac_sha256_hex_028,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,hmac_sha256_hex,casual_weekend_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__07ac9f118c2e0af1cc7e187c,quantization_pair__75f5473d958fe9c8b7d1d3ab,c8c6221941eae864035e2f3c6c05a41fe5189cb2cfd182ce85c0a8c4a8f99a78,locked-dedup-cluster-cef2005728af808ea2ef28cc
quantization_generated__quantization_trial__07b1d80435f66a1aa161b292,detector_pair__d304dfc7743c4b0b5883cb92,revision_v1_nonce_96_bit_hex_040,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,nonce_96_bit_hex,professional_project_update,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__07b1d80435f66a1aa161b292,quantization_pair__6c12922430a27282763129fa,7a38ac049ac59bc2329c2daace585b4b37666e14365f810e74ef2de413c4740a,locked-dedup-cluster-2f91866a4152689c8a27b0ea
quantization_generated__quantization_trial__07ca57f7b18784c150ec8eb1,detector_pair__627b5cd7bb7dd482db252756,revision_v1_ed25519_signature_base64_031,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,ed25519_signature_base64,procedure_home_task,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__07ca57f7b18784c150ec8eb1,quantization_pair__5218864d79296e614e715759,2512c85365a6a4a433dbe190d5a88c09fd37a2c8de0023c68d8e3919f6d34a52,locked-dedup-cluster-3183abcc6e5201e56799ccce
quantization_generated__quantization_trial__07d951fa5fd86b5934d7e8dd,detector_pair__6ace6ae1deab84d2a700c252,revision_v1_uuid_v4_029,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,uuid_v4,narrative_small_discovery,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__07d951fa5fd86b5934d7e8dd,quantization_pair__6483198ecc81e401d4580e35,b60eb5837fe6977e764eff3f5c7c7e32869c829e5a6fa7ab3c70346d31386022,locked-dedup-cluster-bedfef4695d9764d2eb3ab0f
quantization_generated__quantization_trial__084af2abb5c90ee2c5ea58d7,detector_pair__92a6cf4c5f1767656d27f016,revision_v1_hmac_sha256_hex_058,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,casual_neighborhood_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__084af2abb5c90ee2c5ea58d7,quantization_pair__0cedfa481b9edc6f9e30af57,801f0d7667750041bbdf8eb59e9eb5963dc8107ea14a174278b094cc9530d228,locked-dedup-cluster-8e2517efc5b5e889502e61a2
quantization_generated__quantization_trial__0873f58f3c63f43de952d1d6,detector_pair__e624b77579ab60a6abfb4591,revision_v1_nonce_96_bit_hex_009,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,nonce_96_bit_hex,casual_hobby_chat,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__0873f58f3c63f43de952d1d6,quantization_pair__e79d0b2c3b9cbf1d1d677d80,61f88eeac6da0a549bb871fe03543bc40772656024bf9f74b6009a3a13a669ec,locked-dedup-cluster-a6b7f1d80abc7d894355fefa
quantization_generated__quantization_trial__0880bfe30af8fdf89290caa2,detector_pair__15c952ca2d47ca8b0b6c9b07,revision_v1_token_128_bit_hex_045,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,professional_process_email,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__0880bfe30af8fdf89290caa2,quantization_pair__0cd6d047d84bce80ba3ddc7c,fbe89c376a53ce087168aba5dfa1633f69cc523a429b37377506aa27bbc6530a,locked-dedup-cluster-74698d9f725d61b98986f3c9
quantization_generated__quantization_trial__08a1b23c09510f3d6d90603f,detector_pair__6e45a0e3c39422e2454c1483,revision_v1_nonce_96_bit_hex_044,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,nonce_96_bit_hex,explain_everyday_system,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__08a1b23c09510f3d6d90603f,quantization_pair__d5f088d4b66e9e529e095b01,db44b272a0ceae086e5dfe6f8f8de5a6bf8503d46d3f6eca81cef48d11f2bb7e,locked-dedup-cluster-1e85096517059ca2585e10f1
quantization_generated__quantization_trial__08adebfbb06896fc9966a926,detector_pair__3f5560714eb50ea27e242937,revision_v1_nonce_96_bit_hex_002,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,nonce_96_bit_hex,explain_weather_pattern,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__08adebfbb06896fc9966a926,quantization_pair__42ffbd3b1564705f6b6b307c,70fcc68d79d4cc4b779ae635093435f864d7151f122d216964bfad46a58a3a41,locked-dedup-cluster-2aa3aac2fa4cdded60a5c2ab
quantization_generated__quantization_trial__08c79b2fb96e1ff1ddec9000,detector_pair__1ec616433974960182a78cb2,revision_v1_nonce_96_bit_hex_011,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,nonce_96_bit_hex,forum_purchase_advice,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__08c79b2fb96e1ff1ddec9000,quantization_pair__c2e1d41ae677d824925746e7,a0651e3942e03e36d6b84622d8c5e56ba9395399324fa52545077b65bc29e8c7,locked-dedup-cluster-0401b1baba09fb1c1437ea35
quantization_generated__quantization_trial__08e0cb45827e7b8525e00eeb,detector_pair__3246ef03f054395a4317ce3a,revision_v1_chacha20_poly1305_base64_021,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,chacha20_poly1305_base64,narrative_local_walk,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__08e0cb45827e7b8525e00eeb,quantization_pair__8d03e7ff24a43fb6a23737cf,c3aa1b3a1d9032e0e1056640650d56a307e5ab079402941dc9e41e0e27c6fddc,locked-dedup-cluster-78148862add6c3b623760083
quantization_generated__quantization_trial__09013ec8b61caaaf8bc3474d,detector_pair__525f778d1c838986560a0581,revision_v1_sha256_hex_023,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,sha256_hex,casual_hobby_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__09013ec8b61caaaf8bc3474d,quantization_pair__24fb28feb141fcfa3cc36d6b,9438d58c1ad227f5bd7983e4ac8d2de47088d385c6a7519698173c6d177e3077,locked-dedup-cluster-c112725d857a81e4f995108a
quantization_generated__quantization_trial__090b0ea7b8d6d5cf3e3471dc,detector_pair__590e84f70a242c22788b72cd,revision_v1_token_128_bit_hex_039,0,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,professional_schedule_note,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__090b0ea7b8d6d5cf3e3471dc,quantization_pair__da18aeb72f0f693b5d7597b4,5bdcb084533716d99c5cb5ab385f83a40263dc69cbc19d31b53e807123dc1047,locked-dedup-cluster-0fb77ce4d96e18f21377e8de
quantization_generated__quantization_trial__09156e0c55dea8efcb426c70,detector_pair__ee025f2d2d7c851473457abe,revision_v1_ed25519_signature_base64_017,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,ed25519_signature_base64,professional_schedule_note,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__09156e0c55dea8efcb426c70,quantization_pair__622d887f127e1ba10abcb9c5,f3cc2534fd0143bb196b5a4e6d1af8067d3ad2730a1979d44988b7cb0fc563ea,locked-dedup-cluster-9e865129af4def1fc2a2442c
quantization_generated__quantization_trial__09251ed45e2361cb9b34a630,detector_pair__ea99a2557c17d9d108c61432,revision_v1_nonce_96_bit_hex_020,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,nonce_96_bit_hex,explain_weather_pattern,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__09251ed45e2361cb9b34a630,quantization_pair__452eb68eb987c1eeb59ea5f1,3479585e46209f6dfc8c30e84f6d62bc3469b558a9bc50fa311688a60c9d40c7,locked-dedup-cluster-287551f74a65c233cba7b589
quantization_generated__quantization_trial__0965c66eb8bc822a6be8c033,detector_pair__91b5c080922efe183d4d2dec,revision_v1_ed25519_signature_base64_056,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,ed25519_signature_base64,narrative_learning_moment,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__0965c66eb8bc822a6be8c033,quantization_pair__38af8be6f8ecfe823f8ee9d0,b7417c1a86cb96e4f30ee6340218c39a53a18afbce98017a921d5a4f8b5deda2,locked-dedup-cluster-1bfe0b32bac3fbfe62622c65
quantization_generated__quantization_trial__099d47aca458c2059e75919e,detector_pair__1fa52140f858071f69abb76b,revision_v1_ed25519_signature_base64_018,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,ed25519_signature_base64,forum_learning_answer,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__099d47aca458c2059e75919e,quantization_pair__034583e7b82d833d3a7e0ed8,725630188da61f57184f55a9778441e7cc16300e62b59ae1c60a9f59f7ee7d67,locked-dedup-cluster-1fbc53be5b90e4fb2159f7ea
quantization_generated__quantization_trial__0a0d9c1f94aba4549a22165a,detector_pair__81e6ba3ca4a90debf03114f2,revision_v1_hmac_sha256_hex_056,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,hmac_sha256_hex,narrative_learning_moment,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__0a0d9c1f94aba4549a22165a,quantization_pair__39caa58297ccccf031998d05,53c42896660991dc8dd30decee066477851d4a9e129a9785d08212938ec6447a,locked-dedup-cluster-d546e7e62abc86faac74f5d8
quantization_generated__quantization_trial__0a0e266cb6f92c89dabe61fa,detector_pair__e975661fc9b3fc81ad650df2,revision_v1_sha256_hex_000,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,sha256_hex,professional_schedule_note,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__0a0e266cb6f92c89dabe61fa,quantization_pair__d9905a20c0f21949bad0b7e6,58d6390e5ffd6be9f7b70fade0aafaca3986853d256d76cfe622b18dd605a2de,locked-dedup-cluster-54d0f843ac4646811be4dfd1
quantization_generated__quantization_trial__0a275b55a836359aac5247cd,detector_pair__699639547bea8180be2d5a04,revision_v1_aes256_gcm_base64_019,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,aes256_gcm_base64,professional_project_update,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__0a275b55a836359aac5247cd,quantization_pair__ea91c925bd8f4f224c15d2c8,4172c2a2f5750aa03ea950f53f49e5b820b263a6498e5535161c77dfa510473f,locked-dedup-cluster-dc2206b9354e8f3d4f3789fe
quantization_generated__quantization_trial__0a4cb18afdd3668ff2dac66f,detector_pair__696f8fd729e7e211317593dd,revision_v1_sha256_hex_023,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,sha256_hex,casual_hobby_chat,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__0a4cb18afdd3668ff2dac66f,quantization_pair__9fbc2c13e0e0a1884e99f4c6,b7ceb8d78b6256e2cc1560e9869991537d074c537f40e807911583c14bcc4335,locked-dedup-cluster-c112725d857a81e4f995108a
quantization_generated__quantization_trial__0a833432cdcc2ec462134429,detector_pair__ffdc095999afbf3208115cda,revision_v1_chacha20_poly1305_base64_020,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,chacha20_poly1305_base64,procedure_home_task,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__0a833432cdcc2ec462134429,quantization_pair__ef9ce5a7a68258cc9e73b826,9d24637f87ec7c1c38fcfd9226052424323edb76ee2d588df7db28a83163fabc,locked-dedup-cluster-1c5e48cb2077e92f40c9b731
quantization_generated__quantization_trial__0a8cfff9a0dc9f32c6ffe8d8,detector_pair__d2247a32ea31c4f787d8dd76,revision_v1_token_128_bit_hex_009,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,token_128_bit_hex,professional_process_email,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__0a8cfff9a0dc9f32c6ffe8d8,quantization_pair__a6ffbfb4b607297ee8b7fa47,b4f5d5d69743e805e8a339b9eee4a078f9cb1332e6d6ecced56933ee065c968b,locked-dedup-cluster-b160d50a48c5e58f6dd7c118
quantization_generated__quantization_trial__0a91e7af91becb529767fe5e,detector_pair__fd117da7661d5d8ca88497c9,revision_v1_sha256_hex_059,0,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,sha256_hex,casual_hobby_chat,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__0a91e7af91becb529767fe5e,quantization_pair__354f3d3a8b5f4e23e8cc4d5f,15d0bb5177300d823f175d5b34ea0f1e766c5c2ee9cf36fa3fc2ce0aecb2335a,locked-dedup-cluster-ae9124bd602068cdb9f9375d
quantization_generated__quantization_trial__0ac738cba2c35f51b5215964,detector_pair__258bbec6b4b733dee4ca8d9d,revision_v1_uuid_v4_006,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,explain_weather_pattern,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__0ac738cba2c35f51b5215964,quantization_pair__0587add1372e6c5564884385,bd3529e6873a4ed5d1abe624d012faec1a62df878970c7d5acd2d4c3c387131b,locked-dedup-cluster-e39d52527261844e25cbad0b
quantization_generated__quantization_trial__0ad3aa816cd62310b69959a2,detector_pair__a6ed2f355fb45dd0b47ac07f,revision_v1_uuid_v4_002,1,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,uuid_v4,professional_process_email,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__0ad3aa816cd62310b69959a2,quantization_pair__17e7fb2efa887a9e16c81532,ced3efb2cd62aa5a5426e0ce2bfda629f1a5247ccbf46a8137e69083519d8208,locked-dedup-cluster-7c84aa0ced3be32342082f66
quantization_generated__quantization_trial__0b1be77f5237e7afdad52a16,detector_pair__abb0d0a3621fb52a9daad5c4,revision_v1_hmac_sha256_hex_051,1,test,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,hmac_sha256_hex,explain_everyday_system,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q4_K_M,quantization_trial__0b1be77f5237e7afdad52a16,quantization_pair__d35ea58c87aa8ba46f13dc7a,17cb16a62fea919156c38324203b74d1cf7c94543511bf87d649b4eec679d37e,locked-dedup-cluster-df5a565df542d50b304df667
quantization_generated__quantization_trial__0b2693efb5fd54a6ffaec25b,detector_pair__cb3febbd2463d2062d5bb39e,revision_v1_uuid_v4_014,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,uuid_v4,professional_schedule_note,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__0b2693efb5fd54a6ffaec25b,quantization_pair__c480e4dc40ac5316d3266643,b1281aa9ee83aae4382f045b5d7258889c1da7ada013b41af10290bacbe1b71c,locked-dedup-cluster-1781dfd7668b363d8d97f42e
quantization_generated__quantization_trial__0b303b2c76230a1645643732,detector_pair__d7d083b83a52fd8f8c36503f,revision_v1_token_128_bit_hex_028,0,train,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b8,token_128_bit_hex,forum_learning_answer,ascii_b8,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__0b303b2c76230a1645643732,quantization_pair__f636a936a96c5ded6c4f6ed5,2b498ac0557ea0b37b95d363a46a0273299f797ddcf7c4d4f1260098b5ad4ef8,locked-dedup-cluster-25ae348877bb99733ecb8289
quantization_generated__quantization_trial__0b3724c0b3b11227ee4509d4,detector_pair__a4fc29717b333737786af41f,revision_v1_ed25519_signature_base64_044,1,validation,qwen2_5_7b_instruct_q8_0,nonseg_ascii_b16,ed25519_signature_base64,narrative_small_discovery,ascii_b16,quantization,q8_to_q4,model_backed_quantization,not_applicable,Q8_0,quantization_trial__0b3724c0b3b11227ee4509d4,quantization_pair__463a3a87345d28d50d209f95,a0f79ef223606f403dd93954da68c69dbc060fc176d406f1022a9a7ca6a64252,locked-dedup-cluster-518372beb501e1afe511974a
