codec_id,control_id,evidence_status,label,language,model_id,pair_id,payload_class,payload_group_id,preprocess_schema_version,prompt_category,prompt_template_id,protocol_variant,representation_name,row_id,source_trial_id,view,normalized_text_sha256,dedup_cluster_id,partition,generation_study,evaluation_id,study_source,gate_level,quantization,plan_id,experimental_cell_id,removal_reason
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__033abda3c194ccce95e0,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__1d2ee669273c35846e584d85,token_128_bit_hex,revision_v1_token_128_bit_hex_033,2.0,casual_conversation,casual_neighborhood_chat,segmented_hex_multi_topic,hex_nibble,detector_pair__1d2ee669273c35846e584d85__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__b0d52804b8f9a0e84492,forced_span,cb4072bff5e910b3f62c356d811dbb824ddb5d360a3f226d30c67755585ae249,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__9dfa5b5af732577089d7,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__1e07a05a2a8ec401796cd9b6,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,forum_question_answer,forum_practical_answer,nonseg_ascii_b8,ascii_b8,detector_pair__1e07a05a2a8ec401796cd9b6__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__f3971c0b20f8234d7e59,full_message,97ac57e68e630d697afd743326b764bc09d09a491ca9bcbe7272ca261c438d45,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__9dfa5b5af732577089d7,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__1e07a05a2a8ec401796cd9b6,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,forum_question_answer,forum_practical_answer,nonseg_ascii_b8,ascii_b8,detector_pair__1e07a05a2a8ec401796cd9b6__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__f3971c0b20f8234d7e59,full_message,064a4900f4694e687ea1fb6964d018153ca6c78fbff42c0cb512c03ae7b91e96,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__d7e526b74c3dbf1ab74a,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__1fbe88185e8cd6a5b9170b3e,token_128_bit_hex,revision_v1_token_128_bit_hex_044,2.0,professional_communication,professional_project_update,nonseg_ascii_b16,ascii_b16,detector_pair__1fbe88185e8cd6a5b9170b3e__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__72481fd36ee957825458,full_message,861432271d2bc3ac39ce25abe2b123071249685e0e6f67d60297c548cdf1af7f,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__d7e526b74c3dbf1ab74a,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__1fbe88185e8cd6a5b9170b3e,token_128_bit_hex,revision_v1_token_128_bit_hex_044,2.0,professional_communication,professional_project_update,nonseg_ascii_b16,ascii_b16,detector_pair__1fbe88185e8cd6a5b9170b3e__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__72481fd36ee957825458,full_message,27e262c7bb20e6e8700ab02c37c572ca848b22bfc6bdc4cc0a2fec28efce4a4c,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__1071fee6bbe77a768e72,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__20ef4a9777cf4d974b3d30a3,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,casual_conversation,casual_hobby_chat,nonseg_ascii_b8,ascii_b8,detector_pair__20ef4a9777cf4d974b3d30a3__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__2a09da57ffe9772f059f,full_message,abf06d22165625b6ad9a673c1b1dca404f7f5477adb04d3b7579b113f4ef7397,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__1071fee6bbe77a768e72,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__20ef4a9777cf4d974b3d30a3,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,casual_conversation,casual_hobby_chat,nonseg_ascii_b8,ascii_b8,detector_pair__20ef4a9777cf4d974b3d30a3__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__2a09da57ffe9772f059f,full_message,13b0adc1b7ae2835ef16341ce241d31c722b8da744b5d64a81925bcc88f7de37,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__e0b97d427a393e4d8d2c,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__2852fb7fa7393302fdcb9c4a,ed25519_signature_base64,revision_v1_ed25519_signature_base64_028,2.0,factual_explanatory,explain_biological_process,nonseg_ascii_b8,ascii_b8,detector_pair__2852fb7fa7393302fdcb9c4a__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__4da538b7727850ac3186,full_message,c5e10b5757b26453d3085b6677876a9da8f1f2a0182725d291bbd9c3e424d0a9,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__e0b97d427a393e4d8d2c,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__2852fb7fa7393302fdcb9c4a,ed25519_signature_base64,revision_v1_ed25519_signature_base64_028,2.0,factual_explanatory,explain_biological_process,nonseg_ascii_b8,ascii_b8,detector_pair__2852fb7fa7393302fdcb9c4a__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__4da538b7727850ac3186,full_message,f12171ea22e3e18e7f57f25c4cf4e06073ab4ccc9ce6593136b94e52f60e8cda,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__df4ae4bc2e35b7317d54,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__2a1b11de92bd9b0a009f3dc7,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,forum_question_answer,forum_practical_answer,nonseg_hex_nibble_b16,hex_nibble,detector_pair__2a1b11de92bd9b0a009f3dc7__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__277a2b6665146ba59fff,full_message,495c41155340deb7ebbc06bf51e70b9dd69653c29d9d1692322380f855a9e71b,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__df4ae4bc2e35b7317d54,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__2a1b11de92bd9b0a009f3dc7,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,forum_question_answer,forum_practical_answer,nonseg_hex_nibble_b16,hex_nibble,detector_pair__2a1b11de92bd9b0a009f3dc7__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__277a2b6665146ba59fff,full_message,c57e31a39ed7dac29a2b2cd0d549c86eefb21788981f6e7d8b6c70266d5926a5,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__ea158e57957fff879cfc,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__2accc6339aa49ade5a83e213,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,professional_communication,professional_process_email,nonseg_hex_nibble_b16,hex_nibble,detector_pair__2accc6339aa49ade5a83e213__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__0d92ceeff4b4859f509f,full_message,6b013ddfdef3d5991ce27bec79c1faeea43de78d08216f47acafa6845d4b2f7a,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_hex_nibble_b16,revision_v1_primary_v2_payload_fidelity_v2__ea158e57957fff879cfc,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__2accc6339aa49ade5a83e213,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,professional_communication,professional_process_email,nonseg_hex_nibble_b16,hex_nibble,detector_pair__2accc6339aa49ade5a83e213__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__0d92ceeff4b4859f509f,full_message,e2754f45a6788413fba0e27831a1de562f700cd7c7ec81ce730d19cb0952eca0,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__796cb2ef0918f61d07e8,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__2d54a34a268a2a0236683f0d,token_128_bit_hex,revision_v1_token_128_bit_hex_058,2.0,professional_communication,professional_project_update,nonseg_ascii_b16,ascii_b16,detector_pair__2d54a34a268a2a0236683f0d__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__c9ea27825ad00016f839,full_message,fe2757abe7c23f6ba124838772ef172a41278c792716e367d9227165a39000b6,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b16,revision_v1_primary_v2_payload_fidelity_v2__796cb2ef0918f61d07e8,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__2d54a34a268a2a0236683f0d,token_128_bit_hex,revision_v1_token_128_bit_hex_058,2.0,professional_communication,professional_project_update,nonseg_ascii_b16,ascii_b16,detector_pair__2d54a34a268a2a0236683f0d__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__c9ea27825ad00016f839,full_message,b78360cda58f9d339123c320153354aadcf5fec0ea33e514fce8c89ab699699c,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__1d1ef2b5ed8429c51bcf,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__2fab9de5f84e3555291d6df5,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_057,2.0,professional_communication,professional_schedule_note,segmented_hex_single_topic,hex_nibble,detector_pair__2fab9de5f84e3555291d6df5__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__ceddeb277cd1d50fba99,forced_span,cbb0e1f81b3591eb41e06d33351161dadc3cdfef823f7fc9218cd8ef3d57afb8,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_single_topic,revision_v1_primary_v2_payload_fidelity_v2__1d1ef2b5ed8429c51bcf,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,mistral_7b_instruct_v0_3_q4_k_m,detector_pair__2fab9de5f84e3555291d6df5,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_057,2.0,professional_communication,professional_schedule_note,segmented_hex_single_topic,hex_nibble,detector_pair__2fab9de5f84e3555291d6df5__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__ceddeb277cd1d50fba99,forced_span,0d370e9f7d09318498cb1e87ce0088cbc7f2b4fa40105c28463cdfe10821b052,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__7a1eab75ec756ff4c129,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__3034492da14d9d101ad3b781,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,factual_explanatory,explain_weather_pattern,direct_subword_calgacus,direct_subword,detector_pair__3034492da14d9d101ad3b781__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__0e68fa4c053f779a065c,full_message,f27370aa30fdf64063831a2e0044977b7a1838dfc7a0cad53f34cf2d7b6f4cc7,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__7a1eab75ec756ff4c129,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__3034492da14d9d101ad3b781,token_128_bit_hex,revision_v1_token_128_bit_hex_002,2.0,factual_explanatory,explain_weather_pattern,direct_subword_calgacus,direct_subword,detector_pair__3034492da14d9d101ad3b781__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__0e68fa4c053f779a065c,full_message,a51d9a58b8da167d7b5f3a43af32ebe815b8c45920745de6ec13298c8bb78f7d,dedup-cluster-35b6105f6e012664ee7fb95a,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__b62ad03393f9a01f4c1d,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__31b981789b6b94a35fb946db,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,professional_communication,professional_process_email,segmented_hex_multi_topic,hex_nibble,detector_pair__31b981789b6b94a35fb946db__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__a3a13959e8e1e2707bfe,forced_span,ec815fee473ac6b171ba49e956cb631bdbd94d004757d4163cfed2ea8f65649e,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__b62ad03393f9a01f4c1d,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__31b981789b6b94a35fb946db,token_128_bit_hex,revision_v1_token_128_bit_hex_045,2.0,professional_communication,professional_process_email,segmented_hex_multi_topic,hex_nibble,detector_pair__31b981789b6b94a35fb946db__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__a3a13959e8e1e2707bfe,forced_span,740d9cb01485a41e75c4f3fc804af09fe1886eedae4dd4406e5def25f000c2db,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__04ecf56f54f57f6b8c97,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__32f71fbf67b6bfd4f57163a9,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_057,2.0,casual_conversation,casual_weekend_chat,segmented_hex_multi_topic,hex_nibble,detector_pair__32f71fbf67b6bfd4f57163a9__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__93ee9fcb0b4ac2bef7af,full_message,0e6a4b23b0f09c5ba1c8d8c66cbeaf99474c6693728fbdf90343c75345295ab4,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
segmented_hex_multi_topic,revision_v1_primary_v2_payload_fidelity_v2__04ecf56f54f57f6b8c97,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__32f71fbf67b6bfd4f57163a9,nonce_96_bit_hex,revision_v1_nonce_96_bit_hex_057,2.0,casual_conversation,casual_weekend_chat,segmented_hex_multi_topic,hex_nibble,detector_pair__32f71fbf67b6bfd4f57163a9__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__93ee9fcb0b4ac2bef7af,full_message,5423b7d27b7edd5545477e6538c10954d7f6ec30d884a5baa3a1e2d1d509f30c,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__848f5e7c0ce090501655,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,llama3_8b_instruct_q4_k_m,detector_pair__35afec50f2b6c48e5fe0a54e,ed25519_signature_base64,revision_v1_ed25519_signature_base64_028,2.0,factual_explanatory,explain_biological_process,direct_subword_calgacus,direct_subword,detector_pair__35afec50f2b6c48e5fe0a54e__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__49a5d93c427764139e0c,full_message,8aa1947d3d42220967d42332c3e9e563795f3e6b3b481b9c939c8138dcf59202,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
direct_subword_calgacus,revision_v1_primary_v2_payload_fidelity_v2__848f5e7c0ce090501655,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,1,en,llama3_8b_instruct_q4_k_m,detector_pair__35afec50f2b6c48e5fe0a54e,ed25519_signature_base64,revision_v1_ed25519_signature_base64_028,2.0,factual_explanatory,explain_biological_process,direct_subword_calgacus,direct_subword,detector_pair__35afec50f2b6c48e5fe0a54e__rankcloak,revision_v1_primary_v2_payload_fidelity_v2__49a5d93c427764139e0c,full_message,02ca47565615238b5e92e9aac7a89193effc1b06157b11b14057a7174cbaa5a7,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
nonseg_ascii_b8,revision_v1_primary_v2_payload_fidelity_v2__f7c6924c027fd3e591fd,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,0,en,qwen2_5_7b_instruct_q4_k_m,detector_pair__3614f8966899f8a841ade0d8,ed25519_signature_base64,revision_v1_ed25519_signature_base64_028,2.0,casual_conversation,casual_weekend_chat,nonseg_ascii_b8,ascii_b8,detector_pair__3614f8966899f8a841ade0d8__ordinary_control,revision_v1_primary_v2_payload_fidelity_v2__7b8463c898078e202e47,full_message,be4d9033bb76ff637d6e5354cedce7d1baa5169153d957684581e8025805c0e0,dedup-cluster-1bddae7f3b8e5c7a818a92d2,train,entropy,entropy_gates,historical_deduplicated_fit,not_applicable_historical_fit,historical_mixed_q4,,,near_duplicate_cross_partition_complete_payload_group
