boundary_id,trial_id,payload_name,payload_class,model_id,protocol_variant,segment_index,context_sha256,prompt_template_id,forced_token_count,tail_token_count,full_token_count,source_path,source_record_sha256,eligible_ordinary_prefixes,structurally_eligible
revision_v1_primary_v2_payload_fidelity_v2__1de2cc5cb285cca44832__segment_1,revision_v1_primary_v2_payload_fidelity_v2__1de2cc5cb285cca44832,revision_v1_sha256_hex_003,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,1,070a81c1c2c363b4e625bcdc06bcf5f4ed2ddb1bc31896be799416ca97470c04,procedure_simple_meal,8,17,25,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,710085e6f91cec542c5e647bfc99866bd989099cab7de390fbd433ca53b6009d,112,True
revision_v1_primary_v2_payload_fidelity_v2__1de2cc5cb285cca44832__segment_2,revision_v1_primary_v2_payload_fidelity_v2__1de2cc5cb285cca44832,revision_v1_sha256_hex_003,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,2,070a81c1c2c363b4e625bcdc06bcf5f4ed2ddb1bc31896be799416ca97470c04,procedure_simple_meal,8,129,137,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,710085e6f91cec542c5e647bfc99866bd989099cab7de390fbd433ca53b6009d,101,True
revision_v1_primary_v2_payload_fidelity_v2__1de2cc5cb285cca44832__segment_3,revision_v1_primary_v2_payload_fidelity_v2__1de2cc5cb285cca44832,revision_v1_sha256_hex_003,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,3,070a81c1c2c363b4e625bcdc06bcf5f4ed2ddb1bc31896be799416ca97470c04,procedure_simple_meal,8,8,16,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,710085e6f91cec542c5e647bfc99866bd989099cab7de390fbd433ca53b6009d,121,True
revision_v1_primary_v2_payload_fidelity_v2__1de2cc5cb285cca44832__segment_4,revision_v1_primary_v2_payload_fidelity_v2__1de2cc5cb285cca44832,revision_v1_sha256_hex_003,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,4,070a81c1c2c363b4e625bcdc06bcf5f4ed2ddb1bc31896be799416ca97470c04,procedure_simple_meal,8,24,32,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,710085e6f91cec542c5e647bfc99866bd989099cab7de390fbd433ca53b6009d,110,True
revision_v1_primary_v2_payload_fidelity_v2__1de2cc5cb285cca44832__segment_5,revision_v1_primary_v2_payload_fidelity_v2__1de2cc5cb285cca44832,revision_v1_sha256_hex_003,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,5,070a81c1c2c363b4e625bcdc06bcf5f4ed2ddb1bc31896be799416ca97470c04,procedure_simple_meal,8,256,264,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,710085e6f91cec542c5e647bfc99866bd989099cab7de390fbd433ca53b6009d,101,True
revision_v1_primary_v2_payload_fidelity_v2__1de2cc5cb285cca44832__segment_6,revision_v1_primary_v2_payload_fidelity_v2__1de2cc5cb285cca44832,revision_v1_sha256_hex_003,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,6,070a81c1c2c363b4e625bcdc06bcf5f4ed2ddb1bc31896be799416ca97470c04,procedure_simple_meal,8,11,19,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,710085e6f91cec542c5e647bfc99866bd989099cab7de390fbd433ca53b6009d,117,True
revision_v1_primary_v2_payload_fidelity_v2__1de2cc5cb285cca44832__segment_7,revision_v1_primary_v2_payload_fidelity_v2__1de2cc5cb285cca44832,revision_v1_sha256_hex_003,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,7,070a81c1c2c363b4e625bcdc06bcf5f4ed2ddb1bc31896be799416ca97470c04,procedure_simple_meal,8,169,177,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,710085e6f91cec542c5e647bfc99866bd989099cab7de390fbd433ca53b6009d,101,True
revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38__segment_0,revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38,revision_v1_sha256_hex_003,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,0,070a81c1c2c363b4e625bcdc06bcf5f4ed2ddb1bc31896be799416ca97470c04,procedure_simple_meal,8,256,264,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2eb86386d683a81b4699abac6e567d0445530abbe576c324bbf3d1d4bf5f7966,101,True
revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38__segment_1,revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38,revision_v1_sha256_hex_003,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,1,fd9fd860a1176177d99f43c848c28112f7d49c410f3768fd8d2f603cdd6c9ae5,narrative_small_discovery,8,32,40,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2eb86386d683a81b4699abac6e567d0445530abbe576c324bbf3d1d4bf5f7966,99,True
revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38__segment_2,revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38,revision_v1_sha256_hex_003,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,2,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,explain_weather_pattern,8,18,26,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2eb86386d683a81b4699abac6e567d0445530abbe576c324bbf3d1d4bf5f7966,110,True
revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38__segment_3,revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38,revision_v1_sha256_hex_003,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,3,42048cc2c1346e047690ef46436371e8a737946098cb0550b8dfbdc43ad4da8e,casual_weekend_chat,8,14,22,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2eb86386d683a81b4699abac6e567d0445530abbe576c324bbf3d1d4bf5f7966,114,True
revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38__segment_4,revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38,revision_v1_sha256_hex_003,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,4,fc9efd9807617bdba2b4324d8bae693a652717cd88eff3033a22ef03cfdea357,professional_project_update,8,14,22,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2eb86386d683a81b4699abac6e567d0445530abbe576c324bbf3d1d4bf5f7966,115,True
revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38__segment_5,revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38,revision_v1_sha256_hex_003,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,5,28a4c6a915ab0a8e9626bb7b7eadd481a8eebb5572e858be3e5e8c946d9a9cd3,forum_practical_answer,8,17,25,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2eb86386d683a81b4699abac6e567d0445530abbe576c324bbf3d1d4bf5f7966,110,True
revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38__segment_6,revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38,revision_v1_sha256_hex_003,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,6,070a81c1c2c363b4e625bcdc06bcf5f4ed2ddb1bc31896be799416ca97470c04,procedure_simple_meal,8,11,19,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2eb86386d683a81b4699abac6e567d0445530abbe576c324bbf3d1d4bf5f7966,117,True
revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38__segment_7,revision_v1_primary_v2_payload_fidelity_v2__b966824d49f467a34d38,revision_v1_sha256_hex_003,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,7,fd9fd860a1176177d99f43c848c28112f7d49c410f3768fd8d2f603cdd6c9ae5,narrative_small_discovery,8,9,17,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,2eb86386d683a81b4699abac6e567d0445530abbe576c324bbf3d1d4bf5f7966,120,True
revision_v1_primary_v2_payload_fidelity_v2__4dfb7404c05c64df5b2e__segment_0,revision_v1_primary_v2_payload_fidelity_v2__4dfb7404c05c64df5b2e,revision_v1_sha256_hex_004,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,0,fd9fd860a1176177d99f43c848c28112f7d49c410f3768fd8d2f603cdd6c9ae5,narrative_small_discovery,8,256,264,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,a28ec1c4f677e17566609898dd0b2e48b021ee326b1f83413253a1d2cef9331d,99,True
revision_v1_primary_v2_payload_fidelity_v2__4dfb7404c05c64df5b2e__segment_1,revision_v1_primary_v2_payload_fidelity_v2__4dfb7404c05c64df5b2e,revision_v1_sha256_hex_004,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,1,fd9fd860a1176177d99f43c848c28112f7d49c410f3768fd8d2f603cdd6c9ae5,narrative_small_discovery,8,23,31,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,a28ec1c4f677e17566609898dd0b2e48b021ee326b1f83413253a1d2cef9331d,110,True
revision_v1_primary_v2_payload_fidelity_v2__4dfb7404c05c64df5b2e__segment_2,revision_v1_primary_v2_payload_fidelity_v2__4dfb7404c05c64df5b2e,revision_v1_sha256_hex_004,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,2,fd9fd860a1176177d99f43c848c28112f7d49c410f3768fd8d2f603cdd6c9ae5,narrative_small_discovery,8,8,16,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,a28ec1c4f677e17566609898dd0b2e48b021ee326b1f83413253a1d2cef9331d,122,True
revision_v1_primary_v2_payload_fidelity_v2__4dfb7404c05c64df5b2e__segment_3,revision_v1_primary_v2_payload_fidelity_v2__4dfb7404c05c64df5b2e,revision_v1_sha256_hex_004,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,3,fd9fd860a1176177d99f43c848c28112f7d49c410f3768fd8d2f603cdd6c9ae5,narrative_small_discovery,8,22,30,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,a28ec1c4f677e17566609898dd0b2e48b021ee326b1f83413253a1d2cef9331d,110,True
revision_v1_primary_v2_payload_fidelity_v2__4dfb7404c05c64df5b2e__segment_4,revision_v1_primary_v2_payload_fidelity_v2__4dfb7404c05c64df5b2e,revision_v1_sha256_hex_004,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,4,fd9fd860a1176177d99f43c848c28112f7d49c410f3768fd8d2f603cdd6c9ae5,narrative_small_discovery,8,8,16,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,a28ec1c4f677e17566609898dd0b2e48b021ee326b1f83413253a1d2cef9331d,122,True
revision_v1_primary_v2_payload_fidelity_v2__4dfb7404c05c64df5b2e__segment_5,revision_v1_primary_v2_payload_fidelity_v2__4dfb7404c05c64df5b2e,revision_v1_sha256_hex_004,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,5,fd9fd860a1176177d99f43c848c28112f7d49c410f3768fd8d2f603cdd6c9ae5,narrative_small_discovery,8,15,23,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,a28ec1c4f677e17566609898dd0b2e48b021ee326b1f83413253a1d2cef9331d,115,True
revision_v1_primary_v2_payload_fidelity_v2__4dfb7404c05c64df5b2e__segment_6,revision_v1_primary_v2_payload_fidelity_v2__4dfb7404c05c64df5b2e,revision_v1_sha256_hex_004,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,6,fd9fd860a1176177d99f43c848c28112f7d49c410f3768fd8d2f603cdd6c9ae5,narrative_small_discovery,8,13,21,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,a28ec1c4f677e17566609898dd0b2e48b021ee326b1f83413253a1d2cef9331d,116,True
revision_v1_primary_v2_payload_fidelity_v2__4dfb7404c05c64df5b2e__segment_7,revision_v1_primary_v2_payload_fidelity_v2__4dfb7404c05c64df5b2e,revision_v1_sha256_hex_004,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,7,fd9fd860a1176177d99f43c848c28112f7d49c410f3768fd8d2f603cdd6c9ae5,narrative_small_discovery,8,33,41,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,a28ec1c4f677e17566609898dd0b2e48b021ee326b1f83413253a1d2cef9331d,99,True
revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87__segment_0,revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87,revision_v1_sha256_hex_004,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,0,fd9fd860a1176177d99f43c848c28112f7d49c410f3768fd8d2f603cdd6c9ae5,narrative_small_discovery,8,256,264,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,39de4836f7c8b127155b0eb58bcfff93ca91d2c924ae87800d49c2297bc77a79,99,True
revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87__segment_1,revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87,revision_v1_sha256_hex_004,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,1,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,explain_weather_pattern,8,11,19,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,39de4836f7c8b127155b0eb58bcfff93ca91d2c924ae87800d49c2297bc77a79,117,True
revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87__segment_2,revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87,revision_v1_sha256_hex_004,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,2,42048cc2c1346e047690ef46436371e8a737946098cb0550b8dfbdc43ad4da8e,casual_weekend_chat,8,8,16,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,39de4836f7c8b127155b0eb58bcfff93ca91d2c924ae87800d49c2297bc77a79,120,True
revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87__segment_3,revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87,revision_v1_sha256_hex_004,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,3,fc9efd9807617bdba2b4324d8bae693a652717cd88eff3033a22ef03cfdea357,professional_project_update,8,55,63,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,39de4836f7c8b127155b0eb58bcfff93ca91d2c924ae87800d49c2297bc77a79,100,True
revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87__segment_4,revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87,revision_v1_sha256_hex_004,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,4,28a4c6a915ab0a8e9626bb7b7eadd481a8eebb5572e858be3e5e8c946d9a9cd3,forum_practical_answer,8,34,42,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,39de4836f7c8b127155b0eb58bcfff93ca91d2c924ae87800d49c2297bc77a79,100,True
revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87__segment_5,revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87,revision_v1_sha256_hex_004,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,5,070a81c1c2c363b4e625bcdc06bcf5f4ed2ddb1bc31896be799416ca97470c04,procedure_simple_meal,8,16,24,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,39de4836f7c8b127155b0eb58bcfff93ca91d2c924ae87800d49c2297bc77a79,116,True
revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87__segment_6,revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87,revision_v1_sha256_hex_004,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,6,fd9fd860a1176177d99f43c848c28112f7d49c410f3768fd8d2f603cdd6c9ae5,narrative_small_discovery,8,13,21,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,39de4836f7c8b127155b0eb58bcfff93ca91d2c924ae87800d49c2297bc77a79,116,True
revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87__segment_7,revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87,revision_v1_sha256_hex_004,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,7,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,explain_weather_pattern,8,16,24,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,39de4836f7c8b127155b0eb58bcfff93ca91d2c924ae87800d49c2297bc77a79,113,True
revision_v1_primary_v2_payload_fidelity_v2__d921123945884bf38110__segment_0,revision_v1_primary_v2_payload_fidelity_v2__d921123945884bf38110,revision_v1_sha256_hex_005,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,0,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,explain_weather_pattern,8,256,264,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,5aa5e70882d6304009d758228b96df91a79d63d39521bd25f7d499c2450ce4fc,100,True
revision_v1_primary_v2_payload_fidelity_v2__d921123945884bf38110__segment_1,revision_v1_primary_v2_payload_fidelity_v2__d921123945884bf38110,revision_v1_sha256_hex_005,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,1,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,explain_weather_pattern,8,256,264,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,5aa5e70882d6304009d758228b96df91a79d63d39521bd25f7d499c2450ce4fc,100,True
revision_v1_primary_v2_payload_fidelity_v2__d921123945884bf38110__segment_2,revision_v1_primary_v2_payload_fidelity_v2__d921123945884bf38110,revision_v1_sha256_hex_005,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,2,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,explain_weather_pattern,8,13,21,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,5aa5e70882d6304009d758228b96df91a79d63d39521bd25f7d499c2450ce4fc,117,True
revision_v1_primary_v2_payload_fidelity_v2__d921123945884bf38110__segment_3,revision_v1_primary_v2_payload_fidelity_v2__d921123945884bf38110,revision_v1_sha256_hex_005,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,3,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,explain_weather_pattern,8,13,21,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,5aa5e70882d6304009d758228b96df91a79d63d39521bd25f7d499c2450ce4fc,117,True
revision_v1_primary_v2_payload_fidelity_v2__d921123945884bf38110__segment_4,revision_v1_primary_v2_payload_fidelity_v2__d921123945884bf38110,revision_v1_sha256_hex_005,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,4,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,explain_weather_pattern,8,25,33,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,5aa5e70882d6304009d758228b96df91a79d63d39521bd25f7d499c2450ce4fc,106,True
revision_v1_primary_v2_payload_fidelity_v2__d921123945884bf38110__segment_5,revision_v1_primary_v2_payload_fidelity_v2__d921123945884bf38110,revision_v1_sha256_hex_005,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,5,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,explain_weather_pattern,8,256,264,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,5aa5e70882d6304009d758228b96df91a79d63d39521bd25f7d499c2450ce4fc,100,True
revision_v1_primary_v2_payload_fidelity_v2__d921123945884bf38110__segment_6,revision_v1_primary_v2_payload_fidelity_v2__d921123945884bf38110,revision_v1_sha256_hex_005,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,6,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,explain_weather_pattern,8,20,28,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,5aa5e70882d6304009d758228b96df91a79d63d39521bd25f7d499c2450ce4fc,110,True
revision_v1_primary_v2_payload_fidelity_v2__d921123945884bf38110__segment_7,revision_v1_primary_v2_payload_fidelity_v2__d921123945884bf38110,revision_v1_sha256_hex_005,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,7,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,explain_weather_pattern,8,34,42,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,5aa5e70882d6304009d758228b96df91a79d63d39521bd25f7d499c2450ce4fc,100,True
revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d__segment_0,revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d,revision_v1_sha256_hex_005,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,0,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,explain_weather_pattern,8,256,264,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,dd536d7f42d128e9bb6e1f493758ee4e3199802aed11d2317951fcb9d862e055,100,True
revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d__segment_1,revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d,revision_v1_sha256_hex_005,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,1,42048cc2c1346e047690ef46436371e8a737946098cb0550b8dfbdc43ad4da8e,casual_weekend_chat,8,20,28,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,dd536d7f42d128e9bb6e1f493758ee4e3199802aed11d2317951fcb9d862e055,110,True
revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d__segment_2,revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d,revision_v1_sha256_hex_005,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,2,fc9efd9807617bdba2b4324d8bae693a652717cd88eff3033a22ef03cfdea357,professional_project_update,8,256,264,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,dd536d7f42d128e9bb6e1f493758ee4e3199802aed11d2317951fcb9d862e055,100,True
revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d__segment_3,revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d,revision_v1_sha256_hex_005,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,3,28a4c6a915ab0a8e9626bb7b7eadd481a8eebb5572e858be3e5e8c946d9a9cd3,forum_practical_answer,8,17,25,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,dd536d7f42d128e9bb6e1f493758ee4e3199802aed11d2317951fcb9d862e055,110,True
revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d__segment_4,revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d,revision_v1_sha256_hex_005,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,4,070a81c1c2c363b4e625bcdc06bcf5f4ed2ddb1bc31896be799416ca97470c04,procedure_simple_meal,8,11,19,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,dd536d7f42d128e9bb6e1f493758ee4e3199802aed11d2317951fcb9d862e055,117,True
revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d__segment_5,revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d,revision_v1_sha256_hex_005,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,5,fd9fd860a1176177d99f43c848c28112f7d49c410f3768fd8d2f603cdd6c9ae5,narrative_small_discovery,8,17,25,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,dd536d7f42d128e9bb6e1f493758ee4e3199802aed11d2317951fcb9d862e055,111,True
revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d__segment_6,revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d,revision_v1_sha256_hex_005,sha256_hex,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,6,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,explain_weather_pattern,8,20,28,results/revision_v1/primary_v2/llama3_8b_instruct_q4_k_m/records.jsonl,dd536d7f42d128e9bb6e1f493758ee4e3199802aed11d2317951fcb9d862e055,110,True
