plan_id,position,token_id,entropy_bits,threshold_bits,entropy_margin_bits,eligible,token_role,consumed_before,consumed_after,remaining_after,payload_rank,observed_rank,surprisal_nats,rank_pressure_nats,rolling_start,rolling_position_count,rolling_ranks_consumed,rolling_eligible_fraction,rolling_window_full,byte_start,byte_stop
entropy_trial__1019b5cade7e5b86277d14f8,128,458,7.217303666576211,1.3619193336989834,5.855384332877228,True,payload,70,71,57,4,4,3.4893433399180225,0.8768711090087891,97,32,20,0.625,True,640,643
entropy_trial__1019b5cade7e5b86277d14f8,129,5107,3.9087120166726894,1.3619193336989834,2.546792682973706,True,payload,71,72,56,1,1,1.0595339743956522,0.0,98,32,21,0.65625,True,643,654
entropy_trial__1019b5cade7e5b86277d14f8,130,220,0.3940357329698634,1.3619193336989834,-0.96788360072912,False,ordinary_sampled_skip,72,72,56,,1,0.033548539116349474,0.0,99,32,20,0.625,True,654,655
entropy_trial__1019b5cade7e5b86277d14f8,131,21,2.573264958863543,1.3619193336989834,1.2113456251645593,True,payload,72,73,55,7,7,3.323984119526699,2.3484859466552734,100,32,21,0.65625,True,655,656
entropy_trial__1019b5cade7e5b86277d14f8,132,821,2.9061336363935886,1.3619193336989834,1.5442143026946051,True,payload,73,74,54,7,7,4.261136427255277,3.2888336181640625,101,32,21,0.65625,True,656,661
entropy_trial__1019b5cade7e5b86277d14f8,133,5043,2.7821662976032,1.3619193336989834,1.4202469639042166,True,payload,74,75,53,4,4,2.8727846370821766,2.3410701751708984,102,32,21,0.65625,True,661,668
entropy_trial__1019b5cade7e5b86277d14f8,134,537,4.098709677474107,1.3619193336989834,2.736790343775124,True,payload,75,76,52,5,5,2.7716121060597754,1.2424468994140625,103,32,22,0.6875,True,668,672
entropy_trial__1019b5cade7e5b86277d14f8,135,5230,2.7721882088561802,1.3619193336989834,1.4102688751571968,True,payload,76,77,51,4,4,2.1597528985177483,1.0586509704589844,104,32,22,0.6875,True,672,681
entropy_trial__1019b5cade7e5b86277d14f8,136,304,0.30448969777682516,1.3619193336989834,-1.0574296359221582,False,ordinary_sampled_skip,77,77,51,,1,0.035302678521937025,0.0,105,32,21,0.65625,True,681,684
entropy_trial__1019b5cade7e5b86277d14f8,137,279,1.2840631795356154,1.3619193336989834,-0.077856154163368,False,ordinary_sampled_skip,77,77,51,,1,0.274891660349347,0.0,106,32,20,0.625,True,684,688
entropy_trial__1019b5cade7e5b86277d14f8,138,1156,1.8464283061691027,1.3619193336989834,0.48450897247011926,True,payload,77,78,50,4,4,3.6645011051530254,3.0983219146728516,107,32,20,0.625,True,688,694
entropy_trial__1019b5cade7e5b86277d14f8,139,10262,3.8205880028437784,1.3619193336989834,2.458668669144795,True,payload,78,79,49,4,4,2.3569883150727513,0.7195224761962891,108,32,21,0.65625,True,694,700
entropy_trial__1019b5cade7e5b86277d14f8,140,315,2.469943478828219,1.3619193336989834,1.1080241451292356,True,payload,79,80,48,4,4,3.141811576159295,2.423807144165039,109,32,22,0.6875,True,700,703
entropy_trial__1019b5cade7e5b86277d14f8,141,26967,2.601172414915048,1.3619193336989834,1.2392530812160647,True,payload,80,81,47,7,7,4.395052126554106,3.453432083129883,110,32,22,0.6875,True,703,713
entropy_trial__1019b5cade7e5b86277d14f8,142,12827,3.275262461065625,1.3619193336989834,1.9133431273666415,True,payload,81,82,46,3,3,3.471881605959588,2.8776397705078125,111,32,22,0.6875,True,713,723
entropy_trial__1019b5cade7e5b86277d14f8,143,320,1.6405608254300543,1.3619193336989834,0.2786414917310709,True,payload,82,83,45,7,7,5.4790393846591705,5.0487518310546875,112,32,23,0.71875,True,723,725
entropy_trial__1019b5cade7e5b86277d14f8,144,8206,4.074851037294167,1.3619193336989834,2.712931703595183,True,payload,83,84,44,7,7,4.466877966672055,3.7198219299316406,113,32,23,0.71875,True,725,730
entropy_trial__1019b5cade7e5b86277d14f8,145,1033,4.57956537008606,1.3619193336989834,3.2176460363870767,True,payload,84,85,43,4,4,2.7616533304832345,1.2469024658203125,114,32,24,0.75,True,730,735
entropy_trial__1019b5cade7e5b86277d14f8,146,537,6.3353532579725895,1.3619193336989834,4.973433924273606,True,payload,85,86,42,3,3,2.7669303635138647,0.5137557983398438,115,32,24,0.75,True,735,739
entropy_trial__1019b5cade7e5b86277d14f8,147,3602,5.631184168073724,1.3619193336989834,4.269264834374741,True,payload,86,87,41,4,4,2.786909840475225,0.6524658203125,116,32,25,0.78125,True,739,743
entropy_trial__1019b5cade7e5b86277d14f8,148,10838,4.939886205086235,1.3619193336989834,3.5779668713872512,True,payload,87,88,40,9,9,3.423388536317706,1.7303314208984375,117,32,26,0.8125,True,743,754
entropy_trial__1019b5cade7e5b86277d14f8,149,979,3.1572936687236015,1.3619193336989834,1.795374335024618,True,payload,88,89,39,4,4,2.7014444758205123,1.8523979187011719,118,32,27,0.84375,True,754,759
entropy_trial__1019b5cade7e5b86277d14f8,150,9115,2.491235513863423,1.3619193336989834,1.1293161801644396,True,payload,89,90,38,5,5,4.113415542733719,3.416250228881836,119,32,27,0.84375,True,759,768
entropy_trial__1019b5cade7e5b86277d14f8,151,64262,3.267865934954089,1.3619193336989834,1.9059466012551054,True,payload,90,91,37,4,4,2.148724955362038,1.1684303283691406,120,32,28,0.875,True,768,778
entropy_trial__1019b5cade7e5b86277d14f8,152,8,1.3780418445386526,1.3619193336989834,0.016122510839669202,True,payload,91,92,36,7,7,5.544124840996524,5.134693145751953,121,32,28,0.875,True,778,779
entropy_trial__1019b5cade7e5b86277d14f8,153,311,3.712498703936268,1.3619193336989834,2.3505793702372846,True,payload,92,93,35,4,4,2.048280509219154,0.6912212371826172,122,32,28,0.875,True,779,782
entropy_trial__1019b5cade7e5b86277d14f8,154,5978,4.7819874547354715,1.3619193336989834,3.420068121036488,True,payload,93,94,34,2,2,2.4781880144106587,0.6603488922119141,123,32,28,0.875,True,782,789
entropy_trial__1019b5cade7e5b86277d14f8,155,7192,4.096174864594545,1.3619193336989834,2.7342555308955614,True,payload,94,95,33,4,4,2.413475563036023,0.8472061157226562,124,32,29,0.90625,True,789,797
entropy_trial__1019b5cade7e5b86277d14f8,156,24177,1.6587118168895545,1.3619193336989834,0.29679248319057105,True,payload,95,96,32,1,1,0.2612457989243353,0.0,125,32,29,0.90625,True,797,809
entropy_trial__1019b5cade7e5b86277d14f8,157,323,2.6015724795717263,1.3619193336989834,1.239653145872743,True,payload,96,97,31,4,4,2.4581269800155496,1.5470237731933594,126,32,29,0.90625,True,809,813
entropy_trial__1019b5cade7e5b86277d14f8,158,1303,4.53783830730018,1.3619193336989834,3.1759189736011963,True,payload,97,98,30,4,4,2.7016700448002524,1.3265056610107422,127,32,29,0.90625,True,813,817
entropy_trial__1019b5cade7e5b86277d14f8,159,724,0.00391860892151299,1.3619193336989834,-1.3580007247774704,False,ordinary_sampled_skip,98,98,30,,1,0.00026914548167056296,0.0,128,32,28,0.875,True,817,820
entropy_trial__1019b5cade7e5b86277d14f8,160,3147,0.0036588544881365247,1.3619193336989834,-1.3582604792108468,False,ordinary_sampled_skip,98,98,30,,1,0.0002567250741414284,0.0,129,32,27,0.84375,True,820,827
entropy_trial__1019b5cade7e5b86277d14f8,161,2087,2.3916919855012306,1.3619193336989834,1.0297726518022472,True,payload,98,99,29,4,4,2.5798405238752835,1.8236312866210938,130,32,27,0.84375,True,827,833
entropy_trial__1019b5cade7e5b86277d14f8,162,4637,0.056692930296896274,1.3619193336989834,-1.305226403402087,False,ordinary_sampled_skip,99,99,29,,1,0.005568460898384586,0.0,131,32,27,0.84375,True,833,841
entropy_trial__1019b5cade7e5b86277d14f8,163,382,0.8858546305490068,1.3619193336989834,-0.4760647031499766,False,ordinary_sampled_skip,99,99,29,,1,0.2906876262842246,0.0,132,32,26,0.8125,True,841,844
entropy_trial__1019b5cade7e5b86277d14f8,164,1918,2.4231441367920645,1.3619193336989834,1.061224803093081,True,payload,99,100,28,8,8,4.809876044147835,4.042234420776367,133,32,26,0.8125,True,844,848
entropy_trial__1019b5cade7e5b86277d14f8,165,279,0.038774377282656286,1.3619193336989834,-1.3231449564163271,False,ordinary_sampled_skip,100,100,28,,1,0.0032742775001928237,0.0,134,32,25,0.78125,True,848,852
entropy_trial__1019b5cade7e5b86277d14f8,166,1790,1.1276112009735686,1.3619193336989834,-0.23430813272541484,False,ordinary_sampled_skip,100,100,28,,1,0.21716505461601798,0.0,135,32,24,0.75,True,852,857
entropy_trial__1019b5cade7e5b86277d14f8,167,2326,1.9236555832447901,1.3619193336989834,0.5617362495458067,True,payload,100,101,27,7,7,5.050419491672109,4.264970779418945,136,32,24,0.75,True,857,863
entropy_trial__1019b5cade7e5b86277d14f8,168,5555,0.38368490093938273,1.3619193336989834,-0.9782344327596006,False,ordinary_sampled_skip,101,101,27,,1,0.057520126505661295,0.0,137,32,24,0.75,True,863,869
entropy_trial__1019b5cade7e5b86277d14f8,169,11,0.16367839305445714,1.3619193336989834,-1.1982409406445262,False,ordinary_sampled_skip,101,101,27,,1,0.018548745194927108,0.0,138,32,24,0.75,True,869,870
entropy_trial__1019b5cade7e5b86277d14f8,170,358,1.6785963071302166,1.3619193336989834,0.31667697343123313,True,payload,101,102,26,5,5,3.8175274066559766,3.2858638763427734,139,32,24,0.75,True,870,872
entropy_trial__1019b5cade7e5b86277d14f8,171,686,1.3266672054457045,1.3619193336989834,-0.03525212825327895,False,ordinary_sampled_skip,102,102,26,,1,0.2761732597309532,0.0,140,32,23,0.71875,True,872,877
entropy_trial__1019b5cade7e5b86277d14f8,172,2990,2.569511912739255,1.3619193336989834,1.2075925790402717,True,payload,102,103,25,4,4,2.864965476153486,2.3520164489746094,141,32,23,0.71875,True,877,882
entropy_trial__1019b5cade7e5b86277d14f8,173,8869,1.8777702658093345,1.3619193336989834,0.515850932110351,True,payload,103,104,24,4,4,4.196926501896183,3.675994873046875,142,32,23,0.71875,True,882,890
entropy_trial__1019b5cade7e5b86277d14f8,174,311,0.6411272037204208,1.3619193336989834,-0.7207921299785627,False,ordinary_sampled_skip,104,104,24,,1,0.0958908920929531,0.0,143,32,22,0.6875,True,890,893
entropy_trial__1019b5cade7e5b86277d14f8,175,2225,5.054535814873304,1.3619193336989834,3.692616481174321,True,payload,104,105,23,4,4,3.012687459103976,1.7947616577148438,144,32,22,0.6875,True,893,901
entropy_trial__1019b5cade7e5b86277d14f8,176,323,2.8861062602778755,1.3619193336989834,1.524186926578892,True,payload,105,106,22,2,2,2.1836443167023063,1.6790599822998047,145,32,22,0.6875,True,901,905
entropy_trial__1019b5cade7e5b86277d14f8,177,10517,3.405249932493997,1.3619193336989834,2.0433305987950137,True,payload,106,107,21,4,4,3.4098647810653304,2.644258499145508,146,32,22,0.6875,True,905,912
entropy_trial__1019b5cade7e5b86277d14f8,178,678,2.238661067625156,1.3619193336989834,0.8767417339261727,True,payload,107,108,20,7,7,5.610339198492856,5.213197708129883,147,32,22,0.6875,True,912,916
entropy_trial__1019b5cade7e5b86277d14f8,179,9664,4.514876591692435,1.3619193336989834,3.1529572579934513,True,payload,108,109,19,4,4,2.532367670872354,1.0013885498046875,148,32,22,0.6875,True,916,926
entropy_trial__1019b5cade7e5b86277d14f8,180,821,5.16675687645286,1.3619193336989834,3.8048375427538765,True,payload,109,110,18,1,1,2.1025597892159773,0.0,149,32,22,0.6875,True,926,931
entropy_trial__1019b5cade7e5b86277d14f8,181,8692,3.261457719864556,1.3619193336989834,1.8995383861655726,True,payload,110,111,17,7,7,4.392433815801297,3.5517282485961914,150,32,22,0.6875,True,931,942
entropy_trial__1019b5cade7e5b86277d14f8,182,6813,3.5743813966297893,1.3619193336989834,2.212462062930806,True,payload,111,112,16,5,5,3.081495922647381,1.790353775024414,151,32,22,0.6875,True,942,953
entropy_trial__1019b5cade7e5b86277d14f8,183,311,3.437288565480632,1.3619193336989834,2.075369231781649,True,payload,112,113,15,4,4,2.8310211396460083,1.7729988098144531,152,32,22,0.6875,True,953,956
entropy_trial__1019b5cade7e5b86277d14f8,184,1039,5.3857863123614065,1.3619193336989834,4.023866978662423,True,payload,113,114,14,3,3,2.521651513992925,0.7137985229492188,153,32,22,0.6875,True,956,960
entropy_trial__1019b5cade7e5b86277d14f8,185,47762,4.438072428193858,1.3619193336989834,3.0761530944948747,True,payload,114,115,13,4,4,3.285000681101561,1.8983173370361328,154,32,22,0.6875,True,960,968
entropy_trial__1019b5cade7e5b86277d14f8,186,4573,0.7425088894020889,1.3619193336989834,-0.6194104442968945,False,ordinary_sampled_skip,115,115,13,,1,0.09344837528105288,0.0,155,32,21,0.65625,True,968,980
entropy_trial__1019b5cade7e5b86277d14f8,187,481,2.250283791483782,1.3619193336989834,0.8883644577847987,True,payload,115,116,12,9,9,4.994520010242894,4.21107292175293,156,32,21,0.65625,True,980,982
entropy_trial__1019b5cade7e5b86277d14f8,188,892,3.8453384951975553,1.3619193336989834,2.483419161498572,True,payload,116,117,11,7,7,4.193249692663535,3.4813451766967773,157,32,21,0.65625,True,982,988
entropy_trial__1019b5cade7e5b86277d14f8,189,5646,2.636329137091438,1.3619193336989834,1.2744098033924547,True,payload,117,118,10,2,2,2.1457871918023343,1.5437908172607422,158,32,21,0.65625,True,988,997
entropy_trial__1019b5cade7e5b86277d14f8,190,4752,6.873745276827176,1.3619193336989834,5.511825943128192,True,payload,118,119,9,4,4,3.376409364917233,1.4293746948242188,159,32,21,0.65625,True,997,1006
entropy_trial__1019b5cade7e5b86277d14f8,191,5662,3.804919647563676,1.3619193336989834,2.4430003138646925,True,payload,119,120,8,9,9,4.831041846240794,3.9254379272460938,160,32,22,0.6875,True,1006,1014
entropy_trial__1019b5cade7e5b86277d14f8,192,6832,0.09507492908317972,1.3619193336989834,-1.2668444046158038,False,ordinary_sampled_skip,120,120,8,,1,0.00742261694793811,0.0,161,32,22,0.6875,True,1014,1023
entropy_trial__1019b5cade7e5b86277d14f8,193,4119,0.5862271109071229,1.3619193336989834,-0.7756922227918606,False,ordinary_sampled_skip,120,120,8,,1,0.0678816893606431,0.0,162,32,21,0.65625,True,1023,1030
entropy_trial__1019b5cade7e5b86277d14f8,194,389,1.745576088872278,1.3619193336989834,0.38365675517329456,True,payload,120,121,7,7,7,5.623267986387823,5.086387634277344,163,32,22,0.6875,True,1030,1033
entropy_trial__1019b5cade7e5b86277d14f8,195,419,3.0656496487908083,1.3619193336989834,1.7037303150918248,True,payload,121,122,6,6,6,4.122206354743366,3.5084400177001953,164,32,23,0.71875,True,1033,1038
entropy_trial__1019b5cade7e5b86277d14f8,196,7112,3.384193059423204,1.3619193336989834,2.0222737257242205,True,payload,122,123,5,7,7,3.917320714900992,3.231487274169922,165,32,23,0.71875,True,1038,1042
entropy_trial__1019b5cade7e5b86277d14f8,197,821,0.7277902878124936,1.3619193336989834,-0.6341290458864899,False,ordinary_sampled_skip,123,123,5,,1,0.07880235075856845,0.0,166,32,23,0.71875,True,1042,1047
entropy_trial__1019b5cade7e5b86277d14f8,198,4269,2.3979305398018265,1.3619193336989834,1.036011206102843,True,payload,123,124,4,6,6,3.610007772812594,3.0577831268310547,167,32,24,0.75,True,1047,1054
entropy_trial__1019b5cade7e5b86277d14f8,199,369,1.9056546406309622,1.3619193336989834,0.5437353069319788,True,payload,124,125,3,4,4,2.9046822423959604,2.4658641815185547,168,32,24,0.75,True,1054,1058
entropy_trial__1019b5cade7e5b86277d14f8,200,1376,3.7149557421443182,1.3619193336989834,2.353036408445335,True,payload,125,126,2,9,9,3.9687890787722147,3.2284317016601562,169,32,25,0.78125,True,1058,1062
entropy_trial__1019b5cade7e5b86277d14f8,201,730,4.166346835022524,1.3619193336989834,2.8044275013235405,True,payload,126,127,1,4,4,2.6992071097305477,1.788797378540039,170,32,26,0.8125,True,1062,1064
entropy_trial__1019b5cade7e5b86277d14f8,202,1893,0.0026778308942770864,1.3619193336989834,-1.3592415028047065,False,ordinary_sampled_skip,127,127,1,,1,0.00014033123948564707,0.0,171,32,25,0.78125,True,1064,1066
entropy_trial__1019b5cade7e5b86277d14f8,203,59236,1.9306173379975364,1.3619193336989834,0.568698004298553,True,payload,127,128,0,10,10,5.874128193976752,5.5639848709106445,172,32,26,0.8125,True,1066,1077
entropy_trial__2b5e682d0007193b56249891,0,1815,2.678686934527225,1.9175505039890282,0.7611364305381967,True,payload,0,1,127,7,7,5.084992487181745,4.783062934875488,0,1,1,1.0,False,0,3
entropy_trial__2b5e682d0007193b56249891,1,1146,3.7726684638580545,1.9175505039890282,1.8551179598690264,True,payload,1,2,126,2,2,2.4426885353650327,1.5906753540039062,0,2,2,1.0,False,3,6
entropy_trial__2b5e682d0007193b56249891,2,1309,3.378463386672602,1.9175505039890282,1.4609128826835738,True,payload,2,3,125,7,7,3.982449035113355,2.6624679565429688,0,3,3,1.0,False,6,10
entropy_trial__2b5e682d0007193b56249891,3,29493,2.1402535300696073,1.9175505039890282,0.22270302608057913,True,payload,3,4,124,4,4,3.2969926046861424,2.80184268951416,0,4,4,1.0,False,10,11
entropy_trial__2b5e682d0007193b56249891,4,1603,4.573093512745319,1.9175505039890282,2.655543008756291,True,payload,4,5,123,7,7,3.2506752572089397,1.5784368515014648,0,5,5,1.0,False,11,16
entropy_trial__2b5e682d0007193b56249891,5,4110,4.807589464724591,1.9175505039890282,2.890038960735563,True,payload,5,6,122,7,7,3.475598899339584,1.8099384307861328,0,6,6,1.0,False,16,24
entropy_trial__2b5e682d0007193b56249891,6,1509,4.538351431777985,1.9175505039890282,2.6208009277889572,True,payload,6,7,121,4,4,2.8500380475983604,1.440826416015625,0,7,7,1.0,False,24,29
entropy_trial__2b5e682d0007193b56249891,7,5110,5.887871857418626,1.9175505039890282,3.9703213534295982,True,payload,7,8,120,5,5,3.1642650917269446,1.756967544555664,0,8,8,1.0,False,29,34
entropy_trial__2b5e682d0007193b56249891,8,1066,3.354138221982659,1.9175505039890282,1.436587717993631,True,payload,8,9,119,7,7,4.08735149316589,2.918154716491699,0,9,9,1.0,False,34,37
entropy_trial__2b5e682d0007193b56249891,9,3503,4.468413544258231,1.9175505039890282,2.550863040269203,True,payload,9,10,118,6,6,4.2986322386613605,3.3879518508911133,0,10,10,1.0,False,37,44
entropy_trial__2b5e682d0007193b56249891,10,1137,4.321913175881379,1.9175505039890282,2.404362671892351,True,payload,10,11,117,7,7,3.2035843071492245,1.5088310241699219,0,11,11,1.0,False,44,49
entropy_trial__2b5e682d0007193b56249891,11,2355,1.0258526965603727,1.9175505039890282,-0.8916978074286555,False,ordinary_sampled_skip,11,11,117,,1,0.15390577170355257,0.0,0,12,11,0.9166666666666666,False,49,56
entropy_trial__2b5e682d0007193b56249891,12,1093,3.508581627574191,1.9175505039890282,1.5910311235851626,True,payload,11,12,116,6,6,3.59013381909147,2.6065292358398438,0,13,12,0.9230769230769231,False,56,58
entropy_trial__2b5e682d0007193b56249891,13,29478,5.397392083442227,1.9175505039890282,3.479841579453199,True,payload,12,13,115,4,4,2.861474646996509,1.494720458984375,0,14,13,0.9285714285714286,False,58,59
entropy_trial__2b5e682d0007193b56249891,14,29491,0.010905385882838806,1.9175505039890282,-1.9066451181061894,False,ordinary_sampled_skip,13,13,115,,1,0.0006205037031818961,0.0,0,15,13,0.8666666666666667,False,59,60
entropy_trial__2b5e682d0007193b56249891,15,29474,0.02546869022369654,1.9175505039890282,-1.8920818137653317,False,ordinary_sampled_skip,13,13,115,,1,0.002288294665888202,0.0,0,16,13,0.8125,False,60,61
entropy_trial__2b5e682d0007193b56249891,16,29491,1.1932433878615705,1.9175505039890282,-0.7243071161274577,False,ordinary_sampled_skip,13,13,115,,1,0.4582465945210501,0.0,0,17,13,0.7647058823529411,False,61,62
entropy_trial__2b5e682d0007193b56249891,17,4894,7.2456944023845,1.9175505039890282,5.3281438983954725,True,payload,13,14,114,8,8,3.5060172530256377,0.8890838623046875,0,18,14,0.7777777777777778,False,62,68
entropy_trial__2b5e682d0007193b56249891,18,2242,1.6029501711821101,1.9175505039890282,-0.314600332806918,False,ordinary_sampled_skip,14,14,114,,1,0.4625642167194819,0.0,0,19,14,0.7368421052631579,False,68,75
entropy_trial__2b5e682d0007193b56249891,19,29493,0.9727082482314137,1.9175505039890282,-0.9448422557576145,False,ordinary_sampled_skip,14,14,114,,1,0.15053078102998896,0.0,0,20,14,0.7,False,75,76
entropy_trial__2b5e682d0007193b56249891,20,3730,3.4265587841798624,1.9175505039890282,1.5090082801908342,True,payload,14,15,113,4,4,3.0974467702994897,2.3157386779785156,0,21,15,0.7142857142857143,False,76,84
