q8_plan_id,q4_plan_id,source_trial_id,payload_name,payload_class,codec,supported,invalid_rank_count,exact_payload_recovery,decode_success
quantization_trial__19d13d88b0262d1248fbee05,quantization_trial__7028040a0c21fad1f6716a4f,revision_v1_primary_v2_payload_fidelity_v2__62b9bb23cad870f7d145,revision_v1_nonce_96_bit_hex_044,nonce_96_bit_hex,ascii_b8,True,6,False,False
quantization_trial__19db01475e432db49f1d923c,quantization_trial__f28d407a1f2c1de6da669a9f,revision_v1_primary_v2_payload_fidelity_v2__2c2501db2ada36260fdf,revision_v1_token_128_bit_hex_051,token_128_bit_hex,ascii_b8,True,0,False,True
quantization_trial__1a076b82fee62e2bd4c3bd77,quantization_trial__967eec33e0d3b1abe02a25a8,revision_v1_primary_v2_payload_fidelity_v2__002fcea96db8675ad7d2,revision_v1_aes256_gcm_base64_036,aes256_gcm_base64,ascii_b16,True,6,False,False
quantization_trial__1a1cb45c6a0fe2a6918afd74,quantization_trial__5a3a3d836ccb6a67f2b3217a,revision_v1_primary_v2_payload_fidelity_v2__b7d8ff1953c95fc17645,revision_v1_ed25519_signature_base64_005,ed25519_signature_base64,ascii_b8,True,21,False,False
quantization_trial__1a45c0fa1e2e7773855b2783,quantization_trial__f26522c2e58a491f83400c37,revision_v1_primary_v2_payload_fidelity_v2__eaeb357cdf9fb31dbf29,revision_v1_token_128_bit_hex_035,token_128_bit_hex,ascii_b8,True,3,False,False
quantization_trial__1a7dc02fdf058a9b18870003,quantization_trial__d0dc53a6a2aae7dc11a7b11e,revision_v1_primary_v2_payload_fidelity_v2__8d55c1560c5da54a86ba,revision_v1_uuid_v4_051,uuid_v4,ascii_b16,True,2,False,False
quantization_trial__1aad232d4a5a2171145f6c6a,quantization_trial__0686b2a31e38c93c4b8d44c1,revision_v1_primary_v2_payload_fidelity_v2__04ead49820c902e316a3,revision_v1_token_128_bit_hex_040,token_128_bit_hex,ascii_b8,True,2,False,False
quantization_trial__1b12cafadb6c4b7416f99f84,quantization_trial__fed0da5893e2dd3b752c1beb,revision_v1_primary_v2_payload_fidelity_v2__88d8310afe58743eba87,revision_v1_uuid_v4_019,uuid_v4,ascii_b8,True,7,False,False
quantization_trial__1b141f108354d6f76645bb68,quantization_trial__fa6a69ea416f7e716c7d0e04,revision_v1_primary_v2_payload_fidelity_v2__54944e26feb6507689a5,revision_v1_token_128_bit_hex_002,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__1b58f93275f06484889c8ce3,quantization_trial__cf53533019097ec655cec3a3,revision_v1_primary_v2_payload_fidelity_v2__0ca1ecd22e6029a203eb,revision_v1_chacha20_poly1305_base64_008,chacha20_poly1305_base64,ascii_b16,True,4,False,False
quantization_trial__1b934acca882e7025298c15d,quantization_trial__dda1e4471560765d9a12847e,revision_v1_primary_v2_payload_fidelity_v2__85d81b29df282aa5c633,revision_v1_ed25519_signature_base64_003,ed25519_signature_base64,ascii_b16,True,5,False,False
quantization_trial__1bd181bbf94481c2d4d8fc45,quantization_trial__db5a57640b8ddad638d87c6a,revision_v1_primary_v2_payload_fidelity_v2__d191a70d23bece681db5,revision_v1_token_128_bit_hex_050,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__1c3324e0d9d1272edfecd031,quantization_trial__d8f33fefee3701c9c461dbbc,revision_v1_primary_v2_payload_fidelity_v2__d5e381b4cdb98a32594d,revision_v1_chacha20_poly1305_base64_029,chacha20_poly1305_base64,ascii_b16,True,4,False,False
quantization_trial__1c78f68a0cd4b7a7c2a1fe72,quantization_trial__39811b324bcbfcf1a945bdf6,revision_v1_primary_v2_payload_fidelity_v2__edfc51e2783a45a31514,revision_v1_nonce_96_bit_hex_019,nonce_96_bit_hex,ascii_b16,True,1,False,False
quantization_trial__1c91fc3407a1da5934cb7df0,quantization_trial__23580f0457ca4f3e6c481451,revision_v1_primary_v2_payload_fidelity_v2__8dc56538615e8323b430,revision_v1_chacha20_poly1305_base64_045,chacha20_poly1305_base64,ascii_b16,True,4,False,False
quantization_trial__1cac1caa8f12a96432e3cc03,quantization_trial__546346dd4e5f45cf12c62170,revision_v1_primary_v2_payload_fidelity_v2__fcd30cc46cba512587ab,revision_v1_sha256_hex_000,sha256_hex,ascii_b8,True,8,False,False
quantization_trial__1d7bb44b2f761845ccd8b6f0,quantization_trial__a8509f7de9ce1f3f04a62a4f,revision_v1_primary_v2_payload_fidelity_v2__502b3af94f44fa309fe2,revision_v1_ed25519_signature_base64_017,ed25519_signature_base64,ascii_b8,True,13,False,False
quantization_trial__1dad03acda78e88ffcca5a0e,quantization_trial__4397b38e919caacee12bcce9,revision_v1_primary_v2_payload_fidelity_v2__fb4988f2b557044fd15e,revision_v1_uuid_v4_000,uuid_v4,ascii_b8,True,4,False,False
quantization_trial__1dd8d3e9985e1a8e74c472ab,quantization_trial__b3415c72cf71aeaae000d874,revision_v1_primary_v2_payload_fidelity_v2__b88c9dc90688a1204d8a,revision_v1_nonce_96_bit_hex_038,nonce_96_bit_hex,ascii_b8,True,5,False,False
quantization_trial__1e09691c9edad831c881b8e5,quantization_trial__f1a23e67a21ce14bb254ca03,revision_v1_primary_v2_payload_fidelity_v2__e775384476735686ba61,revision_v1_nonce_96_bit_hex_002,nonce_96_bit_hex,ascii_b16,True,0,False,True
quantization_trial__1e157fd4b56eefe4bc64d803,quantization_trial__9f1b889762fcd2dbdc4c25e0,revision_v1_primary_v2_payload_fidelity_v2__36f33aad8a7c477ab007,revision_v1_sha256_hex_014,sha256_hex,ascii_b8,True,6,False,False
quantization_trial__1e5d0efa64f096ca54838299,quantization_trial__cca55cb8a2947ac9d8dc404b,revision_v1_primary_v2_payload_fidelity_v2__7c3ffb8ce3392b7b1310,revision_v1_uuid_v4_005,uuid_v4,ascii_b8,True,7,False,False
quantization_trial__1eb8897a55e11256459c9192,quantization_trial__512bd8a84af115d64014fa76,revision_v1_primary_v2_payload_fidelity_v2__f874945bd15dec2eeafc,revision_v1_chacha20_poly1305_base64_044,chacha20_poly1305_base64,ascii_b8,True,7,False,False
quantization_trial__1f2f2206f9618721cdeabc1e,quantization_trial__cc3431a56fc1e750d35ecc76,revision_v1_primary_v2_payload_fidelity_v2__8f8da7a11c118e45a553,revision_v1_sha256_hex_008,sha256_hex,ascii_b16,True,0,False,True
quantization_trial__1f7ba4d889e6901d148e46b1,quantization_trial__bd9ff8e39594d6d34a5c1370,revision_v1_primary_v2_payload_fidelity_v2__cf8e63e9791c3ffcfecf,revision_v1_ed25519_signature_base64_035,ed25519_signature_base64,ascii_b8,True,11,False,False
quantization_trial__1fc5467dde9acf016626bdd9,quantization_trial__eb8f4139f42a7d7927321859,revision_v1_primary_v2_payload_fidelity_v2__e48f4d6810306558092e,revision_v1_aes256_gcm_base64_003,aes256_gcm_base64,ascii_b16,True,6,False,False
quantization_trial__1fcb7ee58149df0dada00715,quantization_trial__fa8bef38be3e197170f3c64f,revision_v1_primary_v2_payload_fidelity_v2__b8f40507bca6e072406e,revision_v1_aes256_gcm_base64_050,aes256_gcm_base64,ascii_b16,True,1,False,False
quantization_trial__1fe51c0d498d6cf4759d630d,quantization_trial__071d828b4bb30baaf3991cff,revision_v1_primary_v2_payload_fidelity_v2__6c26d1cc3f4df0295067,revision_v1_uuid_v4_024,uuid_v4,ascii_b8,True,4,False,False
quantization_trial__1fefda6d196158c20480b411,quantization_trial__6fdaca940f317c4760859c91,revision_v1_primary_v2_payload_fidelity_v2__e2c9b686119acc5b5a16,revision_v1_uuid_v4_013,uuid_v4,ascii_b8,True,2,False,False
quantization_trial__200adf8f3e5f3e134c8bc723,quantization_trial__649edbe1d0bebfa153dd4aa1,revision_v1_primary_v2_payload_fidelity_v2__8d83bb0818d185529117,revision_v1_sha256_hex_030,sha256_hex,ascii_b8,True,4,False,False
quantization_trial__2026dfe39b5d7fa5278cd331,quantization_trial__bf646979769623b66eb6b04b,revision_v1_primary_v2_payload_fidelity_v2__2719d52246a9e969356e,revision_v1_ed25519_signature_base64_016,ed25519_signature_base64,ascii_b8,True,13,False,False
quantization_trial__2030eb37959720237c1721ea,quantization_trial__65468fd6fe3e9df032707b62,revision_v1_primary_v2_payload_fidelity_v2__5dcfd59c9e5ca505e9f9,revision_v1_sha256_hex_020,sha256_hex,ascii_b16,True,0,False,True
quantization_trial__20e3bf3509113d1abbadc388,quantization_trial__fe90dbd77c09f7c00a6b78be,revision_v1_primary_v2_payload_fidelity_v2__e80006802588a01e4b68,revision_v1_token_128_bit_hex_032,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__2115bbb487d9b6eabe98e43f,quantization_trial__51b05d48b8b6d9cb12915ab1,revision_v1_primary_v2_payload_fidelity_v2__4e93993c7f21b6e672d8,revision_v1_token_128_bit_hex_012,token_128_bit_hex,ascii_b8,True,6,False,False
quantization_trial__2134c344b9e8d8b05cfaaa93,quantization_trial__be6f170c464080ec2aeaeed0,revision_v1_primary_v2_payload_fidelity_v2__5e6c7848adc1b0fedd2f,revision_v1_token_128_bit_hex_016,token_128_bit_hex,ascii_b8,True,4,False,False
quantization_trial__2193539955b2dc987ea315ea,quantization_trial__56c3933468cc5fb62dd7ac18,revision_v1_primary_v2_payload_fidelity_v2__db7953aa732731635a19,revision_v1_uuid_v4_015,uuid_v4,ascii_b8,True,9,False,False
quantization_trial__21b505757a9995920d9e9967,quantization_trial__db708eee19ff246f12bb5eea,revision_v1_primary_v2_payload_fidelity_v2__b6fa23a839af04198565,revision_v1_chacha20_poly1305_base64_027,chacha20_poly1305_base64,ascii_b16,True,3,False,False
quantization_trial__222dc2f3a5e82a8d9547aa54,quantization_trial__e3a9d4aa166ff9e5b012744d,revision_v1_primary_v2_payload_fidelity_v2__f63d1f8342696622c62e,revision_v1_hmac_sha256_hex_007,hmac_sha256_hex,ascii_b16,True,0,False,True
quantization_trial__22cfdc9a934ea41d37bbe4bc,quantization_trial__28b23098d2f80781089ace60,revision_v1_primary_v2_payload_fidelity_v2__be0ed9801392f124a5da,revision_v1_uuid_v4_018,uuid_v4,ascii_b16,True,1,False,False
quantization_trial__22e7aaa082890f8ac46dfe98,quantization_trial__9ddd33a30b8882c44249ff3f,revision_v1_primary_v2_payload_fidelity_v2__d80d495fcdf4ec126270,revision_v1_chacha20_poly1305_base64_033,chacha20_poly1305_base64,ascii_b16,True,3,False,False
quantization_trial__230daa602ef261c3c4a72fff,quantization_trial__14a099a199d459964e7a43c0,revision_v1_primary_v2_payload_fidelity_v2__4a92ac180b46a5754428,revision_v1_uuid_v4_048,uuid_v4,ascii_b8,True,7,False,False
quantization_trial__2371b7a227c6f977fbe1b053,quantization_trial__b5a6339b93b1cd1edfa0d9a3,revision_v1_primary_v2_payload_fidelity_v2__5d20a9e1dcdf37fe7ef5,revision_v1_token_128_bit_hex_001,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__238d8a7dcf04b93e4d0079aa,quantization_trial__08bea129b6add4af0105bea3,revision_v1_primary_v2_payload_fidelity_v2__b84e2146d448857507f9,revision_v1_ed25519_signature_base64_013,ed25519_signature_base64,ascii_b16,True,5,False,False
quantization_trial__24608264eeace3735ab69827,quantization_trial__31303a970d539ccb5b076f7f,revision_v1_primary_v2_payload_fidelity_v2__46efffbbd44a5229d458,revision_v1_token_128_bit_hex_052,token_128_bit_hex,ascii_b16,True,0,False,True
quantization_trial__24c0fabdb7215f5bf812ae46,quantization_trial__a3b56f23a5b1365ea2d25266,revision_v1_primary_v2_payload_fidelity_v2__ee543dc34a071f849581,revision_v1_hmac_sha256_hex_047,hmac_sha256_hex,ascii_b16,True,0,False,True
quantization_trial__25590dd9b35aac9e87d4cf09,quantization_trial__5b06e1a7a8170b47cb84397c,revision_v1_primary_v2_payload_fidelity_v2__c6e46189872ff72f99b8,revision_v1_ed25519_signature_base64_015,ed25519_signature_base64,ascii_b8,True,16,False,False
quantization_trial__25ddabc82015d6a298d76a03,quantization_trial__83c5ded8fe72ac7da41132f3,revision_v1_primary_v2_payload_fidelity_v2__5d89f7c031c7d3c311a6,revision_v1_uuid_v4_026,uuid_v4,ascii_b8,True,4,False,False
quantization_trial__25e8559149103bcae09afc3b,quantization_trial__6419c1667451fce5302c7443,revision_v1_primary_v2_payload_fidelity_v2__b50bfeb447f14fecdbeb,revision_v1_hmac_sha256_hex_051,hmac_sha256_hex,ascii_b8,True,4,False,False
quantization_trial__25f382096ce00389079f7e84,quantization_trial__26c16c68656f3a4eab13d892,revision_v1_primary_v2_payload_fidelity_v2__fbbe2fc0fae72f1d218f,revision_v1_ed25519_signature_base64_056,ed25519_signature_base64,ascii_b8,True,12,False,False
quantization_trial__260605c89e036219d2ac1a6c,quantization_trial__f8edd262e39db0f3091639b3,revision_v1_primary_v2_payload_fidelity_v2__f72ce2c5a31a310f6eec,revision_v1_hmac_sha256_hex_011,hmac_sha256_hex,ascii_b16,True,0,False,True
quantization_trial__271aa4226b7e91abc037521b,quantization_trial__3b1b833385d21ebd9cd2d3ba,revision_v1_primary_v2_payload_fidelity_v2__a4357d450119d8d08ac0,revision_v1_chacha20_poly1305_base64_018,chacha20_poly1305_base64,ascii_b8,True,9,False,False
quantization_trial__27473c5aa26d5fff08e68cc0,quantization_trial__21c7ef61a6ee830c3931a4ab,revision_v1_primary_v2_payload_fidelity_v2__20ef8677b64c16f29737,revision_v1_uuid_v4_059,uuid_v4,ascii_b8,True,8,False,False
quantization_trial__275662bb54bfc13619277838,quantization_trial__206b06eee9de353c95e796b8,revision_v1_primary_v2_payload_fidelity_v2__2397ceb2fe8cd2ce5c21,revision_v1_chacha20_poly1305_base64_034,chacha20_poly1305_base64,ascii_b8,True,10,False,False
quantization_trial__27711ab693ebc1cc1b9337f4,quantization_trial__8e3b450fa6d64f408f331aef,revision_v1_primary_v2_payload_fidelity_v2__90f0845fccdb38f75303,revision_v1_token_128_bit_hex_030,token_128_bit_hex,ascii_b16,True,1,False,False
quantization_trial__27a8c5d56c71924bb51caa1a,quantization_trial__909452b31b33d100d6c82431,revision_v1_primary_v2_payload_fidelity_v2__c1d6b26b2e3d2da6f7be,revision_v1_chacha20_poly1305_base64_026,chacha20_poly1305_base64,ascii_b16,True,4,False,False
quantization_trial__27d2fe1a51f4d580cb0fd12a,quantization_trial__0c73bd93db9ad0a302518514,revision_v1_primary_v2_payload_fidelity_v2__63d4fe4ffd3a8bd59159,revision_v1_nonce_96_bit_hex_033,nonce_96_bit_hex,ascii_b16,True,0,False,True
quantization_trial__27d3f91b58f647875b5aeb0f,quantization_trial__58e1d29654add0d62e95bf68,revision_v1_primary_v2_payload_fidelity_v2__c18436f659cf10dc568b,revision_v1_nonce_96_bit_hex_027,nonce_96_bit_hex,ascii_b8,True,1,False,False
quantization_trial__28091f5ee00232417bd91548,quantization_trial__e8f2c882824e60c00fa19a0b,revision_v1_primary_v2_payload_fidelity_v2__cc57fb7a9816d4a07e2d,revision_v1_nonce_96_bit_hex_019,nonce_96_bit_hex,ascii_b8,True,5,False,False
quantization_trial__284de2aa68aa580ff10b7347,quantization_trial__04aa98c4b94227594bd44d18,revision_v1_primary_v2_payload_fidelity_v2__3d02a7a63fe556fcfe13,revision_v1_hmac_sha256_hex_044,hmac_sha256_hex,ascii_b16,True,0,False,True
quantization_trial__28a7a8069ac806424270fe7d,quantization_trial__25555c9e5a1b635de1e1560b,revision_v1_primary_v2_payload_fidelity_v2__5511cd8781a184d36439,revision_v1_hmac_sha256_hex_042,hmac_sha256_hex,ascii_b16,True,1,False,False
quantization_trial__290b99c8617598a81868c797,quantization_trial__e69c29cb24393f536f5bd869,revision_v1_primary_v2_payload_fidelity_v2__d999190c1e5ed03c2d68,revision_v1_token_128_bit_hex_036,token_128_bit_hex,ascii_b16,True,1,False,False
quantization_trial__2988c4711a0704070089ccd8,quantization_trial__3f4c44eeefdf3d76a3e85721,revision_v1_primary_v2_payload_fidelity_v2__6c9409e8485e962a5541,revision_v1_chacha20_poly1305_base64_050,chacha20_poly1305_base64,ascii_b16,True,3,False,False
quantization_trial__29bd652393968c0f92ad465d,quantization_trial__9bdca89d3eaea716b06e8176,revision_v1_primary_v2_payload_fidelity_v2__8cd521157f004f687caa,revision_v1_sha256_hex_025,sha256_hex,ascii_b16,True,1,False,False
quantization_trial__2a64e156039fafdc05ff19df,quantization_trial__eb5d70ebde580bbd337f6f78,revision_v1_primary_v2_payload_fidelity_v2__f5235bb0f4be5dc0da1e,revision_v1_sha256_hex_020,sha256_hex,ascii_b8,True,7,False,False
quantization_trial__2a8649f4c963eaa6a8abed12,quantization_trial__2318b516cf30362ea9c27eab,revision_v1_primary_v2_payload_fidelity_v2__0d6a267d9c2f88dc4110,revision_v1_sha256_hex_026,sha256_hex,ascii_b16,True,0,False,True
quantization_trial__2c1cd5bfa17601610fc51598,quantization_trial__55feb2bac301a498a4e8a6ba,revision_v1_primary_v2_payload_fidelity_v2__5d8137b5be92515fde37,revision_v1_ed25519_signature_base64_002,ed25519_signature_base64,ascii_b8,True,21,False,False
quantization_trial__2c6c56d2c8913e0f1be18399,quantization_trial__c89e53c15c556a9896c42bff,revision_v1_primary_v2_payload_fidelity_v2__783ae93284714f03522f,revision_v1_hmac_sha256_hex_002,hmac_sha256_hex,ascii_b16,True,3,False,False
quantization_trial__2c70701c2cbe56b613e6438f,quantization_trial__7e13cf17f726431021a664d1,revision_v1_primary_v2_payload_fidelity_v2__1ea9c43d833a177a80e0,revision_v1_ed25519_signature_base64_027,ed25519_signature_base64,ascii_b8,True,17,False,False
quantization_trial__2c7f64ac19c213d7ca9b2d79,quantization_trial__147d5e12b4dd9728ed7b6486,revision_v1_primary_v2_payload_fidelity_v2__6068159d4c5c1e9ceab8,revision_v1_token_128_bit_hex_017,token_128_bit_hex,ascii_b16,True,2,False,False
quantization_trial__2cd6a083e4c76d65c49b18cb,quantization_trial__0d467418f1b0c115b06bb69c,revision_v1_primary_v2_payload_fidelity_v2__d8809256c24afe090031,revision_v1_chacha20_poly1305_base64_025,chacha20_poly1305_base64,ascii_b8,True,10,False,False
quantization_trial__2d0a78c749b25d584dda8baa,quantization_trial__dd635cb1e9e2a38611d41935,revision_v1_primary_v2_payload_fidelity_v2__d6d5dc2e8662cdb6388b,revision_v1_nonce_96_bit_hex_004,nonce_96_bit_hex,ascii_b8,True,4,False,False
quantization_trial__2dbd1a9d0f3fdb96484ec443,quantization_trial__8c07f21fc4e9a6b88c2e2171,revision_v1_primary_v2_payload_fidelity_v2__866158b9f26002e5be4a,revision_v1_token_128_bit_hex_045,token_128_bit_hex,ascii_b16,True,1,False,False
quantization_trial__2dce7607d3024eeff5d07f19,quantization_trial__97e7858be77bcd74cb166160,revision_v1_primary_v2_payload_fidelity_v2__24eb87071efd47c795cd,revision_v1_sha256_hex_055,sha256_hex,ascii_b8,True,6,False,False
quantization_trial__2e1485ec75067c0ac4537536,quantization_trial__70569df25408d0310a449a82,revision_v1_primary_v2_payload_fidelity_v2__5cef7cde3a50561a3a3b,revision_v1_aes256_gcm_base64_018,aes256_gcm_base64,ascii_b16,True,4,False,False
quantization_trial__2e19de4f78b5561b0fc4b12b,quantization_trial__0eba0445be40c9c91092228b,revision_v1_primary_v2_payload_fidelity_v2__8e7e555b80c96d453b90,revision_v1_sha256_hex_051,sha256_hex,ascii_b16,True,0,False,True
quantization_trial__2e3e51aabb5d3a4b410508da,quantization_trial__a091846efb8617d8475e5e79,revision_v1_primary_v2_payload_fidelity_v2__cbe9255bf73033f76a81,revision_v1_token_128_bit_hex_036,token_128_bit_hex,ascii_b8,True,3,False,False
quantization_trial__2e94351252d8349e7f61bfcf,quantization_trial__1ff1180c22a8f0720ada49b1,revision_v1_primary_v2_payload_fidelity_v2__46fe99c64774ba1026ab,revision_v1_aes256_gcm_base64_035,aes256_gcm_base64,ascii_b16,True,2,False,False
quantization_trial__2ec4987142471eb52ee9fc12,quantization_trial__ff02ffdf046b7c7c8120a22d,revision_v1_primary_v2_payload_fidelity_v2__723118f8dfb25246e97c,revision_v1_nonce_96_bit_hex_012,nonce_96_bit_hex,ascii_b16,True,0,False,True
quantization_trial__2f35cfb7bf73c99641ed5109,quantization_trial__3dd64f73fe111ccddf2f548e,revision_v1_primary_v2_payload_fidelity_v2__b5bca0544dd379b1c41f,revision_v1_ed25519_signature_base64_028,ed25519_signature_base64,ascii_b16,True,2,False,False
quantization_trial__2fa3c3d692cd2d25b119cc4d,quantization_trial__39df7e0529a1dcfe4ad2743c,revision_v1_primary_v2_payload_fidelity_v2__cc07e7ca3044e5b9c2c4,revision_v1_hmac_sha256_hex_013,hmac_sha256_hex,ascii_b16,True,0,False,True
quantization_trial__2fb5d853484c08c2cae10283,quantization_trial__1f52848fb32354bff38a1007,revision_v1_primary_v2_payload_fidelity_v2__60ca5ccd38eb84837dc2,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,ascii_b8,True,6,False,False
quantization_trial__2fc2998e944b1a762da0430d,quantization_trial__9f8e5abb344ec8f90b645c73,revision_v1_primary_v2_payload_fidelity_v2__d327cdf30dc62d420ec4,revision_v1_hmac_sha256_hex_004,hmac_sha256_hex,ascii_b16,True,0,False,True
quantization_trial__2fce0d6b2270cbd911c9d165,quantization_trial__5207f44753e7a1bf128e67b4,revision_v1_primary_v2_payload_fidelity_v2__a051ff2a1b8305de4267,revision_v1_token_128_bit_hex_052,token_128_bit_hex,ascii_b8,True,3,False,False
